session_id;user_id;pc_id;date;hours_played;discount_promo
SESS-10039;USR-1176;PC-24;2026-08-30 15:17:00;4;0
SESS-10040;USR-1403;PC-19;2026-08-13 10:13:00;3;0
SESS-10041;USR-1434;PC-08;2026-08-08 19:05:00;2;1
SESS-10042;USR-1357;PC-30;2026-08-27 13:43:00;2;0
SESS-10043;USR-1410;PC-36;2026-08-03 12:25:00;1;0
SESS-10044;USR-1164;PC-01;2026-08-09 14:34:00;3;1
SESS-10045;USR-1119;PC-08;2026-08-20 18:57:00;1;0
SESS-10046;USR-1236;PC-26;2026-08-03 19:45:00;5;0
SESS-10047;USR-1040;PC-14;2026-08-28 17:55:00;2;1
SESS-10048;USR-1231;PC-17;2026-08-13 14:55:00;1;0
SESS-10049;USR-1422;PC-21;2026-08-30 11:15:00;5;1
SESS-10050;USR-1169;PC-21;2026-08-26 16:26:00;2;1
SESS-10051;USR-1208;PC-24;2026-08-16 13:07:00;3;1
SESS-10052;USR-1247;PC-02;2026-08-27 22:26:00;3;0
SESS-10053;;PC-22;2026-08-23 10:03:00;3;1
SESS-10054;USR-1140;PC-10;2026-08-25 10:25:00;3;0
SESS-10055;USR-1338;PC-17;2026-08-18 20:36:00;3;0
SESS-10056;;PC-13;2026-08-11 16:46:00;3;0
SESS-10057;USR-1051;PC-19;2026-08-31 19:15:00;3;0
SESS-10058;USR-1329;PC-05;2026-08-15 09:48:00;1;1
SESS-10059;USR-1112;PC-02;2026-08-18 22:13:00;1;0
SESS-10060;USR-1055;PC-02;2026-08-27 14:33:00;1;0
SESS-10061;USR-1295;PC-18;2026-08-02 12:11:00;1;0
SESS-10062;USR-1252;PC-07;2026-08-10 20:07:00;2;0
SESS-10063;USR-1145;PC-26;2026-08-15 13:25:00;2;0
SESS-10064;USR-1118;PC-33;2026-08-24 21:03:00;3;0
SESS-10065;USR-1157;PC-18;2026-08-26 18:56:00;1;0
SESS-10066;USR-1199;PC-28;2026-08-07 14:07:00;2;0
SESS-10067;;PC-22;2026-08-10 22:17:00;3;0
SESS-10068;USR-1169;PC-03;2026-08-25 23:31:00;2;0
SESS-10069;USR-1074;PC-14;2026-08-27 12:57:00;4;1
SESS-10070;USR-1220;PC-16;2026-08-04 19:23:00;8;0
SESS-10071;USR-1011;PC-20;2026-08-22 17:12:00;2;0
SESS-10072;USR-1198;PC-02;2026-08-02 19:06:00;3;0
SESS-10073;USR-1123;PC-03;2026-08-26 18:18:00;3;0
SESS-10074;USR-1363;PC-05;2026-08-09 20:07:00;1;0
SESS-10075;USR-1087;PC-25;2026-08-13 21:59:00;2;1
SESS-10076;USR-1329;PC-08;2026-08-24 19:16:00;2;0
SESS-10077;;PC-17;2026-08-15 23:52:00;2;0
SESS-10078;USR-1160;PC-05;2026-08-23 22:38:00;1;1
SESS-10079;USR-1184;PC-10;2026-08-08 12:17:00;3;0
SESS-10080;USR-1434;PC-30;2026-08-31 15:10:00;2;0
SESS-10081;USR-1147;PC-10;2026-08-28 14:01:00;1;0
SESS-10082;;PC-17;2026-08-13 17:24:00;1;0
SESS-10083;USR-1303;PC-05;2026-08-09 19:24:00;2;0
SESS-10084;USR-1195;PC-09;2026-08-09 20:59:00;2;0
SESS-10085;USR-1150;PC-32;2026-08-07 16:35:00;1;1
SESS-10086;USR-1105;PC-11;2026-08-13 17:54:00;2;0
SESS-10087;USR-1308;PC-03;2026-08-17 20:16:00;1;0
SESS-10088;USR-1120;PC-24;2026-08-04 17:26:00;1;0
SESS-10089;USR-1218;PC-16;2026-08-02 16:34:00;2;1
SESS-10090;USR-1377;PC-19;2026-08-12 17:45:00;3;0
SESS-10091;USR-1279;PC-12;2026-08-01 14:31:00;4;1
SESS-10092;USR-1212;PC-03;2026-08-30 17:12:00;3;0
SESS-10093;USR-1349;PC-23;2026-08-07 22:32:00;2;0
SESS-10094;USR-1098;PC-10;2026-08-02 18:19:00;3;0
SESS-10095;USR-1295;PC-09;2026-08-05 18:19:00;4;0
SESS-10096;USR-1174;PC-19;2026-08-10 17:45:00;2;0
SESS-10097;USR-1272;PC-02;2026-08-12 22:24:00;2;0
SESS-10098;USR-1416;PC-14;2026-08-26 18:24:00;1;0
SESS-10099;USR-1135;PC-29;2026-08-24 11:52:00;4;0
SESS-10100;;PC-31;2026-08-26 12:54:00;2;1
SESS-10101;USR-1380;PC-05;2026-08-04 22:56:00;1;0
SESS-10102;USR-1189;PC-09;2026-08-26 23:32:00;1;0
SESS-10103;USR-1337;PC-30;2026-08-03 15:20:00;3;1
SESS-10104;USR-1072;PC-24;2026-08-06 09:11:00;2;0
SESS-10105;USR-1202;PC-26;2026-08-06 14:48:00;1;0
SESS-10106;USR-1275;PC-05;2026-08-30 14:54:00;5;0
SESS-10107;USR-1174;PC-37;2026-08-14 23:36:00;3;0
SESS-10108;;PC-02;2026-08-14 16:13:00;2;0
SESS-10109;USR-1420;PC-30;2026-08-12 12:05:00;2;0
SESS-10110;USR-1220;PC-37;2026-08-28 17:40:00;1;0
SESS-10111;USR-1000;PC-02;2026-08-09 15:41:00;2;0
SESS-10112;USR-1330;PC-20;2026-08-24 09:25:00;2;0
SESS-10113;USR-1367;PC-18;2026-08-27 17:52:00;1;0
SESS-10114;USR-1195;PC-03;2026-08-06 21:48:00;3;0
SESS-10115;USR-1025;PC-02;2026-08-18 22:47:00;3;0
SESS-10116;USR-1341;PC-07;2026-08-28 22:12:00;1;1
SESS-10117;USR-1036;PC-13;2026-08-19 19:45:00;1;0
SESS-10118;USR-1362;PC-27;2026-08-12 16:16:00;1;1
SESS-10119;USR-1208;PC-13;2026-08-05 10:49:00;3;1
SESS-10120;USR-1282;PC-22;2026-08-03 20:45:00;2;0
SESS-10121;USR-1111;PC-04;2026-08-05 09:27:00;2;0
SESS-10122;USR-1058;PC-17;2026-08-31 23:50:00;2;0
SESS-10123;USR-1390;PC-11;2026-08-11 14:13:00;1;0
SESS-10124;USR-1018;PC-09;2026-08-06 19:07:00;4;0
SESS-10125;USR-1302;PC-21;2026-08-12 11:03:00;2;0
SESS-10126;;PC-25;2026-08-03 18:39:00;2;0
SESS-10127;USR-1060;PC-21;2026-08-16 22:15:00;3;1
SESS-10128;USR-1359;PC-05;2026-08-13 13:17:00;2;0
SESS-10129;;PC-25;2026-08-06 19:52:00;2;0
SESS-10130;USR-1092;PC-19;2026-08-07 17:44:00;4;0
SESS-10131;USR-1327;PC-17;2026-08-27 18:51:00;1;0
SESS-10132;USR-1108;PC-12;2026-08-12 19:23:00;1;1
SESS-10133;USR-1249;PC-25;2026-08-18 17:16:00;2;1
SESS-10134;USR-1054;PC-12;2026-08-11 12:59:00;3;0
SESS-10135;USR-1381;PC-24;2026-08-12 13:08:00;5;1
SESS-10136;USR-1432;PC-06;2026-08-02 22:37:00;1;1
SESS-10137;USR-1173;PC-31;2026-08-24 11:32:00;3;0
SESS-10138;USR-1158;PC-05;2026-08-15 12:55:00;5;0
SESS-10139;USR-1341;PC-24;2026-08-02 11:51:00;2;0
SESS-10140;USR-1410;PC-19;2026-08-08 09:29:00;1;1
SESS-10141;USR-1201;PC-17;2026-08-05 18:48:00;2;0
SESS-10142;USR-1252;PC-23;2026-08-05 17:58:00;2;1
SESS-10143;USR-1426;PC-26;2026-08-01 16:41:00;1;0
SESS-10144;USR-1262;PC-20;2026-08-23 22:42:00;4;0
SESS-10145;USR-1253;PC-20;2026-08-27 15:41:00;2;0
SESS-10146;USR-1257;PC-20;2026-08-04 21:08:00;2;0
SESS-10147;USR-1239;PC-02;2026-08-25 20:24:00;1;0
SESS-10148;USR-1258;PC-04;2026-08-19 12:06:00;2;0
SESS-10149;USR-1175;PC-31;2026-08-27 23:35:00;2;0
SESS-10150;USR-1373;PC-17;2026-08-05 12:31:00;1;0
SESS-10151;USR-1203;PC-03;2026-08-01 20:04:00;2;0
SESS-10152;USR-1135;PC-18;2026-08-01 11:00:00;3;0
SESS-10153;USR-1313;PC-11;2026-08-22 22:32:00;3;0
SESS-10154;USR-1394;PC-37;2026-08-01 22:06:00;1;0
SESS-10155;USR-1390;PC-01;2026-08-17 17:02:00;2;0
SESS-10156;USR-1163;PC-32;2026-08-18 23:52:00;2;0
SESS-10157;USR-1100;PC-32;2026-08-23 11:26:00;2;0
SESS-10158;;PC-09;2026-08-18 13:41:00;2;0
SESS-10159;USR-1128;PC-22;2026-08-16 12:21:00;2;0
SESS-10160;USR-1008;PC-15;2026-08-27 13:24:00;1;0
SESS-10161;USR-1149;PC-37;2026-08-25 12:41:00;2;0
SESS-10162;USR-1275;PC-14;2026-08-08 10:37:00;2;1
SESS-10163;USR-1098;PC-36;2026-08-14 12:44:00;2;0
SESS-10164;USR-1173;PC-27;2026-08-28 16:34:00;2;0
SESS-10165;USR-1086;PC-12;2026-08-26 14:51:00;4;0
SESS-10166;USR-1161;PC-21;2026-08-07 17:16:00;3;0
SESS-10167;USR-1154;PC-24;2026-08-01 16:52:00;1;0
SESS-10168;USR-1336;PC-03;2026-08-17 14:42:00;1;0
SESS-10169;USR-1336;PC-13;2026-08-11 23:55:00;3;0
SESS-10170;USR-1159;PC-37;2026-08-24 17:42:00;1;0
SESS-10171;USR-1163;PC-08;2026-08-13 14:58:00;2;0
SESS-10172;USR-1267;PC-13;2026-08-24 14:47:00;1;0
SESS-10173;USR-1424;PC-14;2026-08-14 10:44:00;1;0
SESS-10174;USR-1335;PC-14;2026-08-26 12:35:00;2;0
SESS-10175;;PC-36;2026-08-27 20:20:00;5;1
SESS-10176;USR-1362;PC-07;2026-08-04 11:27:00;4;0
SESS-10177;USR-1143;PC-24;2026-08-25 09:29:00;1;0
SESS-10178;USR-1023;PC-31;2026-08-05 20:46:00;1;0
SESS-10179;USR-1374;PC-24;2026-08-19 15:02:00;1;0
SESS-10180;USR-1098;PC-33;2026-08-06 09:18:00;3;0
SESS-10181;USR-1199;PC-19;2026-08-29 10:17:00;2;0
SESS-10182;;PC-32;2026-08-19 16:05:00;3;0
SESS-10183;USR-1151;PC-34;2026-08-10 11:27:00;1;0
SESS-10184;USR-1112;PC-34;2026-08-16 23:18:00;1;0
SESS-10185;USR-1238;PC-09;2026-08-21 10:59:00;2;0
SESS-10186;;PC-01;2026-08-01 12:37:00;3;0
SESS-10187;USR-1340;PC-25;2026-08-20 14:16:00;2;0
SESS-10188;;PC-06;2026-08-10 14:36:00;4;0
SESS-10189;USR-1105;PC-26;2026-08-23 15:16:00;1;0
SESS-10190;USR-1206;PC-32;2026-08-08 10:29:00;1;1
SESS-10191;;PC-04;2026-08-10 11:11:00;1;1
SESS-10192;;PC-13;2026-08-08 19:00:00;1;0
SESS-10193;USR-1210;PC-03;2026-08-15 19:48:00;2;0
SESS-10194;USR-1154;PC-02;2026-08-16 13:32:00;2;1
SESS-10195;USR-1346;PC-22;2026-08-05 20:34:00;2;0
SESS-10196;;PC-27;2026-08-18 09:51:00;2;0
SESS-10197;USR-1140;PC-35;2026-08-10 23:03:00;2;1
SESS-10198;USR-1315;PC-04;2026-08-22 12:41:00;3;0
SESS-10199;USR-1131;PC-32;2026-08-07 09:05:00;1;0
SESS-10200;USR-1014;PC-25;2026-08-05 10:52:00;2;0
SESS-10201;USR-1085;PC-26;2026-08-03 15:54:00;2;0
SESS-10202;USR-1237;PC-30;2026-08-22 11:26:00;1;0
SESS-10203;USR-1203;PC-09;2026-08-17 23:15:00;2;1
SESS-10204;USR-1123;PC-08;2026-08-29 09:11:00;4;1
SESS-10205;USR-1074;PC-04;2026-08-30 09:58:00;3;0
SESS-10206;USR-1174;PC-30;2026-08-05 09:48:00;3;0
SESS-10207;USR-1409;PC-22;2026-08-01 14:14:00;1;0
SESS-10208;USR-1118;PC-14;2026-08-15 12:38:00;3;0
SESS-10209;USR-1384;PC-30;2026-08-02 16:38:00;2;0
SESS-10210;USR-1089;PC-18;2026-08-10 17:49:00;2;0
SESS-10211;USR-1144;PC-29;2026-08-10 15:51:00;4;0
SESS-10212;USR-1308;PC-13;2026-08-08 23:34:00;1;0
SESS-10213;USR-1033;PC-02;2026-08-13 11:58:00;2;0
SESS-10214;USR-1038;PC-18;2026-08-04 22:27:00;3;0
SESS-10215;USR-1105;PC-31;2026-08-16 15:36:00;2;0
SESS-10216;;PC-14;2026-08-01 15:06:00;1;0
SESS-10217;USR-1076;PC-30;2026-08-27 22:31:00;2;0
SESS-10218;USR-1197;PC-26;2026-08-02 21:29:00;2;0
SESS-10219;USR-1152;PC-17;2026-08-17 23:57:00;4;0
SESS-10220;USR-1357;PC-33;2026-08-16 16:21:00;2;1
SESS-10221;USR-1407;PC-35;2026-08-07 14:59:00;1;0
SESS-10222;;PC-31;2026-08-29 22:57:00;4;1
SESS-10223;USR-1189;PC-07;2026-08-23 18:21:00;2;0
SESS-10224;USR-1211;PC-09;2026-08-10 14:32:00;4;0
SESS-10225;USR-1347;PC-17;2026-08-31 23:47:00;1;0
SESS-10226;USR-1227;PC-33;2026-08-13 09:13:00;1;0
SESS-10227;USR-1078;PC-34;2026-08-16 10:40:00;1;0
SESS-10228;;PC-26;2026-08-28 20:09:00;2;0
SESS-10229;USR-1159;PC-14;2026-08-19 19:59:00;3;0
SESS-10230;USR-1290;PC-10;2026-08-01 17:12:00;4;1
SESS-10231;USR-1058;PC-12;2026-08-23 14:37:00;2;1
SESS-10232;USR-1231;PC-28;2026-08-30 13:37:00;2;0
SESS-10233;USR-1291;PC-31;2026-08-31 12:15:00;1;0
SESS-10234;USR-1168;PC-03;2026-08-11 13:33:00;2;0
SESS-10235;USR-1167;PC-33;2026-08-07 15:59:00;4;0
SESS-10236;USR-1121;PC-30;2026-08-12 20:37:00;3;0
SESS-10237;USR-1394;PC-08;2026-08-23 20:05:00;5;1
SESS-10238;USR-1339;PC-19;2026-08-02 20:08:00;2;0
SESS-10239;USR-1286;PC-11;2026-08-25 17:56:00;3;0
SESS-10240;USR-1133;PC-26;2026-08-28 13:11:00;2;0
SESS-10241;USR-1357;PC-17;2026-08-25 19:02:00;5;0
SESS-10242;USR-1033;PC-31;2026-08-14 12:13:00;2;0
SESS-10243;USR-1397;PC-21;2026-08-23 20:01:00;3;0
SESS-10244;USR-1408;PC-23;2026-08-26 16:53:00;1;0
SESS-10245;USR-1152;PC-16;2026-08-04 10:19:00;1;1
SESS-10246;;PC-34;2026-08-04 15:30:00;2;1
SESS-10247;USR-1400;PC-04;2026-08-26 23:42:00;2;0
SESS-10248;USR-1175;PC-21;2026-08-17 15:30:00;2;0
SESS-10249;USR-1392;PC-35;2026-08-22 17:45:00;1;0
SESS-10250;USR-1356;PC-25;2026-08-08 22:17:00;1;1
SESS-10251;USR-1059;PC-26;2026-08-24 20:16:00;2;1
SESS-10252;USR-1116;PC-18;2026-08-05 15:39:00;1;0
SESS-10253;USR-1020;PC-31;2026-08-20 11:28:00;3;1
SESS-10254;USR-1094;PC-24;2026-08-03 16:30:00;3;0
SESS-10255;USR-1420;PC-19;2026-08-01 22:58:00;2;0
SESS-10256;USR-1134;PC-31;2026-08-16 09:09:00;1;0
SESS-10257;USR-1198;PC-10;2026-08-13 14:02:00;2;0
SESS-10258;USR-1151;PC-06;2026-08-30 15:17:00;1;0
SESS-10259;USR-1083;PC-32;2026-08-16 16:03:00;1;1
SESS-10260;USR-1140;PC-27;2026-08-26 16:55:00;2;0
SESS-10261;USR-1157;PC-25;2026-08-28 15:38:00;3;1
SESS-10262;USR-1092;PC-07;2026-08-07 14:37:00;3;0
SESS-10263;USR-1069;PC-03;2026-08-22 16:12:00;1;0
SESS-10264;USR-1242;PC-17;2026-08-18 20:52:00;2;0
SESS-10265;USR-1210;PC-20;2026-08-08 22:36:00;3;0
SESS-10266;USR-1320;PC-33;2026-08-01 15:43:00;2;0
SESS-10267;USR-1002;PC-34;2026-08-30 22:55:00;2;0
SESS-10268;USR-1329;PC-31;2026-08-26 21:49:00;3;0
SESS-10269;USR-1004;PC-20;2026-08-23 16:22:00;3;0
SESS-10270;USR-1242;PC-23;2026-08-06 10:22:00;1;1
SESS-10271;;PC-03;2026-08-25 18:50:00;1;0
SESS-10272;USR-1244;PC-29;2026-08-23 12:24:00;2;0
SESS-10273;USR-1221;PC-32;2026-08-01 21:01:00;1;0
SESS-10274;USR-1192;PC-19;2026-08-15 18:07:00;3;0
SESS-10275;USR-1337;PC-09;2026-08-13 09:58:00;2;1
SESS-10276;USR-1288;PC-28;2026-08-24 15:37:00;2;1
SESS-10277;USR-1189;PC-12;2026-08-26 15:17:00;2;0
SESS-10278;USR-1244;PC-12;2026-08-01 21:45:00;2;0
SESS-10279;USR-1359;PC-25;2026-08-11 14:23:00;1;0
SESS-10280;USR-1189;PC-26;2026-08-28 20:32:00;2;1
SESS-10281;USR-1120;PC-37;2026-08-18 21:39:00;2;0
SESS-10282;USR-1099;PC-07;2026-08-30 14:47:00;2;0
SESS-10283;USR-1321;PC-10;2026-08-31 22:20:00;5;0
SESS-10284;USR-1158;PC-18;2026-08-19 19:22:00;8;0
SESS-10285;USR-1160;PC-06;2026-08-15 21:48:00;1;0
SESS-10286;;PC-22;2026-08-08 12:42:00;5;0
SESS-10287;USR-1337;PC-08;2026-08-03 22:16:00;1;0
SESS-10288;USR-1194;PC-10;2026-08-20 13:31:00;4;0
SESS-10289;USR-1044;PC-24;2026-08-06 18:29:00;2;0
SESS-10290;;PC-33;2026-08-10 13:59:00;2;0
SESS-10291;USR-1259;PC-01;2026-08-29 13:26:00;3;0
SESS-10292;USR-1239;PC-11;2026-08-07 21:55:00;4;0
SESS-10293;USR-1059;PC-24;2026-08-12 22:21:00;1;0
SESS-10294;USR-1147;PC-14;2026-08-31 15:13:00;1;0
SESS-10295;USR-1122;PC-06;2026-08-05 22:36:00;2;0
SESS-10296;USR-1167;PC-33;2026-08-21 21:18:00;2;0
SESS-10297;USR-1010;PC-16;2026-08-19 21:52:00;1;0
SESS-10298;USR-1354;PC-22;2026-08-13 14:32:00;8;0
SESS-10299;USR-1161;PC-03;2026-08-20 16:26:00;1;0
SESS-10300;USR-1236;PC-33;2026-08-05 13:58:00;4;1
SESS-10301;USR-1326;PC-01;2026-08-19 10:34:00;1;0
SESS-10302;USR-1210;PC-18;2026-08-24 19:09:00;1;0
SESS-10303;USR-1027;PC-15;2026-08-14 23:42:00;2;0
SESS-10304;USR-1244;PC-27;2026-08-10 09:08:00;3;1
SESS-10305;USR-1109;PC-23;2026-08-03 13:27:00;5;1
SESS-10306;USR-1117;PC-35;2026-08-16 21:45:00;1;0
SESS-10307;USR-1072;PC-05;2026-08-27 15:03:00;2;0
SESS-10308;USR-1413;PC-12;2026-08-28 19:44:00;1;1
SESS-10309;USR-1042;PC-13;2026-08-05 11:42:00;1;0
SESS-10310;USR-1181;PC-08;2026-08-28 09:17:00;2;1
SESS-10311;USR-1416;PC-31;2026-08-23 20:17:00;2;1
SESS-10312;USR-1031;PC-34;2026-08-13 23:13:00;1;1
SESS-10313;USR-1120;PC-11;2026-08-24 17:23:00;1;1
SESS-10314;USR-1036;PC-33;2026-08-11 14:47:00;1;0
SESS-10315;USR-1150;PC-07;2026-08-16 11:16:00;3;0
SESS-10316;USR-1115;PC-15;2026-08-11 13:29:00;3;0
SESS-10317;USR-1045;PC-31;2026-08-11 15:14:00;2;0
SESS-10318;USR-1230;PC-15;2026-08-20 21:51:00;1;0
SESS-10319;USR-1435;PC-13;2026-08-04 13:38:00;1;0
SESS-10320;USR-1361;PC-20;2026-08-16 17:52:00;3;0
SESS-10321;USR-1040;PC-03;2026-08-05 18:13:00;2;1
SESS-10322;USR-1406;PC-24;2026-08-29 22:09:00;2;0
SESS-10323;USR-1144;PC-06;2026-08-05 22:18:00;4;0
SESS-10324;USR-1311;PC-31;2026-08-29 18:31:00;2;0
SESS-10325;USR-1156;PC-34;2026-08-01 20:58:00;2;0
SESS-10326;USR-1294;PC-23;2026-08-27 20:45:00;1;0
SESS-10327;;PC-13;2026-08-12 09:34:00;2;1
SESS-10328;USR-1150;PC-11;2026-08-28 18:05:00;2;0
SESS-10329;USR-1109;PC-08;2026-08-09 22:26:00;5;0
SESS-10330;USR-1072;PC-18;2026-08-05 12:20:00;1;0
SESS-10331;USR-1033;PC-04;2026-08-21 11:59:00;3;1
SESS-10332;USR-1270;PC-36;2026-08-30 09:19:00;1;0
SESS-10333;USR-1034;PC-17;2026-08-18 21:22:00;2;0
SESS-10334;USR-1084;PC-21;2026-08-25 10:54:00;1;0
SESS-10335;USR-1078;PC-32;2026-08-06 15:51:00;1;0
SESS-10336;USR-1235;PC-27;2026-08-15 12:19:00;1;0
SESS-10337;USR-1197;PC-20;2026-08-02 15:55:00;3;0
SESS-10338;USR-1164;PC-23;2026-08-24 13:27:00;2;0
SESS-10339;USR-1171;PC-12;2026-08-27 21:54:00;2;0
SESS-10340;USR-1194;PC-18;2026-08-21 22:14:00;3;1
SESS-10341;USR-1317;PC-19;2026-08-12 11:46:00;2;0
SESS-10342;USR-1356;PC-26;2026-08-04 20:08:00;2;0
SESS-10343;USR-1112;PC-35;2026-08-27 21:50:00;2;0
SESS-10344;USR-1196;PC-16;2026-08-10 23:22:00;1;1
SESS-10345;USR-1139;PC-23;2026-08-26 15:26:00;4;0
SESS-10346;USR-1041;PC-12;2026-08-04 23:26:00;2;0
SESS-10347;USR-1044;PC-03;2026-08-05 12:33:00;1;0
SESS-10348;USR-1067;PC-03;2026-08-29 10:30:00;3;1
SESS-10349;USR-1060;PC-20;2026-08-11 19:55:00;2;1
SESS-10350;USR-1026;PC-11;2026-08-18 18:29:00;2;0
SESS-10351;USR-1361;PC-17;2026-08-21 23:17:00;2;0
SESS-10352;USR-1316;PC-03;2026-08-06 23:05:00;3;0
SESS-10353;USR-1368;PC-32;2026-08-22 10:42:00;4;0
SESS-10354;USR-1405;PC-31;2026-08-30 10:48:00;1;0
SESS-10355;USR-1030;PC-29;2026-08-21 09:26:00;1;0
SESS-10356;USR-1004;PC-07;2026-08-26 13:32:00;2;0
SESS-10357;USR-1076;PC-29;2026-08-15 09:05:00;2;1
SESS-10358;USR-1241;PC-20;2026-08-03 23:44:00;3;1
SESS-10359;USR-1073;PC-35;2026-08-17 14:04:00;2;0
SESS-10360;USR-1353;PC-14;2026-08-17 12:50:00;3;0
SESS-10361;USR-1317;PC-09;2026-08-30 12:46:00;2;0
SESS-10362;USR-1270;PC-06;2026-08-21 13:59:00;3;0
SESS-10363;USR-1386;PC-16;2026-08-09 09:38:00;2;1
SESS-10364;USR-1064;PC-21;2026-08-06 10:48:00;2;0
SESS-10365;USR-1427;PC-11;2026-08-28 18:04:00;1;0
SESS-10366;USR-1036;PC-28;2026-08-01 23:38:00;3;0
SESS-10367;USR-1305;PC-17;2026-08-09 20:31:00;3;0
SESS-10368;USR-1382;PC-24;2026-08-27 12:51:00;1;1
SESS-10369;USR-1227;PC-23;2026-08-02 16:56:00;4;0
SESS-10370;USR-1384;PC-22;2026-08-13 15:17:00;3;0
SESS-10371;USR-1163;PC-36;2026-08-23 13:54:00;3;0
SESS-10372;USR-1026;PC-20;2026-08-31 11:46:00;1;1
SESS-10373;USR-1034;PC-35;2026-08-09 17:48:00;3;1
SESS-10374;USR-1266;PC-28;2026-08-07 23:01:00;2;0
SESS-10375;;PC-24;2026-08-21 21:03:00;3;0
SESS-10376;USR-1059;PC-11;2026-08-20 17:51:00;1;0
SESS-10377;USR-1148;PC-21;2026-08-30 09:04:00;4;0
SESS-10378;USR-1380;PC-27;2026-08-22 17:18:00;1;0
SESS-10379;;PC-17;2026-08-16 13:42:00;2;0
SESS-10380;USR-1298;PC-22;2026-08-24 15:15:00;1;0
SESS-10381;USR-1306;PC-12;2026-08-06 21:01:00;2;0
SESS-10382;USR-1115;PC-28;2026-08-31 22:37:00;2;1
SESS-10383;USR-1138;PC-37;2026-08-28 22:20:00;2;0
SESS-10384;USR-1289;PC-31;2026-08-28 13:37:00;2;0
SESS-10385;USR-1366;PC-23;2026-08-20 23:09:00;2;0
SESS-10386;USR-1402;PC-28;2026-08-26 22:57:00;3;0
SESS-10387;USR-1053;PC-27;2026-08-14 10:55:00;4;0
SESS-10388;USR-1159;PC-36;2026-08-07 22:06:00;1;0
SESS-10389;USR-1394;PC-23;2026-08-23 17:26:00;1;0
SESS-10390;;PC-04;2026-08-10 19:17:00;2;0
SESS-10391;USR-1133;PC-33;2026-08-08 23:43:00;4;0
SESS-10392;USR-1089;PC-06;2026-08-17 09:10:00;2;0
SESS-10393;USR-1067;PC-27;2026-08-07 23:46:00;2;0
SESS-10394;USR-1315;PC-05;2026-08-30 18:06:00;2;0
SESS-10395;USR-1111;PC-14;2026-08-22 23:12:00;3;0
SESS-10396;USR-1374;PC-33;2026-08-01 20:33:00;3;0
SESS-10397;USR-1227;PC-09;2026-08-02 19:53:00;2;0
SESS-10398;;PC-05;2026-08-14 20:53:00;2;0
SESS-10399;USR-1291;PC-15;2026-08-09 23:31:00;2;0
SESS-10400;USR-1036;PC-28;2026-08-04 23:25:00;2;1
SESS-10401;USR-1038;PC-22;2026-08-18 11:11:00;2;1
