session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-17484;2026-08-27 17:31:32;USR-1588;2006-01-22;M;Standard;3;0;300;Card;CS2;4.5;0
SESS-14401;2026-08-03 16:38:10;USR-1015;2006-08-09;M;Bootcamp;1;0;150;Card;CS2;4.0;0
SESS-17184;2026-08-01 16:22:49;USR-1090;2006-12-01;M;Standard;2;0;200;Card;Dota 2;;0
SESS-16002;2026-08-23 17:38:27;USR-1513;2008-01-06;M;PS5;2;240;500;App;Apex Legends;;0
SESS-13024;2026-08-16 18:11:00;USR-1029;1989-09-24;M;VIP;3;690;600;Card;Cyberpunk 2077;;0
SESS-11130;2026-08-29 10:05:30;USR-1103;1997-11-03;M;PS5;2;390;500;Card;CS2;4.0;0
SESS-14165;2026-08-24 13:44:29;USR-1104;2005-02-25;M;Standard;3;0;300;App;CS2;2.0;0
SESS-14790;2026-08-31 20:05:29;USR-1151;1993-05-10;M;VIP;3;690;600;Card;PUBG;4.5;0
SESS-16282;2026-08-22 12:22:02;USR-1225;2009-06-24;F;PS5;3;0;675;Cash;Valorant;4.5;1
SESS-13050;2026-08-24 18:09:16;USR-1041;1999-04-21;F;VIP;2;510;400;App;Browser/Work;;0
SESS-15920;2026-08-07 17:35:07;USR-1154;2007-06-16;M;Standard;4;896;360;App;Dota 2;;1
SESS-12245;2026-08-18 12:02:14;USR-1132;2010-08-08;M;Standard;2;0;200;Card;Dota 2;;0
SESS-15628;2026-08-27 22:20:19;USR-1733;1996-05-12;M;Bootcamp;3;840;450;App;Browser/Work;;0
SESS-16316;2026-08-20 17:51:19;USR-1525;2004-02-22;M;Bootcamp;1;0;135;Card;Deadlock;;1
SESS-14504;2026-08-22 09:45:52;USR-1283;2002-01-12;F;VIP;1;0;200;Card;Apex Legends;;0
SESS-15039;2026-08-29 19:20:29;USR-1184;2008-02-22;M;Bootcamp;2;390;300;Card;Valorant;4.5;0
SESS-16443;2026-08-11 17:14:19;USR-1041;1999-04-21;F;Standard;4;672;360;Card;Browser/Work;5.0;1
SESS-15408;2026-08-12 15:16:32;USR-1011;2005-09-28;M;VIP;~4;882;720;Card;Deadlock;;1
SESS-10023;2026-08-31 15:11:51;USR-1012;2010-03-07;M;Standard;1;80;100;Card;CS2;4.0;0
SESS-17079;2026-08-28 18:58:48;USR-1636;2005-05-21;M;VIP;1;0;200;App;Dota 2;;0
SESS-15609;2026-08-31 18:10:45;USR-1325;2000-07-03;M;VIP;4;0;720;Card;CS2;5.0;1
SESS-16903;2026-08-28 11:32:36;USR-1376;2009-11-10;F;Standard;1;0;100;Cash;Dota 2;;0
SESS-14120;2026-08-13 15:00:12;USR-1630;1989-05-27;M;VIP;1;550;200;Card;Dota 2;;0
SESS-16645;2026-08-25 10:07:04;USR-1007;2011-12-06;F;VIP ;3;0;600;App;Minecraft;;0
SESS-14893;2026-08-30 17:52:36;USR-1007;2011-12-06;F;Standard;2;0;200;Card;Minecraft;;0
SESS-14227;2026-08-02 14:53:26;USR-1741;2008-01-18;M;Standard;4 часа;0;400;App;CS2;4.0;0
SESS-16894;2026-08-08 00:16:23;USR-1552;2007-01-25;M;Standard;8;640;800;App;Dota 2;4.5;0
SESS-13333;2026-08-04 08:49:25;USR-1056;1999-05-14;M;Standard;2;500;200;Card;CS2;;0
SESS-17102;2026-08-22 13:33:04;USR-1038;2006-04-15;F;Standard;1;0;100;Card;CS2;;0
SESS-12593;2026-08-21 14:35:16;USR-1222;2010-01-10;M;Bootcamp;2;0;300;Cash;Deadlock;;0
SESS-14829;2026-08-12 01:37:10;USR-1534;2006-11-19;M;Standard;5;0;500;Card;Dota 2;;0
SESS-11070;2026-08-21 09:19:38;USR-1196;1994-05-07;M;VIP;2;0;400;App;PUBG;4.0;0
SESS-17387;2026-08-23 15:30:05;USR-1417;2011-04-21;M;Standard;3;180;300;Card;Dota 2;5.0;0
SESS-17506;2026-08-08 00:10:11;USR-1757;2008-05-27;M;Bootcamp;12;0;1620;App;Cyberpunk 2077;;1
SESS-17294;2026-08-08 14:08:32;USR-1044;2003-04-21;M;Standard;2;0;180;App;CS2;;1
SESS-17336;2026-08-14 17:40:33;USR-1326;2006-12-05;M;VIP;4;0;800;Card;Valorant;;0
SESS-12573;2026-08-31 11:59:14;USR-1058;1990-09-25;M;Standard;2;0;200;Card;GTA V;;0
SESS-16196;2026-08-31 11:08:32;USR-1040;2005-04-07;M;VIP;2;0;400;;Dota 2;;0
SESS-12576;2026-08-03 17:40:50;USR-1609;2010-02-08;M;VIP;3;0;600;App;PUBG;;0
SESS-17558;2026-08-07 19:52:43;USR-1574;2003-01-11;M;Bootcamp;2;240;300;App;Dota 2;;0
SESS-12059;2026-08-22 20:31:40;USR-1546;2003-01-11;M;Standard;3;503;270;App;CS2;;1
SESS-17595;2026-08-02 13:27:26;USR-1260;1996-07-23;M;Bootcamp;2;0;300;Card;Dota 2;;0
SESS-13345;2026-08-06 19:18:48;USR-1271;2004-04-05;M;Standard;12;0;1200;App;CS2;4.0;0
SESS-15581;2026-08-11 11:41:02;USR-1028;2008-03-08;M;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-16803;2026-08-11 15:00:54;USR-1710;2005-02-13;F;Standard;4;640;400;App;Dota 2;5.0;0
SESS-16278;2026-08-03 12:10:49;USR-1517;1994-06-09;F;PS5;2;0;500;Card;PUBG;;0
SESS-14650;2026-08-15 14:16:02;USR-1016;2009-09-03;M;Standard;3;0;300;Cash;CS2;4.5;0
SESS-17040;2026-08-04 12:50:28;USR-1619;2010-11-15;M;Standard;2;160;200;Card;Valorant;;0
SESS-13098;2026-08-22 14:25:26;USR-1059;1997-03-07;M;Standard;2;500;200;App;Dota 2;5.0;0
SESS-15328;2026-08-09 08:54:38;USR-1056;1999-05-14;M;Bootcamp;3;965;405;Card;Browser/Work;4.5;1
SESS-12837;2026-08-13 17:11:11;USR-1039;2009-12-07;M;Standard;5;0;450;Cash;Dota 2;;1
SESS-14976;2026-08-14 19:56:23;USR-1185;2006-09-23;M;VIP;1;240;200;App;CS2;;0
SESS-12869;2026-08-01 18:43:59;USR-1031;2012-12-07;M;Bootcamp;2;120;300;Cash;CS2;5.0;0
SESS-10114;2026-08-28 22:34:53;USR-1536;1999-04-15;M;VIP;5;1470;900;Card;PUBG;4.5;1
SESS-12242;2026-08-01 09:44:57;USR-1010;2004-05-11;M;Standard;2;160;200;Card;Dota 2;;0
SESS-16644;2026-08-21 15:38:45;USR-1749;2004-05-16;M;VIP;3;560;600;Card;Dota 2;5.0;0
SESS-14373;2026-08-23 11:01:50;USR-1657;2000-07-26;M;VIP;1;0;200;Card;CS2;5.0;0
SESS-14494;2026-08-08 16:05:15;USR-1088;2007-10-09;F;Standard;2;0;200;Card;Valorant;;0
SESS-15556;2026-08-16 18:35:00;USR-1600;2008-01-17;F;Standard;3;0;300;Card;CS2;;0
SESS-10926;2026-08-20 16:36:02;USR-1553;10/20/2005;M;Standard;2;224;180;App;Valorant;4.5;1
SESS-14266;2026-08-31 14:47:47;USR-1119;2012-04-18;F;Standard;2;120;200;App;CS2;4.0;0
SESS-16679;2026-08-17 16:08:06;USR-1722;2000-11-21;M;Standard;2;360;200;Card;GTA V;;0
SESS-17492;2026-08-31 17:51:59;USR-1084;1989-08-10;M;VIP;2;0;400;Cash;PUBG;4.0;0
SESS-14362;2026-08-29 14:06:28;USR-1085;2004-03-25;M;Bootcamp;2;470;300;Card;Dota 2;5.0;0
SESS-10921;2026-08-07 10:50:59;USR-1389;2004-12-23;M;Standard;3;360;300;App;Dota 2;4.0;0
SESS-10076;2026-08-26 22:45:27;USR-1338;2006-07-03;F;Bootcamp;2;0;300;Card;CS2;;0
SESS-10004;2026-08-21 10:17:39;USR-1524;2009-07-20;M;Standard;3;0;300;Card;CS2;4.5;0
SESS-10736;2026-08-19 16:54:54;USR-1294;2008-06-08;M;Bootcamp;2;400;300;Card;Dota 2;;0
SESS-10002;2026-08-29 18:20:12;USR-1158;1990-11-02;M;Standard;1;250;100;Cash;CS2;4.5;0
SESS-16119;2026-08-07 21:07:29;USR-1111;2007-05-26;M;Standard;2;0;200;Card;GTA V;;0
SESS-14948;2026-08-14 16:02:54;USR-1316;2008-10-05;M;Standard;2;0;200;App;PUBG;1.0;0
SESS-17222;2026-08-27 14:29:57;USR-1114;2006-10-05;M;Standard;4;896;360;Card;Valorant;;1
SESS-15516;2026-08-01 01:58:27;USR-1099;2011-09-10;M;Standard;5;0;500;App;PUBG;;0
SESS-12652;2026-08-17 15:49:57;USR-1000;2000-03-21;M;Standard;2;0;200;Card;CS2;;0
SESS-16148;2026-08-15 18:28:49;USR-1707;2002-05-06;M;VIP;4;1106;720;Cash;PUBG;5.0;1
SESS-16175;2026-08-13 15:42:59;USR-1422;2004-01-04;M;Standard;8;960;800;Card;Dota 2;4.0;0
SESS-14634;2026-08-16 16:20:53;USR-1086;2010-01-14;M;VIP;2;80;400;App;Valorant;4.0;0
SESS-13955;2026-08-15 15:40:57;USR-1117;2005-01-14;M;VIP;1;0;200;Card;CS2;5.0;0
SESS-15082;2026-08-08 15:17:00;USR-1153;2009-06-02;F;Standard;2;0;180;Cash;Valorant;4.5;1
SESS-11786;2026-08-24 00:39:35;USR-1475;2008-03-15;F;Standard;8;0;800;App;CS2;;0
SESS-10426;2026-08-15 12:58:20;USR-1106;2012-11-21;F;Standard;1;0;100;Cash;CS2;;0
SESS-16101;2026-08-14 00:53:37;USR-1098;2008-01-01;M;VIP;8;1456;1440;Card;CS2;4.0;1
SESS-14207;2026-08-18 10:10:15;USR-1646;2010-09-25;M;VIP;3;0;600;App;CS2;;0
SESS-13069;2026-08-14 00:52:07;USR-1778;2009-01-23;F;Standard;2;0;200;App;Valorant;;0
SESS-10369;2026-08-31 13:43:03;USR-1464;2008-02-03;M;Standard;1;0;100;;Apex Legends;;0
SESS-15215;2026-08-23 14:08:29;USR-1795;2007-07-12;M;Standard;1;0;100;App;Dota 2;;0
SESS-12171;2026-08-15 12:54:16;USR-1549;2008-09-12;M;Standard;2;320;200;App;Dota 2;4.5;0
SESS-14591;2026-08-13 16:30:00;USR-1592;1984-05-27;M;VIP;2 ч.;0;400;Card;Deadlock;;0
SESS-14220;2026-08-27 19:40:57;USR-1550;2006-03-05;M;Bootcamp;1;160;150;Card;CS2;;0
SESS-17468;2026-08-08 19:49:59;USR-1302;2005-05-13;M;VIP;2;0;400;App;CS2;;0
SESS-13669;2026-08-23 14:12:59;USR-1276;2006-10-02;M;Standard;1;0;100;App;CS2;;0
SESS-17302;2026-08-14 14:53:01;USR-1124;2010-06-27;F;Standard;2;0;200;Card;Dota 2;;0
SESS-17573;2026-08-01 09:53:58;USR-1659;1988-12-03;F;Bootcamp;2;0;300;Card;Cyberpunk 2077;;0
SESS-16820;2026-08-25 00:15:43;USR-1403;1999-08-04;M;PS5;12;1590;3000;Card;Browser/Work;;0
SESS-13409;2026-08-23 16:55:40;USR-1091;2005-11-18;M;VIP;2;240;400;Card;Dota 2;;0
SESS-14579;2026-08-16 14:48:21;USR-1595;2012-03-23;M; Bootcamp ;1;0;100;Cash;Minecraft;3.0;0
SESS-10952;2026-08-26 18:34:12;USR-1667;2006-06-15;F;Standard;1;0;100;Cash;CS2;;0
SESS-12723;2026-08-13 16:28:32;USR-1447;2000-06-16;M;Standard;2;360;200;Card;Browser/Work;4.0;0
SESS-10916;2026-08-30 14:21:35;USR-1061;2009-02-26;M;Standard;2;0;200;Card;CS2;;0
SESS-15486;2026-08-03 13:36:32;USR-1381;2006-05-25;M;Standard;3;672;270;Card;Valorant;4.0;1
SESS-17261;2026-08-01 02:09:52;USR-1153;2009-06-02;F;Standard;4;0;360;Cash;Deadlock;;1
SESS-13049;2026-08-22 17:13:51;USR-1051;2007-04-07;F;Bootcamp;1;270;150;App;Dota 2;4.5;0
SESS-16404;2026-08-13 13:26:56;USR-1125;2003-10-04;M;Standard;5;840;450;Card;Dota 2;5.0;1
SESS-14440;2026-08-23 13:50:40;USR-1020;2008-04-22;M;Standard;1;0;100;Cash;Dota 2;;0
SESS-10798;2026-08-08 16:58:24;USR-1469;2002-08-06;M;VIP;2;240;400;App;PUBG;;0
SESS-11329;2026-08-10 20:38:22;USR-1173;2007-02-23;F;Standard;2;0;200;Cash;Dota 2;;0
SESS-11672;2026-08-02 14:57:51;USR-1018;2009-03-10;F;Standard;3;240;300;Card;Dota 2;;0
SESS-12366;2026-08-07 15:49:43;USR-1037;2010-01-12;M;PS5;2;0;500;Cash;Valorant;;0
SESS-17231;2026-08-08 16:58:47;USR-1723;2001-12-06;M;VIP;2;470;400;App;CS2;5.0;0
SESS-10553;2026-08-24 19:56:20;USR-1014;1995-12-25;M;PS5;2;546;450;Card;GTA V;4.5;1
SESS-17363;2026-08-28 17:55:53;USR-1448;2003-09-03;M;Standard;2;0;200;Card;PUBG;;0
SESS-17381;2026-08-18 15:38:58;USR-1514;2009-10-15;M;VIP;2;0;400;Card;CS2;;0
SESS-12687;2026-08-13 14:19:27;USR-1137;1995-11-04;M;Bootcamp;1;560;135;Card;CS2;;1
SESS-15145;2026-08-21 10:20:54;USR-1023;2005-05-16;M;VIP;3;0;600;Card;Valorant;3.0;0
SESS-16695;2026-08-23 03:58:15;USR-1283;2002-01-12;F;Bootcamp;2;400;300;App;CS2;;0
SESS-10650;2026-08-03 00:35:05;USR-1333;2010-02-23;M;VIP;5;0;1000;Card;Dota 2;;0
SESS-13323;2026-08-31 17:22:15;USR-1443;2006-01-25;M;Bootcamp;1;200;150;Card;Dota 2;;0
SESS-16779;2026-08-02 16:34:32;USR-1130;2011-02-16;M;Standard;4;0;360;Card;GTA V;;1
SESS-14104;2026-08-14 22:54:50;USR-1003;2005-03-06;M;Standard;5;840;450;App;Dota 2;4.5;1
SESS-14348;2026-08-22 14:23:44;USR-1138;2005-06-08;M;Standard;2;0;180;Card;Valorant;4.0;1
SESS-15377;2026-08-12 03:54:19;USR-1134;2023-06-15;M;Standard;-2;540;300;Card;CS2;;0
SESS-10660;2026-08-14 20:22:55;USR-1486;2010-08-18;M;Standard;3;0;270;Cash;CS2;;1
SESS-16163;2026-08-31 20:48:57;USR-1493;2004-02-16;M;Standard;5;560;450;App;CS2;;1
SESS-17074;2026-08-16 17:10:40;USR-1191;1996-04-27;F;VIP;2;0;400;Card;Dota 2;5.0;0
SESS-10951;2026-08-14 18:25:21;USR-1116;2012-08-23;M;Standard;2;0;200;Card;Deadlock;;0
SESS-11958;2026-08-21 00:39:44;USR-1750;2008-08-19;M;Bootcamp;8;1360;1200;Card;Dota 2;1.0;0
SESS-12526;2026-08-11 20:17:32;USR-1759;1994-06-28;M;Standard;1;180;100;Card;Dota 2;4.0;0
SESS-16637;2026-08-02 10:45:02;USR-1705;1991-03-11;M;VIP;8;0;1600;Card;GTA V;;0
SESS-10296;2026-08-21 20:28:48;USR-1004;2010-07-11;M;Standard;1;60;100;Cash;Dota 2;;0
SESS-15827;2026-08-27 11:51:43;USR-1049;2006-06-23;M;VIP;3;560;600;App;CS2;3.0;0
SESS-11381;2026-08-08 00:38:35;USR-1053;2012-12-20;F;Bootcamp;5;0;750;Card;CS2;4.0;0
SESS-13009;2026-08-30 23:51:06;USR-1625;2004-08-14;M;Standard;8;960;800;Cash;CS2;;0
SESS-16411;2026-08-10 18:39:06;USR-1522;2008-08-27;M;VIP;4;720;800;Card;Dota 2;4.0;0
SESS-11740;2026-08-01 17:01:12;USR-1485;2004-01-27;M;Bootcamp;5;0;750;Card;CS2;2.0;0
SESS-10956;2026-08-04 19:29:14;USR-1442;2007-06-12;M;Bootcamp;3;0;450;Card;PUBG;;0
SESS-17049;2026-08-18 12:46:38;USR-1194;2012-07-26;F;Standard;3;168;270;App;CS2;;1
SESS-12397;2026-08-19 22:29:33;USR-1013;2011-03-19;M;Standard;3;0;300;Card;Dota 2;;0
SESS-13614;2026-08-10 11:53:55;USR-1499;2004-06-24;M;Standard;1;80;100;Card;Valorant;4.5;0
SESS-11595;2026-08-25 16:04:10;USR-1679;2004-11-14;M;VIP;1;322;180;Card;Valorant;;1
SESS-11989;2026-08-23 19:45:23;USR-1445;2009-12-02;M;Standard;1;40;100;App;Minecraft;5.0;0
SESS-17450;2026-08-21 22:19:17;USR-1098;2008-01-01;M;Bootcamp;5;0;675;Cash;Valorant;5.0;1
SESS-17361;2026-08-29 16:54:54;USR-1475;2008-03-15;F;PS5;3;0;750;Card;Dota 2;5.0;0
SESS-14371;2026-08-08 10:06:41;USR-1480;2006-04-18;M;VIP;3;0;600;Cash;Apex Legends;;0
SESS-11414;2026-08-01 17:31:32;USR-1467;2009-12-20;M;VIP;2;0;400;Card;Valorant;;0
SESS-13720;2026-08-28 16:02:39;USR-1135;2011-06-12;M;Standard;2;0;200;Card;Dota 2;;0
SESS-15888;2026-08-28 16:13:18;USR-1206;2007-04-08;M;Standard;3;672;270;Cash;Dota 2;;1
SESS-17522;2026-08-20 22:42:18;USR-1002;2004-04-14;M;Standard;3;480;300;App;Dota 2;;0
SESS-17024;2026-08-29 08:51:10;USR-1523;2012-04-12;F;VIP;12;0;2160;App;Valorant;;1
SESS-10367;2026-08-04 20:45:12;USR-1022;2004-11-20;M;VIP;1;240;200;Card;CS2;;0
SESS-15954;2026-08-30 12:57:22;USR-1725;2008-06-28;M;Standard;3;0;300;App;CS2;;0
SESS-16919;2026-08-08 22:17:07;USR-1065;2008-06-17;M;Bootcamp;8;0;1200;Card;Deadlock;;0
SESS-14753;2026-08-20 19:47:19;USR-1220;2008-10-05;M;Standard;2;448;180;Card;Deadlock;;1
SESS-13198;2026-08-29 01:35:24;USR-1077;2003-02-20;M;Bootcamp;8;1040;1200;App;Apex Legends;4.5;0
SESS-14562;2026-08-28 13:26:11;USR-1203;2008-09-28;F;Bootcamp;2;400;300;App;Valorant;;0
SESS-14477;2026-08-04 19:46:28;USR-1477;2004-03-02;M;Bootcamp;1;240;150;Card;Deadlock;;0
SESS-15320;2026-08-04 17:50:55;USR-1047;1996-09-20;M;PS5;5;750;1250;Card;Dota 2;4.5;0
SESS-10824;2026-08-02 21:27:59;USR-1617;1991-11-03;M;VIP;5;1050;1000;Card;Browser/Work;4.0;0
SESS-11324;2026-08-14 02:29:16;USR-1527;2012-07-10;M;Bootcamp;2;0;300;Card;CS2;;0
SESS-16306;2026-08-21 19:12:47;USR-1439;2006-10-14;F;Bootcamp;3;0;450;Card;Valorant;;0
SESS-12615;2026-08-26 13:48:54;USR-1096;1998-11-16;F;VIP;4;1300;800;Card;Browser/Work;4.0;0
SESS-10376;2026-08-06 17:31:11;USR-1721;2003-05-20;M;Bootcamp;3;440;450;Card;Deadlock;;0
SESS-12046;2026-08-13 23:49:14;USR-1245;2005-12-08;M;Standard;5;400;500;App;CS2;;0
SESS-14103;2026-08-24 23:55:30;USR-1383;2006-02-22;M;Bootcamp;2;0;300;Card;CS2;4.0;0
SESS-13506;2026-08-10 04:09:29;USR-1155;2006-02-25;M;Standard;2;0;200;Card;PUBG;4.0;0
SESS-15569;2026-08-19 15:07:52;USR-1676;2001-04-11;M;Bootcamp;2;0;300;Card;CS2;;0
SESS-15759;2026-08-30 10:35:33;USR-1267;2005-12-24;M;VIP;2;0;400;Card;Valorant;;0
SESS-15190;2026-08-02 19:46:43;USR-1038;2006-04-15;F;PS5;3;0;675;Card;Dota 2;;1
SESS-16834;2026-08-30 00:09:27;USR-1226;2010-06-27;M;Standard;8;0;800;App;CS2;3.0;0
SESS-12267;2026-08-10 14:12:43;USR-1091;2005-11-18;M;Bootcamp;3;440;450;Card;Dota 2;5.0;0
SESS-11665;2026-08-30 13:59:24;USR-1128;2005-05-07;F;Bootcamp;3;448;405;App;Dota 2;;1
SESS-10701;2026-08-09 02:47:47;USR-1782;2005-09-22;F;PS5;4;640;1000;Cash;Valorant;;0
SESS-17132;2026-08-28 20:27:05;USR-1035;2010-01-22;M;Standard;1;80;100;App;Minecraft;;0
SESS-16325;2026-08-01 15:28:52;USR-1092;2007-09-05;M;VIP;2;240;400;Card;Dota 2;;0
SESS-10679;2026-08-16 00:59:50;USR-1143;1995-09-10;M;VIP;5;1400;1000;App;Cyberpunk 2077;;0
SESS-13208;2026-08-27 20:10:21;USR-1034;2005-03-14;F;Standard;3;0;300;Card;Deadlock;4.0;0
SESS-10636;2026-08-19 21:06:39;USR-1123;2004-04-26;M;Bootcamp;1;280;135;App;CS2;4.0;1
SESS-17369;2026-08-31 23:19:15;USR-1675;2004-04-13;M;Standard;12;1920;1200;Card;CS2;4.5;0
SESS-14168;2026-08-01 18:52:18;USR-1119;2012-04-18;F;Standard;4;240;400;Card;CS2;;0
SESS-11950;2026-08-28 20:20:29;USR-1059;1997-03-07;M;VIP;2;0;400;Card;Dota 2;;0
SESS-15772;2026-08-12 20:54:30;USR-1111;2007-05-26;M;PS5;2;0;500;Card;CS2;4.5;0
SESS-13937;2026-08-29 17:42:01;USR-1525;2004-02-22;M;VIP;2;0;400;Cash;CS2;5.0;0
SESS-13263;2026-08-02 23:45:35;USR-1366;2011-03-01;F;Bootcamp;5;0;750;App;Dota 2;4.0;0
SESS-10136;2026-08-21 10:08:32;USR-1102;2004-03-22;M;PS5;5;0;1250;App;CS2;;0
SESS-10118;2026-08-16 19:20:48;USR-1063;1994-08-13;M;VIP;1;0;200;Card;GTA V;;0
SESS-14285;2026-08-06 16:09:49;USR-1239;2004-12-20;M;VIP;1;270;200;Cash;Dota 2;2.0;0
SESS-13928;2026-08-31 21:40:04;USR-1286;2000-06-15;M;Bootcamp;2;650;300;Card;Dota 2;;0
SESS-16245;2026-08-27 08:13:42;USR-1139;2012-12-23;M;Standard;8;640;800;Cash;Dota 2;5.0;0
SESS-17167;2026-08-14 20:25:06;USR-1054;2023-06-15;M;Standard;-2;0;300;Card;Dota 2;;0
SESS-10747;2026-08-18 13:36:30;USR-1510;2006-03-17;M;Bootcamp;2;0;300;App;Dota 2;;0
SESS-17358;2026-08-01 18:42:59;USR-1427;2007-11-25;M;Bootcamp;1;0;150;Card;CS2;4.5;0
SESS-11412;2026-08-21 22:35:37;USR-1192;2003-03-08;M;Bootcamp;3;560;450;Card;Dota 2;5.0;0
SESS-12512;2026-08-23 16:06:28;USR-1311;2008-09-03;M;Standard;2;320;200;Cash;Dota 2;1.0;0
SESS-11281;2026-08-24 18:48:59;USR-1027;2006-10-15;F;Bootcamp;2;0;300;Card;Dota 2;4.0;0
SESS-12864;2026-08-29 10:46:07;USR-1327;2005-11-02;M;Standard;12;2688;1080;Card;Apex Legends;3.0;1
SESS-16457;2026-08-21 21:44:54;USR-1394;2004-10-28;M;Bootcamp;2;320;300;Card;Minecraft;1.0;0
SESS-16680;2026-08-29 17:27:44;USR-1771;1994-01-25;M;PS5;2;0;450;Card;Cyberpunk 2077;;1
SESS-17532;2026-08-17 15:17:22;USR-1557;2006-08-20;M;Standard;2;160;200;Card;Apex Legends;4.5;0
SESS-11951;2026-08-13 17:15:29;USR-1318;2007-11-28;M;Standard;2;0;200;Card;CS2;;0
SESS-11974;2026-08-15 18:10:30;USR-1066;1991-05-08;M;VIP;4;1428;720;Card;Cyberpunk 2077;4.0;1
SESS-13392;2026-08-29 11:40:38;USR-1191;1996-04-27;F;Bootcamp;2;540;300;Card;Cyberpunk 2077;;0
SESS-12613;2026-08-07 18:33:09;USR-1367;2001-04-21;M;Standard;3;503;270;App;Deadlock;4.5;1
SESS-10385;2026-08-31 18:11:32;USR-1604;2006-05-09;M;Standard;3;360;300;Card;Deadlock;4.5;0
SESS-13433;2026-08-06 02:49:59;USR-1161;2005-03-25;F;Bootcamp;4;0;540;Card;CS2;;1
SESS-15581;2026-08-11 11:41:02;USR-1028;2008-03-08;M;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-13764;2026-08-30 19:58:08;USR-1139;2012-12-23;M;PS5;2;80;500;App;CS2;4.5;0
SESS-13965;2026-08-07 12:45:10;USR-1224;2006-12-18;M;Standard;2;0;200;Card;Minecraft;;0
SESS-16213;2026-08-11 22:31:42;USR-1470;1993-06-10;M;Standard;5;600;500;Card;GTA V;4.0;0
SESS-15903;2026-08-11 18:13:48;USR-1313;2005-11-20;M;VIP;1;0;200;Card;Dota 2;4.5;0
SESS-10606;2026-08-27 16:16:30;USR-1632;2009-03-04;F;Bootcamp;4;336;540;Card;Deadlock;5.0;1
SESS-13144;2026-08-25 22:55:28;USR-1343;2005-10-09;M;VIP;8;0;1600;Card;Valorant;4.5;0
SESS-13510;2026-08-09 19:47:33;USR-1180;2011-05-19;M;Bootcamp;1;0;150;Cash;Valorant;;0
SESS-10908;2026-08-07 14:12:01;USR-1724;2011-02-19;M;Bootcamp;3;0;450;Cash;CS2;;0
SESS-14092;2026-08-01 17:03:41;USR-1635;2007-03-21;F;PS5;4;0;900;Card;CS2;;1
SESS-15195;2026-08-04 14:39:52;USR-1657;2000-07-26;M;VIP;2;0;400;Card;Browser/Work;;0
SESS-15586;2026-08-28 10:25:01;USR-1598;2009-05-25;M;Standard;1;0;100;Cash;Minecraft;4.0;0
SESS-15014;2026-08-17 21:17:39;USR-1672;1991-05-11;M;PS5;3;0;675;Card;Cyberpunk 2077;;1
SESS-16350;2026-08-30 14:32:35;USR-1037;2010-01-12;M;PS5;1;0;250;Cash;Deadlock;;0
SESS-10283;2026-08-25 00:25:27;USR-1041;1999-04-21;F;VIP;12;4620;2160;Card;PUBG;4.5;1
SESS-15849;2026-08-06 14:29:40;USR-1325;2000-07-03;M;VIP;2;540;400;Card;Browser/Work;;0
SESS-16603;2026-08-07 13:21:43;USR-1623;2010-10-19;M;Bootcamp;2;0;300;App;Valorant;2.0;0
SESS-15476;2026-08-04 16:59:00;USR-1145;2009-10-23;M;Standard;4;320;400;Cash;Minecraft;;0
