session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-11600;2026-08-11 18:37:31;USR-1652;2011-06-14;M;Bootcamp;2;80;300;Cash;Minecraft;;0
SESS-14401;2026-08-17 18:57:44;USR-1103;2009-03-25;M;Standard;4;224;360;Cash;CS2;4.5;1
SESS-11828;2026-08-08 00:44:55;USR-1372;2012-03-12;M;Standard;8;0;800;Card;PUBG;4.5;0
SESS-14059;2026-08-21 15:19:49;USR-1695;2008-02-18;M;Standard;1;80;100;Card;Valorant;;0
SESS-13045;2026-08-21 23:21:06;USR-1124;2006-10-16;M;Standard;12;0;1080;Card;Deadlock;;1
SESS-14919;2026-08-30 12:25:36;USR-1606;1992-01-05;F;VIP;3;690;600;App;Dota 2;4.5;0
SESS-14847;2026-08-08 01:45:22;USR-1010;2012-11-06;M;VIP;8;0;1600;App;CS2;;0
SESS-11290;2026-08-09 08:28:43;USR-1663;2004-03-07;M;Bootcamp;2;400;300;App;CS2;;0
SESS-14407;2026-08-01 12:05:35;USR-1243;2005-01-14;M;VIP;2;0;400;Card;Dota 2;4.5;0
SESS-10738;2026-08-29 01:23:22;USR-1450;1998-05-01;M;VIP;8;2150;1600;Card;CS2;4.5;0
SESS-13917;2026-08-26 15:34:13;USR-1148;2006-02-26;M;Standard;1;80;100;Cash;CS2;;0
SESS-14361;2026-08-31 16:31:22;USR-1196;1999-04-14;F;Standard;4;1000;400;App;CS2;4.0;0
SESS-10849;2026-08-16 12:43:50;USR-1435;2006-09-09;F;PS5;3;672;675;Card;Apex Legends;;1
SESS-14599;2026-08-21 17:25:00;USR-1083;2012-04-10;M;Standard;2;80;200;Card;Minecraft;3.0;0
SESS-14776;2026-08-09 13:39:19;USR-1013;2007-11-05;M;Standard;1;0;100;Card;CS2;;0
SESS-12194;2026-08-29 17:13:40;USR-1065;2010-06-06;M;Bootcamp;1;60;150;App;PUBG;5.0;0
SESS-11004;2026-08-15 10:57:03;USR-1676;2004-03-15;M;Standard;2;320;200;App;CS2;;0
SESS-12306;2026-08-22 17:32:02;USR-1696;2012-04-07;M;Standard;3;0;300;App;Minecraft;;0
SESS-13041;2026-08-22 21:52:10;USR-1727;2010-10-11;M;Bootcamp;3;0;450;Cash;CS2;;0
SESS-15053;2026-08-16 18:24:02;USR-1298;2011-01-28;M;Bootcamp;1;0;150;Card;Valorant;5.0;0
SESS-15474;2026-08-21 21:22:24;USR-1151;2006-08-03;M;Standard;3;0;300;Card;CS2;;0
SESS-10682;2026-08-29 11:49:18;USR-1093;2003-02-09;M;Bootcamp;3;440;450;Card;Dota 2;1.0;0
SESS-13451;2026-08-08 13:15:34;USR-1056;2005-10-15;F;Bootcamp;8;1106;1080;Card;Valorant;5.0;1
SESS-10943;2026-08-09 15:16:31;USR-1045;1998-06-01;M;PS5;1;0;250;Card;CS2;;0
SESS-12025;2026-08-05 11:09:53;USR-1150;2009-01-22;M;Bootcamp;1;80;150;App;Minecraft;4.5;0
SESS-14604;2026-08-30 15:05:25;USR-1515;2012-06-27;F;PS5;4;336;900;App;Dota 2;4.0;1
SESS-14902;2026-08-25 18:55:24;USR-1605;2006-10-14;F;Standard;3;360;300;Card;CS2;4.0;0
SESS-12184;2026-08-23 16:05:48;USR-1056;2005-10-15;F;VIP;4;0;720;App;Dota 2;4.0;1
SESS-12296;2026-08-26 18:02:41;USR-1173;1993-05-13;M;Bootcamp;2;800;300;Card;GTA V;;0
SESS-12597;2026-08-07 09:25:13;USR-1145;2012-01-03;M;Standard;2;0;200;App;Apex Legends;;0
SESS-10689;2026-08-29 09:31:24;USR-1063;2004-01-13;M;PS5;3;672;675;Card;Valorant;4.5;1
SESS-14060;2026-08-05 22:43:34;USR-1080;2008-09-20;M;PS5;3;240;750;Card;CS2;4.0;0
SESS-15466;2026-08-17 10:30:25;USR-1153;2004-05-19;M;Standard;4;0;360;Card;Valorant;5.0;1
SESS-11614;2026-08-03 07:27:45;USR-1598;1991-10-27;M;Standard;3;540;300;Card;CS2;3.0;0
SESS-14779;2026-08-12 22:02:00;USR-1435;2006-09-09;F;Standard;5;0;450;Card;CS2;;1
SESS-10644;2026-08-08 10:57:33;USR-1429;2008-08-22;M;Standard;3;240;300;Card;Dota 2;4.0;0
SESS-14616;2026-08-30 20:16:39;USR-1110;2008-03-26;M;VIP;5;750;1000;Card;CS2;5.0;0
SESS-14701;2026-08-06 09:05:20;USR-1630;2005-03-19;M;Standard;2;0;200;Card;Apex Legends;;0
SESS-12864;2026-08-31 14:08:56;USR-1197;2008-04-18;M;Standard;3;0;300;Card;CS2;4.0;0
SESS-10801;2026-08-21 14:22:28;USR-1112;2000-12-16;M;PS5;1;0;250;Card;Browser/Work;;0
SESS-10125;2026-08-19 00:02:12;USR-1322;2005-08-04;F;PS5;8;1280;2000;Card;CS2;;0
SESS-11854;2026-08-04 15:33:01;USR-1093;2003-02-09;M;Standard;4;0;400;App;CS2;;0
SESS-15010;2026-08-27 17:50:23;USR-1318;2011-06-07;F;Standard;2;160;200;App;Minecraft;;0
SESS-12769;2026-08-22 17:45:38;USR-1695;2008-02-18;M;VIP;2;310;400;App;CS2;;0
SESS-10165;2026-08-07 10:46:51;USR-1126;1997-03-17;M;Bootcamp;2;390;300;Card;GTA V;;0
SESS-13858;2026-08-19 20:24:43;USR-1061;2011-09-18;M;Bootcamp;3;240;450;App;Dota 2;;0
SESS-13046;2026-08-22 10:48:57;USR-1101;2002-02-13;M;Bootcamp;3;320;450;Cash;Valorant;3.0;0
SESS-12753;2026-08-07 23:37:49;USR-1797;2006-04-05;M;PS5;3;503;675;App;CS2;4.5;1
SESS-11517;2026-08-28 19:11:59;USR-1457;1999-03-01;M;Bootcamp;5;1959;675;Card;Cyberpunk 2077;;1
SESS-12750;2026-08-13 18:57:20;USR-1136;1998-11-18;M;PS5;3;0;750;App;Browser/Work;;0
SESS-13965;2026-08-21 20:23:12;USR-1140;2009-12-19;M;Standard;3;180;300;App;Minecraft;;0
SESS-10414;2026-08-31 11:08:28;USR-1552;2012-10-13;M;Standard;3;0;300;Cash;GTA V;;0
SESS-11592;2026-08-16 12:46:07;USR-1035;2005-05-23;M;Standard;3;0;300;Card;Dota 2;;0
SESS-10370;2026-08-01 16:04:13;USR-1210;2009-08-20;M;Standard;3;0;300;App;Dota 2;3.0;0
SESS-10909;2026-08-24 16:48:01;USR-1319;2012-10-20;M;Standard;2;160;200;Cash;Minecraft;;0
SESS-10948;2026-08-11 22:25:06;USR-1037;2023-06-15;M;PS5;-2;1344;2700;Card;Deadlock;;1
SESS-15390;2026-08-05 21:56:48;USR-1210;2009-08-20;M;Standard;2;160;200;App;Minecraft;;0
SESS-15086;2026-08-16 20:16:16;USR-1048;2003-12-19;M;Bootcamp;1;240;150;Card;CS2;;0
SESS-14188;2026-08-10 14:53:27;USR-1744;2009-06-10;M;VIP;2;168;360;App;Minecraft;;1
SESS-11610;2026-08-05 11:59:38;USR-1788;2003-02-12;F;Standard;2;160;200;Cash;Valorant;4.0;0
SESS-14500;2026-08-21 22:34:44;USR-1032;2011-01-16;M;Standard;8;0;800;App;CS2;4.5;0
SESS-11768;2026-08-02 00:55:52;USR-1113;2007-06-21;F;Standard;5;600;500;Cash;CS2;4.5;0
SESS-14703;2026-08-07 21:01:46;USR-1572;2003-12-23;M;Standard;2;160;200;App;CS2;5.0;0
SESS-12300;2026-08-07 11:54:03;USR-1331;2011-10-27;M;PS5;3;0;750;App;CS2;;0
SESS-10303;2026-08-18 18:10:11;USR-1374;2011-05-10;M;Standard;3;0;300;Card;Dota 2;;0
SESS-14904;2026-08-31 20:15:09;USR-1150;2009-01-22;M;Standard;4;0;400;Cash;Dota 2;;0
SESS-13464;2026-08-21 10:35:00;USR-1436;2007-03-20;M;Standard;5;800;500;Card;Dota 2;;0
SESS-14486;2026-08-22 18:43:34;USR-1162;2010-12-18;M;Standard;1;0;100;Cash;Valorant;;0
SESS-13351;2026-08-22 17:21:28;USR-1094;1999-01-04;M;Standard;3;750;300;Card;GTA V;;0
SESS-14906;2026-08-12 18:25:46;USR-1714;1991-01-28;M;PS5;4;1218;900;Card;CS2;4.5;1
SESS-13079;2026-08-31 21:30:34;USR-1708;2005-05-04;M;Standard;1;168;90;App;Dota 2;4.5;1
SESS-11456;2026-08-27 19:14:38;USR-1064;2009-12-24;M;Standard;5;420;450;Cash;Deadlock;4.5;1
SESS-10199;2026-08-22 15:58:01;USR-1413;2008-10-24;M;Standard;2;336;180;App;Dota 2;;1
SESS-12979;2026-08-15 19:46:16;USR-1579;2006-02-09;M;VIP;2;240;400;App;CS2;;0
SESS-15088;2026-08-04 21:35:24;USR-1656;2006-01-11;F;VIP;1;0;200;Cash;CS2;;0
SESS-15487;2026-08-09 07:43:55;USR-1013;2007-11-05;M;Standard;3;360;300;App;GTA V;5.0;0
SESS-14723;2026-08-23 21:30:27;USR-1035;2005-05-23;M;Standard;4;0;400;App;Dota 2;4.5;0
SESS-11758;2026-08-24 12:52:00;USR-1762;2010-02-28;F;Bootcamp;2;80;300;App;Dota 2;;0
SESS-12728;2026-08-14 17:15:25;USR-1143;1987-06-03;M;PS5;5;1400;1250;Card;CS2;4.0;0
SESS-14268;2026-08-09 14:11:02;USR-1735;2010-06-21;M;PS5;2;0;500;App;CS2;;0
SESS-11647;2026-08-28 16:01:24;USR-1154;2010-07-25;M;Standard;12;0;1080;Cash;CS2;3.0;1
SESS-11604;2026-08-12 18:43:12;USR-1232;2012-07-13;M;Bootcamp;2;0;300;Cash;Minecraft;4.5;0
SESS-14893;2026-08-20 15:14:03;USR-1775;2009-10-01;M;Standard;2;160;200;App;CS2;;0
SESS-10613;2026-08-14 12:20:42;USR-1299;2009-08-26;M;Bootcamp;2;0;300;App;Dota 2;5.0;0
SESS-10341;2026-08-26 19:49:25;USR-1574;2011-04-10;M;Bootcamp;2;160;300;Cash;Minecraft;4.0;0
SESS-12272;2026-08-23 12:24:53;USR-1495;1998-04-18;M;PS5;3;510;750;Card;PUBG;;0
SESS-11462;2026-08-15 17:28:26;USR-1490;2008-11-22;M;PS5;2;0;500;App;Dota 2;;0
SESS-13330;2026-08-29 22:58:13;USR-1445;2009-02-16;M;Bootcamp;3;240;450;Cash;Deadlock;4.5;0
SESS-13731;2026-08-13 18:55:16;USR-1400;2008-10-05;M;Standard;1;80;100;Card;CS2;;0
SESS-12379;2026-08-29 00:12:11;USR-1233;2006-07-01;M;Standard;8;0;800;Card;Dota 2;;0
SESS-10631;2026-08-14 16:02:10;USR-1019;2010-04-24;M;Standard;3;180;300;Card;Deadlock;;0
SESS-11125;2026-08-19 11:56:35;USR-1363;1998-10-02;M;Bootcamp;4;0;540;Card;GTA V;2.0;1
SESS-12422;2026-08-28 18:28:06;USR-1068;1995-03-23;M;VIP;1;0;200;Card;Cyberpunk 2077;;0
SESS-14715;2026-08-10 21:37:01;USR-1389;1993-01-20;F;PS5;2;660;500;Card;Cyberpunk 2077;4.5;0
SESS-10355;2026-08-23 01:59:15;USR-1120;2010-11-03;M;Standard;12;0;1200;Cash;Valorant;4.0;0
SESS-14731;2026-08-11 19:50:43;USR-1729;2007-03-04;M;Bootcamp;1;0;150;Card;Valorant;;0
SESS-10921;2026-08-29 22:52:42;USR-1169;1996-06-17;F;VIP;12;0;2400;App;CS2;1.0;0
SESS-10388;2026-08-02 21:16:15;USR-1272;2010-01-03;M;Standard;2;168;180;App;Minecraft;;1
SESS-11601;2026-08-09 21:53:10;USR-1152;1999-10-07;M;Bootcamp;3;0;450;Card;CS2;4.5;0
SESS-13868;2026-08-12 14:43:42;USR-1629;2012-07-03;F;Standard;3;0;270;App;CS2;4.0;1
SESS-14545;2026-08-01 00:56:10;USR-1070;2012-05-23;M;VIP;5;0;1000;Cash;PUBG;;0
SESS-11409;2026-08-04 18:45:40;USR-1062;2004-09-27;M;Standard;2;160;200;App;CS2;;0
SESS-12710;2026-08-16 16:33:30;USR-1460;2000-05-27;M;PS5;1;0;250;Card;CS2;4.0;0
SESS-10026;2026-08-02 18:07:17;USR-1037;2007-10-22;M;VIP;1;0;200;Card;CS2;;0
SESS-13217;2026-08-22 17:27:06;USR-1099;2012-08-20;M;VIP;3;0;600;App;Valorant;4.5;0
SESS-10408;2026-08-07 14:04:44;USR-1052;2001-07-07;F;Standard;3;240;300;Card;CS2;;0
SESS-11728;2026-08-15 10:27:12;USR-1079;1995-02-10;M;Standard;1;180;100;Card;CS2;;0
SESS-12477;2026-08-01 01:54:34;USR-1116;2003-07-20;M;Bootcamp;2;0;300;Card;CS2;;0
SESS-10353;2026-08-08 19:35:20;USR-1059;2005-01-15;F;Standard;3;480;300;Card;Deadlock;;0
SESS-13920;2026-08-16 13:37:27;USR-1584;2008-05-15;M;VIP;12;2226;2160;App;Dota 2;4.0;1
SESS-10494;2026-08-29 17:02:59;USR-1615;2009-03-01;F;VIP;1;0;200;Cash;CS2;;0
SESS-13188;2026-08-14 18:10:24;USR-1096;2009-05-07;F;PS5;4;240;1000;App;GTA V;4.5;0
SESS-11320;2026-08-14 07:23:19;USR-1123;2006-08-27;F;PS5;1;0;250;App;PUBG;;0
SESS-14745;2026-08-05 17:42:41;USR-1633;1992-03-03;M;PS5;3;660;750;Card;Dota 2;4.0;0
SESS-14160;2026-08-28 19:11:10;USR-1002;2007-02-18;M;Standard;8;0;800;App;Deadlock;;0
SESS-11523;2026-08-15 13:24:23;USR-1326;2000-07-06;M;Bootcamp;1;550;150;Card;Cyberpunk 2077;;0
SESS-12501;2026-08-08 20:12:39;USR-1118;1999-09-16;F;PS5;1;270;250;Card;Deadlock;;0
SESS-13050;2026-08-26 11:39:59;USR-1341;2008-07-15;M;Standard;3;0;300;Card;CS2;5.0;0
SESS-11074;2026-08-14 17:31:38;USR-1129;2011-11-02;M;Bootcamp;3;336;405;Cash;Minecraft;4.5;1
SESS-15393;2026-08-01 15:27:50;USR-1678;2006-09-04;M;Standard;1;0;100;Card;CS2;4.0;0
SESS-10867;2026-08-24 15:51:36;USR-1298;2011-01-28;M;Standard;2;0;200;App;CS2;;0
SESS-11097;2026-08-07 18:45:48;USR-1789;1999-10-04;M;VIP;3;840;600;Card;CS2;5.0;0
SESS-10637;2026-08-11 18:49:02;USR-1768;2008-06-23;M;Standard;1;120;100;Card;Deadlock;2.0;0
SESS-12574;2026-08-15 22:07:14;USR-1382;2008-01-24;F;PS5;12;1920;3000;Card;CS2;4.0;0
SESS-14347;2026-08-19 00:44:49;USR-1117;2005-11-04;F;Standard;8;0;800;Card;CS2;3.0;0
SESS-12923;2026-08-07 20:54:24;USR-1547;2005-10-14;F;Bootcamp;3;448;405;App;PUBG;4.5;1
SESS-11014;2026-08-01 13:18:42;USR-1153;2004-05-19;M;VIP;2;0;400;Card;Dota 2;;0
SESS-13442;2026-08-10 16:20:09;USR-1792;2009-02-02;M;Standard;1;0;100;App;Minecraft;;0
SESS-10526;2026-08-24 12:33:49;USR-1693;1993-11-08;M;VIP;3;965;540;App;Dota 2;4.5;1
SESS-11169;2026-08-30 09:14:51;USR-1017;1997-07-17;M;Standard;3;0;300;App;CS2;;0
SESS-12724;2026-08-08 23:42:53;USR-1584;2008-05-15;M;Standard;12;2015;1080;App;CS2;;1
SESS-14541;2026-08-24 19:46:56;USR-1068;1995-03-23;M;Standard;12;2015;1080;Card;CS2;;1
SESS-10000;2026-08-19 19:48:28;USR-1535;2002-08-15;M;Bootcamp;2;470;300;Card;Valorant;4.5;0
SESS-13587;2026-08-27 18:30:55;USR-1231;2011-11-07;M;Standard;3;240;300;App;Dota 2;;0
SESS-12943;2026-08-26 13:08:04;USR-1159;1998-01-18;M;PS5;2;800;500;Card;Dota 2;;0
SESS-11532;2026-08-22 21:31:06;USR-1224;2006-12-19;M;VIP;3;320;600;Card;Valorant;4.5;0
SESS-15165;2026-08-19 14:56:43;USR-1157;1993-09-10;M;Standard;3;756;270;Card;PUBG;;1
SESS-10692;2026-08-06 14:21:32;USR-1090;2007-07-06;M;Bootcamp;3;0;450;App;Cyberpunk 2077;5.0;0
SESS-12930;2026-08-07 01:02:12;USR-1235;2011-06-07;M;Standard;5;300;500;Card;Apex Legends;4.5;0
SESS-13934;2026-08-17 16:26:59;USR-1244;2000-05-06;M;PS5;1;770;225;Card;GTA V;;1
SESS-15195;2026-08-07 17:15:50;USR-1461;2007-04-24;M;Bootcamp;1;0;150;App;Valorant;;0
SESS-14319;2026-08-02 15:00:39;USR-1144;2012-05-06;M;Standard;1;0;100;App;CS2;;0
SESS-11681;2026-08-27 21:19:57;USR-1094;1999-01-04;M;PS5;2;650;500;App;CS2;;0
SESS-12264;2026-08-17 22:28:24;USR-1002;2007-02-18;M;Standard;8;0;800;Card;CS2;5.0;0
SESS-11379;2026-08-18 19:58:47;USR-1575;2010-05-09;M;Standard;3;120;300;Cash;Minecraft;2.0;0
SESS-12502;2026-08-24 11:09:25;USR-1743;2007-09-26;M;VIP;3;440;600;Cash;Dota 2;3.0;0
SESS-10699;2026-08-04 13:22:26;USR-1510;2009-10-05;M;Standard;2;0;200;Cash;Valorant;4.0;0
SESS-15302;2026-08-23 14:33:30;USR-1511;2011-10-17;M;VIP;1;0;200;App;GTA V;4.5;0
SESS-12468;2026-08-28 13:56:39;USR-1788;2003-02-12;F;Standard;2;224;180;App;Dota 2;;1
SESS-10884;2026-08-01 18:44:49;USR-1620;2008-06-01;M;Standard;1;160;100;Card;Dota 2;;0
SESS-13729;2026-08-29 04:55:34;USR-1769;2006-08-21;M;VIP;1;0;200;Card;Dota 2;5.0;0
SESS-12093;2026-08-26 00:04:17;USR-1225;2010-09-08;M;Standard;8;0;800;Cash;Minecraft;;0
SESS-13633;2026-08-25 20:25:34;USR-1450;1998-05-01;M;Standard;5;840;450;Card;Dota 2;4.0;1
SESS-12498;2026-08-20 22:29:27;USR-1746;2005-08-24;M;VIP ;5;400;1250;App;Valorant;;0
SESS-14436;2026-08-15 15:44:19;USR-1575;2010-05-09;M;Standard;2;80;200;Cash;Minecraft;;0
SESS-13902;2026-08-14 10:02:55;USR-1143;1987-06-03;M;PS5;3;965;675;App;CS2;;1
SESS-10413;2026-08-23 16:29:50;USR-1156;2012-01-12;M;Standard;1;80;100;Cash;Deadlock;;0
SESS-13757;2026-08-20 20:20:23;USR-1619;2003-05-06;M;VIP;1;230;200;Cash;Deadlock;;0
SESS-11153;2026-08-09 22:18:33;USR-1595;2005-04-08;M;Standard;2;0;200;;GTA V;;0
SESS-10621;2026-08-26 20:38:37;USR-1675;2011-12-06;M;Bootcamp;2;80;300;Cash;Minecraft;;0
SESS-10465;2026-08-11 02:19:39;USR-1154;2010-07-25;M;Standard;2;0;200;Cash;CS2;5.0;0
SESS-12282;2026-08-03 15:53:10;USR-1054;1988-03-21;F;Standard;2;0;200;Card;GTA V;;0
SESS-10039;2026-08-08 07:09:13;USR-1682;2012-02-05;M;Standard;12;720;1200;Card;CS2;;0
SESS-15462;2026-08-19 13:12:57;USR-1301;1994-12-20;M;PS5;8;1554;1800;Card;PUBG;4.5;1
SESS-15382;2026-08-18 19:34:10;USR-1233;2006-07-01;M;VIP;3;440;600;Card;CS2;5.0;0
SESS-15115;2026-08-29 13:44:19;USR-1713;2009-09-13;F;Standard;3;336;270;Cash;CS2;5.0;1
SESS-15170;2026-08-19 23:34:28;USR-1090;2007-07-06;M;VIP;3;440;600;Card;Dota 2;5.0;0
SESS-11498;2026-08-16 14:10:46;USR-1556;2006-09-22;M;VIP;2;390;400;App;Valorant;;0
SESS-12190;2026-08-01 00:04:15;USR-1391;1987-08-09;M;Bootcamp;8;2436;1080;Card;Cyberpunk 2077;5.0;1
SESS-10693;2026-08-14 21:55:33;USR-1056;2005-10-15;F;Bootcamp;2;0;300;App;Dota 2;5.0;0
SESS-10041;2026-08-18 19:06:34;USR-1132;2012-12-02;M;Standard;1;0;100;App;CS2;;0
SESS-14565;2026-08-18 07:58:37;USR-1665;2005-01-16;M;Standard;1;120;100;Card;Dota 2;;0
SESS-13385;2026-08-23 19:28:34;USR-1294;2004-10-04;M;PS5;1;0;250;Cash;CS2;4.0;0
