session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-15820;2026-08-02 01:06:19;USR-1097;2006-04-09;M;Standard;8;0;800;Cash;Apex Legends;;0
SESS-12875;2026-08-14 15:08:14;USR-1607;2010-10-08;M;PS5;2;0;450;Cash;Minecraft;;1
SESS-11907;2026-08-13 16:34:55;USR-1062;1998-04-23;M;Standard;1;180;100;Card;CS2;;0
SESS-10276;2026-08-23 22:13:21;USR-1558;2010-10-16;M;VIP;8;0;1600;App;CS2;3.0;0
SESS-15838;2026-08-08 18:18:55;USR-1665;1998-03-01;M;Standard;2;0;200;Card;CS2;;0
SESS-12116;2026-08-05 18:34:28;USR-1184;2002-05-24;M;PS5;3;0;750;Card;CS2;;0
SESS-16790;2026-08-16 16:53:59;USR-1697;2008-06-21;M;Standard;2;0;200;Cash;Valorant;;0
SESS-16305;2026-08-06 09:37:27;USR-1460;2008-06-02;F;Standard;3;480;300;Card;Dota 2;4.0;0
SESS-16855;2026-08-30 20:32:40;USR-1711;2003-02-18;M;VIP;1;0;200;App;CS2;3.0;0
SESS-16590;2026-08-01 20:25:28;USR-1456;2010-01-11;M;Standard;1;0;100;Card;Valorant;4.0;0
SESS-15899;2026-08-01 17:51:56;USR-1032;2011-02-27;M;Standard;3;0;300;App;Valorant;3.0;0
SESS-15764;2026-08-13 15:11:59;USR-1261;2009-09-13;F;VIP;4;240;800;App;Minecraft;;0
SESS-11277;2026-08-23 18:01:51;USR-1108;2002-06-14;M;Standard;3;503;270;Card;Dota 2;5.0;1
SESS-10545;2026-08-29 16:44:54;USR-1620;2007-03-28;F;Standard;2;160;200;Card;CS2;;0
SESS-14935;2026-08-14 14:17:02;USR-1141;2007-07-14;M;Standard;4;0;400;App;Dota 2;4.0;0
SESS-12364;2026-08-01 12:11:06;USR-1627;2006-07-13;M;PS5;4;0;900;App;Valorant;;1
SESS-14602;2026-08-23 16:24:09;USR-1748;2004-06-07;M;Standard;1;112;90;App;PUBG;;1
SESS-13119;2026-08-09 21:54:47;USR-1128;2007-05-19;M;Standard;3;0;300;Card;CS2;3.0;0
SESS-13688;2026-08-22 11:36:02;USR-1279;2004-10-22;M;Standard;1;0;100;Card;CS2;;0
SESS-12759;2026-08-11 17:08:07;USR-1533;2009-06-12;M;VIP ;2;0;200;App;CS2;;0
SESS-16408;2026-08-02 16:24:30;USR-1029;1999-08-16;M;PS5;8;1554;1800;Card;CS2;;1
SESS-10376;2026-08-15 13:54:17;USR-1095;2006-06-20;M;VIP;1;200;200;Card;CS2;;0
SESS-13604;2026-08-28 17:25:16;USR-1067;2011-04-02;M;Standard;3;0;300;Card;Minecraft;5.0;0
SESS-13510;2026-08-02 19:02:55;USR-1318;2005-10-26;M;PS5;2;0;500;Card;Dota 2;4.0;0
SESS-11220;2026-08-30 15:33:41;USR-1018;2011-02-01;M;VIP;1;0;200;App;CS2;4.5;0
SESS-10420;2026-08-13 22:25:37;USR-1618;2007-04-14;M;Standard;3;360;300;App;Valorant;2.0;0
SESS-11730;2026-08-17 14:52:46;USR-1508;2004-04-15;F;Standard;8;1344;720;App;CS2;;1
SESS-13244;2026-08-13 17:37:29;USR-1436;2006-04-01;M;VIP;1;240;200;App;Deadlock;4.0;0
SESS-13298;2026-08-03 09:32:31;USR-1330;2005-11-10;F;Standard;3;672;270;Card;CS2;4.0;1
SESS-12533;2026-08-06 10:51:26;USR-1087;2004-11-25;F;Standard;3;672;270;Card;Valorant;4.0;1
SESS-16187;2026-08-19 22:19:51;USR-1439;2009-12-23;M;Standard;5;0;500;Cash;Deadlock;;0
SESS-12373;2026-08-06 02:42:55;USR-1064;2004-07-08;M;Standard;2;320;200;Card;CS2;;0
SESS-15295;2026-08-26 00:18:10;USR-1113;2010-05-22;M;Standard;3;0;300;Card;Minecraft;;0
SESS-12154;2026-08-27 11:51:06;USR-1602;2005-10-19;F;VIP;8;0;1600;App;Dota 2;4.0;0
SESS-10558;2026-08-13 13:25:53;USR-1657;1997-08-05;M;PS5;2;0;500;Card;Dota 2;;0
SESS-16289;2026-08-17 12:38:03;USR-1530;2005-12-18;M;VIP;3;784;540;Card;Dota 2;5.0;1
SESS-16898;2026-08-23 14:18:23;USR-1108;2002-06-14;M;PS5;3;336;675;Card;CS2;4.0;1
SESS-16908;2026-08-08 10:41:14;USR-1055;2004-09-27;M;Standard;5;840;450;Cash;Apex Legends;5.0;1
SESS-13802;2026-08-25 21:44:39;USR-1748;2004-06-07;M;PS5;3;672;675;Card;CS2;;1
SESS-13539;2026-08-17 16:21:14;USR-1042;1997-02-02;M;VIP;3;0;540;App;Cyberpunk 2077;4.5;1
SESS-16613;2026-08-10 23:02:23;USR-1061;2004-03-24;M;PS5;8;0;2000;Card;CS2;;0
SESS-12943;2026-08-22 14:21:04;USR-1425;2011-03-08;M;Standard;4;320;400;Cash;CS2;;0
SESS-13221;2026-08-23 23:07:06;USR-1040;1991-03-07;M;VIP;3;660;600;Card;Dota 2;5.0;0
SESS-15692;2026-08-08 11:02:04;USR-1696;2000-03-11;M;Standard;3;1050;270;App;Dota 2;;1
SESS-15526;2026-08-05 20:57:40;USR-1628;2012-08-25;M;Standard;1;0;100;App;Valorant;;0
SESS-13429;2026-08-07 15:34:00;USR-1607;2010-10-08;M;Standard;4;0;360;Cash;Minecraft;;1
SESS-13913;2026-08-12 14:02:13;USR-1773;2005-04-21;M;Standard;3;240;300;App;Deadlock;4.0;0
SESS-11390;2026-08-19 19:23:35;USR-1281;2011-04-25;F;Standard;2;160;200;Card;CS2;;0
SESS-14945;2026-08-26 01:10:15;USR-1227;1996-04-01;M;VIP;8;1110;1600;Card;CS2;4.5;0
SESS-14379;2026-08-08 20:33:43;USR-1784;2009-04-19;M;VIP;4;336;720;App;CS2;;1
SESS-15621;2026-08-07 12:54:24;USR-1182;2011-02-24;M;VIP;3;0;540;Cash;Deadlock;4.5;1
SESS-14507;2026-08-24 14:43:33;USR-1336;2002-08-22;F;Bootcamp;2;400;300;App;CS2;3.0;0
SESS-12231;2026-08-09 23:49:56;USR-1702;2010-01-12;M;Standard;8;0;720;Cash;Minecraft;5.0;1
SESS-15102;2026-08-28 21:36:27;USR-1372;2003-04-10;M;Standard;1;160;100;App;CS2;3.0;0
SESS-11423;2026-08-03 14:52:45;USR-1416;1990-11-01;M;VIP;2;650;400;Card;Dota 2;;0
SESS-15268;2026-08-08 18:19:56;USR-1264;2011-03-02;M;Standard;2;0;200;Card;Minecraft;2.0;0
SESS-17204;2026-08-05 12:18:22;USR-1136;2004-04-28;M;Bootcamp;2;0;300;Card;CS2;5.0;0
SESS-10453;2026-08-26 00:52:53;USR-1077;1996-09-03;M;VIP;12;1590;2400;Card;Dota 2;5.0;0
SESS-13961;2026-08-28 15:37:17;USR-1092;2001-05-02;F;Standard;4;448;360;Card;Dota 2;5.0;1
SESS-16064;2026-08-06 15:12:21;USR-1742;2008-04-20;M;Standard;1;80;100;Card;Dota 2;;0
SESS-11403;2026-08-26 16:58:15;USR-1034;1991-12-14;M;VIP;1;0;180;Card;Dota 2;;1
SESS-12379;2026-08-02 14:00:34;USR-1080;2007-12-19;M;Standard;8;0;720;App;CS2;4.5;1
SESS-15241;2026-08-15 18:46:55;USR-1446;1988-03-22;M;ps5;2;510;500;Card;CS2;;0
SESS-15374;2026-08-14 11:58:31;USR-1101;2003-05-22;M;VIP;2;336;360;Card;Valorant;;1
SESS-16025;2026-08-25 16:23:06;USR-1615;2011-01-03;M;Bootcamp;2;0;300;Cash;CS2;3.0;0
SESS-16720;2026-08-24 17:30:54;USR-1542;2007-02-24;M;VIP;2;310;400;App;Apex Legends;5.0;0
SESS-12850;2026-08-04 16:58:52;USR-1574;2010-07-20;M; Bootcamp ;8;0;720;App;Minecraft;;1
SESS-16489;2026-08-25 16:58:21;USR-1599;2007-04-09;M;Bootcamp;5;950;750;Cash;Apex Legends;4.0;0
SESS-15468;2026-08-26 21:18:08;USR-1070;2008-04-24;M;Standard;2;240;200;Card;Minecraft;5.0;0
SESS-13050;2026-08-05 17:37:01;USR-1667;1992-07-17;M;VIP;2;0;400;Card;CS2;4.5;0
SESS-17127;2026-08-28 23:45:41;USR-1169;2005-04-02;M;Standard;5;560;450;Card;CS2;;1
SESS-16874;2026-08-29 11:52:30;USR-1292;2004-05-07;M;Standard;1;160;100;Cash;Dota 2;;0
SESS-12471;2026-08-23 16:02:36;USR-1269;1996-06-20;M;PS5;3;510;750;Cash;PUBG;4.5;0
SESS-10121;2026-08-17 15:40:43;USR-1759;2001-11-11;F;PS5;2;320;500;Card;Valorant;;0
SESS-16817;2026-08-05 18:24:23;USR-1091;2004-01-15;M;Bootcamp;3;546;405;Card;Deadlock;4.0;1
SESS-13771;2026-08-13 09:21:19;USR-1549;2002-09-27;M;Standard;3;0;300;Card;CS2;4.5;0
SESS-16686;2026-08-16 11:05:37;USR-1394;2006-07-03;M;Bootcamp;3;0;450;Card;CS2;;0
SESS-15662;2026-08-25 00:12:16;USR-1772;2005-07-07;F;VIP;8;0;1440;Cash;Dota 2;;1
SESS-14731;2026-08-21 08:27:19;USR-1193;2004-02-11;M;Standard;1;168;90;Card;CS2;4.5;1
SESS-15815;2026-08-13 01:23:04;USR-1113;2010-05-22;M;VIP;8;0;1600;Card;Dota 2;;0
SESS-14887;2026-08-19 21:04:56;USR-1694;2005-10-01;M;PS5;2;0;500;App;CS2;;0
SESS-16798;2026-08-23 08:48:06;USR-1015;1998-01-18;M;VIP;2;0;400;App;PUBG;;0
SESS-15362;2026-08-14 17:48:41;USR-1064;2004-07-08;M;Standard;2;240;200;Card;Dota 2;;0
SESS-11049;2026-08-14 12:22:26;USR-1486;1996-12-13;M;PS5;4;1610;900;Card;Cyberpunk 2077;;1
SESS-11319;2026-08-02 08:29:22;USR-1115;2011-06-03;M;Standard;2;0;200;Cash;Dota 2;;0
SESS-15194;2026-08-27 16:12:01;USR-1629;1995-05-02;M;Standard;12;1440;1200;Card;Cyberpunk 2077;4.5;0
SESS-10481;2026-08-08 21:38:12;USR-1612;2000-09-21;F;PS5;4;0;1000;App;Dota 2;;0
SESS-14968;2026-08-29 18:16:07;USR-1146;2004-01-15;M;Standard;2;0;200;Card;Valorant;;0
SESS-16998;2026-08-16 02:55:10;USR-1567;1995-07-10;F;VIP;2;0;400;App;Cyberpunk 2077;5.0;0
SESS-17001;2026-08-05 19:24:09;USR-1761;2001-02-23;F;PS5;3;0;675;App;Dota 2;;1
SESS-10597;2026-08-18 21:40:36;USR-1058;2008-11-03;M;Standard;1;160;100;;CS2;;0
SESS-17020;2026-08-27 23:14:55;USR-1083;2000-08-19;M;Bootcamp;3;510;450;Card;Browser/Work;3.0;0
SESS-12520;2026-08-07 07:41:58;USR-1048;2003-07-10;F;PS5;1;0;250;Card;Valorant;;0
SESS-10518;2026-08-15 17:17:46;USR-1727;1996-03-17;M;PS5;2;650;500;Card;PUBG;3.0;0
SESS-13226;2026-08-29 16:37:36;USR-1334;2000-05-11;M;Standard;3;540;300;Card;PUBG;;0
SESS-15032;2026-08-06 19:22:51;USR-1142;2009-05-05;M;VIP;1;0;200;App;CS2;;0
SESS-16237;2026-08-30 14:25:37;USR-1643;1886-09-20;M;Standard;-2;240;300;Cash;Minecraft;5.0;0
SESS-10888;2026-08-15 18:27:15;USR-1306;2012-10-21;M;Standard;1;40;100;App;CS2;;0
SESS-13960;2026-08-20 14:45:11;USR-1069;1886-09-20;M;Standard;-2;960;1200;Cash;Minecraft;;0
SESS-11870;2026-08-11 10:15:51;USR-1225;2010-05-04;M;Standard;1;60;100;Cash;CS2;4.0;0
SESS-13375;2026-08-09 18:19:13;USR-1777;1989-01-16;M;PS5;1;550;250;Card;Valorant;;0
SESS-10917;2026-08-15 23:11:38;USR-1222;2005-04-07;M;Standard;12;960;1200;Cash;Dota 2;;0
SESS-13235;2026-08-06 20:05:52;USR-1774;2010-08-07;M;Standard;1;0;100;Cash;Minecraft;;0
SESS-14485;2026-08-27 12:57:27;USR-1130;2008-05-01;F;Standard;3;0;300;Card;Dota 2;2.0;0
SESS-15363;2026-08-31 13:03:18;USR-1143;2006-07-15;F;Standard;3;360;300;Card;CS2;4.0;0
SESS-12076;2026-08-22 18:51:11;USR-1382;2006-02-09;M;Standard;1;0;100;Card;Dota 2;;0
SESS-10470;2026-08-08 20:38:02;USR-1298;2012-11-10;F;Standard;3;251;270;Card;Dota 2;;1
SESS-16625;2026-08-29 19:28:50;USR-1625;2006-09-14;M;Standard;2;240;200;Card;Dota 2;;0
SESS-11030;2026-08-21 14:44:50;USR-1374;1992-12-23;M;PS5;2;800;500;Cash;CS2;;0
SESS-10025;2026-08-15 12:26:39;USR-1381;2007-09-03;F;Standard;3;0;300;Card;CS2;4.0;0
SESS-16499;2026-08-31 23:51:08;USR-1149;2003-10-27;M;Bootcamp;12;1040;1800;Card;Dota 2;3.0;0
SESS-11072;2026-08-01 13:45:35;USR-1729;2009-05-27;M;Standard;2;0;200;Cash;CS2;4.5;0
SESS-13570;2026-08-23 17:22:07;USR-1608;2005-08-27;M;Standard;1;160;100;Card;Deadlock;;0
SESS-16766;2026-08-31 08:42:33;USR-1662;2010-08-09;M;Standard;3;0;300;App;Dota 2;;0
SESS-10015;2026-08-29 21:18:09;USR-1609;1999-09-26;M;Standard;2;0;200;Card;CS2;3.0;0
SESS-15372;2026-08-21 20:23:48;USR-1041;2011-07-28;M;Standard;1;0;100;App;CS2;;0
SESS-16244;2026-08-11 23:24:37;USR-1679;2005/07/27;F;Bootcamp;12;2800;1620;Card;Deadlock;4.5;1
SESS-11026;2026-08-03 21:07:51;USR-1510;2010-12-16;M;Standard;3;0;300;App;Dota 2;4.0;0
SESS-14681;2026-08-27 22:52:09;USR-1092;2001-05-02;F;Standard;12;0;1080;App;Dota 2;4.0;1
SESS-10426;2026-08-30 17:00:56;USR-1020;2005-09-26;F;Bootcamp;3;440;450;Card;Valorant;4.0;0
SESS-12269;2026-08-22 14:40:01;USR-1020;2005-09-26;F;Bootcamp;5;1050;675;App;Deadlock;4.5;1
SESS-13550;2026-08-23 16:10:22;USR-1195;2010-04-23;M;Standard;3;0;300;Cash;Minecraft;;0
SESS-15791;2026-08-25 21:10:43;USR-1711;2003-02-18;M;Standard;3;240;300;Cash;CS2;4.5;0
SESS-15119;2026-08-01 14:30:43;USR-1300;2001-04-21;F;Standard;4;480;400;Card;CS2;;0
SESS-15322;2026-08-14 00:23:47;USR-1032;2011-02-27;M;Standard;12;720;1200;Cash;Minecraft;4.5;0
SESS-13273;2026-08-09 19:44:28;USR-1156;2012-02-05;F;Standard;4;0;400;Card;Valorant;;0
SESS-12822;2026-08-16 23:02:48;USR-1108;2002-06-14;M;Standard;8;0;800;Card;Dota 2;;0
SESS-10573;2026-08-26 21:11:10;USR-1759;2001-11-11;F;Bootcamp;2;336;270;Card;CS2;5.0;1
SESS-10942;2026-08-01 17:55:42;USR-1245;2004-06-04;M;Bootcamp;3;882;405;App;Dota 2;2.0;1
SESS-16418;2026-08-30 22:35:35;USR-1525;2010-02-24;M;Standard;8;640;800;App;Deadlock;4.5;0
SESS-12746;2026-08-16 10:17:15;USR-1224;1994-04-01;F;PS5;2;390;500;Card;GTA V;;0
SESS-11571;2026-08-16 13:19:13;USR-1544;1996-10-17;M;VIP;1;330;200;Card;GTA V;;0
SESS-13813;2026-08-05 23:41:38;USR-1595;1998-03-16;M;VIP;8;1590;1600;Card;CS2;;0
SESS-11532;2026-08-22 02:18:01;USR-1026;2010-02-02;M;Bootcamp;2;0;300;App;CS2;;0
SESS-16827;2026-08-07 13:24:36;USR-1585;1994-11-04;M;Standard;3;360;300;Card;CS2;4.0;0
SESS-15622;2026-08-27 14:21:10;USR-1540;2005-12-23;M;Standard;1;160;100;App;CS2;;0
SESS-10189;2026-08-14 22:42:51;USR-1750;2010-08-03;M;Bootcamp;5;0;750;Card;Minecraft;;0
SESS-10469;2026-08-31 16:26:47;USR-1588;2008-12-02;F;PS5;2;320;500;App;Dota 2;;0
SESS-14537;2026-08-02 03:06:18;USR-1787;2005-04-18;M;Standard;2;0;200;Card;CS2;;0
SESS-15932;2026-08-08 16:16:53;USR-1644;2010-12-18;M;Standard;2;0;200;Cash;Minecraft;;0
SESS-16257;2026-08-29 15:42:16;USR-1530;2005-12-18;M;VIP;3;390;600;Card;CS2;;0
SESS-13222;2026-08-23 02:51:42;USR-1137;1993-02-24;M;Bootcamp;2;510;300;App;PUBG;;0
SESS-15785;2026-08-11 14:00:17;USR-1176;2011-08-02;M;Standard;1;0;100;App;Valorant;;0
SESS-14879;2026-08-26 13:23:25;USR-1737;2003-07-27;M;VIP;2;0;400;App;CS2;4.5;0
SESS-16657;2026-08-22 19:27:49;USR-1071;1993-04-12;M;Bootcamp;3;660;450;Card;CS2;;0
SESS-16606;2026-08-22 23:37:45;USR-1347;2006-01-17;F;Standard;8;1280;800;Card;Dota 2;4.5;0
SESS-14159;2026-08-31 19:44:14;USR-1523;2006-10-11;M;Standard;1;0;100;App;Apex Legends;;0
SESS-16659;2026-08-11 19:10:04;USR-1743;2005-12-14;M;VIP;2;0;360;Card;Valorant;4.5;1
SESS-13337;2026-08-22 11:43:47;USR-1119;1997-03-16;M;Standard;4;1007;360;Card;PUBG;;1
SESS-16977;2026-08-13 17:51:33;USR-1011;2011-12-14;M;Standard;3;180;300;Card;Minecraft;;0
SESS-10218;2026-08-05 15:06:52;USR-1483;2005-08-26;M;PS5;2;0;500;Card;Dota 2;;0
SESS-16414;2026-08-21 16:30:12;USR-1757;2001-08-06;M;Bootcamp;3;0;450;Card;Deadlock;;0
SESS-12371;2026-08-08 12:37:07;USR-1034;1991-12-14;M;PS5;2;650;500;Card;Browser/Work;;0
SESS-16072;2026-08-09 09:06:17;USR-1181;1994-12-13;F;PS5;1;400;250;Card;Browser/Work;;0
SESS-11770;2026-08-21 12:30:12;USR-1182;2011-02-24;M;Standard;5;280;450;App;Minecraft;3.0;1
SESS-10544;2026-08-01 15:22:20;USR-1290;2006-10-02;M;Bootcamp;3;0;450;App;CS2;4.0;0
SESS-11467;2026-08-02 00:47:45;USR-1494;2003-01-04;M;Standard;8;960;800;Card;Valorant;;0
SESS-11064;2026-08-30 11:23:35;USR-1697;2008-06-21;M;Standard;1;0;100;Card;Dota 2;;0
SESS-17004;2026-08-26 23:53:51;USR-1368;2006-03-28;M;PS5;5;0;1250;Card;Valorant;;0
SESS-15046;2026-08-11 22:20:40;USR-1049;2011-07-07;M;Bootcamp;8;0;1080;App;Valorant;;1
SESS-10715;2026-08-29 18:52:07;USR-1114;2005-06-01;M;VIP;2;240;400;App;CS2;;0
SESS-12796;2026-08-08 09:31:33;USR-1040;1991-03-07;M;Bootcamp;2;0;300;Card;Cyberpunk 2077;;0
SESS-15661;2026-08-14 11:21:51;USR-1474;1995-07-09;M;PS5;1;550;250;App;Cyberpunk 2077;;0
SESS-12589;2026-08-23 10:56:02;USR-1728;2008-12-03;M;Bootcamp;3;630;450;Card;Dota 2;3.0;0
SESS-12748;2026-08-06 09:08:39;USR-1763;2009-07-07;M;Standard;1;0;100;App;Deadlock;;0
SESS-12268;2026-08-22 18:47:05;USR-1222;07.04.2005;M;Standard;3;240;300;Card;CS2;;0
SESS-15425;2026-08-19 15:05:32;USR-1556;2009-08-19;M;Standard;1;0;100;Cash;Dota 2;;0
SESS-10679;2026-08-02 19:39:59;USR-1150;2004-01-17;F;PS5;3;480;750;Card;Deadlock;4.5;0
SESS-14031;2026-08-19 20:12:04;USR-1089;2012-05-15;M;Standard;2;120;200;App;Minecraft;;0
SESS-15984;2026-08-07 20:21:41;USR-1007;1995-11-02;F;VIP;2;0;400;Card;Dota 2;;0
SESS-14792;2026-08-11 15:36:07;USR-1295;2006-10-07;M;VIP;2;390;400;App;Deadlock;4.0;0
SESS-15841;2026-08-26 06:42:17;USR-1777;1989-01-16;M;VIP;3;0;600;Card;Deadlock;4.5;0
SESS-12050;2026-08-28 20:49:51;USR-1685;2008-12-06;M;Bootcamp;3;0;450;Cash;Valorant;;0
SESS-14477;2026-08-01 14:49:37;USR-1173;2011-08-18;M;Bootcamp;2;0;270;App;Dota 2;;1
SESS-12276;2026-08-02 14:13:44;USR-1026;2010-02-02;M;Standard;1;0;90;App;CS2;;1
SESS-11144;2026-08-15 19:45:26;USR-1394;2006-07-03;M;Standard;3;0;300;Card;Deadlock;4.0;0
SESS-16181;2026-08-09 21:59:34;USR-1199;2004-05-05;F;Bootcamp;2;320;300;Card;CS2;;0
SESS-14106;2026-08-21 20:11:37;USR-1019;2011-02-06;M;VIP;1;80;200;App;CS2;3.0;0
SESS-13407;2026-08-20 14:00:51;USR-1668;2010-11-14;M;Standard;2;112;180;Cash;CS2;;1
SESS-10385;2026-08-12 21:04:28;USR-1674;2004-01-28;F;Standard;1;0;100;App;CS2;;0
SESS-11911;2026-08-14 17:57:08;USR-1662;2010-08-09;M;Standard;1;0;90;Cash;Minecraft;;1
SESS-10168;2026-08-08 15:25:57;USR-1419;2005-12-10;M;Bootcamp;2;0;300;App;Dota 2;;0
SESS-15105;2026-08-21 14:43:57;USR-1337;2006-05-09;M;PS5;2;320;500;App;Dota 2;;0
SESS-14473;2026-08-27 13:37:57;USR-1743;2005-12-14;M;Standard;12;960;1200;Card;Dota 2;4.5;0
SESS-13383;2026-08-19 13:04:26;USR-1709;1996-11-07;M;PS5;8;2300;2000;App;Dota 2;4.5;0
SESS-11253;2026-08-05 11:32:09;USR-1041;2011-07-28;M;Standard;4;0;400;Card;Minecraft;;0
SESS-15086;2026-08-29 00:07:15;USR-1023;2010-02-02;M;Standard;12;0;1080;Card;Deadlock;;1
SESS-14851;2026-08-13 10:34:04;USR-1030;2002-07-03;M;Standard;3;360;300;App;Valorant;4.0;0
SESS-13591;2026-08-31 18:45:08;USR-1645;2008-11-08;M;Bootcamp;2;0;300;Card;CS2;4.5;0
SESS-16167;2026-08-26 11:35:14;USR-1080;2007-12-19;M;Standard;4;448;360;App;CS2;;1
SESS-16248;2026-08-11 19:27:51;USR-1589;2007-02-16;M;VIP;1;0;200;Card;CS2;;0
SESS-14800;2026-08-17 17:01:07;USR-1603;2005-07-17;M;PS5;3;0;750;Card;Dota 2;4.0;0
SESS-13324;2026-08-15 10:45:10;USR-1049;2011-07-07;M;Standard;1;0;100;App;CS2;5.0;0
SESS-16953;2026-08-10 15:26:47;USR-1753;2005-03-09;M;VIP;2;470;400;Cash;Dota 2;;0
SESS-17250;2026-08-24 20:15:37;USR-1365;1997-01-19;M;VIP;3;1470;540;Card;Deadlock;;1
SESS-12244;2026-08-21 17:16:15;USR-1254;2007-12-18;M;Standard;3;0;300;Card;Cyberpunk 2077;4.0;0
SESS-13594;2026-08-13 21:53:56;USR-1071;1993-04-12;M;Standard;4;480;400;Cash;CS2;5.0;0
SESS-15862;2026-08-09 16:32:11;USR-1345;2012-07-11;F;Standard;2;120;200;Card;Minecraft;4.0;0
SESS-15517;2026-08-08 13:50:23;USR-1437;2007-10-20;M;Standard;3;503;270;Card;PUBG;;1
SESS-11801;2026-08-20 12:03:58;USR-1318;2005-10-26;M;VIP;2;390;400;App;CS2;4.5;0
SESS-10187;2026-08-12 20:51:28;USR-1074;2011-11-23;f;Standard;2;80;200;Cash;Minecraft;;0
SESS-16971;2026-08-09 01:32:14;USR-1025;2010-10-04;M;Standard;8;480;800;Cash;Valorant;4.5;0
SESS-10945;2026-08-02 17:29:38;USR-1047;2004-05-25;M;Standard;2;240;200;App;Dota 2;;0
