session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30018;USR-3075;PC-09;Bootcamp;2026-08-01 04:35:00;2;300;0;[]
SESS-30019;USR-3521;PC-03;Standard;2026-08-17 21:49:00;2;200;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30020;USR-3233;PC-25;PS5;2026-08-09 04:29:00;2;450;1;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30021;USR-3181;PC-10;Standard;2026-08-26 01:25:00;2;200;0;[]
SESS-30022;USR-3458;PC-21;PS5;2026-08-16 17:43:00;3;675;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30023;USR-3342;PC-36;PS5;2026-08-06 09:27:00;2;500;0;[]
SESS-30024;USR-3383;PC-39;Bootcamp;2026-08-12 01:02:00;3;405;1;[]
SESS-30025;USR-3004;PC-15;Bootcamp;2026-08-31 10:11:00;4;540;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30026;USR-3415;PC-05;Standard;2026-08-11 08:05:00;1;100;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30027;USR-3042;PC-24;Standard;2026-08-08 02:51:00;1;100;0;[]
SESS-30028;USR-3063;PC-43;VIP;2026-08-25 21:10:00;2;400;0;[]
SESS-30029;USR-3320;PC-26;Standard;2026-08-26 18:13:00;2;200;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30030;USR-3254;PC-15;Standard;2026-08-05 17:59:00;3;270;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30031;;PC-34;VIP;2026-08-09 04:06:00;2;400;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30032;USR-3424;PC-45;VIP;2026-08-23 18:04:00;3;540;1;[]
SESS-30033;USR-3358;PC-40;Standard;2026-08-14 17:58:00;5;450;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30034;USR-3474;PC-35;Bootcamp;2026-08-22 16:54:00;2;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}, {""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30035;USR-3506;PC-22;Standard;2026-08-10 07:04:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30036;USR-3653;PC-41;Standard;2026-08-21 12:47:00;3;300;0;[]
SESS-30037;USR-3281;PC-23;Standard;2026-08-24 14:18:00;3;300;0;[]
SESS-30038;USR-3207;PC-23;Standard;2026-08-29 04:23:00;4;360;1;[]
SESS-30039;USR-3068;PC-02;Bootcamp;2026-08-20 20:54:00;3;450;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30040;USR-3285;PC-36;Bootcamp;2026-08-03 10:43:00;2;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30041;USR-3008;PC-28;Standard;2026-08-24 05:59:00;2;200;0;[]
SESS-30042;USR-3362;PC-21;Standard;2026-08-11 13:37:00;1;100;0;[]
SESS-30043;USR-3271;PC-04;Standard;2026-08-19 12:50:00;3;300;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30044;USR-3498;PC-37;VIP;2026-08-17 03:11:00;2;400;0;[]
SESS-30045;USR-3115;PC-12;Bootcamp;2026-08-01 22:48:00;2;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30046;USR-3504;PC-06;VIP;2026-08-05 10:38:00;3;540;1;"[{""item_id"": ""BAR-01"", ""qty"": 3, ""price"": 120}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30047;USR-3431;PC-09;VIP;2026-08-16 12:30:00;2;400;0;[]
SESS-30048;USR-3644;PC-07;Bootcamp;2026-08-04 18:37:00;2;300;0;[]
SESS-30049;USR-3504;PC-39;Standard;2026-08-13 06:03:00;5;450;1;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30050;USR-3265;PC-36;Standard;2026-08-20 08:17:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30051;USR-3401;PC-10;VIP;2026-08-08 10:14:00;3;600;0;[]
SESS-30052;USR-3056;PC-05;Bootcamp;2026-08-28 21:38:00;2;300;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30053;USR-3613;PC-01;Bootcamp;2026-08-29 07:20:00;3;450;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30054;USR-3378;PC-30;VIP;2026-08-20 14:47:00;4;800;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30055;USR-3372;PC-35;VIP;2026-08-29 08:28:00;1;200;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30056;USR-3203;PC-22;Standard;2026-08-03 21:50:00;3;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30057;USR-3178;PC-40;Standard;2026-08-23 11:20:00;3;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30058;USR-3251;PC-29;Standard;2026-08-25 06:55:00;8;720;1;[]
SESS-30059;USR-3493;PC-09;PS5;2026-08-21 18:03:00;4;900;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30060;USR-3416;PC-16;VIP;2026-08-10 11:50:00;3;540;1;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30061;USR-3063;PC-23;Bootcamp;2026-08-02 09:53:00;2;300;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30062;USR-3398;PC-13;Standard;2026-08-13 00:10:00;2;200;0;[]
SESS-30063;USR-3652;PC-37;Bootcamp;2026-08-10 14:00:00;4;600;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30064;USR-3548;PC-13;VIP;2026-08-17 09:30:00;2;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30065;USR-3091;PC-07;Standard;2026-08-31 04:17:00;2;200;0;[]
SESS-30066;USR-3173;PC-32;Standard;2026-08-24 07:20:00;2;200;0;[]
SESS-30067;USR-3667;PC-23;Standard;2026-08-24 15:47:00;4;400;0;[]
SESS-30068;USR-3063;PC-33;VIP;2026-08-16 00:10:00;3;540;1;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30069;USR-3334;PC-07;Bootcamp;2026-08-19 05:51:00;2;300;0;[]
SESS-30070;USR-3007;PC-29;Bootcamp;2026-08-11 11:42:00;3;450;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30071;USR-3427;PC-18;Standard;2026-08-11 09:23:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30072;USR-3667;PC-07;VIP;2026-08-21 19:26:00;8;1440;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-01"", ""qty"": 3, ""price"": 120}]"
SESS-30073;USR-3662;PC-19;Standard;2026-08-28 04:20:00;4;400;0;[]
SESS-30074;USR-3652;PC-28;Bootcamp;2026-08-07 13:03:00;2;300;0;[]
SESS-30075;USR-3060;PC-03;VIP;2026-08-22 18:49:00;2;400;0;[]
SESS-30076;USR-3555;PC-04;Standard;2026-08-26 06:21:00;1;100;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30077;;PC-09;Standard;2026-08-05 13:59:00;1;100;0;[]
SESS-30078;USR-3285;PC-15;VIP;2026-08-27 07:13:00;2;400;0;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30079;USR-3226;PC-33;VIP;2026-08-09 19:28:00;2;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30080;USR-3602;PC-23;VIP;2026-08-16 08:13:00;2;400;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30081;USR-3665;PC-11;Bootcamp;2026-08-22 03:39:00;3;450;0;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30082;USR-3413;PC-26;Standard;2026-08-26 16:47:00;2;200;0;[]
SESS-30083;USR-3030;PC-19;Standard;2026-08-31 01:19:00;2;200;0;[]
SESS-30084;USR-3356;PC-34;VIP;2026-08-02 21:00:00;2;400;0;[]
SESS-30085;USR-3487;PC-36;Standard;2026-08-03 11:10:00;1;100;0;[]
SESS-30086;USR-3176;PC-41;Standard;2026-08-03 12:43:00;2;200;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30087;USR-3342;PC-15;PS5;2026-08-05 01:06:00;2;500;0;[]
SESS-30088;USR-3257;PC-03;Bootcamp;2026-08-21 18:37:00;4;540;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30089;;PC-39;Bootcamp;2026-08-22 20:06:00;3;450;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30090;USR-3219;PC-28;Standard;2026-08-02 20:39:00;2;200;0;[]
SESS-30091;USR-3468;PC-20;Bootcamp;2026-08-22 01:16:00;1;150;0;[]
SESS-30092;USR-3062;PC-13;Bootcamp;2026-08-21 22:12:00;12;1620;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30093;USR-3417;PC-14;VIP;2026-08-07 08:58:00;4;720;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30094;USR-3132;PC-30;PS5;2026-08-27 06:52:00;1;250;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30095;USR-3163;PC-41;Standard;2026-08-05 12:43:00;1;100;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30096;USR-3678;PC-14;Standard;2026-08-11 11:55:00;3;300;0;[]
SESS-30097;USR-3223;PC-23;Standard;2026-08-12 17:59:00;2;200;0;[]
SESS-30098;USR-3414;PC-22;Bootcamp;2026-08-11 12:03:00;3;450;0;[]
SESS-30099;USR-3050;PC-41;Standard;2026-08-20 21:29:00;1;100;0;[]
SESS-30100;USR-3318;PC-23;Standard;2026-08-08 13:15:00;4;360;1;[]
SESS-30101;USR-3605;PC-07;PS5;2026-08-29 09:10:00;3;750;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30102;USR-3338;PC-14;VIP;2026-08-22 21:18:00;2;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30103;USR-3290;PC-45;Standard;2026-08-22 12:44:00;1;100;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-03"", ""qty"": 3, ""price"": 240}]"
SESS-30104;USR-3371;PC-13;Bootcamp;2026-08-08 00:22:00;1;150;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30105;USR-3524;PC-14;Standard;2026-08-08 03:29:00;2;200;0;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}]"
SESS-30106;USR-3008;PC-15;Standard;2026-08-19 19:51:00;3;300;0;[]
SESS-30107;USR-3604;PC-21;Bootcamp;2026-08-05 06:15:00;4;540;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30108;USR-3502;PC-19;Bootcamp;2026-08-25 14:22:00;2;300;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30109;USR-3224;PC-01;PS5;2026-08-19 11:12:00;3;750;0;[]
SESS-30110;USR-3230;PC-45;Standard;2026-08-22 22:55:00;5;450;1;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30111;USR-3240;PC-29;Standard;2026-08-09 14:40:00;1;100;0;[]
SESS-30112;USR-3058;PC-07;Standard;2026-08-08 06:53:00;1;100;0;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30113;USR-3046;PC-37;Bootcamp;2026-08-18 16:52:00;3;450;0;[]
SESS-30114;USR-3343;PC-12;VIP;2026-08-11 03:59:00;3;540;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30115;USR-3318;PC-40;VIP;2026-08-03 16:38:00;4;720;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 3, ""price"": 240}]"
SESS-30116;;PC-18;Bootcamp;2026-08-18 21:32:00;2;300;0;[]
SESS-30117;USR-3480;PC-02;Standard;2026-08-08 02:24:00;3;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30118;USR-3271;PC-29;Standard;2026-08-05 09:59:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30119;USR-3449;PC-40;VIP;2026-08-30 03:05:00;3;600;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30120;USR-3202;PC-43;PS5;2026-08-22 08:10:00;2;500;0;[]
SESS-30121;USR-3375;PC-09;Standard;2026-08-16 21:16:00;3;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30122;USR-3028;PC-07;Standard;2026-08-24 18:20:00;1;100;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30123;USR-3150;PC-14;Standard;2026-08-20 02:06:00;4;360;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30124;USR-3632;PC-29;Standard;2026-08-20 11:48:00;2;200;0;[]
SESS-30125;USR-3347;PC-19;VIP;2026-08-21 20:33:00;4;720;1;"[{""item_id"": ""BAR-08"", ""qty"": 3, ""price"": 70}]"
SESS-30126;USR-3492;PC-32;VIP;2026-08-05 12:33:00;2;400;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30127;USR-3591;PC-20;Bootcamp;2026-08-24 13:59:00;2;300;0;"[{""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}]"
SESS-30128;USR-3358;PC-16;Standard;2026-08-09 00:48:00;2;200;0;[]
SESS-30129;USR-3094;PC-11;Standard;2026-08-04 15:52:00;3;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 3, ""price"": 90}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30130;USR-3073;PC-13;Standard;2026-08-19 12:03:00;3;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30131;USR-3261;PC-01;PS5;2026-08-19 18:38:00;1;250;0;[]
SESS-30132;USR-3073;PC-12;Bootcamp;2026-08-11 08:22:00;3;450;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30133;USR-3564;PC-36;VIP;2026-08-13 04:02:00;4;800;0;[]
SESS-30134;USR-3590;PC-23;Bootcamp;2026-08-27 12:09:00;2;300;0;[]
SESS-30135;USR-3666;PC-05;VIP;2026-08-22 09:22:00;3;600;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30136;USR-3510;PC-27;Standard;2026-08-10 09:14:00;2;200;0;[]
SESS-30137;USR-3642;PC-18;VIP;2026-08-31 10:02:00;3;600;0;[]
SESS-30138;USR-3422;PC-14;PS5;2026-08-11 16:13:00;2;500;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30139;USR-3673;PC-25;VIP;2026-08-28 02:34:00;8;1440;1;[]
SESS-30140;USR-3567;PC-38;Bootcamp;2026-08-28 08:43:00;3;450;0;[]
SESS-30141;USR-3339;PC-32;PS5;2026-08-19 01:13:00;4;1000;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30142;USR-3372;PC-39;Standard;2026-08-17 18:53:00;2;200;0;[]
SESS-30143;USR-3134;PC-12;VIP;2026-08-04 02:52:00;12;2160;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30144;USR-3480;PC-17;Standard;2026-08-23 14:35:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30145;USR-3217;PC-45;Standard;2026-08-25 21:00:00;3;270;1;[]
SESS-30146;USR-3666;PC-45;Standard;2026-08-24 04:08:00;3;300;0;[]
SESS-30147;USR-3025;PC-23;VIP;2026-08-09 00:20:00;5;1000;0;[]
SESS-30148;;PC-07;VIP;2026-08-07 09:38:00;5;1000;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30149;USR-3266;PC-06;PS5;2026-08-14 10:05:00;3;675;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30150;USR-3673;PC-43;Standard;2026-08-19 16:14:00;3;300;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30151;USR-3046;PC-25;Standard;2026-08-22 12:36:00;2;200;0;[]
SESS-30152;USR-3129;PC-33;Standard;2026-08-01 05:29:00;3;300;0;[]
SESS-30153;;PC-07;Standard;2026-08-22 02:21:00;2;200;0;[]
SESS-30154;USR-3271;PC-35;VIP;2026-08-25 18:13:00;8;1440;1;[]
SESS-30155;USR-3306;PC-12;Bootcamp;2026-08-13 20:58:00;1;150;0;[]
SESS-30156;;PC-35;Standard;2026-08-21 19:58:00;1;100;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30157;USR-3262;PC-06;Standard;2026-08-10 17:34:00;2;200;0;[]
SESS-30158;USR-3487;PC-04;Standard;2026-08-05 04:41:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30159;USR-3574;PC-01;Standard;2026-08-23 23:39:00;3;270;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30160;USR-3515;PC-04;Standard;2026-08-28 20:47:00;3;270;1;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}]"
SESS-30161;USR-3421;PC-21;Standard;2026-08-21 20:20:00;1;100;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30162;USR-3462;PC-22;Bootcamp;2026-08-14 15:09:00;3;450;0;[]
SESS-30163;USR-3064;PC-07;Bootcamp;2026-08-09 07:09:00;3;450;0;[]
SESS-30164;USR-3417;PC-38;Bootcamp;2026-08-21 13:10:00;2;300;0;[]
SESS-30165;USR-3602;PC-18;VIP;2026-08-06 17:40:00;2;400;0;[]
SESS-30166;USR-3419;PC-16;Standard;2026-08-13 13:54:00;1;100;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30167;USR-3055;PC-29;Standard;2026-08-31 19:55:00;2;180;1;[]
SESS-30168;USR-3205;PC-10;Standard;2026-08-24 14:55:00;2;200;0;[]
SESS-30169;USR-3537;PC-15;Standard;2026-08-22 20:54:00;2;200;0;[]
SESS-30170;USR-3298;PC-43;Standard;2026-08-18 00:38:00;4;400;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30171;USR-3112;PC-25;Standard;2026-08-24 11:06:00;3;300;0;[]
SESS-30172;USR-3118;PC-20;Standard;2026-08-03 01:58:00;2;200;0;[]
SESS-30173;USR-3449;PC-22;VIP;2026-08-02 06:39:00;1;200;0;[]
SESS-30174;USR-3228;PC-43;PS5;2026-08-27 14:14:00;3;750;0;[]
SESS-30175;USR-3114;PC-19;PS5;2026-08-22 19:22:00;2;500;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30176;USR-3314;PC-12;Standard;2026-08-11 14:54:00;8;800;0;[]
SESS-30177;USR-3594;PC-09;Standard;2026-08-04 09:46:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30178;;PC-38;Standard;2026-08-21 08:50:00;5;500;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
