session_id;user_id;pc_id;date;hours_played;discount_promo
SESS-10166;USR-1117;PC-26;2026-08-03 11:00:00;1;0
SESS-10167;USR-1188;PC-08;2026-08-02 19:39:00;2;0
SESS-10168;USR-1167;PC-22;2026-08-24 23:34:00;2;1
SESS-10169;USR-1367;PC-31;2026-08-26 19:56:00;2;0
SESS-10170;USR-1099;PC-01;2026-08-13 13:45:00;2;1
SESS-10171;USR-1182;PC-37;2026-08-20 15:15:00;3;0
SESS-10172;;PC-14;2026-08-06 21:31:00;8;0
SESS-10173;USR-1198;PC-06;2026-08-01 20:52:00;2;0
SESS-10174;USR-1138;PC-16;2026-08-26 14:36:00;1;0
SESS-10175;USR-1359;PC-06;2026-08-01 11:13:00;4;0
SESS-10176;USR-1413;PC-33;2026-08-23 11:25:00;4;0
SESS-10177;USR-1394;PC-35;2026-08-07 16:25:00;3;0
SESS-10178;USR-1117;PC-24;2026-08-06 13:47:00;2;1
SESS-10179;USR-1044;PC-27;2026-08-04 20:35:00;2;0
SESS-10180;USR-1154;PC-04;2026-08-26 21:54:00;1;0
SESS-10181;USR-1058;PC-37;2026-08-12 20:06:00;5;0
SESS-10182;USR-1247;PC-12;2026-08-05 12:36:00;3;1
SESS-10183;USR-1123;PC-25;2026-08-28 21:04:00;3;0
SESS-10184;USR-1286;PC-08;2026-08-17 11:26:00;5;0
SESS-10185;USR-1058;PC-07;2026-08-08 12:34:00;2;0
SESS-10186;USR-1085;PC-31;2026-08-07 20:04:00;2;0
SESS-10187;USR-1158;PC-18;2026-08-19 13:57:00;3;0
SESS-10188;USR-1421;PC-20;2026-08-05 22:39:00;2;0
SESS-10189;USR-1434;PC-21;2026-08-16 10:17:00;2;0
SESS-10190;USR-1216;PC-05;2026-08-15 21:37:00;2;0
SESS-10191;;PC-20;2026-08-12 21:14:00;4;1
SESS-10192;USR-1343;PC-37;2026-08-22 09:33:00;2;0
SESS-10193;USR-1173;PC-03;2026-08-03 22:54:00;1;0
SESS-10194;USR-1326;PC-37;2026-08-12 12:59:00;1;0
SESS-10195;USR-1378;PC-22;2026-08-26 13:06:00;1;1
SESS-10196;USR-1356;PC-33;2026-08-05 13:29:00;2;0
SESS-10197;USR-1210;PC-07;2026-08-22 22:59:00;2;0
SESS-10198;USR-1424;PC-03;2026-08-08 15:27:00;1;0
SESS-10199;USR-1154;PC-06;2026-08-04 10:21:00;2;0
SESS-10200;USR-1165;PC-28;2026-08-23 23:29:00;1;0
SESS-10201;USR-1069;PC-08;2026-08-08 17:27:00;3;0
SESS-10202;;PC-26;2026-08-17 21:02:00;3;0
SESS-10203;USR-1140;PC-26;2026-08-05 10:09:00;3;0
SESS-10204;USR-1364;PC-37;2026-08-13 09:15:00;2;0
SESS-10205;USR-1295;PC-19;2026-08-21 11:43:00;1;0
SESS-10206;USR-1325;PC-22;2026-08-25 18:01:00;1;0
SESS-10207;USR-1263;PC-15;2026-08-18 12:50:00;4;0
SESS-10208;USR-1295;PC-22;2026-08-27 15:56:00;4;0
SESS-10209;USR-1171;PC-06;2026-08-16 10:48:00;2;1
SESS-10210;USR-1376;PC-15;2026-08-03 09:22:00;2;0
SESS-10211;USR-1325;PC-18;2026-08-14 22:44:00;8;0
SESS-10212;USR-1226;PC-19;2026-08-08 22:24:00;1;0
SESS-10213;USR-1162;PC-28;2026-08-07 10:34:00;3;0
SESS-10214;USR-1079;PC-14;2026-08-18 12:45:00;2;0
SESS-10215;USR-1074;PC-32;2026-08-23 23:41:00;3;0
SESS-10216;;PC-13;2026-08-14 11:22:00;3;0
SESS-10217;USR-1216;PC-35;2026-08-09 20:58:00;1;0
SESS-10218;USR-1408;PC-21;2026-08-15 09:01:00;8;0
SESS-10219;USR-1075;PC-24;2026-08-24 21:17:00;2;0
SESS-10220;USR-1386;PC-08;2026-08-31 23:28:00;4;0
SESS-10221;USR-1138;PC-12;2026-08-05 13:01:00;8;0
SESS-10222;USR-1435;PC-14;2026-08-04 14:05:00;4;0
SESS-10223;USR-1208;PC-36;2026-08-29 09:43:00;3;0
SESS-10224;USR-1018;PC-17;2026-08-06 15:51:00;2;0
SESS-10225;USR-1018;PC-08;2026-08-25 17:12:00;8;0
SESS-10226;USR-1375;PC-28;2026-08-23 10:17:00;1;0
SESS-10227;USR-1429;PC-34;2026-08-03 15:57:00;1;0
SESS-10228;USR-1129;PC-28;2026-08-05 19:36:00;4;0
SESS-10229;;PC-11;2026-08-11 20:09:00;3;0
SESS-10230;USR-1191;PC-07;2026-08-23 21:49:00;2;1
SESS-10231;USR-1384;PC-30;2026-08-03 21:38:00;1;0
SESS-10232;USR-1027;PC-29;2026-08-20 10:15:00;2;0
SESS-10233;USR-1279;PC-05;2026-08-02 14:13:00;2;0
SESS-10234;USR-1026;PC-09;2026-08-14 23:23:00;2;0
SESS-10235;;PC-10;2026-08-01 13:38:00;3;0
SESS-10236;USR-1248;PC-22;2026-08-19 13:44:00;1;1
SESS-10237;USR-1364;PC-14;2026-08-01 22:24:00;3;0
SESS-10238;USR-1286;PC-17;2026-08-16 09:26:00;1;0
SESS-10239;USR-1002;PC-14;2026-08-31 10:54:00;3;0
SESS-10240;USR-1224;PC-16;2026-08-05 13:38:00;1;1
SESS-10241;USR-1402;PC-12;2026-08-24 12:04:00;2;0
SESS-10242;USR-1059;PC-29;2026-08-25 21:49:00;3;0
SESS-10243;USR-1221;PC-35;2026-08-12 09:44:00;2;0
SESS-10244;USR-1418;PC-17;2026-08-11 23:03:00;1;0
SESS-10245;USR-1050;PC-08;2026-08-17 11:50:00;3;0
SESS-10246;USR-1291;PC-35;2026-08-01 22:46:00;3;0
SESS-10247;USR-1342;PC-17;2026-08-10 10:13:00;2;0
SESS-10248;USR-1190;PC-35;2026-08-30 11:59:00;2;0
SESS-10249;;PC-18;2026-08-19 20:41:00;3;0
SESS-10250;USR-1290;PC-24;2026-08-25 16:43:00;3;0
SESS-10251;USR-1429;PC-37;2026-08-01 17:38:00;2;1
SESS-10252;USR-1332;PC-01;2026-08-28 23:59:00;4;0
SESS-10253;USR-1212;PC-06;2026-08-11 16:33:00;4;1
SESS-10254;USR-1149;PC-07;2026-08-16 14:08:00;1;0
SESS-10255;;PC-25;2026-08-04 10:13:00;1;0
SESS-10256;USR-1074;PC-24;2026-08-15 11:04:00;3;0
SESS-10257;USR-1401;PC-24;2026-08-29 14:54:00;4;0
SESS-10258;USR-1439;PC-20;2026-08-06 10:13:00;2;0
SESS-10259;USR-1085;PC-21;2026-08-04 15:45:00;2;0
SESS-10260;USR-1187;PC-31;2026-08-14 19:58:00;2;0
SESS-10261;USR-1215;PC-15;2026-08-02 19:41:00;3;0
SESS-10262;USR-1303;PC-10;2026-08-15 14:34:00;1;1
SESS-10263;;PC-14;2026-08-23 11:34:00;4;0
SESS-10264;USR-1389;PC-20;2026-08-28 13:58:00;2;0
SESS-10265;USR-1353;PC-09;2026-08-19 17:00:00;2;0
SESS-10266;USR-1070;PC-33;2026-08-25 16:32:00;2;0
SESS-10267;USR-1353;PC-03;2026-08-15 20:30:00;1;0
SESS-10268;;PC-27;2026-08-15 17:10:00;1;0
SESS-10269;USR-1057;PC-05;2026-08-06 10:43:00;3;0
SESS-10270;USR-1352;PC-02;2026-08-22 14:06:00;2;0
SESS-10271;USR-1117;PC-33;2026-08-09 13:55:00;2;0
SESS-10272;USR-1034;PC-34;2026-08-29 16:32:00;1;0
SESS-10273;USR-1279;PC-02;2026-08-10 19:26:00;1;0
SESS-10274;USR-1067;PC-21;2026-08-19 09:35:00;2;0
SESS-10275;USR-1091;PC-19;2026-08-30 21:12:00;1;0
SESS-10276;USR-1084;PC-09;2026-08-14 18:56:00;1;0
SESS-10277;USR-1283;PC-10;2026-08-11 23:32:00;2;0
SESS-10278;USR-1186;PC-01;2026-08-17 11:07:00;2;0
SESS-10279;USR-1342;PC-18;2026-08-29 14:24:00;1;0
SESS-10280;USR-1421;PC-14;2026-08-08 15:05:00;5;0
SESS-10281;;PC-22;2026-08-20 22:28:00;2;0
SESS-10282;USR-1419;PC-05;2026-08-15 12:10:00;2;0
SESS-10283;USR-1267;PC-03;2026-08-22 14:08:00;1;1
SESS-10284;USR-1075;PC-04;2026-08-17 18:45:00;2;0
SESS-10285;USR-1003;PC-36;2026-08-14 10:12:00;2;1
SESS-10286;USR-1402;PC-10;2026-08-20 21:08:00;1;0
SESS-10287;;PC-16;2026-08-17 12:44:00;5;0
SESS-10288;;PC-13;2026-08-21 18:05:00;1;1
SESS-10289;USR-1140;PC-03;2026-08-15 17:05:00;1;0
SESS-10290;USR-1166;PC-02;2026-08-16 21:07:00;2;0
SESS-10291;USR-1091;PC-36;2026-08-02 17:30:00;2;0
SESS-10292;USR-1378;PC-10;2026-08-05 16:25:00;1;1
SESS-10293;USR-1125;PC-24;2026-08-30 15:37:00;4;0
SESS-10294;USR-1176;PC-30;2026-08-13 09:38:00;3;0
SESS-10295;USR-1096;PC-30;2026-08-19 15:43:00;2;1
SESS-10296;USR-1033;PC-01;2026-08-08 09:59:00;2;0
SESS-10297;USR-1226;PC-33;2026-08-16 17:10:00;2;0
SESS-10298;USR-1114;PC-03;2026-08-28 20:57:00;3;0
SESS-10299;USR-1225;PC-20;2026-08-27 12:19:00;1;1
SESS-10300;USR-1382;PC-35;2026-08-25 15:28:00;2;0
SESS-10301;USR-1439;PC-21;2026-08-21 12:54:00;5;1
SESS-10302;USR-1383;PC-15;2026-08-21 13:30:00;1;0
SESS-10303;USR-1352;PC-15;2026-08-27 10:00:00;2;0
SESS-10304;USR-1069;PC-12;2026-08-23 23:16:00;2;0
SESS-10305;USR-1222;PC-04;2026-08-21 18:29:00;1;0
SESS-10306;USR-1309;PC-02;2026-08-01 22:34:00;2;0
SESS-10307;USR-1025;PC-31;2026-08-09 19:35:00;2;0
SESS-10308;USR-1402;PC-21;2026-08-13 17:14:00;2;0
SESS-10309;USR-1136;PC-12;2026-08-16 15:07:00;3;1
SESS-10310;;PC-27;2026-08-29 14:55:00;4;0
SESS-10311;USR-1235;PC-19;2026-08-05 23:53:00;2;0
SESS-10312;USR-1428;PC-12;2026-08-22 17:59:00;1;0
SESS-10313;USR-1299;PC-07;2026-08-06 19:44:00;1;1
SESS-10314;USR-1161;PC-23;2026-08-23 19:06:00;2;0
SESS-10315;USR-1370;PC-22;2026-08-26 16:12:00;3;1
SESS-10316;USR-1349;PC-19;2026-08-31 20:53:00;2;0
SESS-10317;USR-1438;PC-23;2026-08-12 22:53:00;4;0
SESS-10318;USR-1072;PC-14;2026-08-12 19:06:00;2;0
SESS-10319;USR-1059;PC-25;2026-08-12 11:15:00;3;0
SESS-10320;USR-1306;PC-05;2026-08-05 18:29:00;3;0
SESS-10321;USR-1251;PC-33;2026-08-29 21:15:00;4;0
SESS-10322;;PC-20;2026-08-11 23:11:00;1;1
SESS-10323;USR-1349;PC-12;2026-08-09 15:45:00;1;0
SESS-10324;USR-1115;PC-23;2026-08-28 13:46:00;5;0
SESS-10325;USR-1011;PC-32;2026-08-25 09:41:00;3;0
SESS-10326;USR-1403;PC-24;2026-08-08 12:00:00;2;0
SESS-10327;USR-1392;PC-23;2026-08-21 18:05:00;1;1
SESS-10328;USR-1252;PC-28;2026-08-26 18:25:00;1;0
SESS-10329;USR-1423;PC-19;2026-08-22 10:14:00;3;0
SESS-10330;USR-1193;PC-09;2026-08-17 09:32:00;4;1
SESS-10331;USR-1403;PC-27;2026-08-13 12:20:00;1;1
SESS-10332;USR-1395;PC-31;2026-08-03 10:23:00;1;1
SESS-10333;USR-1327;PC-30;2026-08-18 13:28:00;2;0
SESS-10334;USR-1176;PC-32;2026-08-05 12:10:00;3;0
SESS-10335;USR-1251;PC-21;2026-08-19 21:29:00;2;0
SESS-10336;USR-1257;PC-29;2026-08-18 13:46:00;5;0
SESS-10337;USR-1040;PC-34;2026-08-04 18:50:00;2;0
SESS-10338;USR-1120;PC-18;2026-08-31 10:11:00;2;0
SESS-10339;USR-1111;PC-24;2026-08-22 10:09:00;3;0
SESS-10340;USR-1013;PC-14;2026-08-03 18:51:00;1;0
SESS-10341;USR-1224;PC-23;2026-08-21 16:28:00;1;0
SESS-10342;USR-1073;PC-30;2026-08-08 13:11:00;1;0
SESS-10343;USR-1420;PC-18;2026-08-05 19:15:00;3;0
SESS-10344;USR-1311;PC-30;2026-08-17 15:21:00;3;0
SESS-10345;USR-1037;PC-01;2026-08-16 11:28:00;3;0
SESS-10346;USR-1232;PC-18;2026-08-26 17:16:00;2;0
SESS-10347;USR-1375;PC-34;2026-08-22 23:03:00;2;1
SESS-10348;USR-1416;PC-23;2026-08-12 09:27:00;2;1
SESS-10349;USR-1376;PC-24;2026-08-03 11:03:00;2;0
SESS-10350;;PC-34;2026-08-01 17:39:00;1;0
SESS-10351;USR-1396;PC-03;2026-08-15 15:00:00;2;1
SESS-10352;USR-1073;PC-20;2026-08-25 14:59:00;1;0
SESS-10353;USR-1099;PC-27;2026-08-28 18:54:00;1;0
SESS-10354;USR-1103;PC-06;2026-08-26 15:55:00;1;0
SESS-10355;USR-1162;PC-10;2026-08-01 10:45:00;8;0
SESS-10356;USR-1075;PC-31;2026-08-26 15:07:00;2;1
SESS-10357;USR-1167;PC-02;2026-08-07 16:05:00;1;1
SESS-10358;USR-1320;PC-26;2026-08-09 21:30:00;4;0
SESS-10359;USR-1006;PC-09;2026-08-11 15:12:00;2;0
SESS-10360;USR-1396;PC-16;2026-08-09 23:39:00;2;0
SESS-10361;USR-1351;PC-35;2026-08-26 23:49:00;4;0
SESS-10362;USR-1021;PC-31;2026-08-03 14:29:00;2;0
SESS-10363;USR-1037;PC-34;2026-08-08 14:18:00;3;1
SESS-10364;USR-1353;PC-02;2026-08-10 09:37:00;4;1
SESS-10365;USR-1112;PC-09;2026-08-07 21:21:00;1;1
SESS-10366;USR-1007;PC-27;2026-08-28 23:31:00;3;0
SESS-10367;USR-1198;PC-29;2026-08-18 09:15:00;1;0
SESS-10368;USR-1418;PC-22;2026-08-13 11:42:00;2;0
SESS-10369;USR-1148;PC-12;2026-08-30 13:27:00;1;0
SESS-10370;USR-1401;PC-15;2026-08-17 11:59:00;1;0
SESS-10371;USR-1067;PC-26;2026-08-06 10:40:00;2;0
SESS-10372;;PC-29;2026-08-20 15:49:00;1;0
SESS-10373;USR-1200;PC-31;2026-08-24 12:30:00;4;0
SESS-10374;USR-1076;PC-08;2026-08-01 17:33:00;1;1
SESS-10375;USR-1158;PC-06;2026-08-28 22:49:00;2;0
SESS-10376;USR-1093;PC-36;2026-08-17 23:29:00;2;0
SESS-10377;USR-1118;PC-24;2026-08-12 17:36:00;1;0
SESS-10378;USR-1307;PC-14;2026-08-29 19:05:00;1;0
SESS-10379;USR-1326;PC-02;2026-08-27 09:51:00;2;0
SESS-10380;USR-1411;PC-37;2026-08-28 17:07:00;2;0
SESS-10381;USR-1362;PC-05;2026-08-29 23:21:00;2;0
SESS-10382;USR-1423;PC-37;2026-08-08 19:18:00;1;0
SESS-10383;USR-1195;PC-12;2026-08-03 10:13:00;1;0
SESS-10384;USR-1255;PC-32;2026-08-01 13:08:00;2;0
SESS-10385;USR-1182;PC-32;2026-08-18 10:17:00;1;0
SESS-10386;USR-1185;PC-10;2026-08-20 10:57:00;3;0
SESS-10387;USR-1384;PC-37;2026-08-01 18:42:00;3;0
SESS-10388;USR-1313;PC-18;2026-08-27 15:07:00;8;1
SESS-10389;USR-1032;PC-23;2026-08-14 09:04:00;2;0
SESS-10390;USR-1213;PC-02;2026-08-05 11:23:00;5;0
SESS-10391;USR-1176;PC-16;2026-08-09 11:25:00;2;0
SESS-10392;USR-1302;PC-23;2026-08-20 23:57:00;3;0
SESS-10393;USR-1194;PC-24;2026-08-13 16:13:00;3;0
SESS-10394;USR-1364;PC-11;2026-08-28 13:36:00;2;1
SESS-10395;USR-1412;PC-02;2026-08-24 20:55:00;3;0
SESS-10396;USR-1280;PC-34;2026-08-08 18:49:00;3;0
SESS-10397;USR-1346;PC-11;2026-08-30 18:04:00;2;0
SESS-10398;USR-1308;PC-29;2026-08-28 10:18:00;2;0
SESS-10399;USR-1151;PC-17;2026-08-06 11:30:00;2;1
SESS-10400;USR-1093;PC-01;2026-08-13 11:17:00;1;1
SESS-10401;USR-1140;PC-12;2026-08-14 13:49:00;1;0
SESS-10402;USR-1397;PC-27;2026-08-12 23:33:00;3;0
