session_id;user_id;pc_id;pc_zone;hardware_specs;date;hours_played;extra_bar_spent;total_paid;discount_promo
SESS-20029;;PC-41;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-20 11:59:00;3;360;540;1
SESS-20030;USR-2472;PC-30;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-27 01:55:00;4;800;600;0
SESS-20031;USR-2061;PC-10;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-14 22:37:00;3;180;300;0
SESS-20032;USR-2141;PC-28;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-07 21:43:00;5;0;750;0
SESS-20033;USR-2500;PC-22;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-03 07:47:00;12;0;1200;0
SESS-20034;USR-2040;PC-35;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-07 21:01:00;4;240;540;1
SESS-20035;USR-2400;PC-16;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-03 02:47:00;1;120;100;0
SESS-20036;USR-2050;PC-30;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-15 21:23:00;2;0;300;0
SESS-20037;USR-2097;PC-18;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-23 02:28:00;3;0;300;0
SESS-20038;USR-2390;PC-29;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-17 17:12:00;1;0;135;1
SESS-20039;USR-2186;PC-38;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-14 14:28:00;1;60;150;0
SESS-20040;USR-2144;PC-09;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-22 15:39:00;2;400;200;0
SESS-20041;USR-2102;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-29 12:51:00;4;800;600;0
SESS-20042;USR-2112;PC-02;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-31 06:15:00;1;200;90;1
SESS-20043;USR-2451;PC-35;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-01 12:18:00;2;240;300;0
SESS-20044;USR-2135;PC-34;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-11 04:01:00;3;0;405;1
SESS-20045;USR-2365;PC-29;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-25 01:08:00;4;480;600;0
SESS-20046;USR-2094;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-21 11:57:00;3;180;300;0
SESS-20047;USR-2343;PC-02;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-21 06:35:00;1;0;90;1
SESS-20048;USR-2210;PC-01;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-21 22:09:00;2;0;200;0
SESS-20049;;PC-41;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-02 09:43:00;1;0;180;1
SESS-20050;USR-2386;PC-46;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-02 09:45:00;1;60;180;1
SESS-20051;USR-2054;PC-17;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-02 23:36:00;1;0;90;1
SESS-20052;USR-2270;PC-05;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-08 17:30:00;1;200;100;0
SESS-20053;USR-2291;PC-32;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-03 13:45:00;2;120;300;0
SESS-20054;USR-2341;PC-20;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-23 07:21:00;4;240;360;1
SESS-20055;USR-2406;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-27 19:11:00;5;0;500;0
SESS-20056;USR-2392;PC-29;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-24 00:23:00;3;180;450;0
SESS-20057;USR-2048;PC-39;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-21 19:59:00;3;0;540;1
SESS-20058;;PC-35;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-20 00:17:00;5;0;750;0
SESS-20059;USR-2123;PC-16;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-12 02:57:00;2;400;200;0
SESS-20060;USR-2104;PC-11;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-23 11:11:00;2;0;200;0
SESS-20061;USR-2234;PC-36;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-22 17:46:00;2;240;300;0
SESS-20062;USR-2459;PC-45;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-05 00:44:00;2;400;400;0
SESS-20063;;PC-17;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-31 18:30:00;4;0;400;0
SESS-20064;USR-2372;PC-41;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-17 17:08:00;1;0;200;0
SESS-20065;USR-2251;PC-09;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-08 16:34:00;2;0;200;0
SESS-20066;USR-2387;PC-19;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-16 13:25:00;3;0;300;0
SESS-20067;USR-2452;PC-24;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-01 02:35:00;2;240;200;0
SESS-20068;USR-2142;PC-12;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-08 10:27:00;2;120;200;0
SESS-20069;USR-2003;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-29 16:49:00;1;0;150;0
SESS-20070;USR-2141;PC-37;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-24 09:35:00;2;0;300;0
SESS-20071;USR-2241;PC-25;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-27 08:54:00;2;0;300;0
SESS-20072;USR-2377;PC-31;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-31 05:22:00;2;400;300;0
SESS-20073;USR-2370;PC-36;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-11 15:07:00;4;0;600;0
SESS-20074;USR-2498;PC-27;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-08 06:43:00;4;0;600;0
SESS-20075;USR-2337;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-23 05:35:00;1;60;135;1
SESS-20076;USR-2509;PC-31;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-24 23:54:00;4;0;540;1
SESS-20077;USR-2020;PC-06;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-30 10:57:00;3;180;300;0
SESS-20078;USR-2165;PC-03;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-27 06:26:00;2;240;180;1
SESS-20079;USR-2247;PC-21;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-05 12:35:00;2;240;200;0
SESS-20080;USR-2387;PC-39;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-31 15:27:00;2;0;360;1
SESS-20081;USR-2221;PC-24;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-03 17:14:00;3;180;300;0
SESS-20082;USR-2009;PC-09;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-26 18:28:00;3;600;300;0
SESS-20083;USR-2034;PC-42;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-21 14:40:00;2;0;400;0
SESS-20084;USR-2426;PC-36;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-09 22:03:00;4;480;600;0
SESS-20085;USR-2126;PC-27;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-15 05:02:00;4;480;600;0
SESS-20086;USR-2509;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-18 04:47:00;1;200;100;0
SESS-20087;USR-2081;PC-24;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-31 17:28:00;3;0;300;0
SESS-20088;USR-2173;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-14 11:35:00;3;360;270;1
SESS-20089;USR-2474;PC-45;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-22 22:18:00;2;240;400;0
SESS-20090;USR-2125;PC-20;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-01 18:14:00;2;240;200;0
SESS-20091;USR-2338;PC-44;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-07 07:32:00;8;0;1440;1
SESS-20092;USR-2047;PC-03;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-03 01:34:00;1;0;90;1
SESS-20093;USR-2378;PC-32;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-02 02:34:00;1;0;150;0
SESS-20094;USR-2018;PC-32;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-20 00:25:00;2;0;270;1
SESS-20095;;PC-28;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-11 10:46:00;4;0;600;0
SESS-20096;USR-2371;PC-21;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-07 01:40:00;4;0;360;1
SESS-20097;USR-2016;PC-34;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-18 03:44:00;2;400;300;0
SESS-20098;USR-2048;PC-23;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-13 21:12:00;4;0;360;1
SESS-20099;USR-2145;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-10 22:08:00;3;0;270;1
SESS-20100;USR-2087;PC-14;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-01 14:11:00;4;800;400;0
SESS-20101;USR-2288;PC-42;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-12 05:39:00;1;60;200;0
SESS-20102;USR-2352;PC-21;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-24 23:21:00;2;400;200;0
SESS-20103;USR-2202;PC-37;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-10 23:09:00;4;800;600;0
SESS-20104;USR-2458;PC-36;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-11 11:07:00;2;0;300;0
SESS-20105;USR-2525;PC-35;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-16 02:16:00;3;0;450;0
SESS-20106;USR-2420;PC-05;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-29 12:58:00;4;480;400;0
SESS-20107;USR-2370;PC-36;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-10 06:30:00;2;0;300;0
SESS-20108;USR-2325;PC-40;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-25 21:19:00;4;240;800;0
SESS-20109;USR-2343;PC-16;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-03 04:11:00;3;0;300;0
SESS-20110;USR-2250;PC-43;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-12 14:44:00;2;0;400;0
SESS-20111;USR-2161;PC-03;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-17 20:11:00;4;480;400;0
SESS-20112;USR-2428;PC-41;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-21 14:21:00;2;0;400;0
SESS-20113;USR-2329;PC-46;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-11 06:46:00;5;600;900;1
SESS-20114;USR-2471;PC-46;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-27 04:48:00;3;180;600;0
SESS-20115;USR-2126;PC-12;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-28 20:18:00;1;120;100;0
SESS-20116;USR-2193;PC-34;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-23 10:25:00;4;0;540;1
SESS-20117;USR-2290;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-14 14:46:00;1;200;100;0
SESS-20118;USR-2284;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-09 04:38:00;3;360;450;0
SESS-20119;USR-2007;PC-35;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-13 21:21:00;2;0;300;0
SESS-20120;USR-2318;PC-02;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-17 08:04:00;2;0;180;1
SESS-20121;USR-2211;PC-18;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-20 12:56:00;2;120;180;1
SESS-20122;USR-2195;PC-01;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-15 12:51:00;3;600;300;0
SESS-20123;USR-2096;PC-02;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-23 05:14:00;1;120;100;0
SESS-20124;USR-2171;PC-05;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-09 18:09:00;5;300;500;0
SESS-20125;USR-2079;PC-17;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-19 18:55:00;3;0;300;0
SESS-20126;USR-2033;PC-03;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-31 19:24:00;2;120;200;0
SESS-20127;USR-2433;PC-38;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-24 05:24:00;3;600;450;0
