session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30062;USR-3296;PC-43;Standard;2026-08-23 23:14:00;3;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30063;USR-3098;PC-40;PS5;2026-08-29 11:35:00;3;750;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30064;USR-3099;PC-05;Standard;2026-08-20 02:23:00;3;300;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30065;USR-3019;PC-08;Standard;2026-08-31 00:40:00;3;270;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30066;USR-3139;PC-13;Bootcamp;2026-08-15 21:26:00;3;450;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30067;USR-3498;PC-06;Standard;2026-08-17 10:34:00;8;720;1;[]
SESS-30068;USR-3267;PC-43;Bootcamp;2026-08-02 17:47:00;2;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 3, ""price"": 200}]"
SESS-30069;USR-3588;PC-30;Bootcamp;2026-08-21 08:28:00;2;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30070;USR-3272;PC-35;Standard;2026-08-06 12:06:00;3;300;0;[]
SESS-30071;USR-3135;PC-05;Standard;2026-08-25 07:59:00;2;200;0;[]
SESS-30072;USR-3060;PC-36;Bootcamp;2026-08-12 11:32:00;3;450;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30073;USR-3590;PC-28;Standard;2026-08-09 22:07:00;3;270;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30074;USR-3146;PC-08;Standard;2026-08-02 09:53:00;3;300;0;[]
SESS-30075;USR-3252;PC-28;Standard;2026-08-03 12:40:00;4;400;0;[]
SESS-30076;USR-3165;PC-02;Standard;2026-08-15 20:00:00;2;200;0;[]
SESS-30077;USR-3252;PC-32;Bootcamp;2026-08-15 21:56:00;1;150;0;[]
SESS-30078;USR-3342;PC-42;Bootcamp;2026-08-02 14:13:00;1;150;0;[]
SESS-30079;USR-3519;PC-30;Standard;2026-08-28 16:32:00;3;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30080;USR-3235;PC-13;Standard;2026-08-09 08:15:00;2;200;0;[]
SESS-30081;USR-3558;PC-38;VIP;2026-08-26 23:06:00;2;400;0;[]
SESS-30082;USR-3168;PC-14;Bootcamp;2026-08-05 01:25:00;2;300;0;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30083;USR-3007;PC-24;Bootcamp;2026-08-11 06:31:00;2;300;0;[]
SESS-30084;USR-3306;PC-20;Standard;2026-08-02 01:53:00;5;450;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30085;USR-3402;PC-15;Standard;2026-08-24 11:19:00;1;100;0;"[{""item_id"": ""BAR-10"", ""qty"": 3, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30086;USR-3103;PC-13;VIP;2026-08-07 22:18:00;2;400;0;"[{""item_id"": ""BAR-14"", ""qty"": 3, ""price"": 110}]"
SESS-30087;USR-3297;PC-25;Bootcamp;2026-08-04 04:53:00;3;450;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30088;USR-3087;PC-25;Standard;2026-08-15 18:41:00;4;360;1;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30089;USR-3599;PC-39;Standard;2026-08-04 15:50:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30090;USR-3364;PC-39;Bootcamp;2026-08-03 02:36:00;1;150;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30091;USR-3347;PC-40;Bootcamp;2026-08-05 01:15:00;1;150;0;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30092;;PC-29;Standard;2026-08-22 09:14:00;3;270;1;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30093;USR-3340;PC-38;Bootcamp;2026-08-27 00:09:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30094;USR-3473;PC-19;Standard;2026-08-03 09:20:00;3;300;0;"[{""item_id"": ""BAR-16"", ""qty"": 2, ""price"": 170}]"
SESS-30095;USR-3119;PC-27;Bootcamp;2026-08-05 06:51:00;1;150;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30096;USR-3394;PC-13;Standard;2026-08-25 10:42:00;1;100;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30097;USR-3590;PC-11;VIP;2026-08-27 04:42:00;3;540;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30098;USR-3640;PC-25;VIP;2026-08-28 02:54:00;3;600;0;[]
SESS-30099;USR-3155;PC-42;Bootcamp;2026-08-15 06:53:00;3;450;0;[]
SESS-30100;USR-3404;PC-16;VIP;2026-08-24 09:04:00;1;200;0;[]
SESS-30101;USR-3529;PC-12;VIP;2026-08-05 09:24:00;2;400;0;[]
SESS-30102;USR-3284;PC-27;Standard;2026-08-14 13:27:00;4;360;1;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30103;USR-3533;PC-33;Standard;2026-08-21 00:16:00;1;100;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30104;USR-3448;PC-22;VIP;2026-08-25 12:36:00;3;540;1;[]
SESS-30105;USR-3536;PC-42;PS5;2026-08-25 15:09:00;8;1800;1;[]
SESS-30106;USR-3309;PC-35;Standard;2026-08-15 07:54:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}]"
SESS-30107;USR-3548;PC-04;VIP;2026-08-14 17:40:00;3;540;1;[]
SESS-30108;USR-3307;PC-15;Standard;2026-08-03 15:33:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30109;USR-3622;PC-04;Standard;2026-08-10 01:38:00;12;1080;1;[]
SESS-30110;USR-3579;PC-24;Standard;2026-08-13 00:18:00;1;100;0;"[{""item_id"": ""BAR-07"", ""qty"": 3, ""price"": 280}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30111;USR-3127;PC-34;Standard;2026-08-10 07:35:00;3;300;0;[]
SESS-30112;USR-3040;PC-18;VIP;2026-08-08 02:10:00;1;200;0;[]
SESS-30113;USR-3259;PC-09;Standard;2026-08-18 07:41:00;1;100;0;[]
SESS-30114;USR-3177;PC-36;VIP;2026-08-09 05:44:00;2;400;0;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30115;USR-3518;PC-01;Standard;2026-08-03 03:17:00;3;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30116;;PC-24;Standard;2026-08-25 21:41:00;2;200;0;[]
SESS-30117;USR-3670;PC-13;Bootcamp;2026-08-22 03:54:00;1;150;0;[]
SESS-30118;USR-3592;PC-30;Bootcamp;2026-08-20 17:29:00;2;300;0;[]
SESS-30119;USR-3530;PC-43;Standard;2026-08-04 23:49:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30120;USR-3426;PC-27;Standard;2026-08-29 02:43:00;4;400;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30121;USR-3577;PC-28;VIP;2026-08-10 22:11:00;3;600;0;[]
SESS-30122;USR-3544;PC-08;Standard;2026-08-19 21:13:00;2;200;0;[]
SESS-30123;USR-3563;PC-24;VIP;2026-08-17 06:50:00;5;900;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30124;USR-3091;PC-42;Standard;2026-08-01 00:13:00;2;200;0;[]
SESS-30125;USR-3661;PC-35;VIP;2026-08-26 13:53:00;2;400;0;[]
SESS-30126;USR-3081;PC-09;Bootcamp;2026-08-02 16:26:00;3;450;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30127;USR-3079;PC-10;Standard;2026-08-19 03:46:00;4;400;0;[]
SESS-30128;USR-3622;PC-25;Bootcamp;2026-08-29 10:35:00;2;300;0;[]
SESS-30129;USR-3506;PC-11;VIP;2026-08-05 19:49:00;1;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}]"
SESS-30130;USR-3424;PC-03;VIP;2026-08-15 04:00:00;2;400;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30131;USR-3229;PC-18;Standard;2026-08-31 14:23:00;2;200;0;[]
SESS-30132;;PC-04;PS5;2026-08-09 01:30:00;5;1250;0;[]
SESS-30133;USR-3383;PC-13;VIP;2026-08-15 02:52:00;2;400;0;[]
SESS-30134;USR-3513;PC-03;Bootcamp;2026-08-08 14:07:00;1;150;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30135;USR-3064;PC-19;Standard;2026-08-07 12:11:00;3;270;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30136;USR-3573;PC-06;Standard;2026-08-02 17:14:00;5;500;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30137;USR-3100;PC-15;Bootcamp;2026-08-25 03:48:00;2;300;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30138;USR-3009;PC-05;PS5;2026-08-14 10:31:00;2;500;0;[]
SESS-30139;USR-3516;PC-11;VIP;2026-08-23 10:23:00;2;400;0;[]
SESS-30140;USR-3203;PC-07;Bootcamp;2026-08-16 17:29:00;2;300;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30141;USR-3546;PC-37;PS5;2026-08-04 08:28:00;3;675;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}]"
SESS-30142;USR-3301;PC-17;Standard;2026-08-21 16:29:00;2;200;0;[]
SESS-30143;USR-3084;PC-29;Standard;2026-08-01 23:35:00;4;360;1;"[{""item_id"": ""BAR-03"", ""qty"": 3, ""price"": 240}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30144;USR-3246;PC-18;Standard;2026-08-19 20:34:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30145;USR-3582;PC-17;Standard;2026-08-08 21:04:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30146;USR-3364;PC-09;Bootcamp;2026-08-10 23:23:00;3;450;0;[]
SESS-30147;USR-3414;PC-18;Standard;2026-08-24 02:26:00;3;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30148;USR-3492;PC-11;Bootcamp;2026-08-18 18:22:00;3;405;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30149;USR-3384;PC-10;Standard;2026-08-24 12:53:00;2;200;0;[]
SESS-30150;USR-3038;PC-24;Standard;2026-08-24 18:04:00;2;200;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30151;USR-3406;PC-21;Bootcamp;2026-08-21 10:28:00;2;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30152;USR-3578;PC-39;Bootcamp;2026-08-04 15:19:00;4;540;1;[]
SESS-30153;USR-3301;PC-05;Bootcamp;2026-08-07 19:22:00;4;540;1;[]
SESS-30154;USR-3004;PC-17;Standard;2026-08-09 12:27:00;3;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30155;USR-3425;PC-07;Standard;2026-08-31 08:57:00;3;270;1;[]
SESS-30156;USR-3397;PC-11;PS5;2026-08-07 22:03:00;8;1800;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30157;USR-3481;PC-16;Standard;2026-08-09 01:06:00;3;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30158;;PC-06;Standard;2026-08-07 01:44:00;5;450;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30159;USR-3378;PC-12;Standard;2026-08-28 18:25:00;5;450;1;[]
SESS-30160;USR-3202;PC-22;Standard;2026-08-20 00:26:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30161;USR-3243;PC-07;VIP;2026-08-28 01:58:00;2;400;0;[]
SESS-30162;USR-3513;PC-25;Standard;2026-08-13 19:29:00;1;100;0;[]
SESS-30163;USR-3427;PC-09;Standard;2026-08-24 08:03:00;4;360;1;[]
SESS-30164;;PC-35;VIP;2026-08-14 17:53:00;3;600;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30165;USR-3581;PC-06;Bootcamp;2026-08-12 01:17:00;2;300;0;[]
SESS-30166;USR-3108;PC-39;Standard;2026-08-15 07:49:00;4;360;1;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30167;USR-3442;PC-45;Standard;2026-08-03 06:23:00;2;180;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30168;USR-3085;PC-32;Bootcamp;2026-08-28 09:47:00;2;300;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30169;USR-3463;PC-07;VIP;2026-08-26 06:01:00;2;400;0;[]
SESS-30170;USR-3424;PC-07;Standard;2026-08-10 09:10:00;3;270;1;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30171;USR-3532;PC-32;Bootcamp;2026-08-16 14:49:00;8;1080;1;[]
SESS-30172;USR-3285;PC-19;Bootcamp;2026-08-24 16:29:00;2;300;0;[]
SESS-30173;USR-3255;PC-06;Standard;2026-08-24 18:19:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30174;USR-3217;PC-34;Bootcamp;2026-08-21 10:41:00;1;150;0;[]
SESS-30175;USR-3358;PC-04;Standard;2026-08-15 19:41:00;1;100;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30176;USR-3662;PC-24;Standard;2026-08-06 11:08:00;1;100;0;[]
SESS-30177;USR-3190;PC-37;Bootcamp;2026-08-15 02:25:00;2;300;0;[]
SESS-30178;USR-3539;PC-26;Standard;2026-08-28 04:49:00;5;450;1;[]
SESS-30179;USR-3036;PC-15;Standard;2026-08-12 17:42:00;2;180;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30180;USR-3031;PC-21;Bootcamp;2026-08-21 16:47:00;2;300;0;[]
SESS-30181;USR-3555;PC-22;Standard;2026-08-10 07:39:00;3;300;0;[]
SESS-30182;USR-3613;PC-16;Standard;2026-08-09 11:58:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-08"", ""qty"": 3, ""price"": 70}]"
SESS-30183;USR-3130;PC-04;Bootcamp;2026-08-25 16:12:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30184;USR-3375;PC-42;Standard;2026-08-01 10:05:00;2;200;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
