session_id;user_id;pc_id;pc_zone;hardware_specs;date;hours_played;extra_bar_spent;total_paid;discount_promo
SESS-20019;USR-2193;PC-32;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-17 05:54:00;2;240;300;0
SESS-20020;USR-2152;PC-43;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-16 23:57:00;3;0;600;0
SESS-20021;USR-2047;PC-14;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-17 10:02:00;5;0;450;1
SESS-20022;USR-2394;PC-18;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-27 22:08:00;2;0;180;1
SESS-20023;USR-2448;PC-20;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-24 18:04:00;1;120;90;1
SESS-20024;USR-9999;PC-39;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-25 05:07:00;12;0;2400;0
SESS-20025;USR-2078;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-02 23:04:00;2;400;300;0
SESS-20026;USR-2002;PC-44;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-12 13:04:00;2;0;400;0
SESS-20027;USR-2111;PC-43;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-26 11:45:00;2;240;400;0
SESS-20028;USR-2087;PC-09;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-12 10:15:00;12;1440;1200;0
SESS-20029;USR-2411;PC-30;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-09 09:06:00;3;600;405;1
SESS-20030;USR-2033;PC-33;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-02 22:56:00;3;0;450;0
SESS-20031;USR-2364;PC-30;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-06 18:48:00;1;0;135;1
SESS-20032;USR-2195;PC-11;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-12 01:14:00;4;0;400;0
SESS-20033;;PC-42;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-21 06:05:00;3;600;600;0
SESS-20034;USR-2300;PC-13;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-20 23:36:00;8;0;800;0
SESS-20035;USR-2287;PC-16;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-20 13:54:00;2;120;200;0
SESS-20036;USR-2084;PC-19;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-21 03:44:00;4;0;400;0
SESS-20037;USR-9991;PC-23;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-04 04:31:00;2;0;200;0
SESS-20038;USR-2476;PC-02;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-21 05:05:00;1;120;100;0
SESS-20039;USR-2350;PC-14;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-28 22:20:00;2;120;200;0
SESS-20040;USR-2163;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-24 16:58:00;2;0;300;0
SESS-20041;USR-2096;PC-46;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-13 09:21:00;4;0;720;1
SESS-20042;USR-2102;PC-24;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-13 02:19:00;3;0;270;1
SESS-20043;USR-2516;PC-46;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-01 04:31:00;3;0;600;0
SESS-20044;;PC-09;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-08 07:21:00;3;0;300;0
SESS-20045;USR-9993;PC-42;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-10 09:02:00;4;240;800;0
SESS-20046;USR-2290;PC-44;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-22 16:58:00;3;600;540;1
SESS-20047;USR-2227;PC-31;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-18 13:59:00;4;480;600;0
SESS-20048;USR-2022;PC-46;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-14 16:52:00;3;0;600;0
SESS-20049;USR-2489;PC-35;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-10 21:13:00;4;480;540;1
SESS-20050;USR-2194;PC-30;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-28 01:56:00;12;1440;1620;1
SESS-20051;USR-2473;PC-39;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-19 07:26:00;1;0;180;1
SESS-20052;USR-2203;PC-28;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-23 09:39:00;2;120;300;0
SESS-20053;USR-2398;PC-33;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-09 18:59:00;1;60;135;1
SESS-20054;USR-2525;PC-34;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-05 18:20:00;2;120;300;0
SESS-20055;USR-2169;PC-21;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-28 13:52:00;2;0;180;1
SESS-20056;USR-2177;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-29 22:55:00;2;0;300;0
SESS-20057;USR-2006;PC-02;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-05 18:19:00;1;0;90;1
SESS-20058;;PC-04;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-19 08:03:00;2;240;200;0
SESS-20059;;PC-31;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-27 05:54:00;2;0;300;0
SESS-20060;USR-2019;PC-12;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-06 00:52:00;3;180;270;1
SESS-20061;USR-2154;PC-39;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-30 11:16:00;3;360;600;0
SESS-20062;USR-2093;PC-07;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-22 04:58:00;4;0;400;0
SESS-20063;USR-2314;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-26 13:59:00;1;120;90;1
SESS-20064;USR-2317;PC-21;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-06 16:06:00;2;400;180;1
SESS-20065;USR-2194;PC-41;VIP;"{""gpu"": ""RTX 4070 Ti"", ""cpu"": ""i7-13700KF"", ""ram_gb"": 32, ""monitor_hz"": 280}";2026-08-06 02:04:00;1;0;200;0
SESS-20066;USR-2465;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-10 00:19:00;8;480;1200;0
SESS-20067;USR-2189;PC-35;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-02 04:17:00;8;480;1200;0
SESS-20068;USR-2029;PC-04;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-06 20:19:00;2;240;200;0
SESS-20069;USR-2397;PC-02;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-17 07:30:00;3;0;300;0
SESS-20070;USR-2109;PC-18;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-29 04:58:00;2;0;200;0
SESS-20071;;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-25 08:27:00;1;60;100;0
SESS-20072;;PC-24;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-29 18:28:00;2;400;200;0
SESS-20073;USR-2482;PC-12;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-13 11:05:00;3;180;300;0
SESS-20074;USR-2314;PC-24;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-23 06:10:00;5;600;500;0
SESS-20075;USR-2395;PC-01;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-24 02:22:00;4;0;400;0
SESS-20076;USR-2277;PC-23;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-31 01:36:00;2;240;180;1
SESS-20077;USR-2070;PC-42;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-17 00:41:00;4;800;720;1
SESS-20078;;PC-28;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-19 21:15:00;2;240;300;0
SESS-20079;USR-2087;PC-37;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-14 00:24:00;3;0;405;1
SESS-20080;USR-2066;PC-32;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-12 03:09:00;2;400;300;0
SESS-20081;USR-2104;PC-29;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-26 03:40:00;1;120;135;1
SESS-20082;USR-2138;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-24 11:58:00;3;360;300;0
SESS-20083;USR-2005;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-05 09:32:00;2;0;200;0
SESS-20084;USR-2153;PC-08;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-28 01:39:00;3;180;300;0
SESS-20085;USR-9997;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-09 20:57:00;1;200;150;0
SESS-20086;USR-2451;PC-33;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-05 11:24:00;2;120;300;0
SESS-20087;USR-2133;PC-19;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-26 11:07:00;4;0;400;0
SESS-20088;USR-2216;PC-23;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-01 10:46:00;2;120;200;0
SESS-20089;USR-2084;PC-18;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-21 09:01:00;2;240;180;1
SESS-20090;USR-2321;PC-28;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-08 19:01:00;3;600;450;0
SESS-20091;USR-9990;PC-11;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-29 00:33:00;8;480;800;0
SESS-20092;USR-2515;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-13 03:15:00;2;0;300;0
SESS-20093;USR-2131;PC-38;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-17 19:35:00;3;600;450;0
SESS-20094;USR-2288;PC-42;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-20 15:03:00;2;0;400;0
SESS-20095;USR-2297;PC-16;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-15 07:28:00;2;240;200;0
SESS-20096;USR-2420;PC-03;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-12 07:07:00;1;0;100;0
SESS-20097;USR-2241;PC-06;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-30 01:04:00;3;600;270;1
SESS-20098;USR-2382;PC-06;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-01 03:41:00;2;240;180;1
SESS-20099;USR-9992;PC-01;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-23 14:45:00;8;1600;720;1
SESS-20100;USR-2474;PC-12;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-15 12:35:00;1;60;100;0
SESS-20101;USR-2305;PC-37;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-28 16:32:00;3;0;450;0
SESS-20102;USR-2109;PC-21;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-10 15:21:00;3;180;300;0
SESS-20103;;PC-22;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-12 05:02:00;3;360;300;0
SESS-20104;USR-2390;PC-15;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-25 17:22:00;1;0;100;0
SESS-20105;USR-2505;PC-23;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-02 18:22:00;2;0;200;0
SESS-20106;USR-2276;PC-44;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-14 19:05:00;5;300;1000;0
SESS-20107;USR-2399;PC-01;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-22 02:35:00;1;120;100;0
SESS-20108;USR-2440;PC-35;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-11 16:45:00;1;0;150;0
SESS-20109;;PC-24;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-24 11:36:00;1;120;100;0
SESS-20110;USR-2201;PC-09;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-04 14:51:00;1;0;100;0
SESS-20111;USR-2240;PC-19;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-15 13:41:00;1;0;90;1
SESS-20112;USR-2119;PC-14;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-22 20:18:00;3;0;300;0
SESS-20113;USR-2174;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-21 22:42:00;1;0;150;0
SESS-20114;;PC-29;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-28 14:43:00;3;0;450;0
SESS-20115;USR-2488;PC-37;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-03 23:10:00;3;0;450;0
SESS-20116;USR-2344;PC-10;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-31 20:56:00;3;360;300;0
SESS-20117;USR-2012;PC-07;Standard;"{""gpu"": ""GTX 1660 Super"", ""cpu"": ""i5-10400F"", ""ram_gb"": 16, ""monitor_hz"": 144}";2026-08-25 22:52:00;3;600;300;0
SESS-20118;USR-2442;PC-36;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-09 17:25:00;2;240;300;0
SESS-20119;USR-9996;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-17 02:00:00;4;0;540;1
SESS-20120;USR-2114;PC-43;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-08 21:06:00;2;0;400;0
SESS-20121;USR-2361;PC-43;VIP;"{""gpu"": ""RTX 4080"", ""cpu"": ""i7-14700K"", ""ram_gb"": 64, ""monitor_hz"": 360}";2026-08-13 15:50:00;1;0;200;0
SESS-20122;USR-2131;PC-17;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-11 23:06:00;1;120;100;0
SESS-20123;USR-9993;PC-06;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-16 16:52:00;2;0;200;0
SESS-20124;USR-2142;PC-34;Bootcamp;"{""gpu"": ""RTX 4060"", ""cpu"": ""i5-13400F"", ""ram_gb"": 32, ""monitor_hz"": 240}";2026-08-17 12:59:00;3;0;405;1
SESS-20125;USR-2191;PC-06;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-23 16:39:00;2;400;200;0
SESS-20126;USR-2122;PC-05;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-09 02:44:00;2;400;200;0
SESS-20127;USR-2087;PC-12;Standard;"{""gpu"": ""RTX 3050"", ""cpu"": ""i5-12400F"", ""ram_gb"": 16, ""monitor_hz"": 165}";2026-08-23 02:36:00;1;200;100;0
SESS-20128;USR-9991;PC-33;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-12 00:20:00;2;120;300;0
SESS-20129;USR-2133;PC-26;Bootcamp;"{""gpu"": ""RTX 3060 Ti"", ""cpu"": ""Ryzen 5 5600X"", ""ram_gb"": 16, ""monitor_hz"": 240}";2026-08-10 15:13:00;3;0;450;0
