session_id;user_id;pc_id;date;hours_played;discount_promo
SESS-10234;USR-1309;PC-27;2026-08-07 19:41:00;8;0
SESS-10235;;PC-11;2026-08-24 16:38:00;1;1
SESS-10236;USR-1010;PC-34;2026-08-09 20:34:00;3;0
SESS-10237;USR-1430;PC-35;2026-08-16 19:10:00;2;0
SESS-10238;USR-1411;PC-35;2026-08-15 13:02:00;3;0
SESS-10239;USR-1436;PC-30;2026-08-14 16:50:00;2;0
SESS-10240;USR-1405;PC-16;2026-08-27 11:23:00;3;0
SESS-10241;USR-1411;PC-32;2026-08-18 21:26:00;2;0
SESS-10242;USR-1196;PC-05;2026-08-30 16:03:00;2;0
SESS-10243;USR-1276;PC-14;2026-08-05 16:55:00;2;1
SESS-10244;USR-1115;PC-28;2026-08-04 17:24:00;4;0
SESS-10245;USR-1065;PC-14;2026-08-03 14:51:00;2;0
SESS-10246;USR-1260;PC-04;2026-08-10 11:38:00;2;0
SESS-10247;USR-1311;PC-16;2026-08-03 16:39:00;1;0
SESS-10248;USR-1196;PC-17;2026-08-26 09:03:00;1;0
SESS-10249;USR-1228;PC-12;2026-08-29 13:22:00;3;0
SESS-10250;USR-1420;PC-24;2026-08-21 21:48:00;1;0
SESS-10251;USR-1283;PC-34;2026-08-13 18:09:00;1;1
SESS-10252;USR-1391;PC-10;2026-08-16 20:38:00;3;1
SESS-10253;USR-1084;PC-04;2026-08-03 10:06:00;2;0
SESS-10254;USR-1168;PC-19;2026-08-06 22:10:00;3;0
SESS-10255;USR-1129;PC-22;2026-08-20 19:29:00;1;1
SESS-10256;USR-1324;PC-15;2026-08-16 11:00:00;2;0
SESS-10257;USR-1133;PC-15;2026-08-29 12:20:00;2;1
SESS-10258;USR-1434;PC-11;2026-08-18 11:48:00;2;0
SESS-10259;USR-1076;PC-08;2026-08-01 21:48:00;2;0
SESS-10260;USR-1002;PC-21;2026-08-08 19:27:00;2;1
SESS-10261;USR-1363;PC-13;2026-08-18 19:05:00;2;0
SESS-10262;USR-1264;PC-17;2026-08-16 15:39:00;1;0
SESS-10263;USR-1188;PC-01;2026-08-17 13:05:00;4;0
SESS-10264;USR-1134;PC-08;2026-08-06 18:29:00;1;0
SESS-10265;USR-1237;PC-26;2026-08-24 12:38:00;2;0
SESS-10266;USR-1238;PC-28;2026-08-20 12:59:00;3;0
SESS-10267;USR-1321;PC-37;2026-08-10 14:44:00;2;0
SESS-10268;USR-1020;PC-17;2026-08-12 18:00:00;2;0
SESS-10269;USR-1345;PC-20;2026-08-04 15:17:00;2;1
SESS-10270;USR-1379;PC-25;2026-08-16 10:22:00;3;0
SESS-10271;USR-1383;PC-10;2026-08-03 16:13:00;3;0
SESS-10272;USR-1421;PC-01;2026-08-03 14:20:00;3;0
SESS-10273;USR-1282;PC-08;2026-08-21 17:39:00;3;1
SESS-10274;USR-1167;PC-18;2026-08-09 15:00:00;2;0
SESS-10275;USR-1064;PC-10;2026-08-23 18:13:00;3;0
SESS-10276;USR-1195;PC-18;2026-08-04 17:51:00;1;0
SESS-10277;USR-1400;PC-24;2026-08-27 11:00:00;3;0
SESS-10278;USR-1243;PC-04;2026-08-17 09:56:00;1;0
SESS-10279;USR-1213;PC-15;2026-08-28 22:42:00;1;0
SESS-10280;USR-1349;PC-35;2026-08-24 10:35:00;1;0
SESS-10281;USR-1206;PC-18;2026-08-30 09:12:00;1;0
SESS-10282;USR-1263;PC-20;2026-08-29 12:20:00;1;0
SESS-10283;USR-1089;PC-36;2026-08-21 19:20:00;1;0
SESS-10284;USR-1330;PC-12;2026-08-06 20:38:00;2;0
SESS-10285;USR-1297;PC-19;2026-08-01 14:50:00;3;0
SESS-10286;USR-1088;PC-32;2026-08-29 22:18:00;1;1
SESS-10287;USR-1155;PC-20;2026-08-26 20:07:00;1;0
SESS-10288;USR-1024;PC-08;2026-08-13 11:27:00;4;0
SESS-10289;USR-1424;PC-09;2026-08-12 10:43:00;3;0
SESS-10290;USR-1255;PC-08;2026-08-24 18:21:00;3;0
SESS-10291;USR-1258;PC-03;2026-08-06 22:20:00;2;0
SESS-10292;USR-1289;PC-02;2026-08-05 15:17:00;4;0
SESS-10293;USR-1254;PC-24;2026-08-30 19:21:00;2;0
SESS-10294;USR-1419;PC-15;2026-08-18 13:56:00;3;1
SESS-10295;USR-1198;PC-13;2026-08-04 21:12:00;3;0
SESS-10296;USR-1343;PC-36;2026-08-14 13:00:00;3;0
SESS-10297;USR-1073;PC-30;2026-08-14 15:04:00;1;1
SESS-10298;USR-1392;PC-14;2026-08-11 19:03:00;3;0
SESS-10299;USR-1067;PC-13;2026-08-09 14:22:00;2;0
SESS-10300;USR-1124;PC-21;2026-08-13 20:53:00;2;0
SESS-10301;USR-1368;PC-21;2026-08-13 19:11:00;2;0
SESS-10302;USR-1310;PC-07;2026-08-27 10:45:00;2;1
SESS-10303;USR-1147;PC-35;2026-08-25 15:27:00;2;0
SESS-10304;USR-1278;PC-01;2026-08-17 22:06:00;1;1
SESS-10305;USR-1148;PC-03;2026-08-24 15:42:00;2;0
SESS-10306;USR-1420;PC-27;2026-08-29 20:29:00;3;0
SESS-10307;USR-1346;PC-07;2026-08-25 15:08:00;4;0
SESS-10308;USR-1022;PC-17;2026-08-26 14:16:00;2;0
SESS-10309;USR-1403;PC-29;2026-08-24 23:41:00;1;0
SESS-10310;USR-1122;PC-16;2026-08-11 09:44:00;2;0
SESS-10311;USR-1251;PC-32;2026-08-10 10:11:00;1;0
SESS-10312;USR-1149;PC-14;2026-08-16 21:56:00;2;0
SESS-10313;USR-1351;PC-01;2026-08-12 22:09:00;3;0
SESS-10314;;PC-03;2026-08-01 14:33:00;2;1
SESS-10315;;PC-02;2026-08-06 09:47:00;2;0
SESS-10316;USR-1399;PC-20;2026-08-12 19:00:00;4;0
SESS-10317;USR-1289;PC-36;2026-08-11 23:53:00;3;0
SESS-10318;USR-1207;PC-32;2026-08-16 13:59:00;4;1
SESS-10319;USR-1150;PC-18;2026-08-29 12:31:00;1;0
SESS-10320;USR-1164;PC-11;2026-08-22 13:40:00;2;1
SESS-10321;USR-1295;PC-11;2026-08-28 21:11:00;2;0
SESS-10322;USR-1158;PC-22;2026-08-26 14:55:00;2;0
SESS-10323;USR-1028;PC-31;2026-08-31 09:34:00;3;0
SESS-10324;;PC-07;2026-08-22 23:07:00;5;0
SESS-10325;USR-1068;PC-37;2026-08-05 19:01:00;5;0
SESS-10326;USR-1348;PC-21;2026-08-09 21:23:00;5;0
SESS-10327;USR-1366;PC-21;2026-08-28 19:41:00;3;0
SESS-10328;USR-1215;PC-07;2026-08-11 09:30:00;2;0
SESS-10329;USR-1230;PC-28;2026-08-20 12:37:00;1;0
SESS-10330;USR-1275;PC-14;2026-08-20 14:02:00;3;0
SESS-10331;USR-1439;PC-34;2026-08-10 19:14:00;2;0
SESS-10332;USR-1308;PC-16;2026-08-01 16:53:00;2;0
SESS-10333;USR-1308;PC-24;2026-08-26 13:12:00;1;1
SESS-10334;USR-1025;PC-32;2026-08-16 12:59:00;3;0
SESS-10335;USR-1405;PC-26;2026-08-27 10:56:00;2;0
SESS-10336;USR-1377;PC-20;2026-08-24 15:18:00;2;0
SESS-10337;USR-1364;PC-25;2026-08-27 14:51:00;2;0
SESS-10338;USR-1013;PC-07;2026-08-10 21:34:00;2;1
SESS-10339;USR-1251;PC-23;2026-08-17 15:10:00;3;0
SESS-10340;USR-1137;PC-01;2026-08-03 20:33:00;3;1
SESS-10341;USR-1230;PC-09;2026-08-31 10:31:00;1;0
SESS-10342;USR-1304;PC-07;2026-08-06 22:48:00;3;0
SESS-10343;USR-1262;PC-35;2026-08-12 21:29:00;2;1
SESS-10344;USR-1052;PC-03;2026-08-23 17:50:00;4;0
SESS-10345;USR-1437;PC-22;2026-08-11 19:05:00;5;0
SESS-10346;USR-1065;PC-02;2026-08-04 21:00:00;2;0
SESS-10347;USR-1105;PC-25;2026-08-26 18:13:00;1;0
SESS-10348;USR-1409;PC-02;2026-08-24 22:13:00;3;0
SESS-10349;USR-1069;PC-12;2026-08-14 13:56:00;1;0
SESS-10350;USR-1408;PC-24;2026-08-27 19:36:00;2;0
SESS-10351;USR-1038;PC-14;2026-08-14 12:48:00;1;0
SESS-10352;USR-1292;PC-06;2026-08-11 22:03:00;2;0
SESS-10353;USR-1439;PC-30;2026-08-19 19:38:00;1;0
SESS-10354;USR-1417;PC-27;2026-08-26 12:21:00;1;0
SESS-10355;USR-1175;PC-23;2026-08-27 14:44:00;2;0
SESS-10356;USR-1016;PC-07;2026-08-28 21:05:00;1;0
SESS-10357;USR-1086;PC-07;2026-08-23 12:26:00;3;0
SESS-10358;USR-1362;PC-19;2026-08-17 12:11:00;2;0
SESS-10359;USR-1167;PC-08;2026-08-08 22:03:00;3;0
SESS-10360;USR-1292;PC-11;2026-08-27 12:11:00;2;0
SESS-10361;USR-1205;PC-04;2026-08-06 23:41:00;2;0
SESS-10362;USR-1026;PC-04;2026-08-27 09:30:00;2;0
SESS-10363;USR-1127;PC-03;2026-08-14 19:25:00;3;0
SESS-10364;USR-1370;PC-13;2026-08-31 19:21:00;1;1
SESS-10365;USR-1100;PC-37;2026-08-30 20:06:00;2;1
SESS-10366;USR-1043;PC-31;2026-08-08 10:55:00;1;0
SESS-10367;USR-1024;PC-22;2026-08-16 18:35:00;3;0
SESS-10368;USR-1292;PC-25;2026-08-12 18:47:00;1;0
SESS-10369;USR-1316;PC-23;2026-08-18 10:33:00;2;0
SESS-10370;USR-1069;PC-33;2026-08-16 10:45:00;3;0
SESS-10371;USR-1025;PC-22;2026-08-25 18:55:00;1;0
SESS-10372;USR-1225;PC-02;2026-08-07 14:02:00;3;0
SESS-10373;USR-1427;PC-12;2026-08-09 19:09:00;2;0
SESS-10374;USR-1280;PC-27;2026-08-17 15:09:00;2;0
SESS-10375;USR-1427;PC-28;2026-08-04 13:55:00;2;0
SESS-10376;USR-1421;PC-19;2026-08-03 16:34:00;2;1
SESS-10377;USR-1155;PC-34;2026-08-15 19:35:00;4;0
SESS-10378;USR-1410;PC-35;2026-08-20 19:10:00;1;1
SESS-10379;USR-1176;PC-17;2026-08-24 19:27:00;2;0
SESS-10380;USR-1374;PC-17;2026-08-13 10:20:00;5;0
SESS-10381;USR-1234;PC-13;2026-08-30 15:30:00;5;0
SESS-10382;USR-1345;PC-36;2026-08-18 15:40:00;2;0
SESS-10383;USR-1028;PC-18;2026-08-22 21:21:00;2;0
SESS-10384;USR-1173;PC-18;2026-08-29 11:49:00;4;0
SESS-10385;USR-1355;PC-30;2026-08-13 21:21:00;3;0
SESS-10386;USR-1293;PC-16;2026-08-30 15:19:00;2;0
SESS-10387;USR-1411;PC-10;2026-08-03 10:42:00;2;0
SESS-10388;USR-1088;PC-26;2026-08-10 14:14:00;3;1
SESS-10389;USR-1021;PC-06;2026-08-15 20:42:00;2;0
SESS-10390;USR-1111;PC-03;2026-08-12 19:25:00;2;0
SESS-10391;USR-1194;PC-37;2026-08-10 10:15:00;3;0
SESS-10392;;PC-21;2026-08-02 12:32:00;2;0
SESS-10393;USR-1293;PC-09;2026-08-25 13:32:00;2;0
SESS-10394;USR-1136;PC-10;2026-08-11 21:35:00;3;0
SESS-10395;USR-1226;PC-05;2026-08-20 09:30:00;3;0
SESS-10396;USR-1415;PC-22;2026-08-08 17:18:00;4;0
SESS-10397;USR-1000;PC-12;2026-08-25 21:28:00;1;0
SESS-10398;;PC-03;2026-08-14 17:29:00;2;1
SESS-10399;USR-1238;PC-03;2026-08-28 20:47:00;2;0
SESS-10400;USR-1387;PC-32;2026-08-29 13:04:00;2;0
SESS-10401;;PC-32;2026-08-28 12:15:00;3;0
