session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30017;USR-3574;PC-11;VIP;2026-08-04 16:12:00;3;600;0;[]
SESS-30018;USR-3152;PC-37;Standard;2026-08-29 22:36:00;8;800;0;[]
SESS-30019;USR-3220;PC-29;VIP;2026-08-17 13:22:00;4;800;0;[]
SESS-30020;USR-3154;PC-45;Standard;2026-08-14 19:56:00;3;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30021;USR-3017;PC-06;Standard;2026-08-07 19:51:00;4;360;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30022;USR-3643;PC-43;Standard;2026-08-09 01:54:00;3;300;0;[]
SESS-30023;USR-3165;PC-43;Standard;2026-08-05 23:55:00;2;200;0;[]
SESS-30024;USR-3348;PC-25;Bootcamp;2026-08-08 17:41:00;8;1200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-10"", ""qty"": 3, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30025;USR-3406;PC-37;Standard;2026-08-26 09:06:00;2;200;0;[]
SESS-30026;USR-3209;PC-42;VIP;2026-08-31 07:35:00;3;600;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30027;USR-3173;PC-04;VIP;2026-08-28 07:39:00;1;200;0;[]
SESS-30028;USR-3342;PC-36;VIP;2026-08-31 17:42:00;2;400;0;[]
SESS-30029;USR-3576;PC-37;Standard;2026-08-28 18:08:00;2;200;0;[]
SESS-30030;USR-3380;PC-26;Standard;2026-08-13 05:46:00;5;500;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30031;USR-3244;PC-29;Standard;2026-08-31 18:15:00;3;270;1;"[{""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30032;USR-3443;PC-14;Standard;2026-08-04 15:31:00;2;200;0;[]
SESS-30033;USR-3554;PC-43;Bootcamp;2026-08-19 20:02:00;4;600;0;[]
SESS-30034;USR-3677;PC-31;Standard;2026-08-26 20:14:00;5;450;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30035;USR-3644;PC-30;VIP;2026-08-05 07:32:00;2;360;1;[]
SESS-30036;USR-3184;PC-14;Standard;2026-08-20 05:36:00;2;200;0;[]
SESS-30037;USR-3566;PC-24;VIP;2026-08-18 19:58:00;3;540;1;[]
SESS-30038;USR-3206;PC-19;Bootcamp;2026-08-18 01:38:00;8;1080;1;[]
SESS-30039;USR-3378;PC-14;Standard;2026-08-06 08:39:00;2;200;0;[]
SESS-30040;USR-3380;PC-18;Standard;2026-08-26 17:35:00;3;300;0;[]
SESS-30041;;PC-20;Standard;2026-08-05 03:55:00;3;300;0;[]
SESS-30042;USR-3468;PC-13;PS5;2026-08-20 20:29:00;2;500;0;[]
SESS-30043;USR-3173;PC-28;Bootcamp;2026-08-06 16:59:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30044;USR-3191;PC-15;Standard;2026-08-14 15:39:00;1;100;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30045;USR-3515;PC-34;Bootcamp;2026-08-15 11:58:00;3;450;0;[]
SESS-30046;USR-3313;PC-10;Standard;2026-08-06 02:27:00;2;200;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30047;USR-3604;PC-09;Bootcamp;2026-08-03 03:42:00;3;405;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30048;USR-3191;PC-27;Bootcamp;2026-08-31 23:12:00;1;150;0;[]
SESS-30049;USR-3222;PC-30;Bootcamp;2026-08-29 23:03:00;1;150;0;[]
SESS-30050;USR-3434;PC-26;Standard;2026-08-12 16:45:00;3;270;1;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30051;USR-3578;PC-36;Standard;2026-08-20 06:16:00;1;100;0;"[{""item_id"": ""BAR-11"", ""qty"": 3, ""price"": 220}]"
SESS-30052;USR-3259;PC-10;Standard;2026-08-10 19:08:00;3;270;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30053;USR-3352;PC-15;PS5;2026-08-29 16:52:00;2;500;0;[]
SESS-30054;USR-3486;PC-18;Standard;2026-08-01 13:14:00;2;200;0;[]
SESS-30055;USR-3233;PC-19;PS5;2026-08-09 01:21:00;1;250;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30056;USR-3133;PC-02;VIP;2026-08-09 03:39:00;5;900;1;[]
SESS-30057;USR-3387;PC-28;Bootcamp;2026-08-24 11:48:00;2;300;0;[]
SESS-30058;USR-3611;PC-07;Bootcamp;2026-08-18 16:28:00;3;450;0;[]
SESS-30059;USR-3191;PC-31;Standard;2026-08-18 09:26:00;3;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}]"
SESS-30060;USR-3238;PC-31;VIP;2026-08-11 07:13:00;4;800;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30061;USR-3098;PC-07;Bootcamp;2026-08-28 16:18:00;2;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30062;USR-3181;PC-25;VIP;2026-08-25 09:46:00;1;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30063;USR-3374;PC-18;Standard;2026-08-19 23:43:00;3;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30064;USR-3500;PC-11;Bootcamp;2026-08-16 18:47:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 3, ""price"": 160}]"
SESS-30065;USR-3434;PC-02;Standard;2026-08-09 00:57:00;3;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30066;USR-3116;PC-21;Bootcamp;2026-08-12 02:50:00;4;600;0;[]
SESS-30067;USR-3321;PC-28;Bootcamp;2026-08-01 04:18:00;1;150;0;"[{""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30068;USR-3439;PC-44;Bootcamp;2026-08-05 21:23:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30069;USR-3171;PC-05;VIP;2026-08-14 11:02:00;3;540;1;[]
SESS-30070;USR-3504;PC-31;VIP;2026-08-31 17:55:00;1;200;0;[]
SESS-30071;USR-3242;PC-18;VIP;2026-08-08 22:28:00;3;600;0;[]
SESS-30072;;PC-29;PS5;2026-08-21 23:42:00;2;450;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30073;USR-3060;PC-40;VIP;2026-08-24 07:31:00;3;600;0;[]
SESS-30074;USR-3638;PC-16;Standard;2026-08-28 12:39:00;2;200;0;[]
SESS-30075;;PC-13;Bootcamp;2026-08-24 20:26:00;2;300;0;[]
SESS-30076;USR-3661;PC-10;Standard;2026-08-22 09:19:00;3;300;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30077;USR-3458;PC-34;Standard;2026-08-13 04:00:00;4;360;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30078;USR-3424;PC-33;Standard;2026-08-28 12:52:00;2;200;0;[]
SESS-30079;;PC-33;VIP;2026-08-10 06:46:00;2;400;0;[]
SESS-30080;USR-3163;PC-30;Bootcamp;2026-08-31 20:44:00;2;300;0;[]
SESS-30081;USR-3279;PC-43;Bootcamp;2026-08-26 06:05:00;1;150;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30082;USR-3505;PC-04;Standard;2026-08-19 01:02:00;1;100;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30083;USR-3425;PC-30;Bootcamp;2026-08-14 14:04:00;2;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30084;USR-3588;PC-06;Standard;2026-08-29 00:25:00;2;200;0;[]
SESS-30085;USR-3591;PC-32;Standard;2026-08-12 02:29:00;3;300;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30086;USR-3368;PC-37;Standard;2026-08-28 18:27:00;4;400;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30087;USR-3332;PC-27;Standard;2026-08-18 08:51:00;2;200;0;[]
SESS-30088;USR-3450;PC-35;VIP;2026-08-28 06:37:00;5;900;1;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30089;USR-3344;PC-14;Standard;2026-08-09 16:38:00;1;100;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30090;USR-3286;PC-37;Standard;2026-08-09 03:18:00;5;450;1;[]
SESS-30091;USR-3016;PC-35;Bootcamp;2026-08-18 20:56:00;2;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30092;USR-3655;PC-35;PS5;2026-08-08 18:26:00;3;675;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30093;USR-3606;PC-22;Standard;2026-08-14 10:27:00;2;200;0;[]
SESS-30094;USR-3639;PC-41;VIP;2026-08-27 21:53:00;1;200;0;[]
SESS-30095;USR-3496;PC-18;Bootcamp;2026-08-28 05:22:00;2;300;0;[]
SESS-30096;USR-3198;PC-05;Bootcamp;2026-08-13 19:38:00;3;450;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30097;USR-3351;PC-41;Standard;2026-08-19 21:39:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30098;USR-3059;PC-43;VIP;2026-08-03 23:52:00;2;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30099;USR-3554;PC-09;Standard;2026-08-21 12:52:00;2;200;0;"[{""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}]"
SESS-30100;USR-3119;PC-45;Standard;2026-08-12 02:48:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30101;USR-3442;PC-23;Bootcamp;2026-08-03 12:40:00;1;150;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-09"", ""qty"": 3, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30102;USR-3117;PC-35;Bootcamp;2026-08-16 07:36:00;2;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30103;USR-3633;PC-26;Bootcamp;2026-08-13 23:36:00;1;150;0;[]
SESS-30104;USR-3579;PC-32;Standard;2026-08-05 18:29:00;3;300;0;[]
SESS-30105;USR-3351;PC-06;Standard;2026-08-02 03:08:00;4;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30106;;PC-34;Standard;2026-08-31 01:21:00;3;300;0;[]
SESS-30107;USR-3409;PC-28;Standard;2026-08-20 01:27:00;5;450;1;[]
SESS-30108;USR-3232;PC-29;Standard;2026-08-25 16:10:00;3;300;0;[]
SESS-30109;USR-3032;PC-24;Standard;2026-08-13 01:48:00;5;450;1;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30110;USR-3095;PC-45;Standard;2026-08-20 09:10:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30111;USR-3019;PC-01;Standard;2026-08-16 19:48:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30112;USR-3661;PC-33;Bootcamp;2026-08-06 19:31:00;4;540;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30113;USR-3248;PC-33;PS5;2026-08-26 20:39:00;3;750;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30114;USR-3095;PC-37;Bootcamp;2026-08-06 14:34:00;2;300;0;[]
SESS-30115;USR-3112;PC-16;Standard;2026-08-18 10:59:00;3;270;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30116;USR-3313;PC-25;Bootcamp;2026-08-18 22:00:00;2;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30117;USR-3455;PC-11;Standard;2026-08-01 16:59:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30118;USR-3412;PC-05;VIP;2026-08-02 09:24:00;1;200;0;[]
SESS-30119;USR-3019;PC-38;Standard;2026-08-16 06:48:00;8;720;1;[]
SESS-30120;;PC-10;Bootcamp;2026-08-29 14:00:00;1;150;0;[]
SESS-30121;USR-3431;PC-18;VIP;2026-08-10 07:45:00;4;720;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30122;USR-3063;PC-25;Standard;2026-08-24 08:08:00;8;720;1;[]
SESS-30123;USR-3399;PC-18;Bootcamp;2026-08-23 15:37:00;1;150;0;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30124;USR-3235;PC-09;VIP;2026-08-29 06:48:00;1;200;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30125;USR-3105;PC-33;Bootcamp;2026-08-28 03:37:00;2;300;0;[]
SESS-30126;USR-3289;PC-16;Bootcamp;2026-08-05 22:04:00;2;300;0;[]
SESS-30127;USR-3538;PC-12;Standard;2026-08-24 13:35:00;2;200;0;[]
SESS-30128;USR-3166;PC-31;VIP;2026-08-07 02:52:00;1;200;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30129;USR-3605;PC-21;Standard;2026-08-20 06:56:00;1;100;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30130;USR-3043;PC-40;Standard;2026-08-08 06:37:00;3;270;1;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30131;USR-3646;PC-28;Standard;2026-08-16 10:20:00;2;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30132;USR-3659;PC-31;VIP;2026-08-24 19:08:00;4;720;1;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30133;USR-3478;PC-41;Bootcamp;2026-08-18 15:27:00;1;150;0;[]
SESS-30134;USR-3261;PC-37;Bootcamp;2026-08-26 10:35:00;1;150;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30135;USR-3328;PC-29;Bootcamp;2026-08-24 08:34:00;2;300;0;[]
SESS-30136;USR-3620;PC-36;Standard;2026-08-17 08:05:00;3;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30137;USR-3629;PC-20;Standard;2026-08-26 21:27:00;2;200;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30138;USR-3399;PC-21;VIP;2026-08-03 00:17:00;5;900;1;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30139;USR-3494;PC-22;Bootcamp;2026-08-28 19:59:00;3;450;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30140;USR-3172;PC-27;Bootcamp;2026-08-10 02:02:00;3;405;1;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30141;USR-3094;PC-34;Standard;2026-08-24 21:29:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30142;USR-3262;PC-06;Bootcamp;2026-08-15 10:01:00;12;1620;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30143;USR-3631;PC-35;Bootcamp;2026-08-19 00:51:00;1;150;0;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}]"
SESS-30144;;PC-13;Standard;2026-08-05 08:08:00;1;100;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30145;USR-3545;PC-21;Standard;2026-08-18 15:00:00;3;270;1;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30146;USR-3559;PC-27;Bootcamp;2026-08-29 11:09:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30147;USR-3389;PC-30;Standard;2026-08-01 07:37:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30148;USR-3558;PC-21;VIP;2026-08-30 07:41:00;2;400;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30149;USR-3006;PC-38;Standard;2026-08-15 05:44:00;3;300;0;[]
SESS-30150;USR-3034;PC-07;Standard;2026-08-06 14:49:00;3;300;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30151;USR-3136;PC-34;VIP;2026-08-18 01:45:00;5;900;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30152;USR-3113;PC-21;Standard;2026-08-17 17:17:00;2;200;0;[]
SESS-30153;USR-3417;PC-36;Bootcamp;2026-08-29 21:58:00;2;300;0;[]
SESS-30154;USR-3009;PC-15;VIP;2026-08-21 22:38:00;1;200;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30155;USR-3643;PC-16;Standard;2026-08-04 13:34:00;4;400;0;[]
SESS-30156;USR-3585;PC-45;Standard;2026-08-15 20:25:00;8;720;1;[]
SESS-30157;USR-3111;PC-24;VIP;2026-08-31 04:45:00;4;800;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30158;USR-3168;PC-21;Standard;2026-08-02 01:01:00;1;100;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30159;USR-3358;PC-36;Standard;2026-08-09 21:23:00;3;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30160;USR-3666;PC-20;Standard;2026-08-15 08:04:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30161;USR-3527;PC-09;PS5;2026-08-16 04:22:00;1;250;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30162;USR-3098;PC-37;Standard;2026-08-28 09:43:00;3;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30163;USR-3017;PC-22;VIP;2026-08-06 06:09:00;1;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30164;USR-3319;PC-02;Standard;2026-08-04 19:53:00;3;300;0;[]
SESS-30165;USR-3430;PC-42;Bootcamp;2026-08-05 11:22:00;3;405;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30166;USR-3453;PC-35;Standard;2026-08-08 14:51:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30167;USR-3028;PC-37;Bootcamp;2026-08-24 14:03:00;1;150;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30168;USR-3316;PC-04;Standard;2026-08-14 19:52:00;1;100;0;[]
SESS-30169;USR-3487;PC-11;Standard;2026-08-30 23:29:00;8;720;1;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30170;USR-3281;PC-16;Standard;2026-08-08 16:15:00;3;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30171;USR-3259;PC-12;Bootcamp;2026-08-24 01:10:00;2;300;0;[]
SESS-30172;USR-3123;PC-20;VIP;2026-08-01 23:47:00;3;600;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-11"", ""qty"": 3, ""price"": 220}]"
SESS-30173;USR-3605;PC-20;PS5;2026-08-28 12:18:00;3;675;1;[]
SESS-30174;USR-3495;PC-30;Standard;2026-08-03 00:55:00;1;100;0;[]
