user_id;birth_date;gender;loyalty_tier
USR-2065;2005-05-08;F;Gold
USR-2066;1995-11-10;M;Standard
USR-2067;2011-09-07;F;Standard
USR-2068;2006-04-18;M;Gold
USR-2069;1995-11-07;M;Silver
USR-2070;2005-06-28;M;Bronze
USR-2071;2005-10-03;M;Bronze
USR-2072;2010-09-08;F;Silver
USR-2073;2010-04-12;M;Standard
USR-2074;2004-10-03;M;Bronze
USR-2075;2004-07-02;F;Standard
USR-2076;2007-07-11;F;Bronze
USR-2077;2011-07-14;F;Standard
USR-2078;1997-02-12;M;Silver
USR-2079;2010-11-27;M;Bronze
USR-2080;1992-08-25;M;Standard
USR-2081;2008-07-19;M;Gold
USR-2082;2006-02-13;F;Silver
USR-2083;2005-10-22;M;Standard
USR-2084;1998-01-15;M;Silver
USR-2085;2005-06-27;M;Standard
USR-2086;2005-05-13;M;Bronze
USR-2087;2009-10-23;M;Standard
USR-2088;1992-09-22;F;Bronze
USR-2089;2007-11-23;M;Bronze
USR-2090;2003-10-14;M;Standard
USR-2091;2006-01-28;M;Gold
USR-2092;2005-11-15;M;Bronze
USR-2093;2008-01-22;M;Silver
USR-2094;2009-10-18;M;Bronze
USR-2095;1996-03-10;M;Silver
USR-2096;2009-11-19;M;Silver
USR-2097;2005-10-06;M;Bronze
USR-2098;2005-07-10;F;Bronze
USR-2099;2003-04-05;M;VIP
USR-2100;2007-07-20;M;Standard
USR-2101;1996-10-07;M;Standard
USR-2102;2003-06-17;M;Standard
USR-2103;2006-08-06;F;Silver
USR-2104;2002-05-19;M;Gold
USR-2105;2005-07-13;F;Silver
USR-2106;2005-05-07;M;Standard
USR-2107;2010-03-13;M;Standard
USR-2108;1994-05-21;M;Standard
USR-2109;2004-01-28;M;Bronze
USR-2110;2005-09-19;M;Bronze
USR-2111;2007-07-24;M;Bronze
USR-2112;2008-06-12;M;Standard
USR-2113;2012-06-11;M;Gold
USR-2114;2006-08-01;M;Standard
USR-2115;2006-10-17;M;Standard
USR-2116;2009-05-07;M;Standard
USR-2117;2004-02-06;M;Silver
USR-2118;2004-03-17;M;Standard
USR-2119;2012-06-06;M;Standard
USR-2120;2006-10-05;M;Bronze
USR-2121;2004-12-21;M;Bronze
USR-2122;1995-05-22;M;Bronze
USR-2123;2009-06-28;M;Bronze
USR-2124;2009-11-06;M;Standard
USR-2125;1996-10-01;F;Bronze
USR-2126;2005-09-15;M;Standard
USR-2127;2005-12-21;M;Bronze
USR-2128;2005-08-22;M;Bronze
USR-2129;2004-04-20;F;Bronze
USR-2130;2005-09-16;M;Silver
USR-2131;2006-02-21;M;Silver
USR-2132;2005-04-13;F;Bronze
USR-2133;2004-05-04;M;Silver
USR-2134;2010-05-18;F;Bronze
USR-2135;2004-12-16;M;Standard
USR-2136;1995-07-23;M;Silver
USR-2137;2005-01-10;M;Bronze
USR-2138;2005-06-09;M;Standard
USR-2139;2009-07-20;M;Standard
USR-2140;2007-05-27;M;Standard
USR-2141;1996-01-04;M;Standard
USR-2142;2004-10-01;M;Bronze
USR-2143;2005-12-09;M;Standard
USR-2144;1996-04-12;M;Gold
USR-2145;2005-08-04;M;Silver
USR-2146;2004-04-08;F;Standard
USR-2147;2004-03-10;M;Silver
USR-2148;2009-08-10;F;Standard
USR-2149;2005-06-14;M;Standard
USR-2150;2012-08-07;M;Bronze
USR-2151;2007-03-19;M;Standard
USR-2152;2007-05-10;M;Standard
USR-2153;1996-11-10;M;Standard
USR-2154;1996-07-10;M;Standard
USR-2155;1996-09-02;M;Bronze
USR-2156;2010-02-14;M;Standard
USR-2157;2010-03-04;M;Standard
USR-2158;2009-10-10;F;Gold
USR-2159;1999-10-16;M;Silver
USR-2160;2011-12-14;M;Silver
USR-2161;1994-01-24;M;Standard
USR-2162;2008-01-21;F;Standard
USR-2163;2011-04-24;M;Standard
USR-2164;1992-06-18;F;Bronze
USR-2165;2005-02-17;M;Silver
USR-2166;2011-07-22;M;Standard
USR-2167;1998-07-08;M;Bronze
USR-2168;1998-08-13;M;Silver
USR-2169;2003-10-06;M;Standard
USR-2170;1996-01-15;M;Gold
USR-2171;2006-11-22;M;Standard
USR-2172;2009-01-28;M;Standard
USR-2173;2005-09-11;M;Silver
USR-2174;2003-05-18;M;Bronze
USR-2175;2004-12-27;M;Gold
USR-2176;2003-11-08;F;Standard
USR-2177;1996-01-02;F;Gold
USR-2178;2006-11-08;M;Silver
USR-2179;2001-05-10;F;Standard
USR-2180;2004-01-05;M;Bronze
USR-2181;2003-03-24;F;Bronze
USR-2182;1996-01-02;F;Standard
USR-2183;2010-03-20;M;Standard
USR-2184;2011-12-11;M;Bronze
USR-2185;1996-11-28;M;Gold
USR-2186;2005-01-28;M;Bronze
USR-2187;2005-03-16;F;Bronze
USR-2188;2005-10-07;M;Silver
USR-2189;2010-02-17;M;Silver
USR-2190;1996-09-25;F;Bronze
USR-2191;2009-11-25;M;Bronze
USR-2192;2005-01-26;M;Silver
USR-2193;1997-03-19;M;Bronze
USR-2194;2012-01-06;M;Bronze
USR-2195;2007-12-11;F;Standard
USR-2196;2004-11-14;M;Standard
USR-2197;2010-08-27;M;Bronze
USR-2198;2006-09-26;M;Bronze
USR-2199;2004-06-11;M;Standard
USR-2200;1996-08-21;M;Bronze
USR-2201;2006-05-16;F;Silver
USR-2202;2005-04-10;F;Gold
USR-2203;1995-07-25;M;Bronze
USR-2204;2005-07-14;M;Standard
USR-2205;1997-06-01;M;Standard
USR-2206;2010-02-26;M;Gold
USR-2207;2010-09-09;M;Bronze
USR-2208;1995-09-20;M;Standard
USR-2209;2005-11-07;M;Bronze
USR-2210;2004-01-12;M;Standard
USR-2211;2006-08-26;M;Standard
USR-2212;2011-12-06;M;Standard
USR-2213;2005-07-23;M;Bronze
USR-2214;2003-01-23;M;Bronze
USR-2215;2010-10-02;F;Bronze
USR-2216;1994-02-03;M;Bronze
USR-2217;2007-08-22;M;Silver
USR-2218;1995-02-01;M;Bronze
USR-2219;2002-03-23;M;Standard
USR-2220;2003-11-18;M;Bronze
USR-2221;1998-10-02;M;Standard
USR-2222;2011-04-05;F;Silver
USR-2223;2004-02-15;M;Bronze
USR-2224;2005-03-22;F;Standard
USR-2225;2011-12-18;F;Silver
USR-2226;2005-11-06;M;Standard
USR-2227;2003-03-16;M;Bronze
USR-2228;2010-11-12;M;Standard
USR-2229;2005-03-22;M;Standard
USR-2230;1998-07-17;M;Silver
USR-2231;2012-01-26;F;Gold
USR-2232;2010-11-17;M;Silver
USR-2233;2005-03-19;M;Silver
USR-2234;2005-12-03;F;Bronze
USR-2235;2012-07-24;M;Silver
USR-2236;2005-11-23;M;Standard
USR-2237;1996-02-20;M;Bronze
USR-2238;2007-11-06;M;Bronze
USR-2239;1998-09-07;F;Silver
USR-2240;2005-10-18;M;Silver
USR-2241;2011-08-10;M;Standard
USR-2242;1996-02-06;M;Standard
USR-2243;2005-09-02;M;Standard
USR-2244;2006-01-25;M;Gold
USR-2245;1995-06-05;M;Bronze
USR-2246;2000-08-22;M;Bronze
USR-2247;2004-12-19;F;Bronze
USR-2248;1995-05-21;M;Bronze
USR-2249;2007-12-06;M;Standard
USR-2250;2010-05-11;M;Silver
USR-2251;1995-07-01;M;Bronze
USR-2252;2010-10-26;F;Bronze
USR-2253;2009-09-13;F;VIP
USR-2254;1996-06-14;M;Gold
USR-2255;2009-02-02;M;Bronze
USR-2256;2000-11-10;M;Standard
USR-2257;2005-04-01;M;Standard
USR-2258;2010-05-15;M;Gold
USR-2259;1994-12-09;M;Bronze
USR-2260;2004-07-03;M;Standard
USR-2261;2005-02-07;F;Silver
USR-2262;2007-01-08;F;Silver
USR-2263;2010-11-09;M;VIP
USR-2264;2010-01-20;M;Silver
USR-2265;1996-03-06;M;Standard
USR-2266;2009-07-07;M;Standard
USR-2267;1994-12-01;M;Standard
USR-2268;1996-06-05;M;VIP
USR-2269;2005-02-19;M;Bronze
USR-2270;2006-01-12;M;Standard
USR-2271;2006-07-02;M;Bronze
USR-2272;2012-01-02;M;Standard
USR-2273;2005-04-13;M;Bronze
USR-2274;2012-12-26;M;VIP
USR-2275;1999-09-22;M;Gold
USR-2276;2012-11-21;M;Standard
USR-2277;2004-03-05;F;Bronze
USR-2278;2010-02-12;M;Silver
USR-2279;2010-04-15;M;Silver
USR-2280;2008-11-23;M;Silver
USR-2281;2008-02-06;M;Bronze
USR-2282;2005-10-10;F;Silver
USR-2283;2005-01-10;M;Standard
USR-2284;1996-09-25;M;Bronze
USR-2285;1996-05-11;M;Standard
USR-2286;2003-05-25;M;Bronze
USR-2287;2009-10-28;M;Standard
USR-2288;2012-05-13;F;Bronze
USR-2289;2003-12-20;M;Standard
USR-2290;2005-10-27;M;Silver
USR-2291;1993-01-10;F;Standard
USR-2292;2004-01-04;M;Silver
USR-2293;1996-01-14;F;Standard
USR-2294;2009-09-07;M;Silver
USR-2295;1996-09-11;M;Gold
USR-2296;2010-09-12;M;Gold
USR-2297;2005-10-20;M;Bronze
USR-2298;2004-12-10;M;Bronze
USR-2299;2008-10-23;M;Standard
USR-2300;1996-06-19;M;Gold
USR-2301;1995-02-19;F;Standard
USR-2302;2004-11-14;M;VIP
USR-2303;2005-08-24;M;Bronze
USR-2304;2005-09-05;F;VIP
USR-2305;2010-10-13;M;Silver
USR-2306;2005-06-25;M;Bronze
USR-2307;1996-06-11;M;Standard
USR-2308;2004-04-10;M;Standard
USR-2309;2004-04-09;M;Silver
USR-2310;2005-09-12;M;Silver
USR-2311;2007-10-19;F;Standard
USR-2312;2002-02-05;M;Gold
USR-2313;2010-02-01;M;Standard
USR-2314;2008-09-08;F;Standard
USR-2315;2005-09-15;M;Bronze
USR-2316;2005-10-17;M;Silver
USR-2317;2005-09-15;F;Bronze
USR-2318;2000-07-12;M;Bronze
USR-2319;2007-11-06;M;Standard
USR-2320;2005-06-28;M;Bronze
USR-2321;2002-06-18;M;Bronze
USR-2322;2010-09-10;M;Standard
USR-2323;2004-01-16;M;Standard
USR-2324;2005-05-10;F;Silver
USR-2325;2005-06-17;M;Standard
USR-2326;2003-03-19;M;Standard
USR-2327;2005-09-16;F;Standard
USR-2328;2003-03-15;M;Standard
USR-2329;1998-05-23;M;Gold
USR-2330;2009-01-24;M;Standard
USR-2331;2012-02-16;M;Gold
USR-2332;2005-09-27;M;Silver
USR-2333;2010-11-17;M;Silver
USR-2334;2012-04-17;M;Gold
USR-2335;2010-03-10;M;Silver
USR-2336;2010-03-14;M;Silver
USR-2337;1997-06-02;M;Bronze
USR-2338;2005-03-22;M;Bronze
USR-2339;2010-06-17;F;Silver
USR-2340;1996-09-14;F;Standard
USR-2341;2003-01-09;F;Silver
USR-2342;2005-12-21;F;Silver
USR-2343;1997-02-05;M;Bronze
USR-2344;2009-07-17;M;Silver
USR-2345;2005-02-06;M;Standard
USR-2346;2006-08-09;M;Gold
USR-2347;2012-07-21;M;Silver
USR-2348;2004-06-09;M;Bronze
USR-2349;1994-01-17;M;Bronze
USR-2350;2004-09-15;M;Bronze
USR-2351;2005-02-14;M;Bronze
USR-2352;2001-10-25;M;Bronze
USR-2353;2006-06-02;M;Bronze
USR-2354;2006-03-16;M;Bronze
USR-2355;2006-01-07;M;Standard
USR-2356;1995-07-17;F;Silver
USR-2357;2005-12-13;M;Bronze
USR-2358;2004-02-07;M;Standard
USR-2359;2008-03-24;M;Bronze
USR-2360;1996-06-09;M;Standard
USR-2361;2012-04-27;M;Standard
USR-2362;2007-07-22;M;Standard
USR-2363;2005-02-18;M;Silver
USR-2364;2008-09-21;M;Silver
USR-2365;2007-06-23;M;Standard
USR-2366;2007-04-11;M;Gold
USR-2367;2004-09-28;M;Bronze
USR-2368;2003-02-08;M;Standard
USR-2369;2012-05-07;M;Standard
USR-2370;2001-10-03;M;Bronze
USR-2371;2005-07-14;M;Standard
USR-2372;1995-11-12;M;Bronze
USR-2373;2005-07-13;M;Standard
USR-2374;2005-12-07;M;Silver
USR-2375;2010-10-28;M;Standard
USR-2376;2005-01-07;M;Standard
USR-2377;2008-09-23;M;Standard
USR-2378;2010-04-24;M;Standard
USR-2379;2006-09-01;M;Standard
USR-2380;2002-07-01;M;Standard
USR-2381;2005-01-01;M;Standard
USR-2382;2004-03-25;M;Bronze
USR-2383;2004-03-15;F;Bronze
USR-2384;2011-06-27;M;Standard
USR-2385;2001-11-04;M;Bronze
USR-2386;2010-01-28;M;Standard
USR-2387;1996-08-28;F;Gold
USR-2388;2005-01-24;M;Bronze
USR-2389;2002-10-09;M;Standard
USR-2390;1995-09-05;M;Silver
USR-2391;1997-09-20;M;Standard
USR-2392;2010-03-13;M;Gold
USR-2393;1998-05-05;M;Bronze
USR-2394;2010-11-21;M;Bronze
USR-2395;2002-07-05;M;Standard
USR-2396;2005-07-16;M;Standard
USR-2397;2005-07-21;M;Bronze
USR-2398;2005-10-14;F;Standard
USR-2399;2012-10-28;M;Standard
USR-2400;2005-12-24;M;Bronze
USR-2401;2001-11-09;M;Silver
USR-2402;2008-07-05;M;Standard
USR-2403;1996-02-25;M;Standard
USR-2404;2006-06-24;M;Bronze
USR-2405;1998-09-09;F;Gold
USR-2406;2005-03-13;M;Standard
USR-2407;1996-03-28;M;Standard
USR-2408;2012-06-04;M;Bronze
USR-2409;2009-06-18;F;Standard
USR-2410;2006-07-17;F;Silver
USR-2411;2003-11-15;M;Standard
USR-2412;2005-11-07;F;Gold
USR-2413;2005-01-01;M;Standard
USR-2414;1996-06-13;M;Standard
USR-2415;2005-10-23;M;Standard
USR-2416;2009-09-01;M;Bronze
USR-2417;2005-08-24;M;Bronze
USR-2418;2008-09-17;M;Silver
USR-2419;2009-02-18;M;Standard
USR-2420;2009-09-25;F;Gold
USR-2421;2005-09-09;M;VIP
USR-2422;2005-11-09;F;Standard
USR-2423;2010-11-09;M;Bronze
USR-2424;1995-02-22;M;Silver
USR-2425;2010-08-19;M;Bronze
USR-2426;2010-05-28;M;Silver
USR-2427;2006-02-13;M;Gold
USR-2428;2002-11-09;M;Gold
USR-2429;2005-09-11;M;Silver
USR-2430;2008-07-04;M;Standard
USR-2431;2006-04-03;M;Standard
USR-2432;2003-01-23;M;Standard
USR-2433;2003-07-18;F;Standard
USR-2434;2010-10-10;M;Bronze
USR-2435;2008-08-25;M;Standard
USR-2436;2004-12-18;M;Standard
USR-2437;2002-09-26;M;Bronze
USR-2438;2005-04-24;M;Silver
USR-2439;2002-02-11;F;Bronze
USR-2440;2010-08-01;F;Standard
USR-2441;2010-05-18;M;Silver
USR-2442;2007-03-08;M;Silver
USR-2443;1997-04-22;M;Bronze
USR-2444;2003-11-01;F;Standard
USR-2445;1996-10-13;M;Standard
USR-2446;2005-04-22;F;Standard
USR-2447;2005-12-04;M;Bronze
USR-2448;2005-11-15;M;Gold
USR-2449;2004-12-17;F;Gold
USR-2450;2010-01-27;M;Standard
USR-2451;1996-09-25;M;Standard
USR-2452;1997-11-01;M;Bronze
USR-2453;2003-12-15;M;Standard
USR-2454;2004-08-15;M;Standard
USR-2455;2004-07-27;F;Standard
USR-2456;2005-01-12;F;Standard
USR-2457;2006-02-06;M;Standard
USR-2458;2006-03-13;M;Silver
USR-2459;2007-05-08;M;Standard
USR-2460;2009-11-03;M;Bronze
USR-2461;2005-12-23;M;Standard
USR-2462;1994-12-22;M;Bronze
USR-2463;1996-06-16;M;Silver
USR-2464;2010-02-16;M;Standard
USR-2465;2007-12-01;M;Silver
USR-2466;2007-03-20;M;Standard
USR-2467;2010-08-20;M;Standard
USR-2468;2006-03-07;M;Standard
USR-2469;1996-07-14;M;Bronze
USR-2470;2005-03-14;F;Bronze
USR-2471;2006-07-17;M;Standard
USR-2472;2008-08-28;F;Bronze
USR-2473;2012-03-25;M;Standard
USR-2474;2005-03-03;M;Standard
USR-2475;1996-04-13;M;Standard
USR-2476;2003-09-18;M;Bronze
USR-2477;2004-11-10;M;Standard
USR-2478;2005-05-16;M;Silver
USR-2479;2008-01-14;M;VIP
USR-2480;2005-08-10;F;Bronze
USR-2481;2004-01-14;M;Silver
USR-2482;2005-05-07;M;Bronze
USR-2483;1996-11-18;M;Gold
USR-2484;2009-12-27;M;VIP
USR-2485;2012-03-26;F;Standard
USR-2486;2012-06-10;M;Standard
USR-2487;2011-07-19;F;Standard
USR-2488;2012-06-09;M;Silver
USR-2489;2009-10-23;M;Silver
USR-2490;2008-01-12;M;Standard
USR-2491;2007-07-08;F;Standard
USR-2492;2010-03-23;M;Silver
USR-2493;2006-07-20;M;Bronze
USR-2494;2007-10-09;M;Gold
USR-2495;1996-03-08;M;Silver
USR-2496;2005-06-14;M;Bronze
USR-2497;2011-06-27;M;Bronze
USR-2498;2010-05-11;M;Silver
USR-2499;1995-05-06;M;Bronze
USR-2500;2003-09-02;M;Bronze
USR-2501;1997-07-27;M;Bronze
USR-2502;2006-08-19;M;Bronze
USR-2503;2005-07-28;M;Standard
USR-2504;2004-07-22;M;Silver
USR-2505;2004-10-21;F;Bronze
USR-2506;1995-07-21;M;Gold
USR-2507;1997-04-04;M;Standard
USR-2508;2010-04-11;M;Silver
USR-2509;2007-06-07;M;Standard
USR-2510;2003-02-07;F;Standard
USR-2511;2006-04-03;M;Silver
USR-2512;2008-09-18;F;Bronze
USR-2513;2005-12-26;M;Silver
USR-2514;2005-01-27;F;Gold
USR-2515;2008-06-23;M;Standard
USR-2516;1996-08-06;M;Bronze
USR-2517;2006-12-10;M;Standard
USR-2518;2005-10-24;M;Silver
USR-2519;1996-07-24;M;Standard
USR-2520;2012-08-03;M;Standard
USR-2521;2007-08-04;M;Standard
USR-2522;2005-10-22;M;Bronze
USR-2523;2005-06-03;M;Standard
USR-2524;2005-04-17;M;Bronze
USR-2525;1996-03-07;M;Standard
USR-2526;2005-08-13;M;Standard
USR-2527;2010-10-03;M;Silver
USR-2528;2010-07-15;M;Standard
USR-2529;1994-02-17;M;Standard
USR-2530;2007-05-06;M;Silver
USR-2531;2005-07-05;M;Standard
USR-2532;1994-10-15;M;Bronze
USR-2533;2009-06-26;M;Gold
USR-2534;2011-10-15;M;Bronze
USR-2535;1995-05-22;M;Standard
USR-2536;2010-09-24;M;Bronze
USR-2537;1996-11-02;F;Standard
USR-2538;2011-12-23;M;Silver
USR-2539;2005-05-16;M;Gold
USR-2540;2005-05-04;M;Silver
USR-2541;2002-09-08;F;Bronze
USR-2542;2005-08-17;M;Silver
USR-2543;2011-03-07;F;Bronze
USR-2544;1997-08-23;M;Silver
USR-2545;2012-12-10;M;Silver
USR-2546;2006-06-26;M;Bronze
USR-2547;2001-03-25;M;Bronze
USR-2548;2006-04-22;M;Standard
USR-2549;2010-10-15;M;Silver
USR-2550;2004-11-07;F;Silver
USR-2551;2009-11-09;M;Bronze
USR-2552;2007-10-24;M;Standard
USR-2553;2002-02-12;F;Bronze
USR-2554;2005-02-09;F;Standard
USR-2555;2007-07-12;M;Standard
USR-2556;2004-04-28;M;Gold
USR-2557;2010-06-05;M;Standard
USR-2558;1996-03-23;F;Standard
USR-2559;2010-08-01;M;Silver
USR-2560;1996-04-19;M;Bronze
USR-2561;1996-07-26;M;Standard
USR-2562;2009-08-13;M;Silver
USR-2563;2011-10-11;F;Bronze
USR-2564;1996-04-10;M;Standard
USR-2565;2005-02-19;M;Standard
USR-2566;2005-02-23;M;Bronze
USR-2567;2005-10-11;M;Bronze
USR-2568;2005-05-16;F;Standard
USR-2569;2005-08-11;M;Bronze
USR-2570;1995-07-12;M;VIP
USR-2571;1996-11-17;M;Standard
USR-2572;1999-12-17;F;Bronze
USR-2573;2012-06-26;F;Silver
USR-2574;2010-04-27;M;Standard
USR-2575;1994-11-03;M;Standard
USR-2576;2010-02-28;M;Silver
USR-2577;2005-07-20;M;Bronze
USR-2578;2004-11-17;M;Standard
USR-2579;2005-06-25;M;Bronze
USR-2580;2011-08-10;F;Standard
USR-2581;2006-03-08;M;Standard
USR-2582;1994-12-15;M;Standard
USR-2583;1996-07-14;F;Gold
USR-2584;2008-04-16;M;Gold
USR-2585;2008-04-26;M;VIP
USR-2586;1996-08-10;M;Bronze
USR-2587;2011-12-23;M;Bronze
USR-2588;1996-01-27;M;Silver
USR-2589;2001-03-27;M;Silver
USR-2590;2004-02-24;M;Bronze
USR-2591;2011-11-18;M;Bronze
USR-2592;2005-04-03;M;Bronze
USR-2593;2005-07-25;M;Standard
USR-2594;1994-01-18;M;Silver
USR-2595;2010-12-07;M;Gold
USR-2596;2009-03-16;M;Standard
USR-2597;1996-09-20;M;Standard
USR-2598;2006-04-25;M;Standard
USR-2599;2007-09-12;M;Gold
