session_id;user_id;pc_id;date;hours_played;discount_promo
SESS-10030;USR-1236;PC-21;2026-08-20 10:01:00;2;0
SESS-10031;USR-1371;PC-18;2026-08-19 23:32:00;1;0
SESS-10032;USR-1262;PC-02;2026-08-04 18:05:00;5;0
SESS-10033;USR-1280;PC-01;2026-08-27 11:20:00;1;0
SESS-10034;USR-1185;PC-03;2026-08-13 14:06:00;3;0
SESS-10035;USR-1043;PC-15;2026-08-20 19:59:00;2;0
SESS-10036;USR-1136;PC-36;2026-08-03 17:48:00;2;0
SESS-10037;USR-1045;PC-17;2026-08-28 18:53:00;3;0
SESS-10038;USR-1226;PC-11;2026-08-29 11:26:00;2;1
SESS-10039;USR-1085;PC-02;2026-08-07 14:49:00;4;0
SESS-10040;USR-1173;PC-31;2026-08-04 23:02:00;2;0
SESS-10041;USR-1342;PC-05;2026-08-07 12:20:00;2;0
SESS-10042;USR-1315;PC-19;2026-08-16 10:07:00;4;0
SESS-10043;USR-1026;PC-16;2026-08-13 22:03:00;5;0
SESS-10044;;PC-02;2026-08-31 09:40:00;2;1
SESS-10045;USR-1098;PC-05;2026-08-29 12:55:00;1;0
SESS-10046;;PC-28;2026-08-30 23:42:00;2;0
SESS-10047;USR-1006;PC-28;2026-08-21 17:08:00;3;0
SESS-10048;USR-1177;PC-21;2026-08-12 21:00:00;1;1
SESS-10049;USR-1142;PC-33;2026-08-29 10:18:00;1;0
SESS-10050;USR-1039;PC-07;2026-08-24 15:51:00;2;1
SESS-10051;USR-1031;PC-19;2026-08-14 23:33:00;3;1
SESS-10052;USR-1071;PC-09;2026-08-16 10:04:00;8;0
SESS-10053;USR-1260;PC-14;2026-08-03 14:36:00;4;0
SESS-10054;USR-1164;PC-07;2026-08-04 14:54:00;3;0
SESS-10055;USR-1240;PC-09;2026-08-12 15:02:00;2;0
SESS-10056;USR-1356;PC-02;2026-08-20 13:59:00;1;1
SESS-10057;USR-1403;PC-30;2026-08-27 14:37:00;1;0
SESS-10058;USR-1044;PC-23;2026-08-20 19:41:00;1;1
SESS-10059;USR-1438;PC-09;2026-08-11 11:57:00;2;0
SESS-10060;USR-1430;PC-04;2026-08-03 17:54:00;4;0
SESS-10061;USR-1156;PC-22;2026-08-06 12:46:00;1;0
SESS-10062;USR-1021;PC-10;2026-08-08 19:54:00;3;1
SESS-10063;USR-1354;PC-28;2026-08-29 18:16:00;1;0
SESS-10064;USR-1286;PC-24;2026-08-16 21:38:00;8;0
SESS-10065;;PC-13;2026-08-21 19:12:00;2;1
SESS-10066;USR-1017;PC-04;2026-08-07 20:34:00;4;0
SESS-10067;USR-1119;PC-33;2026-08-22 09:08:00;1;1
SESS-10068;USR-1169;PC-17;2026-08-27 21:13:00;3;0
SESS-10069;USR-1338;PC-28;2026-08-09 17:21:00;2;0
SESS-10070;USR-1198;PC-21;2026-08-25 20:28:00;1;0
SESS-10071;USR-1189;PC-23;2026-08-14 16:44:00;2;0
SESS-10072;USR-1328;PC-05;2026-08-08 11:36:00;2;1
SESS-10073;USR-1149;PC-02;2026-08-26 09:47:00;1;0
SESS-10074;USR-1267;PC-24;2026-08-22 22:03:00;1;0
SESS-10075;USR-1195;PC-02;2026-08-12 16:39:00;1;0
SESS-10076;USR-1172;PC-29;2026-08-18 12:17:00;1;0
SESS-10077;USR-1400;PC-34;2026-08-07 18:45:00;3;0
SESS-10078;USR-1378;PC-10;2026-08-19 20:01:00;2;0
SESS-10079;USR-1200;PC-27;2026-08-13 14:11:00;2;0
SESS-10080;USR-1295;PC-05;2026-08-06 14:14:00;2;0
SESS-10081;USR-1382;PC-09;2026-08-24 15:12:00;2;0
SESS-10082;USR-1313;PC-16;2026-08-19 13:27:00;4;0
SESS-10083;USR-1436;PC-29;2026-08-23 20:18:00;5;0
SESS-10084;USR-1292;PC-25;2026-08-04 21:19:00;2;0
SESS-10085;;PC-01;2026-08-03 12:50:00;2;0
SESS-10086;USR-1380;PC-27;2026-08-23 14:21:00;1;0
SESS-10087;USR-1131;PC-28;2026-08-13 09:25:00;2;0
SESS-10088;USR-1283;PC-18;2026-08-29 12:08:00;4;1
SESS-10089;USR-1437;PC-20;2026-08-20 18:48:00;2;0
SESS-10090;USR-1260;PC-07;2026-08-26 22:51:00;2;0
SESS-10091;USR-1065;PC-19;2026-08-08 20:02:00;2;0
SESS-10092;USR-1415;PC-16;2026-08-19 14:56:00;2;0
SESS-10093;USR-1157;PC-13;2026-08-06 09:59:00;1;1
SESS-10094;USR-1402;PC-07;2026-08-01 11:51:00;2;0
SESS-10095;USR-1250;PC-13;2026-08-20 17:11:00;3;0
SESS-10096;;PC-32;2026-08-29 17:27:00;1;0
SESS-10097;USR-1287;PC-19;2026-08-22 09:21:00;2;0
SESS-10098;USR-1293;PC-18;2026-08-22 19:07:00;3;0
SESS-10099;USR-1370;PC-01;2026-08-31 11:01:00;1;0
SESS-10100;USR-1298;PC-22;2026-08-12 14:49:00;1;1
SESS-10101;USR-1350;PC-02;2026-08-11 20:27:00;2;0
SESS-10102;USR-1123;PC-19;2026-08-15 23:01:00;2;0
SESS-10103;USR-1064;PC-10;2026-08-21 17:59:00;1;0
SESS-10104;;PC-14;2026-08-29 09:00:00;1;0
SESS-10105;USR-1341;PC-29;2026-08-13 18:51:00;3;0
SESS-10106;USR-1103;PC-09;2026-08-30 16:18:00;2;0
SESS-10107;USR-1171;PC-16;2026-08-18 10:19:00;2;0
SESS-10108;USR-1231;PC-36;2026-08-28 22:37:00;3;0
SESS-10109;USR-1223;PC-11;2026-08-24 19:55:00;2;0
SESS-10110;USR-1283;PC-31;2026-08-10 14:41:00;3;0
SESS-10111;USR-1395;PC-02;2026-08-16 11:28:00;2;0
SESS-10112;USR-1310;PC-34;2026-08-14 22:13:00;4;0
SESS-10113;USR-1414;PC-36;2026-08-03 15:26:00;3;1
SESS-10114;USR-1085;PC-19;2026-08-19 09:26:00;2;0
SESS-10115;USR-1301;PC-05;2026-08-13 20:13:00;3;0
SESS-10116;USR-1314;PC-18;2026-08-08 21:21:00;2;0
SESS-10117;USR-1093;PC-13;2026-08-29 11:20:00;3;0
SESS-10118;USR-1370;PC-11;2026-08-09 16:35:00;1;0
SESS-10119;USR-1137;PC-03;2026-08-29 13:22:00;2;0
SESS-10120;USR-1161;PC-09;2026-08-20 16:56:00;2;1
SESS-10121;;PC-12;2026-08-31 16:11:00;1;0
SESS-10122;USR-1340;PC-23;2026-08-22 12:50:00;2;0
SESS-10123;USR-1217;PC-12;2026-08-11 15:37:00;4;0
SESS-10124;USR-1275;PC-30;2026-08-06 09:57:00;2;0
SESS-10125;USR-1200;PC-26;2026-08-23 12:58:00;3;0
SESS-10126;USR-1259;PC-17;2026-08-11 11:58:00;2;0
SESS-10127;USR-1063;PC-27;2026-08-23 14:14:00;1;0
SESS-10128;USR-1111;PC-27;2026-08-11 11:49:00;2;0
SESS-10129;USR-1335;PC-12;2026-08-03 22:14:00;1;1
SESS-10130;USR-1280;PC-05;2026-08-26 14:54:00;3;0
SESS-10131;USR-1111;PC-12;2026-08-23 16:51:00;3;1
SESS-10132;USR-1412;PC-35;2026-08-03 14:42:00;8;1
SESS-10133;USR-1393;PC-22;2026-08-10 13:07:00;1;0
SESS-10134;USR-1167;PC-29;2026-08-28 13:58:00;2;0
SESS-10135;;PC-10;2026-08-24 14:29:00;3;0
SESS-10136;USR-1292;PC-20;2026-08-29 19:11:00;2;0
SESS-10137;USR-1048;PC-33;2026-08-19 11:36:00;1;0
SESS-10138;;PC-33;2026-08-09 10:07:00;3;1
SESS-10139;USR-1190;PC-21;2026-08-21 13:14:00;2;1
SESS-10140;USR-1036;PC-34;2026-08-11 17:15:00;3;0
SESS-10141;USR-1060;PC-09;2026-08-24 16:10:00;3;0
SESS-10142;USR-1275;PC-06;2026-08-06 21:16:00;2;0
SESS-10143;USR-1408;PC-06;2026-08-16 23:32:00;3;0
SESS-10144;USR-1266;PC-34;2026-08-11 15:50:00;2;0
SESS-10145;USR-1323;PC-30;2026-08-20 22:02:00;2;0
SESS-10146;USR-1076;PC-24;2026-08-20 22:30:00;5;0
SESS-10147;USR-1178;PC-15;2026-08-16 15:11:00;2;0
SESS-10148;USR-1027;PC-17;2026-08-13 22:26:00;3;0
SESS-10149;USR-1423;PC-04;2026-08-12 09:06:00;1;0
SESS-10150;USR-1359;PC-25;2026-08-30 18:03:00;1;0
SESS-10151;;PC-05;2026-08-04 22:36:00;2;0
SESS-10152;USR-1015;PC-23;2026-08-02 13:49:00;3;0
SESS-10153;USR-1157;PC-11;2026-08-02 21:54:00;3;0
SESS-10154;USR-1272;PC-36;2026-08-08 12:15:00;2;0
SESS-10155;USR-1048;PC-27;2026-08-11 18:24:00;2;0
SESS-10156;USR-1307;PC-06;2026-08-24 18:38:00;2;1
SESS-10157;USR-1046;PC-08;2026-08-30 15:54:00;2;0
SESS-10158;USR-1160;PC-23;2026-08-20 09:29:00;3;0
SESS-10159;USR-1312;PC-16;2026-08-22 16:54:00;1;0
SESS-10160;USR-1058;PC-31;2026-08-11 14:27:00;2;0
SESS-10161;USR-1354;PC-26;2026-08-15 15:55:00;4;0
SESS-10162;USR-1410;PC-01;2026-08-03 20:19:00;3;0
SESS-10163;USR-1430;PC-18;2026-08-10 14:35:00;4;1
SESS-10164;USR-1003;PC-33;2026-08-31 23:20:00;3;0
SESS-10165;USR-1131;PC-03;2026-08-07 18:46:00;4;0
SESS-10166;USR-1005;PC-29;2026-08-15 15:24:00;1;0
SESS-10167;USR-1316;PC-12;2026-08-02 20:45:00;3;0
SESS-10168;USR-1250;PC-22;2026-08-14 11:06:00;8;1
SESS-10169;USR-1228;PC-36;2026-08-14 15:10:00;2;0
SESS-10170;USR-1164;PC-31;2026-08-16 13:43:00;5;0
SESS-10171;USR-1132;PC-02;2026-08-28 12:33:00;4;0
SESS-10172;USR-1016;PC-34;2026-08-30 09:29:00;1;1
SESS-10173;USR-1394;PC-25;2026-08-09 11:18:00;3;0
SESS-10174;USR-1173;PC-28;2026-08-28 23:02:00;3;1
SESS-10175;USR-1181;PC-34;2026-08-18 11:46:00;3;0
SESS-10176;USR-1332;PC-14;2026-08-06 10:57:00;2;0
SESS-10177;USR-1216;PC-24;2026-08-09 21:59:00;3;1
SESS-10178;USR-1059;PC-35;2026-08-26 17:29:00;2;0
SESS-10179;USR-1316;PC-13;2026-08-09 16:36:00;2;0
SESS-10180;USR-1061;PC-31;2026-08-23 22:04:00;2;0
SESS-10181;USR-1206;PC-27;2026-08-02 09:05:00;2;0
SESS-10182;USR-1404;PC-19;2026-08-25 10:10:00;1;1
SESS-10183;USR-1400;PC-36;2026-08-24 18:23:00;4;0
SESS-10184;USR-1081;PC-17;2026-08-03 12:52:00;2;1
SESS-10185;USR-1301;PC-32;2026-08-24 14:54:00;1;0
SESS-10186;USR-1332;PC-25;2026-08-19 17:39:00;2;0
SESS-10187;USR-1144;PC-10;2026-08-14 15:21:00;3;1
SESS-10188;USR-1118;PC-27;2026-08-17 21:39:00;3;1
SESS-10189;USR-1183;PC-17;2026-08-19 15:42:00;2;1
SESS-10190;USR-1281;PC-04;2026-08-01 16:09:00;2;1
SESS-10191;USR-1112;PC-37;2026-08-15 14:43:00;2;0
SESS-10192;USR-1104;PC-10;2026-08-18 09:04:00;4;0
SESS-10193;USR-1213;PC-37;2026-08-08 12:21:00;2;0
SESS-10194;USR-1334;PC-11;2026-08-28 17:58:00;3;0
SESS-10195;USR-1213;PC-23;2026-08-17 19:42:00;1;0
SESS-10196;USR-1238;PC-23;2026-08-24 23:17:00;3;0
SESS-10197;USR-1229;PC-23;2026-08-15 20:32:00;1;0
SESS-10198;USR-1265;PC-02;2026-08-11 21:20:00;3;1
SESS-10199;USR-1168;PC-08;2026-08-18 19:10:00;2;0
SESS-10200;USR-1105;PC-17;2026-08-11 09:35:00;3;1
SESS-10201;USR-1216;PC-25;2026-08-22 17:46:00;2;0
SESS-10202;USR-1158;PC-15;2026-08-26 09:11:00;2;0
SESS-10203;USR-1292;PC-21;2026-08-25 20:48:00;8;0
SESS-10204;USR-1437;PC-03;2026-08-23 20:40:00;2;0
SESS-10205;USR-1352;PC-20;2026-08-19 22:30:00;1;1
SESS-10206;;PC-26;2026-08-14 13:54:00;3;0
SESS-10207;USR-1439;PC-14;2026-08-22 16:11:00;2;0
SESS-10208;USR-1080;PC-25;2026-08-27 18:06:00;1;0
SESS-10209;USR-1011;PC-36;2026-08-03 09:32:00;3;0
SESS-10210;USR-1328;PC-22;2026-08-17 14:16:00;1;0
SESS-10211;USR-1020;PC-31;2026-08-06 15:09:00;3;1
SESS-10212;USR-1034;PC-24;2026-08-11 15:37:00;3;1
SESS-10213;USR-1144;PC-19;2026-08-05 22:46:00;3;0
SESS-10214;;PC-30;2026-08-17 09:07:00;3;1
SESS-10215;USR-1233;PC-11;2026-08-07 14:57:00;1;0
SESS-10216;USR-1082;PC-14;2026-08-29 10:06:00;1;0
SESS-10217;USR-1088;PC-24;2026-08-10 20:41:00;2;0
SESS-10218;USR-1058;PC-26;2026-08-29 18:07:00;3;0
SESS-10219;USR-1033;PC-15;2026-08-18 15:21:00;2;0
SESS-10220;USR-1395;PC-03;2026-08-30 23:03:00;4;0
SESS-10221;USR-1025;PC-25;2026-08-31 10:37:00;5;0
SESS-10222;USR-1323;PC-11;2026-08-21 10:01:00;2;0
SESS-10223;USR-1084;PC-13;2026-08-31 19:36:00;1;0
SESS-10224;USR-1184;PC-15;2026-08-30 20:10:00;2;0
SESS-10225;USR-1032;PC-28;2026-08-12 20:13:00;2;1
SESS-10226;USR-1056;PC-03;2026-08-10 11:22:00;2;0
SESS-10227;USR-1009;PC-01;2026-08-12 11:13:00;1;0
SESS-10228;USR-1336;PC-33;2026-08-14 13:12:00;2;0
SESS-10229;USR-1419;PC-28;2026-08-24 14:34:00;3;0
SESS-10230;USR-1180;PC-12;2026-08-01 19:37:00;8;0
SESS-10231;USR-1071;PC-14;2026-08-26 21:57:00;2;0
SESS-10232;USR-1390;PC-10;2026-08-25 13:01:00;1;0
SESS-10233;USR-1182;PC-07;2026-08-14 22:58:00;4;1
SESS-10234;USR-1129;PC-15;2026-08-13 12:15:00;1;0
SESS-10235;USR-1220;PC-06;2026-08-30 14:15:00;1;1
SESS-10236;USR-1325;PC-24;2026-08-31 15:55:00;1;0
SESS-10237;USR-1318;PC-04;2026-08-15 21:33:00;2;0
SESS-10238;;PC-22;2026-08-19 16:29:00;1;0
SESS-10239;;PC-01;2026-08-11 13:45:00;3;0
SESS-10240;USR-1059;PC-31;2026-08-13 09:37:00;2;0
SESS-10241;USR-1256;PC-11;2026-08-05 11:36:00;3;0
SESS-10242;USR-1372;PC-01;2026-08-18 13:09:00;1;0
SESS-10243;USR-1379;PC-08;2026-08-13 15:02:00;2;0
SESS-10244;USR-1122;PC-22;2026-08-05 13:55:00;3;0
SESS-10245;USR-1148;PC-35;2026-08-12 17:06:00;3;0
SESS-10246;USR-1295;PC-13;2026-08-24 12:23:00;4;0
SESS-10247;USR-1275;PC-09;2026-08-06 15:17:00;4;0
SESS-10248;USR-1237;PC-32;2026-08-11 10:44:00;1;0
SESS-10249;USR-1161;PC-17;2026-08-31 15:20:00;3;0
SESS-10250;USR-1151;PC-27;2026-08-03 16:17:00;2;0
SESS-10251;USR-1121;PC-03;2026-08-30 14:18:00;1;0
SESS-10252;USR-1212;PC-34;2026-08-29 23:24:00;2;0
SESS-10253;USR-1179;PC-14;2026-08-05 22:06:00;2;0
SESS-10254;USR-1033;PC-28;2026-08-03 18:25:00;2;0
SESS-10255;USR-1172;PC-30;2026-08-04 22:25:00;1;0
SESS-10256;USR-1208;PC-36;2026-08-04 16:32:00;2;0
SESS-10257;USR-1011;PC-22;2026-08-02 20:22:00;1;0
SESS-10258;USR-1300;PC-30;2026-08-27 16:27:00;1;0
SESS-10259;USR-1023;PC-02;2026-08-22 18:34:00;3;0
SESS-10260;USR-1317;PC-37;2026-08-28 18:45:00;4;0
SESS-10261;USR-1119;PC-22;2026-08-25 19:42:00;5;0
SESS-10262;USR-1050;PC-14;2026-08-19 22:59:00;1;0
SESS-10263;USR-1271;PC-27;2026-08-24 13:05:00;1;0
SESS-10264;USR-1317;PC-06;2026-08-05 19:19:00;1;0
SESS-10265;;PC-08;2026-08-28 17:05:00;3;0
SESS-10266;USR-1376;PC-01;2026-08-17 09:05:00;2;0
SESS-10267;;PC-15;2026-08-19 20:05:00;4;0
SESS-10268;USR-1049;PC-26;2026-08-02 15:43:00;4;0
SESS-10269;USR-1235;PC-13;2026-08-09 15:05:00;2;0
SESS-10270;USR-1293;PC-12;2026-08-28 23:11:00;1;0
SESS-10271;USR-1291;PC-22;2026-08-19 10:30:00;1;1
SESS-10272;USR-1203;PC-05;2026-08-15 13:20:00;1;1
SESS-10273;USR-1317;PC-34;2026-08-09 13:24:00;3;1
SESS-10274;USR-1271;PC-14;2026-08-07 21:02:00;1;0
SESS-10275;USR-1136;PC-34;2026-08-01 23:08:00;5;0
SESS-10276;USR-1034;PC-11;2026-08-09 10:01:00;2;0
SESS-10277;USR-1069;PC-18;2026-08-11 19:56:00;1;0
SESS-10278;USR-1321;PC-18;2026-08-12 23:19:00;2;1
SESS-10279;USR-1376;PC-27;2026-08-11 18:40:00;1;0
SESS-10280;USR-1011;PC-28;2026-08-31 23:15:00;2;0
SESS-10281;USR-1370;PC-32;2026-08-27 18:16:00;1;0
SESS-10282;USR-1429;PC-35;2026-08-24 21:21:00;2;1
SESS-10283;;PC-03;2026-08-05 14:52:00;2;0
SESS-10284;USR-1389;PC-35;2026-08-09 10:31:00;1;0
SESS-10285;USR-1193;PC-05;2026-08-17 16:22:00;1;0
SESS-10286;USR-1289;PC-28;2026-08-23 10:17:00;3;0
SESS-10287;USR-1279;PC-35;2026-08-16 21:32:00;3;0
SESS-10288;USR-1390;PC-12;2026-08-01 20:34:00;1;0
SESS-10289;USR-1011;PC-14;2026-08-14 22:47:00;2;1
SESS-10290;USR-1328;PC-27;2026-08-11 13:14:00;2;1
SESS-10291;USR-1408;PC-32;2026-08-29 12:24:00;4;0
SESS-10292;USR-1142;PC-19;2026-08-27 22:24:00;2;0
SESS-10293;;PC-36;2026-08-30 17:05:00;1;0
SESS-10294;USR-1049;PC-16;2026-08-31 15:20:00;1;0
SESS-10295;USR-1283;PC-25;2026-08-20 11:18:00;2;0
SESS-10296;USR-1149;PC-15;2026-08-11 20:30:00;2;0
SESS-10297;USR-1207;PC-25;2026-08-03 13:16:00;1;0
SESS-10298;USR-1426;PC-15;2026-08-03 19:08:00;3;1
SESS-10299;;PC-28;2026-08-22 09:09:00;1;1
SESS-10300;USR-1016;PC-34;2026-08-11 23:40:00;3;0
SESS-10301;USR-1044;PC-07;2026-08-13 22:09:00;2;1
SESS-10302;USR-1428;PC-01;2026-08-27 11:39:00;3;0
SESS-10303;USR-1101;PC-13;2026-08-13 19:43:00;2;0
SESS-10304;USR-1156;PC-04;2026-08-08 09:53:00;4;0
SESS-10305;USR-1021;PC-34;2026-08-23 15:46:00;3;1
SESS-10306;USR-1248;PC-22;2026-08-03 15:24:00;5;0
SESS-10307;;PC-31;2026-08-23 20:41:00;2;0
SESS-10308;USR-1203;PC-03;2026-08-12 21:30:00;3;0
SESS-10309;USR-1252;PC-36;2026-08-24 12:48:00;1;0
SESS-10310;USR-1036;PC-03;2026-08-02 12:27:00;2;0
SESS-10311;USR-1300;PC-12;2026-08-20 22:13:00;1;0
SESS-10312;USR-1092;PC-16;2026-08-12 13:52:00;3;1
SESS-10313;USR-1058;PC-21;2026-08-26 22:44:00;3;0
SESS-10314;USR-1117;PC-08;2026-08-19 22:01:00;3;0
SESS-10315;USR-1397;PC-19;2026-08-24 21:37:00;2;0
SESS-10316;USR-1361;PC-01;2026-08-01 12:37:00;2;0
SESS-10317;USR-1012;PC-05;2026-08-13 20:50:00;1;1
SESS-10318;USR-1209;PC-24;2026-08-13 18:16:00;1;1
SESS-10319;USR-1161;PC-08;2026-08-19 18:08:00;2;0
SESS-10320;USR-1046;PC-03;2026-08-18 10:09:00;5;0
SESS-10321;USR-1183;PC-25;2026-08-18 13:07:00;2;0
SESS-10322;USR-1266;PC-25;2026-08-16 09:07:00;2;0
SESS-10323;USR-1343;PC-35;2026-08-13 11:59:00;3;0
SESS-10324;USR-1375;PC-28;2026-08-26 21:10:00;2;0
SESS-10325;USR-1189;PC-01;2026-08-29 11:29:00;1;0
SESS-10326;USR-1109;PC-34;2026-08-20 13:30:00;3;0
SESS-10327;USR-1347;PC-24;2026-08-05 14:05:00;5;0
SESS-10328;USR-1272;PC-28;2026-08-26 15:43:00;3;0
SESS-10329;;PC-03;2026-08-15 11:21:00;2;1
SESS-10330;USR-1069;PC-29;2026-08-05 21:59:00;3;0
SESS-10331;USR-1382;PC-06;2026-08-12 11:06:00;2;0
SESS-10332;USR-1153;PC-16;2026-08-02 13:20:00;3;0
SESS-10333;USR-1293;PC-37;2026-08-08 15:53:00;3;0
SESS-10334;USR-1318;PC-24;2026-08-23 13:42:00;3;0
SESS-10335;USR-1161;PC-03;2026-08-29 10:39:00;4;0
SESS-10336;USR-1287;PC-29;2026-08-03 11:00:00;3;0
SESS-10337;USR-1093;PC-20;2026-08-11 10:33:00;3;0
SESS-10338;USR-1180;PC-37;2026-08-06 22:27:00;2;0
SESS-10339;USR-1423;PC-25;2026-08-30 19:52:00;2;0
SESS-10340;USR-1212;PC-32;2026-08-23 16:53:00;5;0
SESS-10341;USR-1150;PC-11;2026-08-12 18:50:00;2;0
SESS-10342;;PC-33;2026-08-14 19:45:00;1;0
SESS-10343;USR-1153;PC-13;2026-08-15 15:08:00;1;0
SESS-10344;USR-1348;PC-33;2026-08-02 12:52:00;3;0
SESS-10345;USR-1251;PC-15;2026-08-13 23:13:00;1;1
SESS-10346;USR-1407;PC-16;2026-08-16 09:36:00;1;0
SESS-10347;USR-1119;PC-25;2026-08-30 09:30:00;3;0
SESS-10348;USR-1275;PC-27;2026-08-05 16:23:00;4;0
SESS-10349;USR-1321;PC-34;2026-08-19 11:07:00;2;0
SESS-10350;USR-1166;PC-23;2026-08-29 23:33:00;2;0
SESS-10351;;PC-06;2026-08-18 09:18:00;1;1
SESS-10352;USR-1432;PC-31;2026-08-13 23:41:00;2;0
SESS-10353;USR-1434;PC-27;2026-08-28 22:48:00;4;0
SESS-10354;USR-1339;PC-06;2026-08-14 21:59:00;3;0
SESS-10355;USR-1011;PC-05;2026-08-23 18:24:00;2;0
SESS-10356;USR-1130;PC-15;2026-08-28 15:38:00;1;0
SESS-10357;USR-1327;PC-08;2026-08-11 17:23:00;3;0
SESS-10358;USR-1250;PC-37;2026-08-13 10:30:00;4;0
SESS-10359;USR-1041;PC-32;2026-08-20 12:41:00;8;0
SESS-10360;USR-1155;PC-25;2026-08-31 14:07:00;3;1
SESS-10361;USR-1029;PC-18;2026-08-22 13:50:00;3;0
SESS-10362;USR-1316;PC-11;2026-08-17 09:50:00;1;0
SESS-10363;USR-1016;PC-08;2026-08-24 19:14:00;2;0
SESS-10364;USR-1187;PC-37;2026-08-05 15:01:00;2;0
SESS-10365;USR-1199;PC-13;2026-08-25 13:54:00;2;0
SESS-10366;USR-1010;PC-27;2026-08-11 18:50:00;1;0
SESS-10367;USR-1165;PC-33;2026-08-13 20:17:00;2;0
SESS-10368;USR-1246;PC-35;2026-08-31 17:52:00;4;0
SESS-10369;USR-1186;PC-33;2026-08-15 13:31:00;2;0
SESS-10370;USR-1398;PC-32;2026-08-08 10:00:00;1;0
SESS-10371;USR-1394;PC-16;2026-08-27 16:47:00;1;0
SESS-10372;USR-1122;PC-20;2026-08-04 20:43:00;2;0
SESS-10373;USR-1225;PC-21;2026-08-02 15:08:00;3;0
SESS-10374;USR-1092;PC-07;2026-08-20 17:06:00;2;0
SESS-10375;USR-1256;PC-03;2026-08-20 15:51:00;2;0
SESS-10376;USR-1269;PC-05;2026-08-21 14:06:00;2;0
SESS-10377;USR-1172;PC-13;2026-08-23 19:32:00;4;1
SESS-10378;USR-1289;PC-13;2026-08-27 16:14:00;1;0
SESS-10379;USR-1101;PC-08;2026-08-10 14:03:00;3;0
SESS-10380;USR-1376;PC-18;2026-08-18 19:31:00;2;0
SESS-10381;USR-1317;PC-19;2026-08-16 19:37:00;5;0
SESS-10382;USR-1279;PC-04;2026-08-26 15:25:00;2;0
SESS-10383;USR-1245;PC-35;2026-08-29 19:35:00;2;1
SESS-10384;USR-1226;PC-06;2026-08-17 10:34:00;2;0
SESS-10385;USR-1319;PC-16;2026-08-19 18:21:00;3;0
SESS-10386;USR-1057;PC-11;2026-08-03 11:15:00;2;0
SESS-10387;USR-1412;PC-16;2026-08-18 15:51:00;2;1
SESS-10388;USR-1109;PC-23;2026-08-31 18:31:00;2;0
SESS-10389;USR-1167;PC-06;2026-08-21 16:03:00;4;1
SESS-10390;USR-1186;PC-22;2026-08-08 20:57:00;2;0
SESS-10391;USR-1130;PC-11;2026-08-15 22:02:00;2;0
SESS-10392;USR-1380;PC-09;2026-08-18 10:55:00;3;0
SESS-10393;USR-1325;PC-06;2026-08-20 15:01:00;1;0
SESS-10394;USR-1409;PC-12;2026-08-08 13:14:00;2;0
SESS-10395;;PC-13;2026-08-26 09:29:00;1;0
SESS-10396;USR-1029;PC-16;2026-08-06 17:25:00;3;0
SESS-10397;USR-1087;PC-12;2026-08-01 16:11:00;3;0
SESS-10398;USR-1140;PC-28;2026-08-28 21:17:00;3;0
SESS-10399;USR-1235;PC-01;2026-08-06 19:21:00;2;0
SESS-10400;USR-1003;PC-05;2026-08-19 13:07:00;2;1
SESS-10401;USR-1330;PC-06;2026-08-30 11:53:00;2;0
