session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-11307;2026-08-19 16:45:09;USR-1312;2003-12-12;M;Bootcamp;2;470;300;App;CS2;;0
SESS-14825;2026-08-20 11:04:57;USR-1401;2007-01-23;M;Bootcamp;2;390;300;Card;CS2;1.0;0
SESS-12627;2026-08-15 18:26:10;USR-1040;2006-05-28;F;Bootcamp;8;1430;1200;App;CS2;5.0;0
SESS-13544;2026-08-15 22:58:52;USR-1328;2007-04-18;M;Bootcamp;8;1430;1200;App;Cyberpunk 2077;4.0;0
SESS-14807;2026-08-25 13:26:02;USR-1126;2005-03-27;M;VIP;3;0;540;Card;Dota 2;5.0;1
SESS-10465;2026-08-13 10:48:20;USR-1247;2008-01-24;M;Bootcamp;1;0;150;Card;Cyberpunk 2077;;0
SESS-11981;2026-08-08 02:23:53;USR-1148;1998-03-11;M;VIP;12;1740;2400;Card;Dota 2;4.5;0
SESS-11299;2026-08-21 15:48:01;USR-1349;2009-01-06;M;Bootcamp;3;0;450;App;Dota 2;4.0;0
SESS-11019;2026-08-10 18:31:43;USR-1682;2008-08-22;M;Bootcamp;1;270;150;;Deadlock;5.0;0
SESS-10567;2026-08-24 17:15:01;USR-1413;2000-03-07;M;Bootcamp;2;909;270;Card;Browser/Work;4.0;1
SESS-14340;2026-08-12 21:13:00;USR-1119;2009-09-05;M;Standard;4;0;400;Card;Valorant;;0
SESS-11540;2026-08-13 22:50:07;USR-1084;2008-09-03;M;PS5;5;0;1250;Cash;Dota 2;5.0;0
SESS-13950;2026-08-22 23:56:39;USR-1012;2007-04-18;F;Standard;5;400;500;Cash;CS2;4.5;0
SESS-15074;2026-08-18 13:26:50;USR-1317;2001-05-12; M ;Standard;2;320;200;Card;Apex Legends;4.0;0
SESS-12371;2026-08-21 14:37:12;USR-1552;2012-07-09;M;Bootcamp;2;0;300;App;Minecraft;;0
SESS-13295;2026-08-29 19:12:29;USR-1063;2007-11-06;M;Standard;2;320;200;Cash;CS2;;0
SESS-11722;2026-08-29 22:57:23;USR-1642;2007-09-24;M;PS5;5;0;1250;App;CS2;4.0;0
SESS-12319;2026-08-10 20:01:57;USR-1052;2012-09-20;M;Bootcamp;2;80;300;App;Valorant;4.5;0
SESS-14890;2026-08-04 17:56:57;USR-1005;2003-08-22;M;Standard;2;240;200;Card;Valorant;5.0;0
SESS-12212;2026-08-02 23:25:37;USR-1791;1995-06-22;M;Bootcamp;2;510;300;Card;Browser/Work;;0
SESS-10285;2026-08-06 11:01:53;USR-1162;1996-12-14;M;PS5;5;1050;1125;App;Dota 2;4.0;1
SESS-10879;2026-08-15 16:30:13;USR-1593;2007-07-21;M;Bootcamp;2;0;300;Cash;Deadlock;4.5;0
SESS-10793;2026-08-01 23:01:17;USR-1011;1996-09-08;M;PS5;12;0;3000;Card;CS2;;0
SESS-10049;2026-08-06 19:34:07;USR-1686;2004-06-01;M;Bootcamp;1;0;150;Card;Deadlock;;0
SESS-14515;2026-08-16 19:34:55;USR-1552;2012-07-09;M;VIP;1;80;200;App;Dota 2;;0
SESS-11087;2026-08-21 12:47:02;USR-1013;1995-01-24;M;VIP;5;1680;900;Card;GTA V;4.5;1
SESS-12300;2026-08-25 14:17:10;USR-1082;2003-10-11;F;PS5;2;240;500;Card;Deadlock;4.0;0
SESS-13766;2026-08-02 10:01:13;USR-1003;2011-09-25;M;Standard;8;320;800;Cash;Deadlock;5.0;0
SESS-14181;2026-08-21 11:38:30;USR-1777;2003-10-11;M;Standard;8;0;800;Card;Dota 2;4.5;0
SESS-10041;2026-08-21 18:25:48;USR-1114;2011-08-03;M;Bootcamp;2;160;300;Cash;Minecraft;4.0;0
SESS-13479;2026-08-11 19:27:04;USR-1152;2007-01-07;1;VIP;2;470;400;Card;CS2;;0
SESS-14067;2026-08-18 22:58:21;USR-1042;2011-07-13;F;Bootcamp;8;0;1200;Card;Deadlock;;0
SESS-14528;2026-08-05 08:42:42;USR-1645;2006-11-11;M;VIP;5;770;900;Card;CS2;;1
SESS-10904;2026-08-23 20:49:47;USR-1000;2010-11-05;F;Standard;1;0;100;Card;CS2;;0
SESS-13464;2026-08-10 13:35:29;USR-1775;2006/11/26;M;VIP;2;336;360;App;Valorant;4.5;1
SESS-13421;2026-08-24 12:06:37;USR-1055;2006-07-21;F;VIP;4;0;800;Card;CS2;;0
SESS-14653;2026-08-02 21:28:16;USR-1579;2011-08-19;M;Standard;3;0;300;Cash;Valorant;4.0;0
SESS-11743;2026-08-13 16:26:17;USR-1706;1991-06-04;M;PS5;2;660;500;Card;PUBG;3.0;0
SESS-11369;2026-08-08 20:15:36;USR-1543;2004-12-04;M;Bootcamp;2;470;300;Card;Valorant;4.0;0
SESS-13387;2026-08-21 20:56:57;USR-1062;1998-06-23;M;VIP;3;900;600;App;Valorant;;0
SESS-13110;2026-08-10 17:52:57;USR-1381;2004-04-02;M;Standard;2;160;200;App;CS2;;0
SESS-13553;2026-08-29 18:58:05;USR-1020;2006-01-08;M;Standard;4;0;360;App;Dota 2;4.0;1
SESS-14048;2026-08-02 18:13:28;USR-1435;2005-03-11;M;Standard;2;0;200;Card;Valorant;3.0;0
SESS-13795;2026-08-02 16:37:13;USR-1579;2011-08-19;M;VIP;2;0;400;Card;CS2;4.5;0
SESS-11272;2026-08-04 20:23:28;USR-1062;;M;PS5;3;0;750;Card;GTA V;;0
SESS-13591;2026-08-29 15:31:08;USR-1356;2010-06-11;M;Standard;8;0;720;Cash;Minecraft;5.0;1
SESS-12723;2026-08-22 14:41:51;USR-1090;2007-05-09;M;VIP;5;1232;900;Card;CS2;4.5;1
SESS-13102;2026-08-22 19:14:35;USR-1070;2003-01-19;M;Standard;1;160;100;Card;CS2;;0
SESS-12841;2026-08-26 14:04:07;USR-1063;2007-11-06;M;Standard;1;160;100;Card;Valorant;;0
SESS-14727;2026-08-17 22:32:09;USR-1466;2010-04-08;F;Standard;2;160;200;Card;CS2;;0
SESS-14389;2026-08-28 15:51:08;USR-1268;2011-03-26;F;;Standard;2;120;App;Dota 2;;0
SESS-13051;2026-08-22 11:59:21;USR-1073;;M;Bootcamp;4;0;540;App;Minecraft;3.0;1
SESS-12172;2026-08-09 18:11:29;USR-1115;2004-10-01;M;Bootcamp;3;510;450;Cash;Cyberpunk 2077;4.0;0
SESS-11661;2026-08-08 14:44:06;USR-1008;2005-10-11;M;Standard;2;320;200;Card;CS2;4.5;0
SESS-15106;2026-08-29 12:27:15;USR-1104;2006-09-01;M;Bootcamp;3;784;405;App;Valorant;;1
SESS-13696;2026-08-23 13:50:32;USR-1505;2006-03-13;M;Standard;1;80;100;Cash;CS2;;0
SESS-12144;2026-08-06 17:11:59;USR-1009;2006-03-22;M;VIP;4;470;800;Card;CS2;4.5;0
SESS-12928;2026-08-18 06:47:22;USR-1724;2007-10-17;M;Bootcamp;1;0;135;Card;CS2;4.5;1
SESS-14386;2026-08-31 16:57:11;USR-1186;2004-06-18;M;Bootcamp;4;882;540;App;Valorant;4.5;1
SESS-12281;2026-08-22 15:52:19;USR-1063;2007-11-06;M;VIP;3;714;540;App;CS2;4.0;1
SESS-11437;2026-08-03 21:57:43;USR-1080;2004-11-13;M;PS5;4;640;1000;Card;CS2;;0
SESS-14118;2026-08-28 16:07:45;USR-1599;1993-10-02;M;Standard;1;120;100;Card;Cyberpunk 2077;;0
SESS-12066;2026-08-08 20:52:50;USR-1161;1997-06-18;F;VIP;3;923;540;Card;Cyberpunk 2077;4.5;1
SESS-12685;2026-08-28 01:14:55;USR-1156;2011-06-12;F;Standard;5;560;450;App;Minecraft;4.5;1
SESS-10884;2026-08-03 14:53:35;USR-1102;2008-09-02;M;VIP;4;0;800;Card;Valorant;4.0;0
SESS-14512;2026-08-06 17:41:40;USR-1036;2006-05-07;M;Standard;2;336;180;Card;Dota 2;;1
SESS-13630;2026-08-18 19:48:53;USR-1250;2004-04-21;F;Bootcamp;2;400;300;App;Dota 2;;0
SESS-14566;2026-08-09 19:40:32;USR-1223;2009-06-10;M;Bootcamp;2;160;300;Card;Valorant;;0
SESS-14449;2026-08-16 16:37:55;USR-1034;2011-08-24;M;Bootcamp;1;40;150;App;Dota 2;;0
SESS-10156;2026-08-14 17:14:14;USR-1431;2005-11-14;M;Standard;1;0;100;Card;Dota 2;;0
SESS-14256;2026-08-02 19:50:47;USR-1153;2006-06-17;M;PS5;1;160;250;Card;Valorant;;0
SESS-14873;2026-08-09 15:23:42;USR-1134;1999-01-25;M;Standard;1;180;100;Card;Deadlock;4.0;0
SESS-15107;2026-08-17 22:56:33;USR-1057;2009-04-19;M;Standard;12;0;1080;Card;Dota 2;;1
SESS-15105;2026-08-04 01:39:49;USR-1070;2003-01-19;M;Bootcamp;5;480;750;Card;Dota 2;4.0;0
SESS-10700;2026-08-12 20:13:12;USR-1149;2005-12-18;M;Standard;2;240;200;Card;Valorant;1.0;0
SESS-13814;2026-08-08 15:52:30;USR-1579;2011-08-19;M;Standard;1;40;100;App;CS2;5.0;0
SESS-14222;2026-08-14 12:47:57;USR-1109;2007-05-06;M;Bootcamp;1;310;150;Card;Valorant;;0
SESS-10781;2026-08-12 03:13:13;USR-1011;1996-09-08;M;Standard;3;0;300;Card;Dota 2;;0
SESS-14377;2026-08-22 17:32:14;USR-1396;2002-10-26;M;VIP;2;400;400 руб.;Cash;Dota 2;;0
SESS-15002;2026-08-18 13:01:16;USR-1097;2007-03-22;M;Standard;2;0;200;Card;Cyberpunk 2077;;0
SESS-12690;2026-08-22 11:15:25;USR-1177;2012-03-18;F;VIP;2;0;400;Cash;CS2;;0
SESS-13977;2026-08-02 15:37:22;USR-1074;1996-10-17;M;VIP;1;550;200;Card;CS2;;0
SESS-14938;2026-08-16 20:55:11;USR-1516;2011-10-16;M;Bootcamp;5;0;675;;Minecraft;4.0;1
SESS-10519;2026-08-29 11:38:32;USR-1214;2003-08-22;M;Standard;1;0;100;Card;Valorant;4.5;0
SESS-13398;2026-08-09 20:43:29;USR-1486;1996-10-25;M;PS5;1;0;250;Card;Dota 2;;0
SESS-13635;2026-08-27 09:06:52;USR-1473;2008-12-15;M;VIP;2;0;400;Card;CS2;;0
SESS-11632;08/04/2026 20:53:02;USR-1581;2006-11-06;M;Standard;2;320;200;Card;CS2;;0
SESS-13117;2026-08-05 20:09:04;USR-1140;2004-01-17;M;VIP;3;0;540 ₽;App;CS2;;1
SESS-10578;2026-08-24 09:29:43;USR-1057;2009-04-19;M;Standard;3;0;300;App;CS2;;0
SESS-10421;2026-08-02 19:59:17;USR-1003;2011-09-25;M;Standard;2;120;200;App;Valorant;;0
SESS-13698;2026-08-19 18:36:31;USR-1087;2004-12-01;M;VIP;2;0;400;Card;CS2;4.5;0
SESS-11398;2026-08-06 12:52:48;USR-1196;2010-12-16;M;Standard;1;0;100;Card;Valorant;;0
SESS-11443;2026-08-21 21:10:49;USR-1137;2005-05-20;M;Standard;3;336;270;Card;Dota 2;;1
SESS-14308;2026-08-15 22:35:30;USR-1317;2001-05-12;M;Standard;8;640;800;App;Minecraft;;0
SESS-11806;2026-08-17 22:02:01;USR-1087;2004-12-01;M;;Standard;12;0;App;Dota 2;4.5;0
SESS-10106;2026-08-07 10:14:16;USR-1071;1987-04-08;M;VIP;3 часа;0;600;Card;Browser/Work;4.0;0
SESS-10402;2026-08-14 02:09:37;USR-1526;2011-12-14;M;Standard;4;0;400;App;Minecraft;5.0;0
SESS-15153;2026-08-02 22:37:29;USR-1594;1990-12-28;M;Standard;8;0;800;Card;CS2;;0
SESS-12157;2026-08-23 12:27:43;USR-1254;2009-12-05;M;Standard;2;160;200;Card;CS2;;0
SESS-12895;2026-08-22 18:04:45;USR-1225;2011-12-25;M;Standard;2;120;200;Cash;Dota 2;;0
SESS-10169;2026-08-04 15:24:31;USR-1515;2012-07-26;1;Standard;1;0;100;App;Dota 2;;0
SESS-11734;2026-08-28 23:06:40;USR-1140;2004-01-17;M;VIP;12;1456;2160;App;Valorant;4.5;1
SESS-14150;2026-08-24 22:47:25;USR-1511;2001-07-16;M;Standard;2;160;200;App;Dota 2;4.0;0
SESS-10260;2026-08-12 18:42:10;USR-1032;1999-07-05;M;VIP;2;0;4ОО;Card;Dota 2;;0
SESS-10520;2026-08-25 19:27:24;USR-1793;2005-12-23;F;PS5;3;336;675;Card;CS2;;1
SESS-12078;2026-08-28 10:59:16;USR-1070;2003-01-19;M;Bootcamp;2;0;300;App;CS2;5.0;0
SESS-10509;2026-08-24 18:17:00;USR-1714;2005-09-04;M;;Standard;4;0;Card;Dota 2;;0
SESS-12173;2026-08-28 19:14:00;USR-1404;2010-07-10;M;Bootcamp;5;420;675;App;CS2;5.0;1
SESS-12950;2026-08-12 20:18:05;USR-1445;2004-05-04;M;Standard;1;120;100;Card;CS2;;0
SESS-11466;2026-08-13 12:39:18;USR-1062;1998-06-23;M;PS5;4;882;900;Card;PUBG;3.0;1
SESS-14625;2026-08-02 16:09:26;USR-1251;2010/02/28;M;PS5;4;0;1000;Cash;CS2;4.5;0
SESS-13371;2026-08-06 23:37:45;USR-1076;1991-02-03;M;Standard;3 ч.;1050;270;Card;Browser/Work;;1
SESS-12597;2026-08-08 15:53:26;USR-1443;2005-03-26;M;Bootcamp;2;390;300;App;Deadlock;;0
SESS-10256;2026-08-24 14:06:21;USR-1077;2001-09-01;M;VIP;2;310;400;Card;CS2;;0
SESS-14464;2026-08-17 14:52:43;USR-1127;2004-07-20;M;Bootcamp;1;0;150;Card;Dota 2;;0
SESS-12178;2026-08-24 09:55:18;USR-1060;2006-11-16;M;Standard;2;0;200;Card;GTA V;;0
SESS-11560;2026-08-08 17:12:29;USR-1032;1999-07-05;M;PS5;3;510;750;Card;Dota 2;4.5;0
SESS-14622;2026-08-21 12:05:19;USR-1407;2004-06-21;M;Standard;1;120;100;Card;CS2;5.0;0
SESS-13149;2026-08-09 11:14:49;USR-1159;2010-03-11;M;Standard;2;80;200;Cash;CS2;;0
SESS-10723;2026-08-12 17:32:29;USR-1129;2012-07-17;F;VIP;4;240;800;Cash;Dota 2;;0
SESS-12891;2026-08-29 23:58:20;USR-1725;2010-08-27;M;Bootcamp;12;0;1620;Cash;CS2;4.5;1
SESS-10049;2026-08-06 19:34:07;USR-1686;2004-06-01;M;Bootcamp;1;0;150;Card;Deadlock;;0
SESS-11600;2026-08-16 18:23:35;USR-1244;2008-08-19;M;Bootcamp;2;0;300;App;Minecraft;;0
SESS-13323;2026-08-04 19:15:07;USR-1531;2003-11-02;M;VIP;3;714;540;Cash;Apex Legends;;1
SESS-12562;2026-08-03 20:56:42;USR-1094;2003-08-02;M;Standard;1;120;100;App;Valorant;1.0;0
SESS-12885;2026-08-04 20:37:28;USR-1543;2004-12-04;M;Standard;3;240;300;App;Apex Legends;;0
SESS-12687;2026-08-04 14:46:49;USR-1354;2005-06-02;M;Standard;5;0;500;Card;Dota 2;;0
SESS-10446;2026-08-11 17:50:38;USR-1045;2003-07-24;M;PS5;3;480;750;Card;CS2;4.5;0
SESS-15077;2026-08-10 22:46:39;USR-1622;2006-04-28;M;PS5;3;0;750;Card;Valorant;;0
SESS-14811;2026-08-24 12:47:53;USR-1098;2004-09-23;M;PS5;2;320;500;App;Deadlock;5.0;0
SESS-11522;2026-08-29 17:09:19;USR-1367;2011-02-19;M;Standard;12;0;1200;App;Valorant;2.0;0
SESS-10006;2026-08-11 18:10:38;USR-1064;1995-03-24;M;PS5;4;780;1000;Card;Dota 2;;0
SESS-11400;2026-08-30 19:47:26;USR-1480;2005-03-08;M;Standard;2;0;200;Card;Valorant;;0
SESS-14861;2026-08-04 09:33:35;USR-1399;2008-01-12;M;Bootcamp;1;0;150;App;Dota 2;;0
SESS-11313;2026-08-09 17:49:49;USR-1566;1999-09-27;M;VIP;1;0;200;Card;Dota 2;;0
SESS-13242;2026-08-06 20:24:02;USR-1418;2004-07-03;M;PS5;1;0;250;Card;CS2;;0
SESS-13358;2026-08-22 20:48:31;USR-1135;2008-03-08;M;Standard;5;0;450;Cash;CS2;;1
SESS-12219;2026-08-31 20:09:05;USR-1150;2003-03-16;M;VIP;5;0;1000;Card;CS2;;0
SESS-14096;2026-08-23 17:52:42;USR-1616;2011-08-17;M;VIP;2;0;400;Cash;CS2;;0
SESS-12077;2026-08-11 18:09:15;USR-1153;2006-06-17;M;Standard;1;112;90;Card;CS2;4.5;1
SESS-11565;2026-08-01 16:21:11;USR-1791;1995-06-22;M;VIP;3;1050;600;Cash;Dota 2;4.5;0
SESS-14823;2026-08-05 23:51:51;USR-1468;1999-08-23;M;PS5;12;2460;3000;App;Dota 2;4.5;0
SESS-12229;2026-08-12 14:32:27;USR-1737;1995-11-02;M;VIP;2;660;400;Card;Deadlock;4.0;0
SESS-14009;2026-08-16 15:19:14;USR-1052;2012-09-20;M;Standard;1;40;100;Cash;CS2;4.0;0
SESS-13434;2026-08-28 12:54:47;USR-1434;2006-06-15;M;Standard;3;0;300;Cash;Deadlock;;0
SESS-12433;2026-08-20 15:14:38;USR-1025;2004-01-02;M;Standard;4;0;360;Card;Apex Legends;4.5;1
SESS-15185;2026-08-02 17:26:16;USR-1012;2007-04-18;F;VIP;3;448;540;App;Dota 2;;1
SESS-13899;2026-08-29 19:41:59;USR-1040;;F;Standard;5;0;450;Cash;CS2;;1
SESS-14297;2026-08-31 13:19:02;USR-1010;2001-01-01;M;PS5;2;0;500;App;Dota 2;;0
SESS-14688;2026-08-01 21:01:48;USR-1064;1995-03-24;M;Standard;2;360;200;Card;Dota 2;4.5;0
SESS-12235;2026-08-21 00:59:39;USR-1041;2007-03-02;M;Bootcamp;5;0;750;Card;Deadlock;4.5;0
SESS-12521;2026-08-30 17:45:05;USR-1581;2006-11-06;M;Standard;3;360;300;Card;CS2;;0
SESS-13436;2026-08-14 19:07:39;USR-1783;2006-02-11;M;VIP;8;0;1600;App;GTA V;;0
SESS-10910;2026/08/27 17:59:22;USR-1519;2005-12-04;M;PS5;3;336;675;App;CS2;4.5;1
SESS-14852;2026-08-02 15:58:46;USR-1523;2009-10-04;F;Bootcamp;2;224;270;App;Minecraft;4.5;1
SESS-10237;2026-08-31 10:48:02;USR-1354;2005-06-02;M;ps5;2;0;300;Card;Valorant;;0
SESS-11931;2026-08-29 00:19:54;USR-1258;1990-04-22;M;VIP;5;1470;900;Card;GTA V;4.5;1
SESS-14426;2026-08-27 21:37:30;USR-1575;2003-06-18;M;Bootcamp;3;0;450;Card;Dota 2;;0
SESS-14801;2026-08-16 14:28:51;USR-1078;2005-06-12;M;Bootcamp;3;784;405;Card;Dota 2;4.0;1
SESS-13011;2026-08-22 16:02:57;USR-1058;1996-08-14;M;Bootcamp;1;480;150;Card;Dota 2;4.5;0
SESS-13785;2026-08-23 20:33:06;USR-1068;2005-05-06;F;Standard;1;0;100;Card;Deadlock;;0
SESS-11735;2026-08-11 20:42:46;USR-1501;2004-01-25;M;PS5;2;160;500;Card;Valorant;;0
SESS-11051;2026-08-22 02:12:11;USR-1001;2010-03-25;M;Standard;3;0;300;Card;CS2;;0
SESS-14958;2026-08-23 23:51:42;USR-1192;1996-02-26;F;VIP;5;1400;1000;Card;Dota 2;4.0;0
SESS-13256;2026-08-15 14:34:20;USR-1034;2011-08-24;M;VIP;3;0;600;Cash;Minecraft;;0
SESS-10923;2026-08-05 08:49:38;USR-1744;1997-05-09;F;VIP;5;1959;900;Card;Valorant;4.0;1
SESS-10335;2026-08-05 20:48:36;USR-1101;2005-04-27;M;VIP;1;270;200;Card;GTA V;4.5;0
SESS-12937;2026-08-14 20:13:08;USR-1659;1997-11-11;M;VIP;4;1218;720;Card;GTA V;4.5;1
SESS-10802;2026-08-14 22:43:28;USR-1304;2008-05-15;M;Standard;2;0;200;App;CS2;;0
SESS-13344;2026-08-17 13:45:28;USR-1611;2004-09-06;M;Bootcamp;5;0;750;App;PUBG;3.0;0
SESS-12076;2026-08-10 20:58:09;USR-1525;1988-11-14;M;VIP;8;2300;1600;Card;PUBG;4.0;0
SESS-10989;2026-08-08 16:10:36;USR-1794;2007-05-13;M;VIP;1;160;200;Card;Deadlock;;0
SESS-12334;2026-08-23 20:46:10;USR-1116;1995-02-06;M;VIP;2;0;400;Card;PUBG;;0
SESS-13850;2026-08-15 16:37:29;USR-1079;2011-01-20;M;Bootcamp;3;168;405;App;CS2;4.0;1
SESS-14191;2026-08-29 17:48:34;USR-1483;2007-05-02;M;Standard;2;320;200;Card;Valorant;5.0;0
SESS-13427;2026-08-29 11:08:56;USR-1239;2006-06-20;M;Standard;2;320;200;Card;Dota 2;4.0;0
SESS-11674;2026-08-01 18:05:03;USR-1787;2010-12-10;M;Standard;2;0;200;App;Minecraft;;0
SESS-14542;2026-08-23 16:58:53;USR-1789;2010-10-08;M;VIP;3;240;600;App;Dota 2;4.5;0
SESS-10713;2026-08-08 18:01:39;USR-1375;2005-11-20;M;Bootcamp;2;310;300;Card;Dota 2;4.5;0
SESS-15039;2026-08-11 20:11:57;USR-1076;1991-02-03;M;Bootcamp;2;510;300;App;CS2;;0
;2026-08-27 22:57:11;USR-1143;2011-03-10;M;Standard;8;480;800;App;CS2;4.5;0
SESS-15127;2026-08-07 17:57:16;USR-1095;2006-04-03;M;Standard;2;160;200;Card;Dota 2;4.5;0
SESS-10484;2026-08-18 19:54:16;USR-1749;2009-12-10;M;Standard;4;336;360;Cash;Dota 2;;1
SESS-13948;2026-08-08 23:55:06;USR-1118;2004-09-16;M;Standard;5;0;500;Card;CS2;4.0;0
SESS-15051;2026-08-09 20:59:40;USR-1014;2010-05-23;M;Standard;5;0;450;Cash;Minecraft;4.5;1
SESS-12551;2026-08-07 14:28:02;USR-1618;2003-06-16;M;VIP;2;0;400;Card;Dota 2;5.0;0
SESS-12352;2026-08-07 20:17:14;USR-1006;2010-07-21;M;Bootcamp;3;168;405;Card;Minecraft;4.0;1
SESS-13091;2026-08-22 11:49:13;USR-1513;2005-03-20;F;Standard;1;0;100;App;CS2;;0
SESS-12811;2026-08-27 19:51:06;USR-1360;2008-02-23;M;Standard;3;503;270;App;CS2;4.0;1
SESS-13414;2026-08-24 12:53:40;USR-1351;2007-11-08;M;VIP;1;0;200;Card;Apex Legends;;0
SESS-13049;2026-08-15 20:56:08;USR-1029;2010-06-28;M;Standard;1;0;100;Cash;Dota 2;5.0;0
SESS-11528;2026-08-14 15:59:01;USR-1354;2005-06-02;M;Standard;4;448;360;Card;Valorant;;1
SESS-13204;2026-08-08 20:41:02;USR-1143;2011-03-10;M;Bootcamp;4;0;600;App;Minecraft;4.0;0
SESS-12688;2026-08-20 11:29:57;USR-1441;1992-10-28;M;Standard;2;240;200;Card;Dota 2;;0
SESS-13748;2026-08-20 20:08:47;USR-1082;2003-10-11;F;VIP;2;310;400;Card;Valorant;;0
SESS-10139;2026-08-14 10:52:28;USR-1222;1994-04-01;M;Standard;5;900;500;Card;CS2;;0
SESS-15147;2026-08-30 21:05:49;USR-1512;2002-05-28;F;Standard;1;0;100;Card;Apex Legends;;0
SESS-11036;2026-08-29 18:20:58;USR-1354;2005-06-02;M;Standard;8;0;800;Card;Dota 2;;0
SESS-13992;2026-08-19 15:06:01;USR-1205;1998-11-03;M;VIP;2;660;400;Card;CS2;3.0;0
SESS-11440;2026-08-25 14:42:47;USR-1021;2003-07-20;M;Standard;12;1920;1200;Card;Dota 2;4.5;0
SESS-12280;2026-08-16 12:30:38;USR-1581;2006-11-06;M;VIP;2;320;400;Card;Valorant;5.0;0
SESS-14424;2026-08-13 10:09:26;USR-1235;2012-03-03;F;Standard;2;0;200;App;Dota 2;;0
SESS-10556;2026-08-29 17:11:50;USR-1715;2010-06-14;F;Bootcamp;2;0;300;Cash;Minecraft;;0
SESS-12552;2026-08-18 13:15:22;USR-1040;2006-05-28;F;Standard;5;1120;450;Cash;CS2;;1
SESS-11168;2026-08-25 18:00:27;USR-1065;2005-03-10;M;Standard;3;240;300;App;Deadlock;3.0;0
SESS-12088;2026-08-23 21:14:30;USR-1045;2003-07-24;M;Standard;4;480;400;App;CS2;;0
SESS-11506;2026-08-05 18:49:42;USR-1148;1998-03-11;M;PS5;3;1470;675;Card;Cyberpunk 2077;4.0;1
SESS-14961;2026-08-06 17:56:27;USR-1076;1991-02-03;M;VIP;2;510;400;Card;Deadlock;5.0;0
SESS-12653;2026-08-22 19:43:16;USR-1036;2006-05-07;M;Standard;2;160;200;Card;Deadlock;;0
SESS-12535;2026-08-23 15:34:01;USR-1514;2011-07-05;M;Standard;1;0;100;App;CS2;;0
SESS-11960;2026-08-22 18:50:14;USR-1023;2011-09-20;M;Standard;1;0;100;App;Minecraft;;0
SESS-13484;2026-08-28 22:59:31;USR-1341;2009-04-25;F;VIP;8;640;1600;App;Dota 2;4.5;0
SESS-10730;2026-08-15 14:56:16;USR-1108;2004-06-09;M;VIP;3;440;600;App;Dota 2;5.0;0
SESS-13075;2026-08-17 23:18:59;USR-1471;2009-02-06;M;Standard;3;0;300;Card;Minecraft;4.0;0
SESS-10123;2026-08-14 18:57:29;USR-1615;2004-06-22;F;PS5;1;0;250;Card;CS2;;0
SESS-11495;2026-08-09 07:16:11;USR-1028;2008-03-19;M;Standard;4;672;360;Card;CS2;4.5;1
SESS-10902;2026-08-18 00:49:56;USR-1371;2011-04-23;M;VIP;8;0;1600;Card;CS2;1.0;0
SESS-14713;2026-08-04 22:05:59;USR-1536;2006-04-20;F;Standard;5;800;500;App;Dota 2;;0
