session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-13616;2026-08-09 02:56:09;USR-1572;2005-08-27;M;VIP;4;0;800;Card;CS2;1.0;0
SESS-10302;2026-08-15 12:38:05;USR-1766;1994-08-05;M;VIP;2;0;400;Card;CS2;;0
SESS-12825;2026-08-06 23:47:48;USR-1032;2009-06-21;M;Bootcamp;8;0;1200;Card;Minecraft;;0
SESS-14586;2026-08-02 03:31:23;USR-1447;2005-02-07;M;Standard;1;0;100;App;CS2;;0
SESS-16973;2026-08-16 11:53:22;USR-1113;2005-12-17;M;Standard;5;0;500;Card;Valorant;;0
SESS-13568;2026-08-09 02:53:38;USR-1200;2009-09-06;M;Standard;5;280;450;Card;CS2;5.0;1
SESS-16146;2026-08-17 00:49:56;USR-1525;2005-01-17;M;PS5;8;0;2000;App;CS2;5.0;0
SESS-16197;2026-08-15 19:51:51;USR-1304;2005-07-18;M;VIP;1;160;200;Card;CS2;;0
SESS-16599;2026-08-19 15:27:05;USR-1080;2003-02-28;M;Standard;1;120;100;Card;Minecraft;1.0;0
SESS-15058;2026-08-06 15:15:09;USR-1146;2005-04-03;M;Standard;4;640;400;App;Deadlock;1.0;0
SESS-13772;2026-08-21 16:02:47;USR-1346;1992-02-19;M;VIP;3;0;600;Card;Dota 2;;0
SESS-14198;2026-08-17 15:52:02;USR-1248;2003-10-08;M;PS5;2;0;500;Card;Dota 2;;0
SESS-10161;2026-08-04 12:15:25;USR-1075;2008-12-21;M;Standard;1;80;100;Card;Dota 2;;0
SESS-12325;2026-08-29 17:51:55;USR-1046;2009-05-11;F;Standard;8;320;800;App;Minecraft;;0
SESS-12442;2026-08-18 13:30:59;USR-1128;2008-04-02;F;Standard;4;448;360;Card;CS2;5.0;1
SESS-15952;2026-08-14 23:50:04;USR-1795;1998-02-03;M;Standard;8;0;800;Card;Browser/Work;;0
SESS-16666;2026-08-30 17:03:05;USR-1028;2008-11-24;M;Bootcamp;1;0;150;App;Dota 2;1.0;0
SESS-16167;2026-08-28 21:00:44;USR-1619;2007-10-26;M;Standard;3;0;270;Cash;CS2;4.0;1
SESS-14690;2026-08-31 02:28:11;USR-1175;1994-07-23;M;PS5;3;690;750;Card;CS2;4.5;0
SESS-15617;2026-08-30 13:54:12;USR-1157;2005-06-14;M;Standard;2;0;200;App;CS2;;0
SESS-15900;2026-08-28 18:49:11;USR-1596;2011-06-10;M;Bootcamp;8;0;1200;App;CS2;3.0;0
SESS-10378;2026-08-04 01:10:37;USR-1383;2006-09-18;M;Standard;2;240;200;Card;Dota 2;;0
SESS-16486;2026-08-28 11:27:16;USR-1124;2012-08-08;M;VIP ;2;120;500;App;Minecraft;;0
SESS-11795;2026-08-15 21:55:14;USR-1018;2002-11-17;M;Standard;1;120;100;Card;Deadlock;5.0;0
SESS-11191;2026-08-27 12:42:56;USR-1126;1997-11-08;M;Standard;8;2800;720;Card;Dota 2;;1
SESS-15536;2026-08-28 01:59:31;USR-1690;2002-01-05;M;Standard;8;640;800;App;Dota 2;5.0;0
SESS-11585;2026-08-16 15:05:06;USR-1795;1998-02-03;M;VIP;3;0;600;Card;Dota 2;;0
SESS-13766;2026-08-10 14:57:20;USR-1038;2007-09-18;M;Standard;4;448;360;Card;CS2;5.0;1
SESS-12570;2026-08-08 23:14:32;USR-1274;2007-02-14;M;Bootcamp;3;440;450;Card;Valorant;4.0;0
SESS-12025;2026-08-16 21:23:37;USR-1044;1999-09-01;M;VIP;4;1020;800;Card;PUBG;4.0;0
SESS-14889;2026-08-16 14:15:31;USR-1762;2006-09-25;M;Standard;3;360;300;App;CS2;;0
SESS-14572;2026-08-14 14:07:41;USR-1392;2002-10-07;M;Standard;4;0;400;Card;Valorant;;0
SESS-13431;2026-08-02 07:54:27;USR-1085;2000-03-10;M;Bootcamp;3;660;450;Card;CS2;4.0;0
SESS-11197;2026-08-16 16:14:45;USR-1408;1994-03-23;M;VIP;2;540;400;Card;Dota 2;4.0;0
SESS-12648;2026-08-20 21:00:32;USR-1270;2005-08-03;M;VIP;2;0;400;App;Deadlock;;0
SESS-10150;2026-08-23 16:29:11;USR-1127;2009-06-13;M;Bootcamp;2;0;300;App;Apex Legends;;0
SESS-13398;2026-08-11 18:44:39;USR-1416;2009-11-15;M;Standard;3;0;300;Cash;Minecraft;;0
SESS-13762;2026-08-15 18:24:43;USR-1166;2004-11-20;M;VIP;2;390;400;Card;Valorant;4.5;0
SESS-10768;2026-08-27 19:46:26;USR-1449;2007-04-21;M;Bootcamp;2;0;300;App;CS2;;0
SESS-14915;2026-08-20 20:32:29;USR-1487;2006-10-22;M;Standard;3;360;300;Card;Dota 2;5.0;0
SESS-16449;2026-08-22 11:01:00;USR-1050;2008-08-14;M;Standard;3;672;270;Card;CS2;;1
SESS-10231;2026-08-12 16:22:02;USR-1748;2004-02-07;M;Standard;1;0;100;Card;CS2;;0
SESS-13258;2026-08-22 10:48:20;USR-1117;2010-06-21;M;Standard;1;60;100;Cash;CS2;;0
SESS-11705;2026-08-09 12:38:25;USR-1524;2008-02-17;M;Standard;8;0;800;Card;Dota 2;4.0;0
SESS-14179;2026-08-29 21:47:10;USR-1299;2011-12-03;F;Standard;2;0;200;App;Valorant;;0
SESS-14443;2026-08-30 20:29:41;USR-1016;2005-05-28;F;Standard;2;0;180;Card;Valorant;;1
SESS-14800;2026-08-22 18:08:18;USR-1333;2006-01-18;M;VIP;3;0;540;Card;Dota 2;4.0;1
SESS-15998;2026-08-10 21:55:28;USR-1421;1998-04-13;M;Standard;3;0;300;Card;Deadlock;4.0;0
SESS-10798;2026-08-22 16:47:29;USR-1130;2011-08-14;M;Standard;5;0;500;Cash;Deadlock;;0
SESS-14397;2026-08-30 19:49:30;USR-1118;2008-09-20;F;Standard;1;120;100;App;Deadlock;;0
SESS-15260;2026-08-16 22:30:54;USR-1283;2010-09-11;F;Standard;12;0;1200;Card;CS2;;0
SESS-13623;2026-08-08 08:10:07;USR-1760;2010-09-15;F;Standard;3;336;270;Cash;Dota 2;;1
SESS-10446;2026-08-01 22:16:30;USR-1310;1993-08-17;M;PS5;5;1959;1125;Card;CS2;4.5;1
SESS-13931;2026-08-23 14:55:15;USR-1225;2003-07-25;M;Standard;5;400;500;Cash;Deadlock;5.0;0
SESS-11042;2026-08-22 23:03:04;USR-1405;2009-02-24;M;Bootcamp;8;480;1200;Cash;GTA V;4.0;0
SESS-13016;2026-08-21 21:43:55;USR-1067;2006-04-02;M;Bootcamp;3;510;450;Card;PUBG;;0
SESS-10463;2026-08-16 12:42:44;USR-1207;2012-09-11;M;VIP;2;0;400;App;Minecraft;;0
SESS-12062;08/22/2026 16:10:00;USR-1690;2002-01-05;M;Bootcamp;3;320;450;Card;Dota 2;;0
SESS-14022;2026-08-02 20:10:11;USR-1584;2011-09-26;M;Standard;2;0;180;Card;Dota 2;4.5;1
SESS-10501;2026-08-04 13:48:31;USR-1424;2004-04-03;F;Bootcamp;3;0;450;Card;Valorant;;0
SESS-11937;2026-08-06 17:47:58;USR-1528;2011-06-05;M;Standard;4;448;360;App;Dota 2;5.0;1
SESS-16906;2026-08-30 16:57:03;USR-1416;2009-11-15;M;Standard;1;40;100;App;Deadlock;;0
SESS-14956;2026-08-25 21:03:22;USR-1517;2009-04-09;M;Bootcamp;1;0;150;Cash;Valorant;;0
SESS-13230;2026-08-04 13:46:30;USR-1157;2005-06-14;M;Bootcamp;2;0;3ОО;Card;CS2;;0
SESS-15359;2026-08-26 14:59:06;USR-1630;2008-03-12;M;PS5;3;360;750;Card;Deadlock;4.5;0
SESS-12668;2026-08-07 11:44:46;USR-1597;2010-07-06;M;Standard;5;300;500;App;Minecraft;4.0;0
SESS-16758;2026-08-31 17:54:35;USR-1006;2005-05-17;M;VIP;4;400;800;Card;Valorant;5.0;0
SESS-15315;2026-08-01 15:18:09;USR-1067;2006-04-02;M;Standard;3;240;300;App;Dota 2;;0
SESS-12358;2026-08-07 11:50:17;USR-1134;2004-08-26;M;VIP;3;0;600;Card;Dota 2;;0
SESS-15774;2026-08-14 13:54:29;USR-1069;2004-01-15;M;Bootcamp;4;658;540;Card;Dota 2;4.0;1
SESS-11613;2026-08-31 18:12:39;USR-1113;2005-12-17;M;VIP;4;560;800;Card;CS2;3.0;0
SESS-12282;2026-08-19 18:17:41;USR-1074;2004-09-03;M;Bootcamp;2;400;300;Card;Apex Legends;;0
SESS-13015;2026-08-14 20:17:32;USR-1714;2004-09-13;M;Standard;12;2015;1080;Card;Dota 2;4.5;1
SESS-13374;2026-08-22 12:52:53;USR-1442;2005-01-20;M;Standard;1;120;100;App;GTA V;;0
SESS-15505;2026-08-14 12:46:45;USR-1151;1994-06-23;M;VIP;1;0;200;App;Deadlock;;0
SESS-17026;2026-08-29 19:42:49;USR-1619;2007-10-26;M;PS5;2;240;500;App;CS2;;0
SESS-13696;2026-08-03 11:21:44;USR-1023;2008-04-24;F;Standard;2;224;180;Card;Apex Legends;;1
SESS-15368;2026-08-26 00:35:08;USR-1255;2011-03-26;F;Standard;5;0;500;Cash;Deadlock;4.0;0
SESS-16683;2026-08-06 14:55:04;USR-1028;2008-11-24;M;Standard;3;480;300;Card;PUBG;4.0;0
SESS-15817;2026-08-10 12:03:39;USR-1504;2004-11-27;M;Bootcamp;1;434;135;App;CS2;;1
SESS-12319;2026-08-05 03:18:25;USR-1752;2008-10-12;M;VIP;1;0;200;Card;Deadlock;;0
SESS-10404;2026-08-12 10:55:35;USR-1719;1886-09-20;M;Bootcamp;-2;240;300;Card;GTA V;;0
SESS-11877;2026-08-28 14:37:18;USR-1315;2002-01-22;M;Standard;3;0;300;Card;Deadlock;3.0;0
SESS-16845;2026-08-07 18:34:20;USR-1001;2007-02-26;M;Bootcamp;2;0;300;App;Valorant;;0
SESS-10494;2026-08-07 16:51:21;USR-1178;2011-04-10;M;VIP;5;0;1000;Cash;Minecraft;4.0;0
SESS-13641;2026-08-05 18:07:34;USR-1139;2012-11-24;M;Standard;3;0;300;Cash;Dota 2;5.0;0
SESS-11992;2026-08-12 18:56:21;USR-1502;1990-03-10;M;PS5;2;510;500;Card;Cyberpunk 2077;;0
SESS-12275;2026-08-29 23:05:26;USR-1573;2005-10-03;M;Standard;8;1344;720;App;Deadlock;5.0;1
SESS-10939;2026-08-30 20:05:52;USR-1609;2004-04-15;M;PS5;2;0;500;App;Valorant;2.0;0
SESS-11980;2026-08-16 20:16:27;USR-1680;2006-07-25;M;VIP;2;310;400;App;CS2;4.0;0
SESS-10496;2026-08-31 19:17:57;USR-1611;2009-09-07;M;Standard;2;120;200;App;Dota 2;3.0;0
SESS-11532;2026-08-29 01:17:07;USR-1117;2010-06-21;M;Bootcamp;8;0;1200;Cash;Minecraft;4.0;0
SESS-12410;2026-08-22 19:58:55;USR-1248;2003-10-08;M;Bootcamp;1;200;150;App;CS2;;0
SESS-12537;2026-08-07 19:32:24;USR-1698;2006-03-02;M;Standard;4;320;400;Card;PUBG;;0
SESS-16307;2026-08-08 18:26:40;USR-1498;1986-07-05;M;Standard;2;360;200;App;Dota 2;;0
SESS-13513;2026-08-29 19:13:13;USR-1217;2003-04-26;M;Bootcamp;2;470;300;App;Dota 2;;0
SESS-16997;2026-08-01 23:18:02;USR-1255;2011-03-26;F;VIP;12;0;2160;App;CS2;;1
SESS-13188;2026-08-05 13:46:14;USR-1324;1996-05-14;M;ps5;1;420;200;Card;Valorant;5.0;0
SESS-16211;2026-08-20 22:59:33;USR-1399;1987-07-23;M;VIP;12;1740;2400;Card;Cyberpunk 2077;4.0;0
SESS-15421;2026-08-01 09:22:24;USR-1395;2009-08-08;M;Standard;2;0;200;App;Valorant;;0
SESS-11876;2026-08-10 21:54:11;USR-1104;2003-04-21;F;Standard;3;336;270;App;Dota 2;4.5;1
SESS-14442;2026-08-14 10:37:25;USR-1253;2011-10-01;M;Standard;2;0;200;App;CS2;;0
SESS-15584;2026-08-25 19:02:49;USR-1493;2005-01-28;M;Standard;2;240;200;App;Dota 2;4.0;0
SESS-12549;2026-08-08 17:05:04;USR-1050;2008-08-14;M;Bootcamp;1;160;150;App;Dota 2;3.0;0
SESS-16724;2026-08-07 15:51:58;USR-1049;1997-11-16;M;Standard;2;500;200;Card;Cyberpunk 2077;4.0;0
SESS-11373;2026-08-22 22:44:17;USR-1262;2006-01-15;F;VIP;5;550;1000;Card;Deadlock;5.0;0
SESS-11324;2026-08-01 20:02:47;USR-1724;2010-03-04;F;PS5;3;120;750;Card;Deadlock;4.5;0
SESS-14828;2026-08-07 08:23:35;USR-1047;2005-09-11;M;VIP;3;546;540;Card;Dota 2;5.0;1
SESS-16384;2026-08-17 19:52:11;USR-1133;2005-08-18;M;Standard;1;0;100;App;Dota 2;;0
SESS-14725;2026-08-24 19:11:31;USR-1113;2005-12-17;M;VIP;3;390;600;App;Dota 2;4.0;0
SESS-12856;2026-08-25 14:56:16;USR-1076;2004-03-02;M;Standard;3;480;300;Card;Dota 2;;0
SESS-12854;2026-08-09 18:45:11;USR-1025;1997-05-13;F;;Standard;2;0;Card;Dota 2;;0
SESS-11905;2026-08-03 03:05:41;USR-1188;2005-12-26;M;ps5;2;310;300;Card;Minecraft;4.0;0
SESS-12747;2026-08-14 22:50:06;USR-1044;1999-09-01;M;VIP;5;0;1000;Card;Dota 2;;0
SESS-12183;2026-08-29 00:06:16;USR-1148;1993-02-16;M;VIP;8;1110;1600;Card;Dota 2;;0
SESS-14867;2026-08-04 14:03:07;USR-1752;;M;Bootcamp;4;1007;540;Card;Apex Legends;;1
SESS-14587;2026-08-30 23:43:50;USR-1052;2007-01-01;M;Standard;12;1344;1080;Card;CS2;5.0;1
SESS-14599;2026-08-23 20:00:53;USR-1515;2007-01-14;M;Standard;2;240;200;Cash;Dota 2;;0
;2026-08-28 03:12:37;;2009-08-02;M;Standard;2;0;200;Card;Dota 2;;0
SESS-15499;2026-08-22 13:55:34;USR-1779;2006-11-16;M;Standard;2;160;200;App;Valorant;4.0;0
SESS-10536;2026-08-22 01:29:26;USR-1134;2004-08-26;M;PS5;8;0;2000;Card;Dota 2;4.5;0
SESS-11019;2026-08-29 19:36:12;USR-1059;2012-10-27;F;Standard;2;0;200;App;Deadlock;;0
SESS-16060;2026-08-11 15:24:23;USR-1089;2002-06-04;F;VIP;2;0;400;Cash;Dota 2;4.5;0
SESS-15480;2026-08-08 14:19:59;USR-1443;2009-07-16;M;Standard;2;0;200;App;Valorant;3.0;0
SESS-15956;2026-08-20 23:59:42;USR-1228;2007-07-03;M;Bootcamp;8;790;1200;App;CS2;3.0;0
SESS-12245;2026-08-15 21:48:28;USR-1004;01/08/2006;M;Standard;5;0;500;Card;Dota 2;4.5;0
SESS-10019;2026-08-12 22:56:55;USR-1079;2003-02-01;F;Standard;2;320;200;Card;Valorant;;0
SESS-14259;2026-08-14 17:46:50;USR-1742;2011-08-07;M;Standard;1;0;100;Cash;Dota 2;;0
SESS-15733;2026-08-23 16:40:05;USR-1528;2011-06-05;M;;Bootcamp;3;0;Card;Valorant;4.5;1
SESS-12964;2026-08-14 17:21:06;USR-1636;2004-03-21;M;Bootcamp;4;1106;540;Card;Dota 2;5.0;1
SESS-13255;2026-08-08 08:31:32;USR-1068;1993-04-03;M;VIP;3;900;600;Card;Deadlock;5.0;0
SESS-11580;2026-08-02 06:28:38;USR-1212;2010-09-05;M;Bootcamp;2;224;270;Card;Minecraft;;1
SESS-12229;2026-08-28 15:23:51;USR-1100;2003-04-03;M;Bootcamp;1;0;150;Card;CS2;4.0;0
SESS-13124;2026-08-30 20:01:07;USR-1036;2004-09-28;M;VIP;5;480;1000;Card;PUBG;4.0;0
SESS-12193;2026-08-06 14:42:28;USR-1109;2007-12-25;M;Bootcamp;2;0;300;Card;Dota 2;;0
SESS-12253;2026-08-25 02:52:48;USR-1105;2008-12-10;M;Standard;4;0;400;Cash;PUBG;4.0;0
SESS-12624;2026-08-07 17:51:26;USR-1043;2007-04-22;M;Bootcamp;3;0;450;;Valorant;4.5;0
SESS-13034;2026-08-28 19:02:10;USR-1753;2007-07-27;F;Standard;3;336;270;Card;PUBG;4.5;1
SESS-13951;2026-08-14 22:51:36;USR-1003;2008-10-26;M;PS5;5;800;1250;Card;Deadlock;4.5;0
SESS-15598;2026-08-23 17:13:22;USR-1581;1996-10-10;M;Bootcamp;1;0;150;Card;Dota 2;;0
SESS-10082;2026-08-27 08:03:57;USR-1082;2004-05-06;F;VIP;8;1430;1600;App;Minecraft;5.0;0
SESS-14244;2026-08-09 19:27:24;USR-1462;2005-11-05;M;Standard;2;0;200;App;CS2;2.0;0
SESS-13231;2026/08/25 17:21:07;USR-1260;2011-05-05;F;Standard;2;120;200;Cash;Minecraft;;0
SESS-12163;2026-08-22 11:45:24;USR-1487;2006-10-22;M;PS5;1;80;250;;CS2;;0
SESS-14987;2026-08-27 18:27:44;USR-1091;2007-11-13;M;Standard;1;112;90;Card;Apex Legends;4.0;1
SESS-12479;2026-08-15 17:04:51;USR-1252;2007-11-03;M;Bootcamp;3;320;450;Card;Deadlock;;0
SESS-12727;2026-08-03 22:59:15;USR-1743;2009-08-03;F;VIP;8;0;1600;Cash;Dota 2;;0
SESS-13409;2026-08-18 14:13:34;USR-1057;2002-08-25;M;VIP;4;720;800;App;Dota 2;4.5;0
SESS-13249;2026-08-14 22:41:41;USR-1079;2003-02-01;F;Standard;5;400;500;Card;Apex Legends;1.0;0
SESS-13389;2026-08-30 12:43:12;USR-1082;2004-05-06;F;Standard;5;0;500;Card;CS2;;0
SESS-12715;2026-08-30 19:20:35;USR-1174;2002-07-12;M;Standard;1;120;100;Card;Apex Legends;5.0;0
SESS-16403;2026-08-15 17:27:47;USR-1212;2010-09-05;M;Standard;1;0;100;App;Dota 2;1.0;0
SESS-12354;2026-08-21 21:54:47;USR-1094;2004-06-11;M;Standard;1;0;100;Card;Dota 2;;0
SESS-14168;2026-08-28 15:36:37;USR-1236;2012-01-11;F;Standard;3;120;300;App;CS2;;0
SESS-12993;2026-08-22 18:01:30;USR-1777;2007-05-08;M;Standard;3 ч.;672;270;Cash;Valorant;;1
SESS-10615;2026-08-17 17:25:13;USR-1575;1996-08-27;F;Standard;2;360;200;Card;CS2;;0
SESS-15519;2026-08-08 10:31:18;USR-1374;1993-07-26;M;VIP;4;0;800;Card;GTA V;4.0;0
SESS-10596;2026-08-26 00:19:11;USR-1737;2004-08-16;M;Standard;5;0;500;Card;CS2;5.0;0
SESS-12928;2026-08-11 17:42:54;USR-1122;2004-02-05;M;Bootcamp;1;270;150;App;Valorant;4.5;0
SESS-10684;2026-08-14 14:56:38;USR-1151;1994-06-23;M;VIP;2;390;400;Card;Cyberpunk 2077;;0
SESS-13644;2026-08-07 06:42:34;USR-1017;1994-02-15;M;VIP;2;0;400;Card;Cyberpunk 2077;5.0;0
SESS-14318;2026-08-23 14:54:05;USR-1213;2006-10-12; M ;Standard;5;800;500;App;CS2;5.0;0
SESS-16118;2026-08-02 11:33:07;USR-1465;2004-01-26;M;Standard;2;160;200;Card;CS2;;0
SESS-11985;2026-08-28 18:28:18;USR-1745;1992-10-09;M;Standard;1;120;100;Card;CS2;2.0;0
SESS-16602;2026-08-05 19:03:27;USR-1039;2003-04-10;F;VIP;2;470;400;Card;Dota 2;;0
SESS-13391;2026-08-21 16:38:17;USR-1678;2006-12-03;M;Bootcamp;3;0;450;Card;Valorant;;0
SESS-10099;2026-08-22 02:33:31;USR-1671;2006-06-07;M;Standard;2;224;180;Card;Valorant;;1
SESS-13645;2026-08-02 19:09:11;USR-1758;2006-09-14;F;Bootcamp;2;0;270;Card;CS2;;1
SESS-14983;2026-08-26 17:47:35;USR-1070;2007-01-05;M;Bootcamp;3;560;450;App;CS2;4.0;0
SESS-13155;2026-08-09 07:37:02;USR-1265;2010-01-24;M;Standard;2;0;200;Cash;CS2;;0
SESS-14854;2026-08-23 18:27:39;USR-1332;2004-11-09;M;Standard;3;336;270;Card;Deadlock;4.0;1
SESS-10915;2026-08-13 08:59:15;USR-1728;;M;Standard;2;160;200;Card;CS2;5.0;0
SESS-11521;2026-08-19 16:39:53;USR-1292;1993-12-24;F;VIP;1;330;200;Card;PUBG;;0
SESS-16276;2026-08-28 17:59:32;USR-1358;2004-05-16;F;Standard;1;160;100;Card;Valorant;;0
SESS-13203;2026-08-13 18:13:39;USR-1473;2001-01-15;M;Standard;2;224;180;Cash;Deadlock;;1
SESS-15643;2026-08-09 17:03:51;USR-1127;2009-06-13;M;Standard;3;0;300;App;Minecraft;;0
SESS-16592;2026-08-09 02:36:21;USR-1438;2006-03-21;M;Standard;1;120;100;Cash;CS2;;0
SESS-11347;2026-08-19 15:25:02;USR-1158;2010-12-14;F;Standard;3;120;300;App;CS2;4.0;0
SESS-11846;2026-08-17 12:33:09;USR-1043;2007-04-22;M;Bootcamp;2;400;300;Card;CS2;4.0;0
SESS-11671;2026-08-21 17:59:11;USR-1152;2004-07-27;M;Bootcamp;1;0;150;Card;CS2;4.0;0
SESS-14519;2026-08-29 00:49:29;USR-1581;1996-10-10;M;VIP;8;0;1600;Card;Dota 2;;0
SESS-13693;2026-08-17 23:12:25;USR-1283;2010-09-11;F;Standard;8 ч.;0;800;Card;CS2;5.0;0
SESS-11018;2026-08-23 00:48:30;USR-1608;2006-06-07;M;Standard;8;0;800;Cash;Deadlock;4.5;0
SESS-12093;2026-08-06 08:35:30;USR-1075;2008-12-21;M;VIP;2;470;400;App;CS2;;0
SESS-10392;2026-08-27 21:40:31;USR-1609;2004-04-15;M;VIP;2;470;400;App;CS2;;0
SESS-10355;2026-08-16 00:37:57;USR-1574;2008-10-18;M;VIP;5;680;1000;Card;CS2;5.0;0
SESS-16445;2026-08-22 14:42:30;USR-1718;1994-09-16;M;Bootcamp;12;3444;1620;Card;Valorant;4.5;1
SESS-11614;2026-08-07 15:26:36;USR-1419;2006-08-12;M;Standard;3;240;300;Card;CS2;4.5;0
SESS-11225;2026-08-02 22:12:51;USR-1009;1997-10-05;F;PS5;5;900;1250;Card;Dota 2;5.0;0
;2026-08-25 19:34:54;;2010-10-27;M;Bootcamp;2;80;300;Cash;Apex Legends;;0
SESS-14539;2026-08-21 15:57:50;USR-1743;2009-08-03;F;Standard;4;0;360;Cash;Valorant;4.0;1
SESS-12216;2026-08-19 12:33:12;USR-1678;2006-12-03;M;Bootcamp;4;0;600;App;Dota 2;3.0;0
SESS-12044;2026-08-31 18:15:14;USR-1245;2008-05-27;F;Bootcamp;1;310;150;Card;CS2;4.5;0
SESS-13711;2026-08-20 16:28:47;USR-1031;2010-03-02;M;Standard;3;0;300;App;Dota 2;;0
SESS-15651;2026-08-05 17:34:48;USR-1152;2004-07-27;M;VIP;4;400;800;Card;Valorant;;0
SESS-15203;2026-08-29 16:30:55;USR-1282;2005-08-11;F;Standard;4;480;400;Cash;CS2;;0
SESS-10022;2026-08-30 17:04:25;USR-1660;2011-07-03;M;Standard;3;168;270;App;Minecraft;5.0;1
SESS-12062;08/22/2026 16:10:00;USR-1690;2002-01-05;M;Bootcamp;3;320;450;Card;Dota 2;;0
SESS-11790;2026-08-24 10:02:43;USR-1147;2012-09-13;M;Standard;5;0;500;App;Dota 2;;0
SESS-10707;2026-08-06 18:27:10;USR-1146;2005-04-03;M;Standard;2;0;200;Card;Deadlock;;0
SESS-12205;2026-08-14 14:55:40;USR-1599;2011-12-13;M;Standard;5;280;450;Cash;CS2;4.0;1
SESS-14153;2026-08-31 23:53:48;USR-1374;1993-07-26;M;Bootcamp;8;1110;1200;Card;Dota 2;;0
SESS-11208;2026-08-02 23:22:02;USR-1577;1995-03-03;M;Bootcamp;3;900;450;Card;PUBG;;0
SESS-14035;2026-08-16 18:55:02;USR-1036;2004-09-28;M;VIP;2;470;400;App;CS2;;0
SESS-13570;2026-08-05 03:25:41;USR-1159;2004-02-12;M;VIP;3;0;600;Card;Apex Legends;;0
SESS-11628;2026-08-31 01:44:32;USR-1099;2004-01-10;F;VIP;8;1360;1600;Card;CS2;4.0;0
SESS-15785;2026-08-30 13:50:35;USR-1077;2005-03-16;M;Bootcamp;12;0;1800;App;Dota 2;4.0;0
SESS-11645;2026-08-16 06:24:58;USR-1033;2008-06-16;M;PS5;2;240;500;Card;Valorant;;0
SESS-16704;2026-08-19 00:36:16;USR-1271;2009-10-10;M;Standard;12;0;1200;Cash;Dota 2;;0
SESS-14921;2026-08-12 13:57:06;USR-1649;2006-07-26;M;Standard;3;336;270;Card;CS2;4.0;1
SESS-12361;2026-08-29 10:02:43;USR-1013;2012-02-18;M;Standard;3;0;300;Card;CS2;;0
SESS-10407;2026-08-09 13:15:17;USR-1765;2004-12-25;M;Bootcamp;5;0;750;Card;Dota 2;;0
SESS-12765;2026-08-30 08:46:15;USR-1464;2004-11-01;M;Bootcamp;3;0;450 ₽;Card;Dota 2;;0
