session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-15810;2026-08-28 07:31:07;USR-1134;2008-10-11;F;VIP;1;0;200;Card;CS2;;0
SESS-10501;2026-08-02 23:35:13;USR-1169;2010-04-21;M;PS5;8;0;2000;Cash;Minecraft;4.0;0
SESS-13267;2026-08-04 15:01:37;USR-1591;2009-06-08;m;Standard;4;320;400;Card;Valorant;;0
SESS-15563;2026-08-05 14:15:53;USR-1234;2010-04-06;M;Standard;2;120;2ОО;Cash;Minecraft;;0
SESS-12377;2026-08-02 18:52:46;USR-1624;2007-11-28;M;PS5;3;0;750;Card;CS2;;0
SESS-14097;2026-08-09 19:06:56;USR-1106;2007-04-02;M;Bootcamp;2;400;300;App;CS2;;0
SESS-12362;2026-08-02 16:22:27;USR-1252;2004-02-13;M;Standard;2;160;200;Card;Apex Legends;;0
SESS-14118;2026-08-19 14:02:16;USR-1268;2008-04-28;ж;Standard;2;240;200;Card;CS2;;0
SESS-14133;2026-08-19 12:07:00;USR-1773;2012-10-13;M;Standard;1;0;100;App;Minecraft;;0
SESS-10828;2026-08-12 15:05:46;USR-1022;2008-04-22;M;PS5;3;672;675;Cash;Valorant;;1
SESS-13123;2026-08-16 23:07:29;USR-1743;2023-06-15;F;Standard;-2;560;450;Card;CS2;;1
SESS-15622;2026-08-01 08:28:02;USR-1797;2004-01-14;M;Bootcamp;5;950;750;Card;Valorant;4.0;0
SESS-16567;2026-08-10 09:17:47;USR-1660;2004-10-09;M;VIP;5;0;900;App;Deadlock;4.0;1
SESS-11984;2026-08-12 20:14:41;USR-1015;2009-04-10;M;Standard;2;0;200;Cash;Deadlock;4.5;0
SESS-15895;2026-08-04 18:41:55;USR-1102;2004-11-23;M;VIP;5;1232;900;Cash;Dota 2;5.0;1
SESS-15634;2026-08-28 17:07:17;USR-1159;2005-05-15;M;VIP;1;160;200;Card;CS2;;0
SESS-10601;2026-08-07 20:37:20;USR-1234;2010-04-06;M;Standard;2;0;200;App;Apex Legends;;0
SESS-16660;2026-08-14 18:49:12;USR-1068;2009-10-23;M;VIP;4;0;800;App;GTA V;;0
SESS-17266;2026-08-11 18:14:25;USR-1284;2012-09-13;M;Standard;2;120;200;App;CS2;5.0;0
SESS-16521;2026-08-18 09:58:22;USR-1056;2007-09-20;M;Standard;2;0;200;App;Valorant;4.0;0
SESS-15355;2026-08-15 07:14:14;USR-1295;2003-03-18; F ;Standard;4;640;400;Card;Dota 2;4.5;0
SESS-13502;2026-08-06 20:19:21;USR-1018;2011-03-16;M;Standard;2;120;200;App;Minecraft;;0
SESS-14471;2026-08-11 23:49:08;USR-1053;2004-11-01;M;Bootcamp;12;0;1800;Card;Valorant;;0
SESS-16238;2026-08-04 20:38:42;USR-1451;1996-02-04;M;Bootcamp;3;840;450;App;Valorant;4.5;0
SESS-16120;2026-08-24 14:34:46;USR-1032;2003-12-16;M;Bootcamp;2;0;300;Card;Apex Legends;;0
SESS-17480;2026-08-01 13:37:19;USR-1782;2006-04-27;M;Standard;3;0;300;App;CS2;;0
SESS-16384;2026-08-14 17:48:05;USR-1448;1994-07-06;M;Bootcamp;4;870;600;Card;Deadlock;;0
SESS-11579;2026-08-08 10:32:50;USR-1415;1999-01-07;M;Standard;3;756;270;App;CS2;5.0;1
SESS-15144;2026-08-23 21:34:36;USR-1164;2005-09-13;M;Standard;3;0;300;Card;Apex Legends;1.0;0
SESS-14240;2026-08-07 18:40:07;USR-1039;2006-10-21;M;Standard;3;0;300;Card;Valorant;;0
SESS-13341;2026-08-23 00:31:10;USR-1518;2007-11-06;M;Standard;3;480;300;App;CS2;5.0;0
SESS-13079;2026-08-18 12:30:08;USR-1155;1999-03-18;M;Standard;5;600;500;Card;CS2;5.0;0
SESS-11288;2026-08-29 20:21:31;USR-1132;2011-07-10;M; Bootcamp ;2;112;180;App;Dota 2;;1
SESS-13026;2026-08-14 18:54:23;USR-1769;2005-11-10;M;PS5;2;0;450;Card;Apex Legends;4.0;1
SESS-12902;2026-08-27 15:30:27;USR-1702;2006-07-16;F;Bootcamp;3;0;405;Card;Dota 2;;1
SESS-14704;2026-08-09 17:45:05;USR-1126;2004-05-07;M;PS5;8;1280;2000;Card;Valorant;;0
SESS-16434;2026-08-16 22:57:39;USR-1067;2002-09-04;M;Standard;12;0;1200;App;CS2;4.5;0
SESS-10024;2026-08-01 01:15:09;USR-1300;2006-02-01;M;VIP;12;0;2400;Card;Dota 2;4.5;0
SESS-10695;2026-08-09 11:09:58;USR-1101;1998-03-19;F;PS5;2;923;450;Card;Cyberpunk 2077;5.0;1
SESS-17518;2026-08-23 21:39:33;USR-1163;2004-01-20;M;PS5;4;0;1000;App;CS2;;0
SESS-10071;2026-08-10 20:47:17;USR-1545;1993-03-28;M;VIP;3;660;600;Card;GTA V;;0
SESS-10992;2026-08-13 15:19:12;USR-1078;2006-02-07;M;VIP;2;240;400;;CS2;5.0;0
SESS-16003;2026-08-16 12:36:24;USR-1031;1997-12-07;M;Standard;3;0;300;Card;PUBG;4.0;0
SESS-12057;2026-08-15 20:23:17;USR-1607;2003-05-26;M;Standard;1;120;100;App;Deadlock;;0
SESS-13701;2026-08-15 19:42:42;USR-1765;;M;Standard;5;0;450;Cash;Valorant;4.0;1
SESS-10241;2026-08-15 17:42:53;USR-1626;1990-01-22;M;PS5;2;540;500;Card;CS2;;0
SESS-13764;2026-08-30 18:28:58;USR-1228;2005-05-16;M;PS5;5;1120;1125;Card;CS2;4.5;1
SESS-11426;2026-08-15 21:48:35;USR-1156;1990/02/19;M;Bootcamp;1;0;150;Card;Cyberpunk 2077;;0
SESS-16835;2026-08-08 16:16:30;USR-1146;2003-09-16;M;Standard;1;160;100;Card;CS2;;0
SESS-11657;2026-08-08 17:22:01;USR-1147;2004-08-28;M;VIP;2;240;400;Card;Apex Legends;5.0;0
SESS-13501;2026-08-24 11:39:57;USR-1614;2010-09-02;M;Standard;4;160;400;App;CS2;3.0;0
SESS-14115;2026-08-22 17:14:48;USR-1103;2008-08-28;F;Standard;3;240;300;Card;CS2;3.0;0
SESS-15535;2026-08-13 16:40:10;USR-1252;2004-02-13;M;Standard;4;448;360;Card;CS2;;1
SESS-12493;2026-08-28 18:24:47;USR-1116;2002-12-14;M;Standard;3;0;300;Card;Deadlock;;0
SESS-14185;2026-08-08 20:31:09;USR-1083;2003-07-15;F;Standard;3;360;300;Card;CS2;;0
SESS-15375;2026-08-05 16:46:03;USR-1118;2012-11-24;M;Standard;8;0;800;Cash;CS2;3.0;0
SESS-10071;2026-08-10 20:47:17;USR-1545;1993-03-28;M;VIP;3;660;600;Card;GTA V;;0
SESS-14138;2026-08-08 17:14:37;USR-1080;2004-04-04;M;Standard;2;0;200;App;Dota 2;5.0;0
SESS-10377;2026-08-26 18:34:39;USR-1593;2006-12-08;M;VIP;4;470;800;Card;Deadlock;4.0;0
SESS-17204;2026-08-09 23:10:03;USR-1314;2011-10-27;M;Standard;8;448;720;Cash;Minecraft;5.0;1
SESS-14878;2026-08-18 20:50:50;USR-1484;2010-01-23;M;Standard;1;0;100;App;CS2;;0
SESS-13412;2026-08-15 06:32:03;USR-1264;2007-05-07;M;Standard;3;0;300;Card;CS2;;0
SESS-14411;2026-08-29 07:12:27;USR-1631;2004-04-03;M;VIP;3;0;600;Card;Apex Legends;3.0;0
SESS-13725;2026-08-23 22:05:42;USR-1079;1992-08-27;M;Bootcamp;12;2460;1800;Card;CS2;;0
SESS-16556;2026-08-20 22:06:34;USR-1624;2023-06-15;M;Standard;999;0;1200;Card;CS2;;0
SESS-12317;2026-08-22 19:50:06;USR-1028;2005-02-17;M;Bootcamp;1;200;150;Card;Dota 2;3.0;0
SESS-13084;2026-08-10 18:01:55;USR-1137;2008-11-03;F;Bootcamp;1;0;150;Cash;CS2;;0
SESS-14381;2026-08-01 12:19:14;USR-1171;1991-02-01;M;Standard;3;540;300;Card;Deadlock;4.0;0
SESS-15544;2026-08-17 12:56:28;USR-1023;2006-12-17;F;Standard;1;120;100;App;Dota 2;;0
SESS-10701;2026-08-01 16:42:12;USR-1299;2002-06-12;M;PS5;8;0;2000;Card;Valorant;;0
SESS-13890;2026-08-04 18:27:24;USR-1129;1992-12-05;M; Bootcamp ;3;510;600;Card;GTA V;;0
SESS-13624;2026-08-12 16:24:36;USR-1177;2005-06-20;M;Bootcamp;4;720;600;App;CS2;1.0;0
SESS-14611;2026-08-21 14:52:32;USR-1127;2002-01-09;M;VIP;3;714;540;App;Deadlock;;1
SESS-16036;2026-08-08 22:03:27;USR-1094;2007-11-20;F;PS5;3;0;750;Cash;Deadlock;;0
SESS-13763;2026-08-23 21:26:09;USR-1124;2009-11-07;M;Standard;2;0;200;App;CS2;;0
SESS-10001;2026-08-29 15:01:54;USR-1682;2003-07-19;M;Standard;3;0;300;Card;CS2;;0
SESS-17047;2026-08-23 15:23:48;USR-1439;2010-12-25;M;Standard;4;0;400;App;Dota 2;;0
SESS-11370;2026-08-19 01:01:03;USR-1255;2005-10-03;F;Standard;8;1280;800;App;CS2;;0
SESS-12901;2026-08-21 19:54:14;USR-1357;2002-05-06;M;Bootcamp;1;310;150;App;CS2;;0
SESS-15114;2026-08-28 22:05:42;USR-1370;2008-05-05;M;Standard;8;1280;800;Card;CS2;4.0;0
SESS-16100;2026-08-01 19:00:39;USR-1757;1995-01-10;M;PS5;4;1300;1000;App;Dota 2;4.5;0
SESS-12549;2026-08-08 16:43:41;USR-1077;2006-07-17;M;PS5;3;480;750;App;CS2;;0
SESS-11010;2026-08-18 18:30:29;USR-1093;2012-12-05;M;Standard;4;224;360;App;Dota 2;3.0;1
SESS-11719;2026-08-01 17:48:16;USR-1057;2012-05-25;M;Standard;5;0;450;App;Minecraft;4.0;1
SESS-15874;2026-08-08 18:43:36;USR-1213;2010-09-15;M;Standard;5;280;450;App;Valorant;4.5;1
SESS-11217;2026-08-22 18:45:38;USR-1059;2002-04-07;M;PS5;1;0;250;App;CS2;;0
SESS-14934;2026-08-24 13:45:14;USR-1146;2003-09-16;M;Standard;3;0;300;Card;Dota 2;;0
SESS-10414;2026-08-23 20:21:17;USR-1633;2011-04-22;M;Standard;1;0;100;Cash;Dota 2;;0
SESS-13347;2026-08-05 08:55:29;USR-1022;2008-04-22;M;Standard;2;320;200;Card;Valorant;;0
SESS-13317;2026-08-08 02:44:29;USR-1292;2006-03-27;M;Bootcamp;3 часа;0;450;Card;CS2;;0
SESS-15155;2026-08-09 21:29:47;USR-1020;1990-05-27;M;VIP;4;1218;720;App;Dota 2;4.5;1
SESS-14142;2026-08-15 22:37:41;USR-1038;1997-10-10;M;Standard;5;600;500;App;PUBG;3.0;0
SESS-14659;2026-08-12 21:53:05;USR-1140;2006-11-15;M;Standard;2;0;200;Card;CS2;;0
SESS-11207;2026-08-07 20:20:17;USR-1143;1999-11-21;M;Standard;5;1750;450;Card;Cyberpunk 2077;4.5;1
SESS-14164;2026-08-08 12:28:51;USR-1015;2009-04-10;M;PS5;3;120;750;Card;Dota 2;3.0;0
SESS-11641;2026-08-30 18:48:11;USR-1020;1990-05-27;M;Standard;2;360;200;Card;Browser/Work;;0
SESS-12888;2026-08-02 12:25:09;USR-1150;1989-05-25;M;VIP;5;0;1000;Card;Cyberpunk 2077;;0
SESS-15006;2026-08-29 15:30:47;USR-1010;2011-12-27;M;Standard;2;0;200;App;CS2;5.0;0
SESS-11700;2026-08-29 19:26:56;USR-1041;2003-04-17;F;VIP;2;0;400;App;Deadlock;5.0;0
SESS-12041;2026-08-23 15:50:30;USR-1334;2006-04-28;M;Standard;1;0;100;Cash;Dota 2;;0
SESS-11665;2026-08-19 22:44:11;USR-1157;2004-10-04;M;Bootcamp;12;2128;1620;App;CS2;4.0;1
SESS-14215;2026-08-22 23:12:17;USR-1455;1996-03-27;M;VIP;8;2226;1440;Card;Dota 2;5.0;1
SESS-13210;2026-08-28 15:31:38;USR-1074;2000-04-11;M;Bootcamp;1;0;150;Card;Cyberpunk 2077;;0
SESS-17358;2026-08-16 16:18:15;USR-1047;2011-01-11;M;Standard;1;0;100;Cash;Minecraft;;0
SESS-16346;2026-08-29 15:33:07;USR-1053;2004-11-01;M;Bootcamp;1;310;150;Card;CS2;;0
SESS-15222;2026-08-22 09:51:32;USR-1101;1998-03-19;F;VIP;8;2300;1600;Card;CS2;4.0;0
SESS-16440;2026-08-27 19:05:22;USR-1718;2011-10-05;M;Standard;1;56;90;Cash;Valorant;4.0;1
SESS-12497;2026-08-13 13:36:26;USR-1459;2007-01-20;M;Standard;3;360;300;Cash;Dota 2;4.5;0
SESS-13986;2026-08-11 14:06:46;USR-1103;2008-08-28;F;Standard;2;0;200;App;CS2;;0
SESS-10584;2026-08-30 15:07:38;USR-1764;2010-12-26;M;Standard;2;0;200;App;Dota 2;;0
SESS-10199;2026-08-23 15:09:23;USR-1783;2003-11-09;M;Bootcamp;2;0;270;Card;Valorant;5.0;1
SESS-15148;2026-08-23 19:17:41;USR-1082;2003-07-08;F;Bootcamp;2;390;300;Cash;Dota 2;;0
SESS-14647;2026-08-13 13:13:19;USR-1380;2008-03-12;F;Standard;2;0;200;Card;Dota 2;;0
SESS-10941;2026-08-13 21:22:18;USR-1491;2003-06-02;M;Standard;3;480;3ОО;App;Dota 2;4.5;0
SESS-12969;2026-08-09 17:41:33;USR-1113;2004-11-28;M;Bootcamp;1;310;150;Card;CS2;;0
SESS-16920;2026-08-08 16:34:57;USR-1033;2005-05-20;M;Standard;1;160;100;App;CS2;;0
SESS-12249;2026-08-29 12:51:14;USR-1103;2008-08-28;F;VIP;1;0;200;App;CS2;5.0;0
SESS-16520;2026-08-14 02:38:48;USR-1078;2006-02-07;M;Standard;8;1344;720;Card;GTA V;5.0;1
SESS-16197;2026-08-15 18:57:03;USR-1495;2005-06-21;M;VIP;2;0;400;Card;CS2;;0
SESS-10164;2026-08-16 18:29:34;USR-1611;2005-11-27;M;Standard;3;240;300;Card;Dota 2;;0
SESS-15506;2026-08-19 02:02:36;USR-1051;2002-02-14;M;Bootcamp;3;0;450;Card;Valorant;;0
SESS-16287;2026-08-14 14:24:07;USR-1530;1993-09-27;M;PS5;1;420;250;Card;PUBG;;0
SESS-16065;2026-08-09 01:57:56;USR-1730;1998-07-06;M;VIP;3;1050;600;Card;PUBG;5.0;0
SESS-14489;2026-08-16 21:25:53;USR-1081;2005-01-28;M;VIP;4;1106;720;Cash;Dota 2;4.0;1
SESS-17163;2026-08-21 04:00:20;USR-1181;2003-04-27;M;;VIP;2;400;Card;Dota 2;;0
SESS-11831;2026-08-26 14:00:30;USR-1185;2010-04-14;M;Standard;2;0;200;Cash;Minecraft;;0
SESS-12143;2026-08-02 23:21:03;USR-1020;1990-05-27;M;Standard;8;0;800;Card;PUBG;5.0;0
SESS-13736;2026-08-05 13:01:13;USR-1002;2010-11-25;M;VIP;3;0;540;App;Dota 2;5.0;1
SESS-16039;2026-08-20 01:24:05;USR-1401;2008-06-21;M;Bootcamp;5;770;675;Card;Apex Legends;;1
;2026-08-11 16:53:56;USR-1789;2010-02-14;M;Standard;2;0;200;App;CS2;;0
SESS-13584;2026-08-01 07:35:53;USR-1008;2007-03-10;M;VIP;2;240;400;Card;GTA V;4.5;0
SESS-10772;2026-08-08 11:08:54;USR-1256;2011-07-12;F;Bootcamp;1;0;150;Card;Valorant;;0
SESS-13390;2026-08-07 19:13:47;USR-1777;1997-04-07;M;PS5;2;510;500;Card;CS2;;0
SESS-10018;2026-08-02 07:41:52;USR-1449;2023-06-15;M;Standard;-2;896;360;Card;Minecraft;4.5;1
SESS-10343;2026-08-09 08:45:24;USR-1074;2000-04-11;M;VIP;8;2436;1440;Card;Dota 2;;1
SESS-16162;2026-08-01 20:19:57;USR-1231;2002-12-14;M;Standard;2;160;200;Card;Dota 2;;0
;2026-08-31 19:20:39;;1996-01-26;F;Standard;2;500;200;Card;PUBG;;0
SESS-13455;2026-08-08 05:18:20;USR-1323;2008-12-19;M;Standard;3;240;300;Card;Deadlock;;0
SESS-13696;2026-08-10 05:43:25;USR-1075;2004-08-04;M;Bootcamp;2;0;300;App;Valorant;;0
SESS-11446;2026-08-07 18:38:58;USR-1027;2007-12-07;M;PS5;3;240;750;App;Dota 2;;0
SESS-17534;2026-08-22 20:41:56;USR-1130;2010-05-01;M;VIP;3;0;600;Card;CS2;;0
SESS-12141;2026-08-31 21:08:58;USR-1059;2002-04-07;M;Standard;3;0;300;Card;Deadlock;;0
SESS-16447;2026-08-20 01:48:07;USR-1682;2003-07-19;M;Bootcamp;8;1007;1080;Card;CS2;4.0;1
SESS-17284;2026-08-09 23:47:55;USR-1593;2006-12-08;M;Bootcamp;12;0;1620;App;PUBG;;1
SESS-12938;2026-08-01 18:34:12;USR-1086;2023-06-15;M;Standard;999;0;360;App;Valorant;5.0;1
SESS-14169;2026-08-04 18:04:34;USR-1407;2004-11-27;F;Standard;2;240;200;Card;Dota 2;4.5;0
SESS-15947;2026-08-23 11:58:58;USR-1088;2006-02-11;F;Standard;3;360;300;App;Apex Legends;;0
SESS-14127;2026-08-05 20:04:36;USR-1274;2006-05-08;M;VIP;4;470;800;Card;CS2;;0
SESS-12034;2026-08-21 23:29:54;USR-1014;2007-07-05;M;VIP;3;320;600;Card;CS2;5.0;0
SESS-16097;2026-08-08 16:45:07;USR-1495;2005-06-21;M;Standard;3;0;300;Card;CS2;3.0;0
SESS-12350;2026-08-09 01:35:24;USR-1396;2009-07-24;M;Standard;8;480;800;Cash;Minecraft;4.5;0
SESS-11157;2026-08-01 17:41:05;USR-1300;2006-02-01;M;;VIP;3;0;App;CS2;;1
SESS-16175;2026-08-09 21:38:13;USR-1684;2012-02-26;M;Standard;1;0;100;App;Apex Legends;;0
SESS-14640;2026-08-19 14:18:22;USR-1091;2004-10-06;M;Bootcamp;3;440;450;Card;CS2;5.0;0
SESS-14253;2026-08-10 18:32:46;USR-1600;2005-01-24;F;Standard;2;0;200;App;Cyberpunk 2077;;0
SESS-10069;2026-08-07 20:57:54;USR-1605;;M;Standard;3;0;300;Cash;CS2;;0
SESS-15241;2026-08-24 19:20:19;USR-1046;1886-09-20;M;Bootcamp;-2;0;450;App;Dota 2;;0
SESS-10777;2026-08-10 20:43:45;USR-1385;2010-07-27;M;Standard;2;0;200;App;Minecraft;;0
SESS-15917;2026-08-15 21:37:23;USR-1271;1986-12-08;M;VIP;2;390;400;Card;CS2;5.0;0
SESS-14668;2026-08-24 19:51:47;USR-1450;2012-07-11;M;Standard;3;0;300;Cash;CS2;;0
SESS-17131;2026-08-26 17:02:28;USR-1225;1987-09-02;M;Bootcamp;2;660;300;App;GTA V;;0
SESS-13879;2026-08-27 16:40:21;USR-1127;2002-01-09;M;Standard;2;320;200;Card;Dota 2;5.0;0
SESS-10470;2026-08-07 00:27:29;USR-1721;2005-02-22;M;Bootcamp;5;480;750;Card;Dota 2;4.5;0
SESS-13348;2026-08-31 18:48:27;USR-1544;2002-10-02;M;Standard;3;0;300;Card;Deadlock;;0
SESS-11300;2026-08-02 21:22:58;USR-1787;2008-02-11;M;Bootcamp;1;0;150;App;Deadlock;;0
SESS-15808;2026-08-17 23:28:59;USR-1502;2005-10-28;M;Bootcamp;5;0;675;Card;Dota 2;5.0;1
SESS-13211;2026-08-01 13:12:31;USR-1577;2007-03-22;M;Standard;1;80;100;Cash;CS2;;0
SESS-11260;2026-08-09 20:59:30;USR-1280;1999-05-26;M;PS5;2;660;500;Card;PUBG;4.5;0
SESS-13549;2026-08-05 11:18:38;USR-1022;2008-04-22;M;Standard;2;0;200;Card;Dota 2;;0
;2026-08-13 17:40:58;USR-1668;2005-01-21;F;Standard;4;0;400;Card;Dota 2;;0
SESS-15562;2026-08-17 23:30:39;USR-1152;2011-12-26;M;Standard;3;120;300;App;CS2;;0
SESS-10747;2026-08-17 17:19:01;USR-1157;2004-10-04;M;Standard;3;0;270;Card;Dota 2;4.0;1
SESS-12572;2026-08-14 16:36:53;USR-1093;2012-12-05;M;VIP;1;0;200;App;Dota 2;;0
SESS-10621;2026-08-01 15:24:39;USR-1672;1996-05-21;M;PS5;1;0;250;Card;Dota 2;;0
SESS-13843;2026-08-18 11:10:03;USR-1156;1990-02-19;M;Standard;4;1000;400;Card;Dota 2;;0
SESS-12010;2026-08-02 05:54:13;USR-1298;2012-01-19;M;Standard;4;0;400;Cash;CS2;;0
SESS-12202;2026-08-26 21:05:22;USR-1475;2011-11-28;M;Standard;5;0;450;App;CS2;4.0;1
