session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30031;;PC-37;Standard;2026-08-08 08:17:00;2;200;0;[]
SESS-30032;USR-3039;PC-38;VIP;2026-08-11 12:26:00;3;540;1;[]
SESS-30033;USR-3103;PC-26;Standard;2026-08-04 04:47:00;2;200;0;[]
SESS-30034;USR-3598;PC-24;Bootcamp;2026-08-12 15:50:00;3;450;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30035;USR-3241;PC-01;VIP;2026-08-16 00:37:00;2;400;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30036;USR-3122;PC-20;Standard;2026-08-06 17:18:00;4;360;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30037;USR-3150;PC-09;Standard;2026-08-05 13:23:00;5;500;0;[]
SESS-30038;USR-3405;PC-44;PS5;2026-08-27 13:24:00;2;500;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30039;USR-3491;PC-09;Bootcamp;2026-08-25 12:04:00;1;150;0;[]
SESS-30040;USR-3429;PC-01;PS5;2026-08-04 09:28:00;5;1125;1;"[{""item_id"": ""BAR-12"", ""qty"": 3, ""price"": 260}, {""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30041;USR-3026;PC-19;Bootcamp;2026-08-13 07:18:00;4;540;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30042;USR-3467;PC-43;Standard;2026-08-31 22:06:00;2;200;0;[]
SESS-30043;USR-3438;PC-09;PS5;2026-08-18 11:33:00;3;750;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30044;USR-3253;PC-25;Bootcamp;2026-08-16 05:17:00;3;450;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30045;USR-3146;PC-22;Standard;2026-08-23 23:02:00;3;300;0;[]
SESS-30046;USR-3665;PC-17;Bootcamp;2026-08-13 01:38:00;2;300;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30047;USR-3114;PC-10;Bootcamp;2026-08-11 13:20:00;8;1080;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30048;USR-3392;PC-33;Bootcamp;2026-08-11 20:51:00;4;540;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30049;USR-3674;PC-37;Bootcamp;2026-08-01 22:44:00;2;270;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30050;USR-3660;PC-30;Bootcamp;2026-08-05 17:29:00;4;540;1;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30051;USR-3514;PC-36;VIP;2026-08-10 09:37:00;3;600;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30052;USR-3616;PC-19;Standard;2026-08-03 15:57:00;4;400;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}, {""item_id"": ""BAR-08"", ""qty"": 3, ""price"": 70}]"
SESS-30053;USR-3396;PC-35;Bootcamp;2026-08-17 22:42:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30054;USR-3591;PC-38;Bootcamp;2026-08-15 08:16:00;2;300;0;"[{""item_id"": ""BAR-07"", ""qty"": 3, ""price"": 280}]"
SESS-30055;USR-3667;PC-44;VIP;2026-08-22 15:18:00;4;720;1;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30056;USR-3567;PC-34;Standard;2026-08-09 12:49:00;3;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30057;USR-3377;PC-11;Bootcamp;2026-08-24 16:43:00;4;540;1;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30058;USR-3535;PC-18;VIP;2026-08-18 18:14:00;2;400;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30059;USR-3461;PC-42;Standard;2026-08-30 23:46:00;3;270;1;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 3, ""price"": 160}]"
SESS-30060;;PC-25;Bootcamp;2026-08-15 05:59:00;2;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30061;USR-3303;PC-35;Standard;2026-08-21 14:19:00;1;100;0;[]
SESS-30062;USR-3498;PC-44;Standard;2026-08-16 00:35:00;3;300;0;[]
SESS-30063;USR-3670;PC-24;Bootcamp;2026-08-31 10:56:00;3;405;1;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30064;USR-3345;PC-41;Standard;2026-08-13 18:47:00;2;200;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30065;;PC-15;Standard;2026-08-11 22:18:00;3;300;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30066;USR-3473;PC-41;Standard;2026-08-30 14:34:00;4;360;1;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30067;USR-3302;PC-32;PS5;2026-08-22 08:50:00;5;1125;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30068;USR-3546;PC-33;Standard;2026-08-22 17:41:00;3;270;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30069;USR-3154;PC-34;Standard;2026-08-19 03:26:00;2;200;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30070;USR-3553;PC-12;Bootcamp;2026-08-20 02:39:00;2;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30071;USR-3112;PC-18;Bootcamp;2026-08-14 09:02:00;1;150;0;[]
SESS-30072;USR-3525;PC-26;Bootcamp;2026-08-22 11:18:00;1;150;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30073;USR-3637;PC-42;Standard;2026-08-30 08:21:00;4;400;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30074;USR-3448;PC-07;Bootcamp;2026-08-14 03:01:00;2;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30075;USR-3284;PC-26;VIP;2026-08-24 23:49:00;4;800;0;[]
SESS-30076;USR-3162;PC-18;Standard;2026-08-11 05:40:00;5;450;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30077;USR-3369;PC-14;VIP;2026-08-02 01:38:00;5;1000;0;[]
SESS-30078;USR-3055;PC-10;Bootcamp;2026-08-17 06:16:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30079;USR-3287;PC-14;Bootcamp;2026-08-19 21:16:00;3;450;0;[]
SESS-30080;USR-3335;PC-04;PS5;2026-08-03 15:19:00;3;750;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30081;USR-3205;PC-43;Standard;2026-08-19 18:43:00;3;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30082;USR-3356;PC-06;Standard;2026-08-04 04:09:00;4;400;0;"[{""item_id"": ""BAR-02"", ""qty"": 3, ""price"": 200}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30083;USR-3642;PC-14;Standard;2026-08-15 15:12:00;2;200;0;[]
SESS-30084;USR-3554;PC-31;PS5;2026-08-20 12:44:00;3;750;0;[]
SESS-30085;USR-3349;PC-43;Bootcamp;2026-08-23 16:40:00;1;150;0;[]
SESS-30086;USR-3473;PC-16;Bootcamp;2026-08-05 18:16:00;2;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 3, ""price"": 220}]"
SESS-30087;USR-3094;PC-17;Bootcamp;2026-08-22 21:51:00;2;300;0;[]
SESS-30088;USR-3605;PC-26;VIP;2026-08-23 10:56:00;4;800;0;[]
SESS-30089;USR-3260;PC-27;VIP;2026-08-08 17:08:00;3;600;0;[]
SESS-30090;USR-3468;PC-01;Standard;2026-08-18 22:10:00;1;100;0;[]
SESS-30091;USR-3627;PC-27;Standard;2026-08-27 05:47:00;2;200;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30092;USR-3416;PC-18;VIP;2026-08-06 17:43:00;4;800;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30093;USR-3576;PC-04;VIP;2026-08-11 04:32:00;4;800;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30094;USR-3353;PC-05;Standard;2026-08-18 18:19:00;2;200;0;[]
SESS-30095;USR-3482;PC-36;Standard;2026-08-16 10:05:00;2;180;1;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30096;USR-3213;PC-44;VIP;2026-08-30 09:34:00;2;400;0;[]
SESS-30097;USR-3438;PC-29;Standard;2026-08-26 16:41:00;4;400;0;"[{""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30098;USR-3013;PC-27;VIP;2026-08-03 14:41:00;1;200;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30099;USR-3217;PC-07;Standard;2026-08-24 22:00:00;2;200;0;[]
SESS-30100;USR-3361;PC-41;Standard;2026-08-15 08:17:00;8;720;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30101;USR-3619;PC-16;Standard;2026-08-19 18:28:00;12;1080;1;[]
SESS-30102;USR-3558;PC-12;Standard;2026-08-09 06:49:00;2;200;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30103;USR-3169;PC-33;Bootcamp;2026-08-28 06:31:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30104;USR-3093;PC-18;Bootcamp;2026-08-29 04:39:00;5;750;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30105;USR-3216;PC-02;Standard;2026-08-07 06:42:00;3;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 3, ""price"": 220}]"
SESS-30106;USR-3655;PC-27;Standard;2026-08-25 21:06:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30107;USR-3113;PC-15;Bootcamp;2026-08-25 11:52:00;3;450;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30108;USR-3306;PC-12;Standard;2026-08-24 18:21:00;3;300;0;[]
SESS-30109;USR-3034;PC-30;Bootcamp;2026-08-29 16:31:00;3;405;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30110;USR-3209;PC-32;VIP;2026-08-12 04:06:00;2;400;0;[]
SESS-30111;USR-3445;PC-22;Standard;2026-08-14 01:56:00;3;300;0;[]
SESS-30112;USR-3053;PC-42;VIP;2026-08-04 23:29:00;2;400;0;[]
SESS-30113;USR-3454;PC-34;Standard;2026-08-15 11:29:00;3;300;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30114;USR-3178;PC-02;Bootcamp;2026-08-06 11:21:00;5;750;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30115;USR-3396;PC-09;VIP;2026-08-21 13:10:00;1;200;0;[]
SESS-30116;USR-3220;PC-11;Standard;2026-08-21 23:39:00;2;200;0;[]
SESS-30117;USR-3393;PC-02;Standard;2026-08-26 01:06:00;4;360;1;[]
SESS-30118;USR-3315;PC-22;Standard;2026-08-15 23:05:00;3;270;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30119;USR-3449;PC-34;Standard;2026-08-09 22:34:00;3;300;0;[]
SESS-30120;USR-3401;PC-26;Standard;2026-08-09 03:04:00;2;200;0;[]
SESS-30121;USR-3176;PC-05;VIP;2026-08-08 20:38:00;2;400;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30122;USR-3476;PC-25;Bootcamp;2026-08-05 13:41:00;2;300;0;"[{""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30123;USR-3205;PC-36;Standard;2026-08-12 16:32:00;2;180;1;"[{""item_id"": ""BAR-08"", ""qty"": 3, ""price"": 70}]"
SESS-30124;USR-3540;PC-29;Bootcamp;2026-08-10 13:30:00;1;150;0;[]
SESS-30125;USR-3233;PC-31;Bootcamp;2026-08-23 02:39:00;2;300;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30126;USR-3397;PC-35;Bootcamp;2026-08-22 11:07:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30127;USR-3475;PC-40;Bootcamp;2026-08-15 15:53:00;2;270;1;"[{""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}]"
SESS-30128;;PC-36;Bootcamp;2026-08-16 08:24:00;1;150;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30129;USR-3000;PC-39;Standard;2026-08-01 10:57:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30130;USR-3269;PC-36;Bootcamp;2026-08-28 17:24:00;1;150;0;[]
SESS-30131;USR-3132;PC-36;Bootcamp;2026-08-31 00:36:00;3;405;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30132;USR-3183;PC-31;Standard;2026-08-20 19:48:00;2;200;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30133;USR-3498;PC-32;Standard;2026-08-08 11:26:00;4;400;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30134;USR-3438;PC-17;Standard;2026-08-02 02:43:00;4;400;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30135;USR-3197;PC-42;Standard;2026-08-18 23:52:00;2;200;0;[]
SESS-30136;USR-3139;PC-08;Standard;2026-08-30 02:30:00;5;450;1;[]
SESS-30137;USR-3013;PC-05;Standard;2026-08-30 07:08:00;5;450;1;[]
SESS-30138;USR-3593;PC-16;Standard;2026-08-29 20:17:00;3;270;1;[]
SESS-30139;USR-3471;PC-38;Bootcamp;2026-08-20 09:03:00;3;450;0;"[{""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}]"
SESS-30140;USR-3143;PC-28;Bootcamp;2026-08-06 06:47:00;12;1620;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30141;USR-3109;PC-22;Standard;2026-08-04 19:52:00;2;200;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30142;USR-3072;PC-39;Bootcamp;2026-08-20 13:43:00;1;150;0;[]
SESS-30143;USR-3180;PC-16;Bootcamp;2026-08-29 15:10:00;4;600;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30144;USR-3265;PC-27;Standard;2026-08-03 20:33:00;2;200;0;[]
SESS-30145;USR-3115;PC-08;Standard;2026-08-26 00:17:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30146;USR-3535;PC-44;Standard;2026-08-15 12:29:00;3;270;1;"[{""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30147;USR-3114;PC-37;Bootcamp;2026-08-14 09:20:00;3;450;0;[]
SESS-30148;USR-3232;PC-04;Standard;2026-08-20 12:03:00;5;500;0;[]
SESS-30149;USR-3052;PC-34;VIP;2026-08-23 18:20:00;2;400;0;[]
SESS-30150;USR-3235;PC-29;VIP;2026-08-22 16:14:00;4;800;0;[]
SESS-30151;USR-3637;PC-21;Standard;2026-08-21 08:37:00;5;450;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30152;USR-3172;PC-14;VIP;2026-08-17 09:19:00;3;600;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30153;USR-3493;PC-03;VIP;2026-08-20 13:22:00;2;400;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30154;USR-3455;PC-10;Bootcamp;2026-08-23 14:07:00;1;150;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30155;USR-3373;PC-45;VIP;2026-08-29 15:34:00;4;800;0;[]
SESS-30156;USR-3423;PC-42;Standard;2026-08-11 18:10:00;2;200;0;[]
SESS-30157;USR-3072;PC-20;Standard;2026-08-23 01:44:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30158;USR-3289;PC-37;Standard;2026-08-01 02:36:00;1;100;0;[]
SESS-30159;USR-3367;PC-21;Standard;2026-08-22 10:44:00;2;200;0;"[{""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30160;USR-3495;PC-23;PS5;2026-08-22 01:46:00;4;900;1;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30161;USR-3607;PC-03;Standard;2026-08-25 14:22:00;3;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30162;USR-3369;PC-22;Bootcamp;2026-08-15 04:49:00;1;150;0;[]
SESS-30163;USR-3050;PC-31;VIP;2026-08-21 04:37:00;12;2160;1;[]
SESS-30164;USR-3228;PC-41;Standard;2026-08-01 10:17:00;3;270;1;"[{""item_id"": ""BAR-02"", ""qty"": 3, ""price"": 200}, {""item_id"": ""BAR-10"", ""qty"": 3, ""price"": 90}]"
SESS-30165;USR-3246;PC-16;Bootcamp;2026-08-11 15:58:00;2;300;0;[]
SESS-30166;USR-3308;PC-37;Bootcamp;2026-08-15 19:55:00;5;675;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30167;USR-3090;PC-43;Standard;2026-08-10 08:09:00;3;270;1;[]
SESS-30168;;PC-10;Standard;2026-08-19 16:03:00;4;360;1;"[{""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30169;USR-3463;PC-31;Standard;2026-08-09 06:47:00;4;360;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30170;USR-3541;PC-04;Standard;2026-08-12 20:47:00;2;200;0;[]
