session_id;user_id;pc_id;date;hours_played;discount_promo
SESS-10089;USR-1339;PC-31;2026-08-31 14:49:00;2;0
SESS-10090;USR-1017;PC-22;2026-08-28 23:52:00;1;1
SESS-10091;USR-1206;PC-30;2026-08-21 09:23:00;3;0
SESS-10092;USR-1314;PC-33;2026-08-25 22:51:00;2;0
SESS-10093;USR-1071;PC-09;2026-08-09 13:07:00;1;0
SESS-10094;USR-1207;PC-25;2026-08-19 20:21:00;2;0
SESS-10095;USR-1330;PC-14;2026-08-27 21:45:00;3;0
SESS-10096;USR-1411;PC-33;2026-08-23 23:44:00;2;0
SESS-10097;USR-1028;PC-24;2026-08-10 09:16:00;1;1
SESS-10098;USR-1232;PC-37;2026-08-01 13:28:00;1;0
SESS-10099;USR-1216;PC-33;2026-08-28 14:33:00;3;0
SESS-10100;USR-1377;PC-14;2026-08-08 17:23:00;3;0
SESS-10101;USR-1412;PC-17;2026-08-02 13:07:00;3;0
SESS-10102;USR-1251;PC-27;2026-08-18 18:02:00;1;0
SESS-10103;USR-1336;PC-26;2026-08-25 12:00:00;5;0
SESS-10104;;PC-28;2026-08-12 20:22:00;3;1
SESS-10105;USR-1434;PC-09;2026-08-14 15:26:00;4;0
SESS-10106;USR-1404;PC-15;2026-08-21 17:05:00;2;0
SESS-10107;USR-1246;PC-30;2026-08-06 20:53:00;2;0
SESS-10108;USR-1231;PC-03;2026-08-18 16:40:00;2;1
SESS-10109;USR-1050;PC-07;2026-08-02 17:04:00;1;0
SESS-10110;USR-1328;PC-35;2026-08-06 23:30:00;2;1
SESS-10111;USR-1147;PC-02;2026-08-16 23:11:00;4;0
SESS-10112;USR-1077;PC-13;2026-08-26 12:49:00;2;0
SESS-10113;USR-1257;PC-29;2026-08-09 16:02:00;2;0
SESS-10114;USR-1392;PC-10;2026-08-09 22:11:00;1;0
SESS-10115;USR-1210;PC-33;2026-08-24 17:50:00;2;0
SESS-10116;USR-1384;PC-09;2026-08-10 18:14:00;5;0
SESS-10117;USR-1327;PC-30;2026-08-23 19:20:00;3;0
SESS-10118;USR-1171;PC-17;2026-08-25 15:00:00;3;1
SESS-10119;;PC-16;2026-08-10 16:40:00;1;1
SESS-10120;USR-1111;PC-12;2026-08-12 17:44:00;2;0
SESS-10121;USR-1230;PC-12;2026-08-19 17:34:00;3;0
SESS-10122;USR-1023;PC-19;2026-08-15 23:19:00;8;0
SESS-10123;USR-1302;PC-27;2026-08-20 13:48:00;5;0
SESS-10124;USR-1423;PC-02;2026-08-13 13:55:00;3;0
SESS-10125;USR-1242;PC-06;2026-08-08 19:28:00;4;0
SESS-10126;USR-1360;PC-30;2026-08-26 09:51:00;1;0
SESS-10127;;PC-33;2026-08-03 13:52:00;1;0
SESS-10128;USR-1315;PC-36;2026-08-06 14:00:00;2;0
SESS-10129;USR-1406;PC-21;2026-08-05 13:38:00;1;0
SESS-10130;USR-1354;PC-12;2026-08-05 22:29:00;4;1
SESS-10131;USR-1374;PC-26;2026-08-06 09:12:00;3;0
SESS-10132;USR-1164;PC-15;2026-08-31 15:04:00;1;0
SESS-10133;;PC-20;2026-08-19 12:31:00;3;0
SESS-10134;USR-1089;PC-02;2026-08-28 19:48:00;3;0
SESS-10135;USR-1327;PC-01;2026-08-07 14:14:00;1;0
SESS-10136;USR-1140;PC-19;2026-08-04 11:08:00;1;0
SESS-10137;USR-1177;PC-18;2026-08-20 19:04:00;2;0
SESS-10138;USR-1322;PC-21;2026-08-27 10:11:00;2;0
SESS-10139;USR-1041;PC-29;2026-08-23 14:26:00;2;1
SESS-10140;USR-1037;PC-13;2026-08-12 11:40:00;2;0
SESS-10141;USR-1019;PC-25;2026-08-22 15:32:00;8;0
SESS-10142;USR-1388;PC-23;2026-08-07 11:33:00;2;1
SESS-10143;USR-1433;PC-27;2026-08-14 21:23:00;1;1
SESS-10144;USR-1179;PC-18;2026-08-06 19:49:00;1;0
SESS-10145;USR-1285;PC-24;2026-08-22 18:50:00;3;0
SESS-10146;USR-1429;PC-11;2026-08-10 17:10:00;4;0
SESS-10147;USR-1426;PC-15;2026-08-07 14:00:00;2;0
SESS-10148;USR-1403;PC-32;2026-08-19 09:44:00;4;0
SESS-10149;USR-1005;PC-05;2026-08-20 21:05:00;2;0
SESS-10150;USR-1129;PC-36;2026-08-09 21:07:00;1;0
SESS-10151;;PC-01;2026-08-07 23:27:00;2;1
SESS-10152;USR-1013;PC-10;2026-08-06 18:29:00;1;0
SESS-10153;USR-1371;PC-14;2026-08-08 15:02:00;1;1
SESS-10154;USR-1398;PC-24;2026-08-25 13:53:00;2;0
SESS-10155;USR-1351;PC-26;2026-08-25 19:26:00;2;0
SESS-10156;USR-1218;PC-01;2026-08-31 14:49:00;2;0
SESS-10157;USR-1150;PC-25;2026-08-04 22:12:00;2;0
SESS-10158;USR-1297;PC-34;2026-08-28 20:29:00;2;0
SESS-10159;USR-1406;PC-10;2026-08-07 19:38:00;2;0
SESS-10160;USR-1112;PC-15;2026-08-13 21:11:00;1;0
SESS-10161;USR-1130;PC-30;2026-08-16 14:21:00;1;0
SESS-10162;USR-1166;PC-26;2026-08-05 11:32:00;2;0
SESS-10163;USR-1231;PC-25;2026-08-24 13:03:00;2;1
SESS-10164;USR-1230;PC-37;2026-08-21 10:26:00;1;0
SESS-10165;USR-1124;PC-07;2026-08-02 17:39:00;1;1
SESS-10166;USR-1375;PC-25;2026-08-17 19:41:00;1;0
SESS-10167;USR-1217;PC-26;2026-08-25 09:49:00;1;1
SESS-10168;USR-1087;PC-34;2026-08-07 09:19:00;4;0
SESS-10169;USR-1235;PC-14;2026-08-22 10:12:00;1;0
SESS-10170;USR-1079;PC-08;2026-08-24 23:23:00;1;0
SESS-10171;;PC-02;2026-08-05 21:22:00;2;1
SESS-10172;USR-1361;PC-30;2026-08-25 12:33:00;4;0
SESS-10173;USR-1276;PC-05;2026-08-01 13:23:00;2;0
SESS-10174;USR-1326;PC-34;2026-08-14 17:16:00;3;1
SESS-10175;USR-1299;PC-24;2026-08-25 15:10:00;4;1
SESS-10176;USR-1076;PC-26;2026-08-26 18:54:00;1;0
SESS-10177;USR-1051;PC-05;2026-08-19 13:15:00;1;0
SESS-10178;USR-1269;PC-24;2026-08-11 22:36:00;4;0
SESS-10179;USR-1133;PC-20;2026-08-17 21:24:00;3;0
SESS-10180;USR-1257;PC-14;2026-08-01 10:03:00;2;0
SESS-10181;USR-1422;PC-03;2026-08-16 22:13:00;2;0
SESS-10182;USR-1078;PC-16;2026-08-31 22:16:00;2;0
SESS-10183;;PC-10;2026-08-24 12:13:00;5;1
SESS-10184;USR-1045;PC-18;2026-08-26 10:14:00;4;0
SESS-10185;USR-1298;PC-17;2026-08-28 14:23:00;5;0
SESS-10186;USR-1188;PC-01;2026-08-16 18:48:00;3;0
SESS-10187;USR-1285;PC-24;2026-08-22 11:52:00;2;0
SESS-10188;;PC-15;2026-08-18 21:13:00;2;0
SESS-10189;USR-1039;PC-23;2026-08-04 16:02:00;2;0
SESS-10190;USR-1174;PC-26;2026-08-12 23:09:00;1;0
SESS-10191;USR-1399;PC-03;2026-08-02 21:56:00;3;0
SESS-10192;USR-1066;PC-05;2026-08-27 16:59:00;3;0
SESS-10193;USR-1156;PC-08;2026-08-26 23:27:00;1;0
SESS-10194;USR-1004;PC-24;2026-08-16 16:01:00;1;0
SESS-10195;USR-1004;PC-16;2026-08-14 22:23:00;4;0
SESS-10196;USR-1328;PC-32;2026-08-25 18:43:00;2;1
SESS-10197;USR-1110;PC-19;2026-08-07 17:31:00;2;0
SESS-10198;USR-1108;PC-16;2026-08-01 20:58:00;3;0
SESS-10199;USR-1070;PC-13;2026-08-26 12:55:00;1;1
SESS-10200;USR-1171;PC-09;2026-08-23 18:30:00;3;1
SESS-10201;USR-1180;PC-07;2026-08-15 13:29:00;5;1
SESS-10202;USR-1219;PC-30;2026-08-07 11:08:00;2;0
SESS-10203;USR-1182;PC-28;2026-08-04 20:52:00;1;1
SESS-10204;USR-1173;PC-17;2026-08-14 15:16:00;1;0
SESS-10205;USR-1384;PC-32;2026-08-12 20:14:00;3;0
SESS-10206;USR-1434;PC-16;2026-08-31 16:19:00;2;0
SESS-10207;USR-1287;PC-37;2026-08-16 15:47:00;1;0
SESS-10208;USR-1196;PC-25;2026-08-12 13:20:00;2;1
SESS-10209;USR-1331;PC-37;2026-08-10 17:42:00;2;0
SESS-10210;USR-1278;PC-21;2026-08-14 10:31:00;3;0
SESS-10211;USR-1083;PC-33;2026-08-26 12:46:00;3;0
SESS-10212;USR-1131;PC-18;2026-08-29 11:00:00;4;0
SESS-10213;USR-1189;PC-19;2026-08-17 19:10:00;5;0
SESS-10214;USR-1160;PC-21;2026-08-09 16:43:00;5;0
SESS-10215;USR-1173;PC-12;2026-08-24 21:00:00;2;0
SESS-10216;USR-1020;PC-01;2026-08-17 11:52:00;2;0
SESS-10217;USR-1351;PC-34;2026-08-28 21:30:00;3;0
SESS-10218;USR-1156;PC-08;2026-08-18 23:42:00;3;0
SESS-10219;USR-1315;PC-29;2026-08-14 15:44:00;1;0
SESS-10220;USR-1412;PC-36;2026-08-06 14:34:00;1;0
SESS-10221;USR-1069;PC-22;2026-08-07 19:32:00;2;0
SESS-10222;USR-1353;PC-01;2026-08-26 13:10:00;4;0
SESS-10223;USR-1404;PC-33;2026-08-12 16:16:00;4;0
SESS-10224;USR-1084;PC-23;2026-08-25 11:28:00;1;0
SESS-10225;USR-1189;PC-08;2026-08-18 21:21:00;4;0
SESS-10226;USR-1290;PC-19;2026-08-22 11:10:00;3;0
SESS-10227;USR-1350;PC-12;2026-08-18 15:26:00;3;0
SESS-10228;USR-1427;PC-16;2026-08-14 22:46:00;2;0
SESS-10229;USR-1373;PC-27;2026-08-14 22:50:00;2;0
SESS-10230;;PC-08;2026-08-11 20:04:00;4;1
SESS-10231;USR-1179;PC-10;2026-08-23 21:24:00;2;1
SESS-10232;USR-1126;PC-04;2026-08-09 13:38:00;3;1
SESS-10233;USR-1081;PC-32;2026-08-05 10:02:00;4;0
SESS-10234;USR-1294;PC-18;2026-08-03 21:50:00;3;0
SESS-10235;USR-1405;PC-06;2026-08-22 22:11:00;4;0
SESS-10236;USR-1198;PC-05;2026-08-07 22:18:00;2;1
SESS-10237;USR-1299;PC-01;2026-08-27 10:41:00;2;0
SESS-10238;USR-1277;PC-32;2026-08-25 13:49:00;8;0
SESS-10239;USR-1369;PC-03;2026-08-09 18:09:00;2;0
SESS-10240;USR-1029;PC-03;2026-08-14 18:01:00;3;0
SESS-10241;USR-1137;PC-09;2026-08-09 11:20:00;2;0
SESS-10242;USR-1353;PC-14;2026-08-01 23:09:00;5;1
SESS-10243;USR-1222;PC-17;2026-08-30 18:22:00;2;0
SESS-10244;USR-1148;PC-16;2026-08-07 15:35:00;4;0
SESS-10245;USR-1056;PC-15;2026-08-24 17:47:00;2;0
SESS-10246;USR-1186;PC-33;2026-08-20 09:12:00;2;0
SESS-10247;USR-1286;PC-32;2026-08-14 22:26:00;3;0
SESS-10248;USR-1304;PC-26;2026-08-20 20:10:00;1;0
SESS-10249;USR-1130;PC-10;2026-08-14 12:40:00;2;0
SESS-10250;USR-1385;PC-08;2026-08-26 18:13:00;2;0
SESS-10251;USR-1028;PC-13;2026-08-06 09:00:00;2;1
SESS-10252;USR-1037;PC-05;2026-08-21 15:12:00;1;0
SESS-10253;USR-1141;PC-06;2026-08-09 11:47:00;3;0
SESS-10254;USR-1230;PC-11;2026-08-03 14:15:00;4;0
SESS-10255;;PC-26;2026-08-07 18:56:00;2;0
SESS-10256;USR-1249;PC-36;2026-08-05 22:19:00;3;0
SESS-10257;USR-1114;PC-18;2026-08-06 15:37:00;4;1
SESS-10258;USR-1208;PC-18;2026-08-05 21:50:00;1;1
SESS-10259;USR-1208;PC-17;2026-08-04 09:48:00;2;1
SESS-10260;USR-1301;PC-36;2026-08-12 11:49:00;1;0
SESS-10261;USR-1088;PC-17;2026-08-27 11:01:00;3;0
SESS-10262;USR-1430;PC-21;2026-08-24 18:36:00;1;0
SESS-10263;;PC-22;2026-08-21 12:50:00;2;0
SESS-10264;USR-1199;PC-24;2026-08-13 12:28:00;1;1
SESS-10265;USR-1299;PC-22;2026-08-25 21:22:00;3;0
SESS-10266;USR-1300;PC-08;2026-08-14 17:08:00;2;0
SESS-10267;USR-1225;PC-21;2026-08-06 14:35:00;3;0
SESS-10268;USR-1083;PC-28;2026-08-31 17:38:00;3;0
SESS-10269;USR-1411;PC-14;2026-08-04 19:16:00;1;1
SESS-10270;USR-1003;PC-09;2026-08-09 15:35:00;3;0
SESS-10271;USR-1347;PC-22;2026-08-16 15:36:00;2;0
SESS-10272;USR-1292;PC-21;2026-08-01 09:45:00;5;0
SESS-10273;USR-1370;PC-25;2026-08-13 10:27:00;2;1
SESS-10274;USR-1437;PC-10;2026-08-15 20:31:00;3;0
SESS-10275;USR-1124;PC-24;2026-08-07 15:45:00;1;1
SESS-10276;USR-1301;PC-09;2026-08-31 18:14:00;3;0
SESS-10277;USR-1164;PC-26;2026-08-24 22:44:00;2;0
SESS-10278;USR-1430;PC-11;2026-08-11 20:59:00;3;0
SESS-10279;;PC-09;2026-08-10 11:34:00;1;0
SESS-10280;USR-1064;PC-37;2026-08-21 12:53:00;3;0
SESS-10281;USR-1054;PC-12;2026-08-28 19:46:00;2;0
SESS-10282;USR-1233;PC-10;2026-08-26 17:29:00;4;1
SESS-10283;USR-1336;PC-13;2026-08-03 14:58:00;1;0
SESS-10284;USR-1070;PC-03;2026-08-14 22:22:00;1;0
SESS-10285;USR-1320;PC-11;2026-08-23 21:54:00;2;0
SESS-10286;USR-1144;PC-17;2026-08-09 10:22:00;3;0
SESS-10287;USR-1281;PC-36;2026-08-19 12:24:00;1;1
SESS-10288;USR-1015;PC-01;2026-08-05 20:09:00;3;0
SESS-10289;USR-1267;PC-02;2026-08-08 22:17:00;3;0
SESS-10290;;PC-11;2026-08-04 23:02:00;2;0
SESS-10291;USR-1110;PC-01;2026-08-24 19:03:00;3;0
SESS-10292;USR-1138;PC-24;2026-08-07 10:29:00;2;0
SESS-10293;USR-1105;PC-07;2026-08-01 09:36:00;1;0
SESS-10294;USR-1404;PC-04;2026-08-20 18:59:00;5;0
SESS-10295;USR-1034;PC-20;2026-08-31 12:06:00;2;0
SESS-10296;USR-1366;PC-19;2026-08-23 14:45:00;3;1
SESS-10297;USR-1073;PC-09;2026-08-09 11:29:00;5;0
SESS-10298;USR-1126;PC-33;2026-08-20 18:17:00;3;0
SESS-10299;USR-1064;PC-32;2026-08-04 16:53:00;2;0
SESS-10300;USR-1301;PC-03;2026-08-22 22:01:00;4;0
SESS-10301;USR-1313;PC-24;2026-08-23 15:15:00;1;0
SESS-10302;;PC-33;2026-08-29 23:11:00;2;0
SESS-10303;USR-1139;PC-18;2026-08-08 18:07:00;1;1
SESS-10304;USR-1180;PC-03;2026-08-10 10:48:00;3;0
SESS-10305;USR-1209;PC-13;2026-08-01 22:00:00;3;0
SESS-10306;USR-1298;PC-21;2026-08-27 20:35:00;4;0
SESS-10307;USR-1144;PC-27;2026-08-10 19:42:00;4;0
SESS-10308;USR-1081;PC-09;2026-08-13 14:24:00;3;0
SESS-10309;USR-1122;PC-03;2026-08-08 14:49:00;8;0
SESS-10310;USR-1115;PC-28;2026-08-13 20:47:00;4;0
SESS-10311;USR-1240;PC-07;2026-08-23 19:54:00;2;0
SESS-10312;USR-1048;PC-18;2026-08-08 22:42:00;4;0
SESS-10313;USR-1382;PC-10;2026-08-20 12:28:00;4;0
SESS-10314;USR-1111;PC-20;2026-08-19 10:53:00;1;0
SESS-10315;USR-1286;PC-13;2026-08-04 13:01:00;5;0
SESS-10316;;PC-30;2026-08-16 10:28:00;3;0
SESS-10317;USR-1164;PC-13;2026-08-31 10:34:00;2;0
SESS-10318;USR-1046;PC-32;2026-08-17 15:27:00;3;1
SESS-10319;USR-1345;PC-36;2026-08-27 09:37:00;5;0
SESS-10320;USR-1211;PC-22;2026-08-29 13:50:00;2;0
SESS-10321;USR-1159;PC-18;2026-08-17 19:33:00;1;0
SESS-10322;USR-1004;PC-35;2026-08-17 22:54:00;2;0
SESS-10323;USR-1267;PC-23;2026-08-14 13:30:00;2;0
SESS-10324;USR-1001;PC-02;2026-08-07 22:35:00;3;0
SESS-10325;;PC-13;2026-08-12 09:50:00;2;0
SESS-10326;USR-1121;PC-33;2026-08-23 17:54:00;4;0
SESS-10327;USR-1431;PC-05;2026-08-02 21:13:00;2;0
SESS-10328;USR-1081;PC-04;2026-08-31 15:53:00;4;0
SESS-10329;USR-1114;PC-19;2026-08-05 19:05:00;1;0
SESS-10330;USR-1145;PC-22;2026-08-10 13:28:00;4;0
SESS-10331;USR-1253;PC-13;2026-08-10 14:24:00;3;0
SESS-10332;USR-1194;PC-29;2026-08-06 20:46:00;3;0
SESS-10333;USR-1139;PC-09;2026-08-22 09:04:00;3;0
SESS-10334;USR-1246;PC-30;2026-08-23 22:56:00;2;0
SESS-10335;USR-1020;PC-05;2026-08-05 14:32:00;5;0
SESS-10336;USR-1275;PC-06;2026-08-07 17:40:00;1;1
SESS-10337;USR-1439;PC-26;2026-08-23 11:49:00;1;0
SESS-10338;USR-1203;PC-35;2026-08-18 18:37:00;1;0
SESS-10339;;PC-15;2026-08-29 09:41:00;4;0
SESS-10340;USR-1028;PC-11;2026-08-16 10:38:00;1;0
SESS-10341;USR-1278;PC-20;2026-08-03 14:44:00;3;1
SESS-10342;USR-1355;PC-10;2026-08-14 18:19:00;5;0
SESS-10343;USR-1099;PC-25;2026-08-22 19:44:00;8;1
SESS-10344;USR-1021;PC-09;2026-08-09 11:28:00;5;0
SESS-10345;USR-1186;PC-18;2026-08-20 15:33:00;1;0
SESS-10346;USR-1363;PC-36;2026-08-29 10:43:00;1;0
SESS-10347;USR-1268;PC-32;2026-08-14 21:33:00;3;0
SESS-10348;USR-1028;PC-10;2026-08-19 15:12:00;1;0
SESS-10349;USR-1159;PC-16;2026-08-06 13:07:00;2;0
SESS-10350;USR-1000;PC-20;2026-08-07 17:55:00;2;0
SESS-10351;USR-1018;PC-24;2026-08-10 12:06:00;3;0
SESS-10352;USR-1392;PC-15;2026-08-31 23:17:00;2;0
SESS-10353;USR-1162;PC-33;2026-08-08 21:04:00;3;0
SESS-10354;USR-1422;PC-04;2026-08-06 22:55:00;3;0
SESS-10355;USR-1193;PC-21;2026-08-21 23:58:00;2;1
SESS-10356;USR-1370;PC-24;2026-08-19 12:50:00;2;0
SESS-10357;;PC-14;2026-08-08 09:28:00;4;0
SESS-10358;USR-1418;PC-31;2026-08-07 23:30:00;1;0
SESS-10359;USR-1211;PC-15;2026-08-02 12:52:00;4;0
SESS-10360;USR-1165;PC-09;2026-08-01 21:11:00;2;0
SESS-10361;;PC-35;2026-08-03 15:10:00;2;1
SESS-10362;USR-1065;PC-33;2026-08-12 14:19:00;1;1
SESS-10363;USR-1099;PC-13;2026-08-02 21:07:00;2;0
SESS-10364;USR-1432;PC-13;2026-08-03 11:58:00;1;1
SESS-10365;USR-1078;PC-31;2026-08-25 18:07:00;1;0
SESS-10366;USR-1173;PC-14;2026-08-14 17:27:00;5;0
SESS-10367;USR-1318;PC-16;2026-08-20 21:46:00;1;0
SESS-10368;USR-1048;PC-32;2026-08-11 23:00:00;2;1
SESS-10369;;PC-33;2026-08-16 13:02:00;2;0
SESS-10370;USR-1360;PC-07;2026-08-17 15:58:00;2;0
SESS-10371;;PC-31;2026-08-19 20:57:00;3;0
SESS-10372;USR-1400;PC-13;2026-08-26 23:06:00;1;1
SESS-10373;USR-1235;PC-03;2026-08-03 13:58:00;2;0
SESS-10374;USR-1327;PC-03;2026-08-06 14:40:00;3;1
SESS-10375;USR-1263;PC-30;2026-08-26 17:07:00;3;0
SESS-10376;USR-1042;PC-33;2026-08-21 16:58:00;1;0
SESS-10377;USR-1371;PC-02;2026-08-15 12:44:00;3;1
SESS-10378;USR-1001;PC-02;2026-08-23 17:24:00;2;0
SESS-10379;USR-1385;PC-35;2026-08-27 11:36:00;2;0
SESS-10380;USR-1244;PC-11;2026-08-23 21:16:00;2;0
SESS-10381;USR-1374;PC-20;2026-08-31 11:40:00;2;1
SESS-10382;USR-1429;PC-24;2026-08-31 20:28:00;1;0
SESS-10383;USR-1065;PC-37;2026-08-09 17:44:00;2;0
SESS-10384;USR-1266;PC-02;2026-08-20 20:33:00;2;0
SESS-10385;USR-1333;PC-24;2026-08-18 09:40:00;2;0
SESS-10386;USR-1002;PC-26;2026-08-13 23:31:00;2;0
SESS-10387;USR-1396;PC-14;2026-08-01 20:39:00;3;0
SESS-10388;USR-1337;PC-01;2026-08-24 17:59:00;3;0
SESS-10389;USR-1081;PC-09;2026-08-24 12:29:00;2;0
SESS-10390;USR-1223;PC-14;2026-08-19 20:16:00;4;0
SESS-10391;USR-1143;PC-36;2026-08-30 17:00:00;5;0
SESS-10392;USR-1084;PC-16;2026-08-28 23:33:00;1;0
SESS-10393;USR-1201;PC-36;2026-08-20 15:22:00;3;1
SESS-10394;USR-1135;PC-20;2026-08-25 11:50:00;2;0
SESS-10395;USR-1248;PC-36;2026-08-23 19:17:00;2;0
SESS-10396;USR-1179;PC-02;2026-08-18 16:29:00;8;0
SESS-10397;USR-1254;PC-09;2026-08-12 19:30:00;2;1
SESS-10398;USR-1207;PC-03;2026-08-05 09:16:00;2;1
SESS-10399;USR-1225;PC-29;2026-08-07 11:36:00;1;1
SESS-10400;USR-1145;PC-23;2026-08-17 14:46:00;1;1
SESS-10401;USR-1263;PC-34;2026-08-21 09:42:00;3;1
