session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30025;USR-3325;PC-44;Standard;2026-08-14 18:25:00;3;300;0;[]
SESS-30026;USR-3544;PC-44;Standard;2026-08-02 01:38:00;3;300;0;[]
SESS-30027;USR-3200;PC-02;Standard;2026-08-05 13:44:00;3;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30028;USR-3138;PC-45;Bootcamp;2026-08-23 17:27:00;3;405;1;"[{""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30029;USR-3369;PC-37;PS5;2026-08-28 00:45:00;4;1000;0;[]
SESS-30030;;PC-08;VIP;2026-08-24 10:56:00;1;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30031;USR-3381;PC-09;Standard;2026-08-30 23:53:00;1;100;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30032;USR-3085;PC-44;PS5;2026-08-24 15:41:00;5;1125;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30033;USR-3398;PC-30;Bootcamp;2026-08-06 22:32:00;4;600;0;[]
SESS-30034;USR-3219;PC-32;Standard;2026-08-26 00:55:00;1;100;0;[]
SESS-30035;USR-3142;PC-45;PS5;2026-08-07 19:08:00;2;500;0;[]
SESS-30036;USR-3286;PC-04;Bootcamp;2026-08-20 05:44:00;1;150;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30037;USR-3000;PC-04;VIP;2026-08-30 10:30:00;2;400;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30038;;PC-45;Standard;2026-08-05 20:19:00;1;100;0;[]
SESS-30039;USR-3631;PC-01;Standard;2026-08-14 02:58:00;1;100;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30040;USR-3499;PC-29;VIP;2026-08-09 18:19:00;5;900;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30041;USR-3113;PC-44;PS5;2026-08-16 21:28:00;5;1125;1;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30042;USR-3557;PC-42;Bootcamp;2026-08-13 13:20:00;5;750;0;[]
SESS-30043;USR-3388;PC-20;VIP;2026-08-27 04:02:00;3;540;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30044;USR-3605;PC-11;Bootcamp;2026-08-23 10:04:00;2;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 3, ""price"": 120}, {""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30045;USR-3146;PC-39;VIP;2026-08-07 09:46:00;1;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-05"", ""qty"": 3, ""price"": 70}]"
SESS-30046;USR-3347;PC-32;Bootcamp;2026-08-02 07:56:00;3;450;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30047;USR-3233;PC-27;Bootcamp;2026-08-18 10:20:00;3;450;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30048;USR-3529;PC-04;Bootcamp;2026-08-08 14:46:00;5;750;0;[]
SESS-30049;USR-3320;PC-06;Bootcamp;2026-08-29 08:42:00;2;300;0;[]
SESS-30050;USR-3372;PC-17;Standard;2026-08-02 15:54:00;3;270;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30051;USR-3197;PC-35;VIP;2026-08-12 08:28:00;2;400;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30052;USR-3653;PC-25;Standard;2026-08-27 19:08:00;5;450;1;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30053;USR-3123;PC-17;Standard;2026-08-18 22:42:00;2;200;0;[]
SESS-30054;;PC-25;Standard;2026-08-17 06:10:00;2;200;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30055;USR-3168;PC-42;Bootcamp;2026-08-30 23:01:00;1;150;0;[]
SESS-30056;USR-3070;PC-19;Standard;2026-08-31 22:25:00;2;200;0;"[{""item_id"": ""BAR-06"", ""qty"": 3, ""price"": 160}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30057;USR-3055;PC-37;VIP;2026-08-30 10:18:00;4;800;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30058;USR-3656;PC-33;Standard;2026-08-14 04:00:00;2;200;0;[]
SESS-30059;USR-3018;PC-23;PS5;2026-08-02 12:49:00;3;675;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30060;;PC-25;Standard;2026-08-28 14:23:00;3;270;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30061;USR-3425;PC-17;Standard;2026-08-24 09:49:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30062;USR-3168;PC-25;Bootcamp;2026-08-07 13:51:00;5;675;1;"[{""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30063;USR-3578;PC-21;VIP;2026-08-25 03:09:00;1;200;0;[]
SESS-30064;USR-3643;PC-05;Bootcamp;2026-08-14 20:48:00;1;150;0;[]
SESS-30065;USR-3061;PC-33;Standard;2026-08-01 20:10:00;2;200;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30066;USR-3093;PC-24;Bootcamp;2026-08-29 04:36:00;1;150;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30067;USR-3440;PC-31;Standard;2026-08-20 05:53:00;2;200;0;[]
SESS-30068;USR-3256;PC-27;Standard;2026-08-17 08:23:00;2;200;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30069;USR-3563;PC-37;Standard;2026-08-06 04:56:00;2;200;0;[]
SESS-30070;USR-3641;PC-21;PS5;2026-08-23 00:02:00;1;250;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30071;USR-3275;PC-26;Standard;2026-08-15 23:53:00;2;200;0;[]
SESS-30072;USR-3419;PC-35;Standard;2026-08-18 17:49:00;3;270;1;[]
SESS-30073;USR-3458;PC-18;VIP;2026-08-20 06:29:00;5;1000;0;[]
SESS-30074;USR-3147;PC-06;PS5;2026-08-09 09:21:00;1;250;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30075;USR-3568;PC-43;VIP;2026-08-22 09:26:00;4;720;1;"[{""item_id"": ""BAR-07"", ""qty"": 2, ""price"": 280}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30076;USR-3143;PC-35;Standard;2026-08-16 05:13:00;8;720;1;[]
SESS-30077;USR-3296;PC-42;PS5;2026-08-17 21:24:00;5;1125;1;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30078;USR-3565;PC-04;Bootcamp;2026-08-06 20:09:00;4;540;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30079;USR-3052;PC-10;Bootcamp;2026-08-14 22:37:00;3;405;1;"[{""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30080;USR-3139;PC-29;Bootcamp;2026-08-29 07:16:00;2;300;0;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30081;USR-3282;PC-42;VIP;2026-08-01 05:27:00;3;600;0;[]
SESS-30082;USR-3673;PC-04;VIP;2026-08-15 17:46:00;2;400;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30083;USR-3542;PC-37;Standard;2026-08-10 01:40:00;3;270;1;[]
SESS-30084;USR-3653;PC-04;Standard;2026-08-16 15:12:00;2;200;0;[]
SESS-30085;;PC-11;Bootcamp;2026-08-08 19:06:00;2;300;0;[]
SESS-30086;USR-3654;PC-32;Standard;2026-08-09 03:00:00;2;180;1;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30087;USR-3561;PC-28;Standard;2026-08-31 11:19:00;4;360;1;[]
SESS-30088;USR-3308;PC-23;Bootcamp;2026-08-26 15:10:00;2;300;0;[]
SESS-30089;USR-3367;PC-09;Standard;2026-08-15 05:38:00;1;100;0;[]
SESS-30090;USR-3356;PC-43;VIP;2026-08-23 10:54:00;3;600;0;[]
SESS-30091;USR-3471;PC-31;PS5;2026-08-31 21:17:00;2;500;0;"[{""item_id"": ""BAR-16"", ""qty"": 2, ""price"": 170}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30092;USR-3510;PC-13;Standard;2026-08-08 06:10:00;4;400;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30093;USR-3041;PC-29;Standard;2026-08-09 02:24:00;1;100;0;[]
SESS-30094;USR-3025;PC-07;Standard;2026-08-21 02:49:00;3;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}]"
SESS-30095;USR-3342;PC-01;Standard;2026-08-30 11:51:00;4;400;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30096;USR-3543;PC-13;Bootcamp;2026-08-25 14:13:00;4;540;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30097;USR-3069;PC-27;Bootcamp;2026-08-12 02:56:00;4;540;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30098;USR-3523;PC-08;Standard;2026-08-17 16:28:00;2;200;0;[]
SESS-30099;USR-3155;PC-39;Bootcamp;2026-08-11 17:48:00;3;450;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30100;USR-3406;PC-36;VIP;2026-08-24 08:30:00;12;2160;1;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30101;USR-3226;PC-12;Bootcamp;2026-08-22 21:38:00;2;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30102;USR-3616;PC-39;Standard;2026-08-07 14:59:00;2;180;1;"[{""item_id"": ""BAR-02"", ""qty"": 3, ""price"": 200}]"
SESS-30103;USR-3525;PC-16;Standard;2026-08-14 15:27:00;3;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30104;USR-3146;PC-34;Standard;2026-08-24 16:37:00;2;200;0;[]
SESS-30105;USR-3131;PC-32;Bootcamp;2026-08-04 10:06:00;8;1080;1;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30106;USR-3408;PC-15;VIP;2026-08-03 11:33:00;4;800;0;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30107;USR-3516;PC-01;VIP;2026-08-19 03:27:00;1;200;0;[]
SESS-30108;USR-3347;PC-08;Bootcamp;2026-08-08 07:28:00;2;300;0;[]
SESS-30109;USR-3176;PC-16;Standard;2026-08-07 21:54:00;1;100;0;[]
SESS-30110;USR-3351;PC-33;Standard;2026-08-01 10:50:00;2;200;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30111;USR-3031;PC-19;VIP;2026-08-18 21:34:00;3;540;1;[]
SESS-30112;USR-3053;PC-07;Standard;2026-08-14 20:04:00;3;300;0;[]
SESS-30113;USR-3247;PC-24;Bootcamp;2026-08-24 03:00:00;2;300;0;[]
SESS-30114;USR-3193;PC-02;Bootcamp;2026-08-08 11:23:00;1;150;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30115;USR-3220;PC-30;Bootcamp;2026-08-30 19:34:00;2;300;0;[]
SESS-30116;USR-3048;PC-32;PS5;2026-08-10 01:55:00;5;1125;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30117;USR-3602;PC-45;VIP;2026-08-05 12:05:00;2;400;0;"[{""item_id"": ""BAR-09"", ""qty"": 3, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30118;USR-3596;PC-06;VIP;2026-08-14 09:48:00;2;400;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30119;USR-3223;PC-03;Standard;2026-08-18 07:47:00;3;300;0;[]
SESS-30120;USR-3459;PC-04;Standard;2026-08-21 04:54:00;4;400;0;[]
SESS-30121;USR-3334;PC-13;Standard;2026-08-03 18:16:00;3;300;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30122;USR-3343;PC-32;Standard;2026-08-09 22:22:00;3;300;0;[]
SESS-30123;USR-3075;PC-22;VIP;2026-08-03 09:20:00;8;1440;1;"[{""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}]"
SESS-30124;USR-3312;PC-36;VIP;2026-08-17 15:25:00;2;400;0;"[{""item_id"": ""BAR-12"", ""qty"": 3, ""price"": 260}]"
SESS-30125;USR-3468;PC-42;Bootcamp;2026-08-16 06:12:00;1;150;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30126;USR-3333;PC-24;Bootcamp;2026-08-25 21:08:00;8;1200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30127;USR-3115;PC-13;VIP;2026-08-10 08:28:00;2;400;0;[]
SESS-30128;USR-3564;PC-01;VIP;2026-08-12 19:01:00;2;360;1;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30129;USR-3402;PC-28;Standard;2026-08-14 09:21:00;3;300;0;[]
SESS-30130;USR-3070;PC-13;VIP;2026-08-17 17:17:00;5;1000;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30131;USR-3006;PC-12;Standard;2026-08-14 05:04:00;1;100;0;"[{""item_id"": ""BAR-04"", ""qty"": 3, ""price"": 100}, {""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30132;USR-3556;PC-13;Standard;2026-08-28 09:06:00;2;200;0;[]
SESS-30133;USR-3011;PC-20;Standard;2026-08-01 22:44:00;4;360;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30134;USR-3312;PC-10;VIP;2026-08-21 19:25:00;1;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30135;USR-3163;PC-14;Bootcamp;2026-08-15 16:51:00;1;150;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30136;USR-3534;PC-44;Standard;2026-08-06 13:00:00;2;200;0;[]
SESS-30137;USR-3288;PC-01;Bootcamp;2026-08-14 06:46:00;2;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30138;USR-3665;PC-04;Standard;2026-08-11 20:20:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30139;USR-3266;PC-20;Standard;2026-08-05 15:07:00;1;100;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30140;;PC-42;VIP;2026-08-27 21:10:00;2;400;0;[]
SESS-30141;USR-3399;PC-28;PS5;2026-08-18 20:36:00;2;500;0;[]
SESS-30142;USR-3129;PC-11;Standard;2026-08-02 09:22:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30143;USR-3453;PC-39;VIP;2026-08-21 02:18:00;3;600;0;[]
SESS-30144;USR-3090;PC-21;Standard;2026-08-30 18:51:00;3;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 3, ""price"": 90}]"
SESS-30145;USR-3663;PC-32;Standard;2026-08-02 00:01:00;2;200;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-04"", ""qty"": 3, ""price"": 100}, {""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}]"
SESS-30146;USR-3222;PC-43;Standard;2026-08-22 16:53:00;2;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30147;USR-3258;PC-21;Standard;2026-08-29 20:30:00;1;100;0;[]
SESS-30148;USR-3056;PC-04;Standard;2026-08-25 01:23:00;3;300;0;[]
SESS-30149;USR-3667;PC-19;VIP;2026-08-20 20:02:00;3;540;1;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30150;USR-3294;PC-18;Bootcamp;2026-08-08 14:50:00;2;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30151;USR-3010;PC-41;Standard;2026-08-30 15:05:00;2;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30152;USR-3567;PC-15;Standard;2026-08-14 10:00:00;8;720;1;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-15"", ""qty"": 2, ""price"": 140}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30153;USR-3598;PC-05;Standard;2026-08-06 21:09:00;1;100;0;[]
SESS-30154;USR-3024;PC-31;Standard;2026-08-03 08:05:00;8;720;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30155;USR-3648;PC-20;Standard;2026-08-11 09:55:00;3;300;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30156;USR-3160;PC-23;VIP;2026-08-18 22:09:00;2;400;0;[]
SESS-30157;USR-3546;PC-35;Standard;2026-08-20 14:26:00;1;100;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30158;USR-3400;PC-24;Bootcamp;2026-08-01 11:21:00;8;1080;1;[]
SESS-30159;USR-3094;PC-14;VIP;2026-08-20 11:19:00;2;400;0;[]
SESS-30160;USR-3290;PC-29;PS5;2026-08-26 03:17:00;3;750;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-13"", ""qty"": 3, ""price"": 90}]"
SESS-30161;USR-3614;PC-40;Bootcamp;2026-08-10 02:37:00;1;150;0;[]
SESS-30162;USR-3597;PC-36;Standard;2026-08-15 00:24:00;1;100;0;[]
SESS-30163;USR-3246;PC-04;Standard;2026-08-12 17:15:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30164;USR-3282;PC-26;Bootcamp;2026-08-30 11:01:00;2;300;0;[]
SESS-30165;USR-3462;PC-02;Standard;2026-08-31 13:39:00;2;200;0;[]
SESS-30166;USR-3292;PC-28;Standard;2026-08-08 22:11:00;1;100;0;[]
SESS-30167;USR-3224;PC-33;Standard;2026-08-16 11:48:00;3;300;0;[]
SESS-30168;USR-3226;PC-10;Bootcamp;2026-08-22 22:45:00;5;675;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30169;USR-3213;PC-13;Standard;2026-08-03 20:35:00;3;270;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30170;USR-3642;PC-09;VIP;2026-08-13 01:36:00;1;200;0;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30171;USR-3078;PC-39;Standard;2026-08-05 05:21:00;3;270;1;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30172;USR-3499;PC-40;Standard;2026-08-10 14:40:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30173;USR-3535;PC-28;Standard;2026-08-15 23:29:00;3;300;0;[]
SESS-30174;USR-3212;PC-22;Standard;2026-08-20 21:24:00;3;300;0;[]
SESS-30175;USR-3438;PC-31;Bootcamp;2026-08-10 20:13:00;2;300;0;[]
SESS-30176;USR-3181;PC-32;Bootcamp;2026-08-27 03:47:00;3;450;0;"[{""item_id"": ""BAR-09"", ""qty"": 2, ""price"": 90}]"
SESS-30177;USR-3313;PC-30;Standard;2026-08-02 21:01:00;1;100;0;[]
SESS-30178;USR-3674;PC-34;Bootcamp;2026-08-05 11:13:00;3;405;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30179;USR-3305;PC-37;Bootcamp;2026-08-20 19:43:00;8;1080;1;[]
