session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-13518;2026-08-19 12:15:56;USR-1763;2003-11-13;F;Bootcamp;2;560;270;Card;Valorant;;1
SESS-12707;2026-08-31 07:07:36;USR-1029;2011-12-05;M;Standard;3;0;300;Card;Valorant;;0
SESS-10920;2026-08-27 10:13:06;USR-1437;1992-02-27;F;VIP;1;420;200;Card;CS2;4.5;0
SESS-11737;2026-08-31 12:16:53;USR-1068;2004-06-11;M;Standard;4;0;400;Card;CS2;;0
SESS-13478;2026-08-28 15:15:19;USR-1685;2006-04-09;M;VIP;3;510;600;App;CS2;4.0;0
SESS-12778;2026-08-08 11:35:17;USR-1370;2008-05-25;M;Standard;3;0;300;Card;Dota 2;;0
SESS-12727;2026-08-02 16:50:20;USR-1033;2004-01-16;M;VIP;2;400;400;App;Deadlock;3.0;0
SESS-10102;2026-08-01 14:10:29;USR-1144;2009-09-12;M;Bootcamp;2;0;300;Card;Minecraft;;0
SESS-14478;2026-08-28 23:25:42;USR-1078;1987-05-15;M;Bootcamp;3;0;450;Card;Dota 2;;0
SESS-10213;2026-08-30 23:46:19;USR-1068;2004-06-11;M;Standard;8;0;800;Card;Deadlock;;0
SESS-14511;2026-08-19 19:39:24;USR-1091;2004-06-20;F;Standard;3;672;270;Card;Dota 2;;1
SESS-10709;2026-08-31 16:04:19;USR-1555;1993-01-26;M;Standard;4;720;400;Card;CS2;;0
SESS-12270;2026-08-16 19:42:19;USR-1614;2006-07-14;M;Standard;1;160;100;Card;Apex Legends;5.0;0
SESS-10400;2026-08-01 11:39:10;USR-1343;2011-05-08;F;VIP;3;0;600;App;Dota 2;5.0;0
SESS-12560;2026-08-27 23:22:27;USR-1029;2011-12-05;M;Standard;8;0;800;App;Valorant;4.0;0
SESS-12087;2026-08-09 17:05:05;USR-1047;2007-02-05;M;Standard;5;400;500;Card;Dota 2;;0
SESS-12459;2026-08-16 21:20:57;USR-1245;2004-04-17;M;Standard;1;80;100;App;Valorant;;0
SESS-13939;2026-08-23 21:35:15;USR-1105;1994-09-17;M;Standard;3;540;300;Card;Cyberpunk 2077;5.0;0
SESS-12359;2026-08-10 09:52:52;USR-1573;1995-03-18;M;VIP;3;510;600;Cash;Dota 2;4.5;0
SESS-10318;2026-08-27 18:07:43;USR-1166;1995-10-14;M;PS5;4;1819;900;Card;Dota 2;5.0;1
SESS-12210;2026-08-21 16:40:23;USR-1533;2004-07-09;M;VIP;3;714;540;Cash;Deadlock;;1
SESS-10470;2026-08-21 18:37:17;USR-1763;2003-11-13;F;Bootcamp;12;1040;1800;Card;Dota 2;;0
SESS-12440;2026-08-08 17:35:43;USR-1099;1996-05-13;M;Bootcamp;4;1020;600;Card;CS2;;0
SESS-12557;2026-08-08 22:54:05;USR-1557;2010-10-11;M;Standard;8;0;800;Cash;Apex Legends;;0
SESS-11910;2026-08-15 13:14:12;USR-1030;2011-08-15;M;Standard;3;0;270;App;Dota 2;;1
SESS-11273;2026-08-17 19:14:20;USR-1741;2004-07-22;M;Standard;3;672;270;Card;Valorant;4.0;1
SESS-12673;2026-08-28 01:18:54;USR-1344;2007-08-22;M;Standard;8;0;720;App;Valorant;5.0;1
SESS-13236;2026-08-26 10:53:12;USR-1256;2006-12-14;M;Standard;12;1920;1200;Card;CS2;;0
SESS-13094;2026-08-25 19:44:26;USR-1094;1996-06-19;M;VIP;3;840;600;Card;Browser/Work;5.0;0
SESS-14029;2026-08-12 19:47:20;USR-1566;2004-01-04;M;Bootcamp;1;310;150;Card;CS2;4.0;0
SESS-13357;2026-08-04 14:25:10;USR-1773;1996-01-05;F;PS5;2;0;500;Card;Dota 2;;0
SESS-10021;2026-08-15 12:46:17;USR-1107;2004-12-19;M;Standard;2;320;200;Cash;Dota 2;4.0;0
SESS-13310;2026-08-30 15:05:47;USR-1083;1998-11-16;M;VIP;5;0;1000;Card;Valorant;4.5;0
SESS-13492;2026-08-15 15:33:27;USR-1047;2007-02-05;M;PS5;3;672;675;Card;Apex Legends;;1
SESS-13116;2026-08-01 18:43:14;USR-1396;2011-05-07;M;Bootcamp;3;336;405;Card;Minecraft;4.5;1
SESS-12151;2026-08-22 14:33:59;USR-1073;2003-06-06;M;Standard;5;0;500;App;Cyberpunk 2077;5.0;0
SESS-12055;2026-08-02 16:25:55;USR-1216;2011-10-25;M;VIP;4;320;800;App;Dota 2;4.0;0
SESS-14054;2026-08-14 10:52:40;USR-1248;2000-06-07;F;Standard;2;240;200;Card;GTA V;4.5;0
SESS-10324;2026-08-03 21:44:34;USR-1055;2009-07-20;M;Bootcamp;3;168;405;App;CS2;;1
SESS-14920;2026-08-16 20:11:39;USR-1382;2007-03-24;M;VIP;2;336;360;App;CS2;;1
SESS-12798;2026-08-28 17:12:10;USR-1690;2012-07-12;M;Standard;2;0;200;App;CS2;;0
SESS-11399;2026-08-24 22:06:47;USR-1111;2000-02-14;M;PS5;5;1200;1250;Card;Dota 2;;0
SESS-13917;2026-08-08 17:42:06;USR-1038;2005-04-06;F;Bootcamp;2;0;270;App;CS2;4.5;1
SESS-11218;2026-08-19 09:44:41;USR-1002;2004-11-16;F;Standard;3;0;300;Card;Minecraft;4.0;0
SESS-14550;2026-08-06 22:31:26;USR-1111;2000-02-14;M;VIP;5;1470;900;Card;CS2;5.0;1
SESS-14580;2026-08-22 18:47:07;USR-1706;2006-03-20;M;Standard;1;0;100;Card;CS2;;0
SESS-14246;2026-08-27 11:14:27;USR-1213;1997-02-16;F;PS5;2;0;500;Cash;PUBG;4.0;0
SESS-10090;2026-08-16 18:44:36;USR-1005;1997-11-25;F;Standard;2;0;200;App;Valorant;;0
SESS-10815;2026-08-09 18:59:46;USR-1151;2004-10-09;M;VIP;5;680;1000;App;Deadlock;2.0;0
SESS-13279;2026-08-15 23:12:35;USR-1795;2006-06-12;F;VIP;8;0;1600;Cash;Dota 2;2.0;0
SESS-15063;2026-08-15 18:14:48;USR-1500;2006-05-26;M;Bootcamp;2;470;300;Card;Valorant;2.0;0
SESS-14111;2026-08-12 21:14:51;USR-1034;2006-01-02;M;Bootcamp;3;390;450;Card;Cyberpunk 2077;;0
SESS-13120;2026-08-07 19:34:42;USR-1059;2012-05-14;M;Standard;2;0;200;Cash;CS2;;0
SESS-11339;2026-08-20 15:58:08;USR-1129;2010-06-11;M;Standard;2;120;200;Card;CS2;4.5;0
SESS-12017;2026-08-04 12:22:49;USR-1029;2011-12-05;M;Standard;3;0;300;App;Valorant;3.0;0
SESS-11041;2026-08-16 19:48:55;USR-1096;2004-01-06;M;Standard;3;0;300;App;Dota 2;4.0;0
SESS-14834;2026-08-21 12:58:42;USR-1047;2007-02-05;M;Standard;3;0;300;Card;CS2;;0
SESS-14218;2026-08-29 14:28:27;USR-1121;2004-12-08;M;Standard;1;0;100;Card;Valorant;;0
SESS-14831;2026-08-02 15:22:53;USR-1477;2002-05-15;F;Standard;1;0;100;Card;CS2;;0
SESS-12779;2026-08-08 21:05:50;USR-1100;2003-03-23;M;VIP;5;0;1000;Card;Deadlock;;0
SESS-15148;2026-08-30 17:00:18;USR-1137;2005-12-19;M;PS5;1;160;250;Card;Cyberpunk 2077;5.0;0
SESS-14480;2026-08-29 20:29:07;USR-1473;2000-06-17;F;Standard;3;0;300;Card;Browser/Work;;0
SESS-11101;2026-08-25 18:38:17;USR-1480;1998-10-13;M;VIP;2;0;360;App;Dota 2;;1
SESS-14527;2026-08-11 16:05:47;USR-1348;2009-01-23;M;Standard;2;0;200;Cash;GTA V;4.0;0
SESS-11239;2026-08-22 01:57:26;USR-1037;2008-05-17;F;Standard;12;2688;1080;Card;CS2;;1
SESS-11016;2026-08-12 21:07:20;USR-1107;2004-12-19;M;Standard;3;336;270;Card;Dota 2;4.5;1
SESS-14337;2026-08-01 19:58:09;USR-1065;1997-11-13;M;VIP;1;0;200;Card;Browser/Work;4.0;0
SESS-14271;2026-08-12 21:42:11;USR-1152;2006-10-26;M;Standard;5;560;450;Card;Deadlock;5.0;1
SESS-14281;2026-08-10 18:51:40;USR-1653;2007-11-28;M;Standard;2;160;200;Card;Deadlock;;0
SESS-13370;2026-08-16 16:47:30;USR-1448;2008-04-04;M;PS5;1;0;250;App;Dota 2;;0
SESS-13542;2026-08-13 00:32:03;USR-1006;2008-10-28;M;VIP;5;750;1000;Card;CS2;5.0;0
SESS-11889;2026-08-30 15:47:56;USR-1046;2010-11-19;M;VIP;4;0;720;App;Minecraft;;1
SESS-11890;2026-08-30 19:46:28;USR-1067;2009-11-26;M;Standard;12;0;1080;Card;Minecraft;;1
SESS-14356;2026-08-20 13:20:02;USR-1081;2006-01-23;M;VIP;2;0;400;App;Valorant;4.0;0
SESS-12499;2026-08-28 18:32:32;USR-1111;2000-02-14;M;PS5;3;1176;675;Card;Dota 2;3.0;1
SESS-13888;2026-08-04 13:51:58;USR-1744;2004-08-18;M;Standard;2;0;200;Cash;CS2;;0
SESS-13970;2026-08-09 09:35:30;USR-1662;2003-11-18;M;VIP;1;434;180;Card;Cyberpunk 2077;3.0;1
SESS-10636;2026-08-04 00:25:05;USR-1783;2012-06-22;M;Standard;5;420;450;App;Minecraft;4.0;1
SESS-11963;2026-08-24 15:04:49;USR-1734;2009-03-12;M;Standard;2;0;180;App;Valorant;4.5;1
SESS-11063;2026-08-08 02:49:41;USR-1609;1994-08-09;M;Standard;1;120;100;App;Valorant;;0
SESS-10393;2026-08-29 14:05:30;USR-1293;2005-01-24;M;VIP;2;470;400;App;CS2;;0
SESS-11281;2026-08-15 06:58:28;USR-1772;2008-07-27;F;Standard;1;80;100;App;Dota 2;5.0;0
SESS-11747;2026-08-08 05:14:14;USR-1707;2006-04-14;M;PS5;3;0;750;Cash;CS2;4.5;0
SESS-11301;2026-08-12 19:35:48;USR-1088;2007-06-21;F;Bootcamp;1;0;150;App;Valorant;5.0;0
SESS-12097;2026-08-19 13:46:22;USR-1671;2002-10-12;M;Standard;1;120;100;Card;Valorant;;0
SESS-12402;2026-08-07 11:21:57;USR-1790;1995-08-18;M;VIP;2;0;400;Card;CS2;;0
SESS-13756;2026-08-01 21:15:31;USR-1708;1999-08-24;M;VIP;2;510;400;Card;Dota 2;4.5;0
SESS-15028;2026-08-17 20:38:37;USR-1668;2009-03-12;M;Standard;2;0;200;Cash;Valorant;;0
SESS-11462;2026-08-23 00:03:34;USR-1704;2004-02-28;F;VIP;2;400;400;;Valorant;5.0;0
SESS-10633;2026-08-26 16:20:54;USR-1044;2010-12-22;F;Bootcamp;2;120;300;App;Deadlock;;0
SESS-11875;2026-08-18 17:16:34;USR-1114;2010-02-05;M;Standard;4;160;400;App;Dota 2;;0
SESS-13011;2026-08-08 17:23:05;USR-1022;2004-01-17;M;Bootcamp;3;560;450;Card;CS2;4.0;0
SESS-14440;2026-08-30 13:12:16;USR-1030;2011-08-15;M;PS5;1;40;250;Cash;Minecraft;;0
SESS-12490;2026-08-14 12:19:24;USR-1270;2003-04-13;Мужской;Bootcamp;4;0;600;App;Minecraft;;0
SESS-10409;2026-08-12 12:27:05;USR-1721;2009-10-14;M;Standard;1;56;90;App;CS2;;1
SESS-13222;2026-08-08 11:15:44;USR-1470;2002-11-07;M;Standard;1;0;100;App;CS2;3.0;0
SESS-14181;2026-08-07 15:34:11;USR-1347;2000-07-01;M;Bootcamp;2;650;300;Card;CS2;;0
SESS-10374;2026-08-20 21:25:32;USR-1286;2001-02-12;M;Standard;5;840;450;Card;CS2;1.0;1
SESS-15029;2026-08-03 21:04:35;USR-1116;1993-09-19;M;Bootcamp;1;0;150;Card;Cyberpunk 2077;;0
SESS-11115;2026-08-20 15:46:52;USR-1145;2008-09-12;F;Standard;3;672;270;App;CS2;4.5;1
SESS-14762;2026-08-14 18:43:44;USR-1149;1996-01-09;F;VIP;3;840;600;Card;Dota 2;4.0;0
SESS-10819;2026-08-02 17:10:08;USR-1662;2003-11-18;M;Standard;1;80;100;App;Dota 2;4.5;0
SESS-13621;2026-08-10 14:35:22;USR-1054;2005-04-23;M;Standard;3;0;300;Card;CS2;;0
SESS-12219;2026-08-17 23:40:59;USR-1462;2001-05-13;F;VIP;8;0;1600;Card;Deadlock;5.0;0
SESS-13290;2026-08-23 18:09:40;USR-1449;1994-04-19;M;VIP;2;909;360;Card;CS2;1.0;1
SESS-10823;2026-08-28 18:58:00;USR-1384;2011-09-05;M;Standard;5;200;500;Cash;Dota 2;;0
SESS-13688;2026-08-02 07:57:40;USR-1134;2005-02-21;M;VIP;1;0;200;App;Dota 2;;0
SESS-13393;2026-08-29 00:31:44;USR-1602;2004-01-08;M;Bootcamp;5;0;750;Card;CS2;4.5;0
SESS-10202;2026-08-16 15:21:03;USR-1078;1987-05-15;M;Standard;1;0;100;App;Dota 2;;0
SESS-10656;2026-08-02 13:23:39;USR-1170;2005-04-22;M;VIP;2;470;400;App;Deadlock;4.0;0
SESS-12404;2026-08-30 01:19:07;USR-1231;2002-08-06;M;Standard;12;1440;1200;Card;CS2;;0
SESS-11009;2026-08-22 17:47:32;USR-1513;2008-05-21;M;Standard;3;336;270;Card;Valorant;;1
SESS-14451;2026-08-28 09:13:33;USR-1606;1993-05-15;M;PS5;4;882;900;App;CS2;4.0;1
SESS-12950;2026-08-16 20:33:31;USR-1088;2007-06-21;F;Standard;3;480;300;Card;Dota 2;4.0;0
SESS-11769;2026-08-05 12:52:30;USR-1007;2009-09-04;M;VIP;3;0;600;Card;Deadlock;4.5;0
SESS-14689;2026-08-31 19:26:17;USR-1520;2002-05-27;F;VIP;2;0;400;Card;CS2;5.0;0
SESS-11036;2026-08-24 16:45:42;USR-1416;2005-02-15;M;Standard;2;0;200;App;CS2;;0
SESS-13865;2026-08-25 01:06:31;USR-1098;2004-04-09;F;VIP;12;0;2400;Card;Valorant;5.0;0
SESS-11208;2026-08-07 09:57:19;USR-1000;2007-12-12;M;VIP;3;440;600;App;CS2;3.0;0
SESS-12355;2026-08-30 17:41:08;USR-1068;2004-06-11;M;Standard;2;320;200;Card;Dota 2;;0
SESS-12096;2026-08-01 09:40:34;USR-1093;2003-03-25;M;VIP;3;320;600;Card;CS2;4.0;0
SESS-13146;2026-08-27 10:23:41;USR-1515;1997-04-14;M;Standard;3;750;300;App;Cyberpunk 2077;;0
SESS-13806;2026-08-29 01:33:35;USR-1157;2009-12-23;M;VIP;8;480;1600;Cash;Minecraft;4.0;0
SESS-10857;2026-08-23 14:14:45;USR-1066;2002-11-13;M;VIP;1;270;200;Card;CS2;;0
SESS-12093;2026-08-21 12:35:42;USR-1153;2006-01-07;M;PS5;2;336;450;App;Valorant;;1
SESS-13811;2026-08-04 12:05:49;USR-1104;2009-06-16;M;Standard;1;0;100;App;Minecraft;4.0;0
SESS-11425;2026-08-25 16:50:24;USR-1507;2006-07-11;M;Standard;12;0;1200;;Dota 2;4.5;0
SESS-14513;2026-08-22 17:46:52;USR-1672;2006-01-03;M;PS5;3;0;675;Cash;Minecraft;;1
SESS-12114;2026-08-05 07:19:19;USR-1385;2004-11-12;M;Bootcamp;1;230;150;App;Dota 2;4.0;0
SESS-12815;2026-08-18 15:34:15;USR-1128;2010-09-14;M;Standard;3;120;300;Cash;Minecraft;;0
SESS-11839;2026-08-08 22:01:21;USR-1766;2009-08-10;M;Bootcamp;12;480;1800;Card;CS2;2.0;0
SESS-10851;2026-08-01 10:59:33;USR-1008;2007-05-01;M;Standard;2;0;200;Card;Dota 2;4.5;0
SESS-14704;2026-08-09 15:27:22;USR-1603;1992-03-04;M;VIP;3;714;540;Card;Dota 2;4.5;1
SESS-14723;2026-08-12 12:01:57;USR-1060;1996-01-13;F;Standard;4;0;400;App;Dota 2;;0
SESS-11316;2026-08-16 13:16:41;USR-1149;1996-01-09;F;PS5;4;1150;1000;App;Deadlock;;0
SESS-11815;2026-08-19 11:26:54;USR-1098;2004-04-09;F;Bootcamp;4;1007;540;Card;CS2;4.0;1
SESS-10006;2026-08-24 15:55:26;USR-1123;2005-11-01;M;VIP;1;0;200;App;CS2;4.5;0
SESS-13622;2026-08-14 12:44:59;USR-1289;2011-06-28;M;Standard;2;0;200;Cash;Dota 2;1.0;0
SESS-14806;2026-08-20 21:02:11;USR-1354;2006-10-15;M;Bootcamp;2;560;270;Card;CS2;4.5;1
SESS-13377;2026-08-22 16:25:45;USR-1153;2006-01-07;M;Bootcamp;4;0;600;App;Deadlock;4.0;0
SESS-11231;2026-08-23 12:34:56;USR-1727;2010-11-16;M;Standard;2;0;200;Cash;PUBG;;0
SESS-13021;2026-08-07 22:13:03;USR-1088;2007-06-21;F;Standard;5;0;500;App;CS2;;0
SESS-11146;2026-08-07 20:14:55;USR-1232;2002-11-16;M;Standard;8;960;800;Card;CS2;4.5;0
SESS-11597;2026-08-20 22:02:09;USR-1109;2003-06-27;M;Bootcamp;3;0;450;Card;Dota 2;3.0;0
SESS-14818;2026-08-30 13:00:41;USR-1040;1999-04-03;M;Standard;5;1750;450;Card;Cyberpunk 2077;;1
SESS-13463;2026-08-20 20:09:20;USR-1582;1998-10-12;M;VIP;2;660;400;App;GTA V;4.5;0
SESS-14043;2026-08-04 12:26:06;USR-1489;2004-05-06;M;Standard;2;240;200;Card;Dota 2;;0
SESS-10855;2026-08-09 20:26:50;USR-1182;2001-10-23;M;Standard;3;336;270;Card;CS2;5.0;1
SESS-11109;2026-08-11 11:06:50;USR-1129;2010-06-11;M;Bootcamp;2;0;300;App;Minecraft;4.0;0
SESS-12323;2026-08-18 20:41:12;USR-1051;2006-08-12;F;Standard;2;160;200;Card;CS2;;0
SESS-12314;2026-08-20 20:22:00;USR-1348;2009-01-23;M;Standard;4;0;360;Card;Valorant;;1
SESS-11389;2026-08-17 23:20:02;USR-1031;2008-04-25;M;Standard;12;1344;1080;App;Dota 2;5.0;1
SESS-14110;2026-08-13 19:33:54;USR-1067;2009-11-26;M;Standard;2;0;200;App;Minecraft;4.0;0
SESS-13800;2026-08-24 20:42:16;USR-1515;1997-04-14;M;VIP;4;1300;800;Card;Dota 2;;0
SESS-14324;2026-08-01 10:04:13;USR-1195;2007-04-06;M;Bootcamp;2;240;300;Card;GTA V;4.5;0
SESS-10536;2026-08-28 16:22:54;USR-1073;2003-06-06;M;Standard;1;0;100;Card;Valorant;;0
SESS-11202;2026-08-27 19:33:14;USR-1766;2009-08-10;M;Standard;8;0;800;Card;Valorant;;0
SESS-12934;2026-08-30 10:40:32;USR-1535;1994-02-15;M;Standard;3;756;270;Card;CS2;5.0;1
SESS-12610;2026-08-30 12:58:44;USR-1035;1993-09-24;M;VIP;1;560;180;Card;Valorant;4.5;1
SESS-12348;2026-08-01 22:00:05;USR-1071;2004-05-19;F;PS5;12;0;2700;App;CS2;4.0;1
SESS-14359;2026-08-31 17:14:20;USR-1120;1991-02-07;M;Standard;4;1000;400;Card;Dota 2;3.0;0
SESS-11534;2026-08-13 22:43:37;USR-1271;2002-12-03;M;Standard;8;640;800;App;Apex Legends;3.0;0
SESS-12888;2026-08-10 19:38:50;USR-1448;2008-04-04;M;Standard;1;160;100;Card;CS2;;0
SESS-11295;2026-08-11 15:17:19;USR-1261;2010-08-21;F;Standard;1;0;100;Card;Valorant;;0
SESS-13920;2026-08-04 21:43:57;USR-1149;1996-01-09;F;Bootcamp;2;0;300;Card;Cyberpunk 2077;4.5;0
SESS-14431;2026-08-29 21:32:26;USR-1131;2006-04-21;M;Standard;2;320;200;Cash;Dota 2;;0
SESS-10206;2026-08-30 12:44:37;USR-1542;1996-01-09;F;Bootcamp;1;270;150;Card;GTA V;;0
SESS-11451;2026-08-18 02:21:31;USR-1527;2003-03-24;M;Bootcamp;1;200;150;Card;CS2;;0
